,1_0_1,1_0_2
HEL2_188_251,539,461
HEL2_199_262,470,484
HEL2_210_273,476,438
HEL2_221_284,676,589
HEL2_232_295,428,443
HEL2_243_306,523,471
HEL2_254_317,474,503
HEL2_265_328,431,438
HEL2_276_339,495,496
HEL2_287_350,502,547
HEL2_298_361,618,545
HEL2_309_372,560,466
HEL2_320_383,398,451
HEL2_331_394,455,436
HEL2_342_405,207,200
HEL2_353_416,241,255
HEL2_364_427,183,234
HEL2_375_438,347,434
HEL2_386_449,228,300
HEL2_397_460,279,385
HEL2_408_471,394,547
HEL2_419_482,437,522
HEL2_430_493,346,361
HEL2_441_504,494,492
HEL2_452_515,454,531
HEL2_463_526,350,318
HEL2_474_537,393,293
HEL2_485_548,687,641
HEL2_496_559,336,385
HEL2_507_570,308,305
HEL2_518_581,482,525
HEL2_529_592,327,387
HEL2_540_603,290,303
HEL2_551_614,201,255
HEL2_562_625,179,238
HEL2_573_636,362,334
HEL2_501_564,351,288
HMLALPHA2_1_64,187,212
HMLALPHA2_12_75,208,346
HMLALPHA2_23_86,342,390
HMLALPHA2_34_97,260,320
HMLALPHA2_45_108,247,270
HMLALPHA2_56_119,274,297
HMLALPHA2_67_130,308,323
HMLALPHA2_78_141,232,314
HMLALPHA2_89_152,188,263
HMLALPHA2_100_163,120,210
HMLALPHA2_111_174,251,347
HMLALPHA2_122_185,206,253
HMLALPHA2_133_196,195,203
HMLALPHA2_144_207,187,211
HMLALPHA2_147_210,275,294
HMO1_1_64,568,488
HMO1_12_75,757,663
HMO1_23_86,702,533
HMO1_34_97,438,449
HMO1_45_108,614,496
HMO1_56_119,626,530
HMO1_67_130,676,623
HMO1_78_141,677,639
HMO1_89_152,507,513
HMO1_100_163,512,407
HMO1_111_174,309,322
HMO1_122_185,221,245
HMO1_133_196,217,239
HMO1_144_207,368,393
HMO1_155_218,379,402
HMO1_166_229,420,438
HMO1_177_240,176,208
HMO1_183_246,440,369
HMRA2_1_64,196,264
HMRA2_12_75,245,258
HMRA2_23_86,203,261
HMRA2_34_97,208,214
HMRA2_45_108,193,209
HMRA2_56_119,322,306
HMS1_1_64,427,416
HMS1_12_75,413,349
HMS1_23_86,495,474
HMS1_34_97,597,549
HMS1_45_108,591,677
HMS1_56_119,632,558
HMS1_67_130,562,504
HMS1_78_141,810,698
HMS1_89_152,590,534
HMS1_100_163,336,345
HMS1_111_174,182,229
HMS1_122_185,162,202
HMS1_133_196,278,296
HMS1_144_207,323,344
HMS1_155_218,307,357
HMS1_166_229,498,561
HMS1_177_240,418,398
HMS1_188_251,505,526
HMS1_199_262,472,449
HMS1_210_273,242,220
HMS1_221_284,212,268
HMS1_232_295,261,234
HMS1_243_306,207,274
HMS1_254_317,225,275
HMS1_265_328,264,310
HMS1_276_339,260,352
HMS1_287_350,405,374
HMS1_298_361,429,425
HMS1_309_372,490,516
HMS1_320_383,482,583
HMS1_331_394,215,290
HMS1_342_405,615,518
HMS1_353_416,505,389
HMS1_364_427,388,383
HMS1_371_434,427,392
HMS2_1_64,891,666
HMS2_12_75,652,473
HMS2_23_86,749,617
HMS2_34_97,450,402
HMS2_45_108,522,479
HMS2_56_119,482,444
HMS2_67_130,451,474
HMS2_78_141,429,440
HMS2_89_152,294,330
HMS2_100_163,553,453
HMS2_111_174,377,392
HMS2_122_185,384,398
HMS2_133_196,593,565
HMS2_144_207,310,317
HMS2_155_218,440,472
HMS2_166_229,566,600
HMS2_177_240,619,542
HMS2_188_251,554,554
HMS2_199_262,684,580
HMS2_210_273,1049,830
HMS2_221_284,1078,862
HMS2_232_295,819,710
HMS2_243_306,757,607
HMS2_254_317,719,487
HMS2_265_328,814,656
HMS2_276_339,736,666
HMS2_287_350,758,708
HMS2_295_358,792,809
HSF1_1_64,516,375
HSF1_12_75,888,731
HSF1_23_86,626,610
HSF1_34_97,470,407
HSF1_45_108,534,521
HSF1_56_119,368,372
HSF1_67_130,552,489
HSF1_78_141,340,369
HSF1_89_152,357,442
HSF1_100_163,508,588
HSF1_111_174,365,552
HSF1_122_185,618,545
HSF1_133_196,466,383
HSF1_144_207,444,319
HSF1_155_218,267,253
HSF1_166_229,370,421
HSF1_177_240,377,478
HSF1_188_251,442,454
HSF1_199_262,206,236
HSF1_210_273,222,229
HSF1_221_284,364,325
HSF1_232_295,293,288
HSF1_243_306,398,372
HSF1_254_317,338,340
HSF1_265_328,338,333
HSF1_276_339,336,307
HSF1_287_350,358,314
HSF1_298_361,242,317
HSF1_309_372,122,155
HSF1_320_383,240,258
HSF1_331_394,167,214
HSF1_342_405,271,359
HSF1_353_416,174,245
HSF1_364_427,221,305
HSF1_375_438,429,415
HSF1_386_449,334,387
HSF1_397_460,333,363
HSF1_408_471,501,513
HSF1_419_482,405,381
HSF1_430_493,271,273
HSF1_441_504,204,257
HSF1_452_515,243,275
HSF1_463_526,189,213
HSF1_474_537,192,276
HSF1_485_548,232,336
HSF1_496_559,320,419
HSF1_507_570,251,297
HSF1_518_581,295,401
HSF1_529_592,372,460
HSF1_540_603,371,343
HSF1_551_614,289,305
HSF1_562_625,301,330
HSF1_573_636,338,338
HSF1_584_647,283,307
HSF1_595_658,235,263
HSF1_606_669,285,328
HSF1_617_680,470,507
HSF1_628_691,289,357
HSF1_639_702,469,495
HSF1_650_713,682,718
HSF1_661_724,848,768
HSF1_672_735,503,499
HSF1_683_746,480,508
HSF1_694_757,586,470
HSF1_705_768,404,280
HSF1_716_779,412,363
HSF1_727_790,731,546
HSF1_738_801,643,605
HSF1_749_812,489,584
HSF1_760_823,376,391
HSF1_771_834,480,453
HSF1_770_833,363,382
INO2_1_64,665,610
INO2_12_75,548,539
INO2_23_86,771,604
INO2_34_97,845,661
INO2_45_108,735,581
INO2_56_119,908,697
INO2_67_130,711,562
INO2_78_141,818,680
INO2_89_152,743,588
INO2_100_163,378,278
INO2_111_174,274,282
INO2_122_185,260,286
INO2_133_196,296,297
INO2_144_207,532,503
INO2_155_218,637,634
INO2_166_229,588,550
INO2_177_240,655,477
INO2_188_251,522,345
INO2_199_262,395,298
INO2_210_273,215,206
INO2_221_284,198,206
INO2_232_295,354,308
INO2_241_304,388,358
INO4_1_64,151,164
INO4_12_75,240,275
INO4_23_86,280,344
INO4_34_97,283,326
INO4_45_108,254,342
INO4_56_119,302,306
INO4_67_130,291,267
INO4_78_141,314,285
INO4_89_152,293,346
INO4_88_151,325,350
ITC1_1_64,452,576
ITC1_12_75,528,500
ITC1_23_86,440,462
ITC1_34_97,362,428
ITC1_45_108,329,297
ITC1_56_119,398,363
ITC1_67_130,341,330
ITC1_78_141,261,300
ITC1_89_152,392,502
ITC1_100_163,459,484
ITC1_111_174,345,369
ITC1_122_185,330,355
ITC1_133_196,65,71
ITC1_144_207,100,75
ITC1_155_218,138,119
ITC1_166_229,177,175
ITC1_177_240,160,165
ITC1_188_251,139,140
ITC1_199_262,424,351
ITC1_210_273,337,347
ITC1_221_284,343,395
ITC1_232_295,267,286
ITC1_243_306,237,221
ITC1_254_317,95,151
ITC1_265_328,97,140
ITC1_276_339,169,190
ITC1_287_350,165,180
ITC1_298_361,95,140
ITC1_309_372,102,125
ITC1_320_383,268,279
ITC1_331_394,497,516
ITC1_342_405,351,427
ITC1_353_416,447,423
ITC1_364_427,429,409
ITC1_375_438,376,402
ITC1_386_449,562,644
ITC1_397_460,281,357
ITC1_408_471,317,300
ITC1_419_482,440,412
ITC1_430_493,353,351
ITC1_441_504,167,218
ITC1_452_515,167,165
ITC1_463_526,196,211
ITC1_474_537,263,293
ITC1_485_548,412,377
ITC1_496_559,342,366
ITC1_507_570,454,590
ITC1_518_581,395,379
ITC1_529_592,412,475
ITC1_540_603,242,325
ITC1_551_614,267,231
ITC1_562_625,291,312
ITC1_573_636,221,186
ITC1_584_647,111,116
ITC1_595_658,182,189
ITC1_606_669,257,320
ITC1_617_680,436,389
ITC1_628_691,309,309
ITC1_639_702,396,410
ITC1_650_713,384,446
ITC1_661_724,378,409
ITC1_672_735,380,451
ITC1_683_746,442,479
ITC1_694_757,566,611
ITC1_705_768,467,477
ITC1_716_779,628,583
ITC1_727_790,591,438
ITC1_738_801,474,377
ITC1_749_812,270,272
ITC1_760_823,243,236
ITC1_771_834,282,327
ITC1_782_845,235,241
ITC1_793_856,160,213
ITC1_804_867,258,289
ITC1_815_878,270,386
ITC1_826_889,180,277
ITC1_837_900,461,465
ITC1_848_911,337,367
ITC1_859_922,449,515
ITC1_870_933,645,532
ITC1_881_944,320,284
ITC1_892_955,298,278
ITC1_903_966,414,416
ITC1_914_977,284,262
ITC1_925_988,534,530
ITC1_936_999,275,316
ITC1_947_1010,378,446
ITC1_958_1021,388,385
ITC1_969_1032,365,313
ITC1_980_1043,307,357
ITC1_991_1054,289,353
ITC1_1002_1065,501,459
ITC1_1013_1076,275,314
ITC1_1024_1087,251,232
ITC1_1035_1098,357,341
ITC1_1046_1109,304,301
ITC1_1057_1120,308,326
ITC1_1068_1131,235,322
ITC1_1079_1142,353,399
ITC1_1090_1153,182,213
ITC1_1101_1164,184,196
ITC1_1112_1175,307,287
ITC1_1123_1186,275,322
ITC1_1134_1197,168,245
ITC1_1145_1208,103,138
ITC1_1156_1219,235,246
ITC1_1167_1230,411,429
ITC1_1178_1241,424,387
ITC1_1189_1252,184,262
ITC1_1200_1263,262,256
ITC1_1201_1264,269,346
IXR1_1_64,618,440
IXR1_12_75,446,398
IXR1_23_86,568,425
IXR1_34_97,570,392
IXR1_45_108,850,639
IXR1_56_119,801,598
IXR1_67_130,588,494
IXR1_78_141,642,565
IXR1_89_152,420,493
IXR1_100_163,631,482
IXR1_111_174,517,457
IXR1_122_185,387,351
IXR1_133_196,478,377
IXR1_144_207,636,620
IXR1_155_218,325,290
IXR1_166_229,414,415
IXR1_177_240,914,706
IXR1_188_251,717,655
IXR1_199_262,865,595
IXR1_210_273,1037,722
IXR1_221_284,1193,844
IXR1_232_295,980,778
IXR1_243_306,691,516
IXR1_254_317,880,625
IXR1_265_328,740,516
IXR1_276_339,557,368
IXR1_287_350,605,494
IXR1_298_361,384,318
IXR1_309_372,429,351
IXR1_320_383,647,622
IXR1_331_394,413,459
IXR1_342_405,452,490
IXR1_353_416,303,314
IXR1_364_427,297,309
IXR1_375_438,368,360
IXR1_386_449,445,419
IXR1_397_460,350,391
IXR1_408_471,305,309
IXR1_419_482,466,449
IXR1_430_493,273,266
IXR1_441_504,304,289
IXR1_452_515,479,512
IXR1_463_526,340,322
IXR1_474_537,268,309
IXR1_485_548,336,356
IXR1_496_559,475,397
IXR1_507_570,450,417
IXR1_518_581,399,453
IXR1_529_592,701,487
IXR1_534_597,626,454
MAC1_1_64,269,317
MAC1_12_75,456,352
MAC1_23_86,556,490
MAC1_34_97,464,430
MAC1_45_108,390,383
MAC1_56_119,458,390
MAC1_67_130,441,392
MAC1_78_141,376,361
MAC1_89_152,416,463
MAC1_100_163,480,470
MAC1_111_174,340,344
MAC1_122_185,351,318
MAC1_133_196,398,327
MAC1_144_207,517,498
MAC1_155_218,442,512
MAC1_166_229,433,436
MAC1_177_240,578,550
MAC1_188_251,682,648
MAC1_199_262,581,636
MAC1_210_273,481,568
MAC1_221_284,608,465
MAC1_232_295,693,579
MAC1_243_306,560,468
MAC1_254_317,453,430
MAC1_265_328,377,421
MAC1_276_339,383,371
MAC1_287_350,356,328
MAC1_298_361,406,396
MAC1_309_372,345,345
MAC1_320_383,183,195
MAC1_331_394,236,295
MAC1_342_405,254,291
MAC1_353_416,440,463
MAC1_354_417,417,543
MATALPHA1_1_64,297,343
MATALPHA1_12_75,343,391
MATALPHA1_23_86,384,372
MATALPHA1_34_97,218,256
MATALPHA1_45_108,285,329
MATALPHA1_56_119,315,403
MATALPHA1_67_130,501,616
MATALPHA1_78_141,283,345
MATALPHA1_89_152,314,385
MATALPHA1_100_163,538,442
MATALPHA1_111_174,534,461
MATALPHA1_112_175,645,582
MATALPHA2_1_64,188,207
MATALPHA2_12_75,273,341
MATALPHA2_23_86,282,323
MATALPHA2_34_97,328,324
MATALPHA2_45_108,216,293
MATALPHA2_56_119,263,284
MATALPHA2_67_130,321,337
MATALPHA2_78_141,277,307
MATALPHA2_89_152,211,262
MATALPHA2_100_163,141,223
MATALPHA2_111_174,310,400
MATALPHA2_122_185,208,298
MATALPHA2_133_196,182,208
MATALPHA2_144_207,195,203
MATALPHA2_147_210,268,311
MBP1_1_64,314,353
MBP1_12_75,233,287
MBP1_23_86,279,296
MBP1_34_97,372,392
MBP1_45_108,298,315
MBP1_56_119,529,513
MBP1_67_130,527,519
MBP1_78_141,597,584
MBP1_89_152,365,330
MBP1_100_163,305,251
MBP1_111_174,269,239
MBP1_122_185,192,193
MBP1_133_196,275,326
MBP1_144_207,548,520
MBP1_155_218,577,476
MBP1_166_229,456,406
MBP1_177_240,714,646
MBP1_188_251,401,390
MBP1_199_262,532,532
MBP1_210_273,430,385
MBP1_221_284,282,299
MBP1_232_295,500,449
MBP1_243_306,536,538
MBP1_254_317,616,631
MBP1_265_328,577,587
MBP1_276_339,1194,1002
MBP1_287_350,1021,830
MBP1_298_361,456,396
MBP1_309_372,379,352
MBP1_320_383,366,327
MBP1_331_394,365,391
MBP1_342_405,303,425
MBP1_353_416,381,446
MBP1_364_427,562,478
MBP1_375_438,680,591
MBP1_386_449,490,422
MBP1_397_460,443,347
MBP1_408_471,483,466
MBP1_419_482,610,553
MBP1_430_493,385,389
MBP1_441_504,404,458
MBP1_452_515,457,422
MBP1_463_526,366,389
MBP1_474_537,477,415
MBP1_485_548,425,446
MBP1_496_559,290,366
MBP1_507_570,368,376
MBP1_518_581,273,356
MBP1_529_592,330,311
MBP1_540_603,386,463
MBP1_551_614,594,599
MBP1_562_625,359,351
MBP1_573_636,317,299
MBP1_584_647,344,331
MBP1_595_658,179,211
MBP1_606_669,165,184
MBP1_617_680,141,182
MBP1_628_691,182,242
MBP1_639_702,147,182
MBP1_650_713,162,231
MBP1_661_724,103,135
MBP1_672_735,191,221
MBP1_683_746,149,187
MBP1_694_757,202,232
MBP1_705_768,257,233
MBP1_716_779,218,312
MBP1_727_790,150,167
MBP1_738_801,197,242
MBP1_749_812,302,314
MBP1_760_823,196,262
MBP1_771_834,213,277
MBP1_770_833,241,258
MCM1_1_64,410,494
MCM1_12_75,388,464
MCM1_23_86,390,415
MCM1_34_97,470,370
MCM1_45_108,584,558
MCM1_56_119,424,385
MCM1_67_130,369,383
MCM1_78_141,547,393
MCM1_89_152,397,348
MCM1_100_163,460,363
MCM1_111_174,319,277
MCM1_122_185,518,392
MCM1_133_196,595,505
MCM1_144_207,333,321
MCM1_155_218,574,430
MCM1_166_229,501,443
MCM1_177_240,600,419
MCM1_188_251,627,423
MCM1_199_262,852,626
MCM1_210_273,985,640
MCM1_221_284,1168,770
MCM1_223_286,871,651
MDS3_1_64,711,609
MDS3_12_75,746,610
MDS3_23_86,552,423
MDS3_34_97,371,340
MDS3_45_108,261,302
MDS3_56_119,462,471
MDS3_67_130,268,375
MDS3_78_141,269,283
MDS3_89_152,208,242
MDS3_100_163,267,262
MDS3_111_174,260,242
MDS3_122_185,599,662
MDS3_133_196,559,524
MDS3_144_207,493,531
MDS3_155_218,610,597
MDS3_166_229,285,299
MDS3_177_240,323,273
MDS3_188_251,249,251
MDS3_199_262,250,267
MDS3_210_273,393,436
MDS3_221_284,313,424
MDS3_232_295,283,312
MDS3_243_306,357,452
MDS3_254_317,450,438
MDS3_265_328,351,335
MDS3_276_339,364,430
MDS3_287_350,348,422
MDS3_298_361,517,494
MDS3_309_372,549,532
MDS3_320_383,591,575
MDS3_331_394,635,569
MDS3_342_405,594,615
MDS3_353_416,609,553
MDS3_364_427,509,561
MDS3_375_438,587,612
MDS3_386_449,363,491
MDS3_397_460,898,748
MDS3_408_471,781,705
MDS3_419_482,437,404
MDS3_430_493,338,406
MDS3_441_504,482,475
MDS3_452_515,300,362
MDS3_463_526,578,510
MDS3_474_537,411,499
MDS3_485_548,368,390
MDS3_496_559,364,372
MDS3_507_570,324,364
MDS3_518_581,361,352
MDS3_529_592,446,391
MDS3_540_603,347,387
MDS3_551_614,388,372
MDS3_562_625,508,534
MDS3_573_636,308,340
MDS3_584_647,387,409
MDS3_595_658,324,322
MDS3_606_669,511,446
MDS3_617_680,921,771
MDS3_628_691,563,478
MDS3_639_702,707,624
MDS3_650_713,468,457
MDS3_661_724,395,367
MDS3_672_735,293,343
MDS3_683_746,313,303
MDS3_694_757,386,406
MDS3_705_768,400,369
MDS3_716_779,510,449
MDS3_727_790,914,735
MDS3_738_801,700,608
MDS3_749_812,586,390
MDS3_760_823,424,392
MDS3_771_834,452,306
MDS3_782_845,547,490
MDS3_793_856,600,432
MDS3_804_867,400,451
MDS3_815_878,621,540
MDS3_826_889,557,558
MDS3_837_900,422,457
MDS3_848_911,926,730
MDS3_859_922,678,569
MDS3_870_933,783,654
MDS3_881_944,571,529
MDS3_892_955,658,596
MDS3_903_966,490,391
MDS3_914_977,365,296
MDS3_925_988,421,393
MDS3_936_999,356,380
MDS3_947_1010,540,489
MDS3_958_1021,517,470
MDS3_969_1032,697,649
MDS3_980_1043,626,577
MDS3_991_1054,466,418
MDS3_1002_1065,442,436
MDS3_1013_1076,386,363
MDS3_1024_1087,255,260
MDS3_1035_1098,258,308
MDS3_1046_1109,233,365
MDS3_1057_1120,309,387
MDS3_1068_1131,262,418
MDS3_1079_1142,309,334
MDS3_1090_1153,309,390
MDS3_1101_1164,355,330
MDS3_1112_1175,460,474
MDS3_1123_1186,581,541
MDS3_1134_1197,517,444
MDS3_1145_1208,771,560
MDS3_1156_1219,519,405
MDS3_1167_1230,446,381
MDS3_1178_1241,339,343
MDS3_1189_1252,268,310
MDS3_1200_1263,355,381
MDS3_1211_1274,414,424
MDS3_1222_1285,294,361
MDS3_1233_1296,310,393
MDS3_1244_1307,307,360
MDS3_1255_1318,158,203
MDS3_1266_1329,249,287
MDS3_1277_1340,109,170
MDS3_1288_1351,251,317
MDS3_1299_1362,189,214
MDS3_1310_1373,191,262
MDS3_1321_1384,331,425
MDS3_1332_1395,588,583
MDS3_1343_1406,584,649
MDS3_1354_1417,393,457
MDS3_1365_1428,835,786
MDS3_1376_1439,530,551
MDS3_1387_1450,502,500
MDS3_1398_1461,554,521
MDS3_1409_1472,210,301
MDS3_1420_1483,290,296
MDS3_1424_1487,330,442
MET28_1_64,404,355
MET28_12_75,599,504
MET28_23_86,589,517
MET28_34_97,437,345
MET28_45_108,252,241
MET28_56_119,283,330
MET28_67_130,336,337
MET28_78_141,312,257
MET28_89_152,256,219
MET28_100_163,298,314
MET28_111_174,258,315
MET28_122_185,307,357
MET28_124_187,205,267
MET31_1_64,308,365
MET31_12_75,294,271
MET31_23_86,283,231
MET31_34_97,353,254
MET31_45_108,328,298
MET31_56_119,269,285
MET31_67_130,529,486
MET31_78_141,558,477
MET31_89_152,527,468
MET31_100_163,393,363
MET31_111_174,472,376
MET31_114_177,511,378
MET32_1_64,150,158
MET32_12_75,85,138
MET32_23_86,144,246
MET32_34_97,167,231
MET32_45_108,266,295
MET32_56_119,226,253
MET32_67_130,322,369
MET32_78_141,447,458
MET32_89_152,296,367
MET32_100_163,414,343
MET32_111_174,422,382
MET32_122_185,462,393
MET32_128_191,296,253
MET4_1_64,729,565
MET4_12_75,401,414
MET4_23_86,753,605
MET4_34_97,595,599
MET4_45_108,683,514
MET4_56_119,611,529
MET4_67_130,625,466
MET4_78_141,394,345
MET4_89_152,477,413
MET4_100_163,543,505
MET4_111_174,423,395
MET4_122_185,643,514
MET4_133_196,324,317
MET4_144_207,467,403
MET4_155_218,391,364
MET4_166_229,320,336
MET4_177_240,480,451
MET4_188_251,257,240
MET4_199_262,444,493
MET4_210_273,525,514
MET4_221_284,530,497
MET4_232_295,533,453
MET4_243_306,566,479
MET4_254_317,471,403
MET4_265_328,550,464
MET4_276_339,590,524
MET4_287_350,418,382
MET4_298_361,514,461
MET4_309_372,566,504
MET4_320_383,473,429
MET4_331_394,533,554
MET4_342_405,285,326
MET4_353_416,216,247
MET4_364_427,246,256
MET4_375_438,234,215
MET4_386_449,269,361
MET4_397_460,241,353
MET4_408_471,538,474
MET4_419_482,462,510
MET4_430_493,404,337
MET4_441_504,279,260
MET4_452_515,197,250
MET4_463_526,228,223
MET4_474_537,260,334
MET4_485_548,295,306
MET4_496_559,382,435
MET4_507_570,295,340
MET4_518_581,231,295
MET4_529_592,239,214
MET4_540_603,152,170
MET4_551_614,94,147
MET4_562_625,136,157
MET4_573_636,204,200
MET4_584_647,149,193
MET4_595_658,116,133
MET4_606_669,107,168
MET4_609_672,188,196
MGA1_1_64,473,504
MGA1_12_75,543,550
MGA1_23_86,555,471
MGA1_34_97,421,464
MGA1_45_108,589,595
MGA1_56_119,431,420
MGA1_67_130,233,250
MGA1_78_141,322,346
MGA1_89_152,437,442
MGA1_100_163,363,379
MGA1_111_174,483,500
MGA1_122_185,520,584
MGA1_133_196,647,556
MGA1_144_207,571,433
MGA1_155_218,696,556
MGA1_166_229,650,619
MGA1_177_240,632,619
MGA1_188_251,697,630
MGA1_199_262,523,436
MGA1_210_273,565,491
MGA1_221_284,663,530
MGA1_232_295,824,725
MGA1_243_306,773,697
MGA1_254_317,911,713
MGA1_265_328,527,478
MGA1_276_339,631,500
MGA1_287_350,404,308
MGA1_298_361,379,400
MGA1_309_372,297,313
MGA1_320_383,220,303
MGA1_331_394,271,300
MGA1_342_405,207,212
MGA1_353_416,262,299
MGA1_364_427,342,405
MGA1_375_438,597,689
MGA1_386_449,468,452
MGA1_393_456,543,550
MGA2_1_64,590,482
MGA2_12_75,617,527
MGA2_23_86,593,534
MGA2_34_97,495,417
MGA2_45_108,484,511
MGA2_56_119,293,366
MGA2_67_130,371,332
MGA2_78_141,306,294
MGA2_89_152,313,299
MGA2_100_163,341,427
MGA2_111_174,214,368
MGA2_122_185,364,399
MGA2_133_196,390,488
MGA2_144_207,227,244
MGA2_155_218,195,215
MGA2_166_229,208,279
MGA2_177_240,232,274
MGA2_188_251,208,279
MGA2_199_262,91,170
MGA2_210_273,208,214
MGA2_221_284,298,303
MGA2_232_295,234,251
MGA2_243_306,218,254
MGA2_254_317,289,307
MGA2_265_328,165,249
MGA2_276_339,438,402
MGA2_287_350,289,281
MGA2_298_361,333,303
MGA2_309_372,241,258
MGA2_320_383,287,302
MGA2_331_394,262,281
MGA2_342_405,242,237
MGA2_353_416,375,387
MGA2_364_427,259,267
MGA2_375_438,401,524
MGA2_386_449,352,391
MGA2_397_460,456,494
MGA2_408_471,576,542
MGA2_419_482,481,490
MGA2_430_493,348,357
MGA2_441_504,579,578
MGA2_452_515,396,390
MGA2_463_526,425,366
MGA2_474_537,411,375
MGA2_485_548,308,337
MGA2_496_559,294,261
MGA2_507_570,489,460
MGA2_518_581,665,711
MGA2_529_592,926,813
MGA2_540_603,768,630
MGA2_551_614,576,581
MGA2_562_625,472,359
MGA2_573_636,401,440
MGA2_584_647,209,289
MGA2_595_658,164,244
MGA2_606_669,401,358
MGA2_617_680,401,430
MGA2_628_691,604,524
MGA2_639_702,349,392
MGA2_650_713,458,424
MGA2_661_724,228,243
MGA2_672_735,371,377
MGA2_683_746,364,403
MGA2_694_757,296,384
MGA2_705_768,390,518
MGA2_716_779,348,348
MGA2_727_790,445,445
MGA2_738_801,364,375
MGA2_749_812,240,319
MGA2_760_823,235,307
MGA2_771_834,221,278
MGA2_782_845,474,461
MGA2_793_856,356,399
MGA2_804_867,455,440
MGA2_815_878,357,401
MGA2_826_889,401,399
MGA2_837_900,422,457
MGA2_848_911,361,428
MGA2_859_922,384,383
MGA2_870_933,415,368
MGA2_881_944,575,496
MGA2_892_955,486,521
MGA2_903_966,533,494
MGA2_914_977,560,468
MGA2_925_988,402,341
MGA2_936_999,447,438
MGA2_947_1010,232,343
MGA2_958_1021,195,231
MGA2_969_1032,221,200
MGA2_980_1043,145,176
MGA2_991_1054,293,293
MGA2_1002_1065,349,394
MGA2_1013_1076,374,446
MGA2_1024_1087,222,295
MGA2_1035_1098,220,310
MGA2_1046_1109,371,382
MGA2_1050_1113,335,328
MIG1_1_64,535,433
MIG1_12_75,569,530
MIG1_23_86,666,581
MIG1_34_97,601,507
MIG1_45_108,430,410
MIG1_56_119,387,329
MIG1_67_130,456,372
MIG1_78_141,458,473
MIG1_89_152,555,563
MIG1_100_163,458,405
MIG1_111_174,380,414
MIG1_122_185,385,343
MIG1_133_196,614,592
MIG1_144_207,531,567
MIG1_155_218,931,823
MIG1_166_229,762,681
MIG1_177_240,747,598
MIG1_188_251,672,576
MIG1_199_262,367,370
MIG1_210_273,462,344
MIG1_221_284,680,563
MIG1_232_295,412,376
MIG1_243_306,359,364
MIG1_254_317,316,349
MIG1_265_328,381,421
MIG1_276_339,539,550
MIG1_287_350,459,405
MIG1_298_361,396,347
MIG1_309_372,458,408
MIG1_320_383,389,411
MIG1_331_394,469,472
MIG1_342_405,560,550
MIG1_353_416,512,541
MIG1_364_427,499,493
MIG1_375_438,602,548
MIG1_386_449,380,329
MIG1_397_460,367,346
MIG1_408_471,385,329
MIG1_419_482,434,459
MIG1_430_493,476,424
MIG1_441_504,1061,1022
MIG2_1_64,468,486
MIG2_12_75,407,376
MIG2_23_86,257,317
MIG2_34_97,396,397
MIG2_45_108,615,592
MIG2_56_119,409,349
MIG2_67_130,505,445
MIG2_78_141,648,559
MIG2_89_152,1137,881
MIG2_100_163,1210,972
MIG2_111_174,1388,1139
MIG2_122_185,1161,1023
MIG2_133_196,1211,1009
MIG2_144_207,1074,808
MIG2_155_218,741,630
MIG2_166_229,726,616
MIG2_177_240,614,484
MIG2_188_251,761,678
MIG2_199_262,822,608
MIG2_210_273,550,475
MIG2_221_284,568,509
MIG2_232_295,2542,870
MIG2_243_306,471,471
MIG2_254_317,703,545
MIG2_265_328,461,429
MIG2_276_339,523,492
MIG2_287_350,338,299
MIG2_298_361,272,288
MIG2_309_372,343,357
MIG2_320_383,446,498
MIG2_319_382,376,451
MIG3_1_64,342,315
MIG3_12_75,376,334
MIG3_23_86,200,168
MIG3_34_97,424,328
MIG3_45_108,418,425
MIG3_56_119,523,506
MIG3_67_130,655,538
MIG3_78_141,535,434
MIG3_89_152,551,499
MIG3_100_163,397,350
MIG3_111_174,614,618
MIG3_122_185,730,764
MIG3_133_196,658,679
MIG3_144_207,658,652
MIG3_155_218,859,635
MIG3_166_229,669,567
MIG3_177_240,622,508
MIG3_188_251,575,514
MIG3_199_262,507,504
MIG3_210_273,423,525
MIG3_221_284,469,420
MIG3_232_295,579,534
MIG3_243_306,572,486
MIG3_254_317,457,419
MIG3_265_328,396,378
MIG3_276_339,466,419
MIG3_287_350,535,384
MIG3_298_361,400,393
MIG3_309_372,321,333
MIG3_320_383,456,469
MIG3_331_394,894,854
MOT2_1_64,454,428
MOT2_12_75,551,554
MOT2_23_86,430,444
MOT2_34_97,353,405
MOT2_45_108,179,207
MOT2_56_119,228,273
MOT2_67_130,221,226
MOT2_78_141,154,169
MOT2_89_152,278,309
MOT2_100_163,294,380
MOT2_111_174,235,303
MOT2_122_185,344,420
MOT2_133_196,373,410
MOT2_144_207,380,352
MOT2_155_218,240,302
MOT2_166_229,431,441
MOT2_177_240,463,416
MOT2_188_251,735,603
MOT2_199_262,576,512
MOT2_210_273,245,241
MOT2_221_284,309,369
MOT2_232_295,258,320
MOT2_243_306,284,290
MOT2_254_317,230,291
MOT2_265_328,476,432
MOT2_276_339,637,601
MOT2_287_350,435,469
MOT2_298_361,417,445
MOT2_309_372,699,464
MOT2_320_383,473,418
MOT2_331_394,620,544
MOT2_342_405,498,429
MOT2_353_416,322,346
MOT2_364_427,456,415
MOT2_375_438,640,603
MOT2_386_449,598,533
MOT2_397_460,415,404
MOT2_408_471,259,220
