,1_0_1,1_0_2,1_60_1,1_60_2,2_0_1,2_0_2,2_60_1,2_60_2
MOT2_243_306,107,866,147,153,2,3,14,33
MOT2_254_317,5,0,319,159,1,2,0,200
MOT2_265_328,588,1319,565,698,1,4,12,233
MOT2_276_339,313,1244,953,440,1,7,8,790
MOT2_287_350,594,851,1209,573,2,0,7,874
MOT2_298_361,107,804,1551,497,3,2,10,947
MOT2_309_372,616,768,320,85,2,6,10,227
MOT2_320_383,349,449,284,235,4,6,6,204
MOT2_331_394,330,853,281,84,3,8,10,230
MOT2_342_405,70,99,308,401,4,6,1,173
MOT2_353_416,539,252,767,122,5,6,2,300
MOT2_364_427,242,769,543,308,7,2,7,487
MOT2_375_438,965,598,586,231,1,0,6,628
MOT2_386_449,110,1171,665,187,2,1,11,376
MOT2_397_460,503,339,287,38,1,7,3,169
MOT2_408_471,171,1,452,121,1,4,0,229
MOT2_419_482,669,450,496,213,2,3,0,167
MOT2_430_493,491,1,151,103,3,3,0,475
MOT2_441_504,382,213,428,82,1,4,2,306
MOT2_452_515,279,202,987,159,3,4,6,242
MOT2_463_526,199,126,116,0,5,2,1,120
MOT2_474_537,441,554,138,397,2,0,6,634
MOT2_485_548,852,635,666,594,3,3,4,381
MOT2_496_559,0,252,384,274,0,4,0,81
MOT2_507_570,356,497,631,188,4,4,3,161
MOT2_518_581,429,906,387,437,1,2,11,299
MOT2_524_587,381,707,726,90,3,3,5,348
MOT3_1_64,1143,1709,178,549,5,2,22,502
MOT3_12_75,5,553,679,612,1,5,7,655
MOT3_23_86,895,877,582,107,2,3,10,436
MOT3_34_97,322,720,499,157,5,5,3,110
MOT3_45_108,522,808,227,158,5,3,10,544
MOT3_56_119,166,1273,340,264,4,2,9,238
MOT3_67_130,2,1463,396,108,0,3,10,364
MOT3_78_141,648,1089,830,760,3,3,15,546
MOT3_89_152,19,85,168,45,1,1,1,154
MOT3_100_163,58,0,571,50,2,0,0,122
MOT3_111_174,56,124,224,36,0,1,2,145
MOT3_122_185,176,556,552,50,2,1,5,586
MOT3_133_196,862,132,467,34,1,3,2,293
MOT3_144_207,157,303,597,45,3,2,3,514
MOT3_155_218,1002,940,893,687,4,3,7,445
MOT3_166_229,940,1350,606,112,2,4,12,313
MOT3_177_240,792,403,784,519,3,4,4,311
MOT3_188_251,341,51,540,198,5,2,1,252
MOT3_199_262,13,559,161,261,1,3,3,304
MOT3_210_273,313,191,556,373,0,2,2,182
MOT3_221_284,111,655,64,299,4,3,8,287
MOT3_232_295,46,348,85,95,3,2,1,317
MOT3_243_306,175,958,446,156,7,3,7,469
MOT3_254_317,133,459,180,367,2,1,2,200
MOT3_265_328,160,1077,881,725,2,2,12,978
MOT3_276_339,198,1548,1652,556,6,3,20,535
MOT3_287_350,495,1370,539,435,4,7,15,615
MOT3_298_361,552,963,209,268,1,2,11,380
MOT3_309_372,622,441,598,61,3,1,6,98
MOT3_320_383,146,184,118,254,2,3,1,121
MOT3_331_394,267,251,171,115,0,8,4,546
MOT3_342_405,105,283,294,134,5,4,4,47
MOT3_353_416,388,173,222,9,1,0,1,102
MOT3_364_427,107,438,494,40,6,3,11,297
MOT3_375_438,243,227,114,8,4,0,1,149
MOT3_386_449,283,104,604,57,3,0,2,281
MOT3_397_460,397,204,592,20,0,0,2,140
MOT3_408_471,346,124,256,6,1,0,0,216
MOT3_419_482,101,286,1124,8,2,1,3,254
MOT3_427_490,98,175,732,50,0,4,2,497
MSN1_1_64,245,915,534,57,1,3,4,306
MSN1_12_75,660,700,477,60,6,3,7,218
MSN1_23_86,544,123,132,289,3,5,1,390
MSN1_34_97,159,202,343,119,1,0,1,1
MSN1_45_108,390,519,215,142,0,3,3,168
MSN1_56_119,112,417,839,218,4,3,4,245
MSN1_67_130,268,575,569,191,2,3,3,216
MSN1_78_141,308,369,539,222,2,3,7,27
MSN1_89_152,161,216,328,245,4,3,2,294
MSN1_100_163,9,768,348,155,4,5,10,319
MSN1_111_174,385,692,0,96,0,4,12,217
MSN1_122_185,58,5,462,60,3,1,0,315
MSN1_133_196,3,239,217,52,2,2,3,194
MSN1_144_207,356,189,295,38,1,1,0,213
MSN1_155_218,0,485,311,81,3,4,9,119
MSN1_166_229,553,249,247,76,3,2,3,346
MSN1_177_240,74,1169,256,135,2,5,13,444
MSN1_188_251,168,407,64,223,6,1,4,159
MSN1_199_262,162,0,153,497,4,3,0,200
MSN1_210_273,6,250,307,345,2,2,4,318
MSN1_221_284,471,108,679,177,4,5,0,227
MSN1_232_295,237,929,267,159,1,2,7,178
MSN1_243_306,551,454,9,68,6,5,1,427
MSN1_254_317,341,637,335,80,2,3,11,144
MSN1_265_328,552,278,450,272,0,4,3,302
MSN1_276_339,332,851,382,122,4,2,8,240
MSN1_287_350,125,0,114,110,3,2,0,671
MSN1_298_361,246,1134,64,158,5,5,11,136
MSN1_309_372,0,178,398,42,2,2,3,335
MSN1_320_383,116,477,137,205,4,3,9,295
MSN1_319_382,287,197,260,54,5,6,7,215
MSN2_1_64,123,248,470,112,0,3,4,328
MSN2_12_75,243,265,1058,163,3,6,1,616
MSN2_23_86,202,591,238,100,3,7,5,174
MSN2_34_97,318,1,544,255,7,3,0,504
MSN2_45_108,377,1849,608,412,2,2,15,461
MSN2_56_119,56,759,309,124,2,3,3,121
MSN2_67_130,91,36,108,121,2,0,0,346
MSN2_78_141,390,180,612,326,6,4,4,250
MSN2_89_152,596,503,123,98,0,3,4,192
MSN2_100_163,139,221,401,166,1,4,2,313
MSN2_111_174,190,408,85,178,2,2,4,204
MSN2_122_185,164,43,1265,470,5,3,0,370
MSN2_133_196,683,270,1187,556,1,2,1,805
MSN2_144_207,417,713,646,208,2,3,7,292
MSN2_155_218,275,802,693,313,0,4,6,501
MSN2_166_229,304,71,530,129,7,5,4,680
MSN2_177_240,275,856,645,195,2,3,8,335
MSN2_188_251,393,1,167,56,3,1,0,396
MSN2_199_262,281,245,347,105,3,3,1,352
MSN2_210_273,665,683,907,330,3,2,7,550
MSN2_221_284,551,1297,1060,185,4,2,18,946
MSN2_232_295,368,1230,890,208,1,2,12,576
MSN2_243_306,306,189,236,111,4,4,4,327
MSN2_254_317,161,324,613,212,5,2,7,252
MSN2_265_328,147,560,433,175,6,1,3,108
MSN2_276_339,53,243,297,49,3,7,3,248
MSN2_287_350,430,941,1132,549,5,3,9,631
MSN2_298_361,501,549,966,305,3,5,10,430
MSN2_309_372,251,119,401,269,0,2,0,3
MSN2_320_383,430,269,99,142,0,1,5,356
MSN2_331_394,283,0,333,98,1,3,0,74
MSN2_342_405,624,797,717,52,2,3,6,267
MSN2_353_416,59,0,3,91,0,4,0,1
MSN2_364_427,0,153,139,35,1,1,1,327
MSN2_375_438,281,159,701,174,2,1,2,560
MSN2_386_449,91,747,44,115,2,2,6,259
MSN2_397_460,221,1055,716,194,2,2,20,299
MSN2_408_471,516,66,774,1010,4,1,0,779
MSN2_419_482,138,566,659,410,3,3,12,627
MSN2_430_493,823,2209,1155,541,7,3,19,1066
MSN2_441_504,73,414,322,189,5,6,7,395
MSN2_452_515,81,819,464,554,3,3,5,314
MSN2_463_526,163,947,59,562,4,0,5,278
MSN2_474_537,196,116,1112,690,4,4,1,665
MSN2_485_548,464,1837,1686,742,2,4,14,515
MSN2_496_559,456,48,517,385,0,9,1,223
MSN2_507_570,585,1033,325,231,5,3,5,530
MSN2_518_581,267,685,1037,349,5,4,9,340
MSN2_529_592,535,1021,572,694,2,13,9,131
MSN2_540_603,218,268,541,115,5,8,1,343
MSN2_551_614,429,983,375,349,6,1,4,351
MSN2_562_625,462,476,226,72,0,3,1,112
MSN2_573_636,81,0,538,365,2,2,0,240
MSN2_584_647,165,98,118,99,2,4,3,285
MSN2_595_658,372,222,920,219,1,3,0,346
MSN2_606_669,449,383,537,84,1,5,7,157
MSN2_617_680,891,1850,698,720,3,2,17,931
MSN2_628_691,77,336,287,286,0,4,3,387
MSN2_639_702,142,765,469,108,2,0,9,226
MSN2_641_704,66,0,0,222,2,3,0,143
MSN4_1_64,603,321,745,415,4,7,3,605
MSN4_12_75,1233,623,813,532,8,5,5,608
MSN4_23_86,249,1595,965,552,5,3,21,259
MSN4_34_97,637,489,262,297,1,2,6,2
MSN4_45_108,3,0,260,184,3,1,1,95
MSN4_56_119,8,361,718,264,2,2,3,208
MSN4_67_130,1008,907,656,173,2,1,7,300
MSN4_78_141,813,495,803,244,2,1,9,971
MSN4_89_152,61,919,542,153,4,3,8,654
MSN4_100_163,283,0,100,73,5,3,0,49
MSN4_111_174,131,512,121,120,6,2,4,481
MSN4_122_185,191,0,164,54,5,2,0,216
MSN4_133_196,305,420,229,0,4,1,3,465
MSN4_144_207,405,163,229,117,6,4,0,650
MSN4_155_218,164,451,1039,73,2,3,5,483
MSN4_166_229,182,401,49,49,1,0,3,197
MSN4_177_240,177,534,134,20,0,3,7,113
MSN4_188_251,50,287,0,232,2,2,4,186
MSN4_199_262,186,227,146,30,6,1,3,410
MSN4_210_273,553,178,522,88,6,3,1,72
MSN4_221_284,225,325,524,133,3,5,3,310
MSN4_232_295,283,823,416,407,2,2,14,188
MSN4_243_306,326,473,524,119,0,1,2,377
MSN4_254_317,828,246,464,432,1,4,3,136
MSN4_265_328,353,1495,162,165,2,2,14,359
MSN4_276_339,223,193,310,85,1,8,0,334
MSN4_287_350,112,876,343,36,3,3,7,189
MSN4_298_361,94,529,433,341,2,1,4,397
MSN4_309_372,89,860,542,2,3,2,7,289
MSN4_320_383,299,341,563,0,6,1,5,296
MSN4_331_394,411,218,669,167,6,3,3,330
MSN4_342_405,277,763,897,415,4,6,9,585
MSN4_353_416,2,1787,384,531,5,9,11,421
MSN4_364_427,210,1012,857,466,3,3,9,542
MSN4_375_438,78,719,505,203,2,4,5,223
MSN4_386_449,428,1046,593,268,3,4,9,146
MSN4_397_460,211,1195,590,206,7,1,9,302
MSN4_408_471,996,0,333,198,1,5,0,374
MSN4_419_482,275,1509,373,303,5,3,15,412
MSN4_430_493,169,1465,1697,318,5,0,14,690
MSN4_441_504,367,0,611,484,3,3,0,634
MSN4_452_515,788,291,572,548,3,0,3,247
MSN4_463_526,217,144,442,112,0,6,4,7
MSN4_474_537,340,318,129,29,1,1,4,399
MSN4_485_548,345,292,411,50,2,4,7,332
MSN4_496_559,533,204,127,119,4,2,3,228
MSN4_507_570,269,752,336,197,3,5,7,167
MSN4_518_581,76,224,225,25,4,0,2,189
MSN4_529_592,115,585,177,79,4,3,8,263
MSN4_540_603,205,2230,426,311,1,0,25,465
MSN4_551_614,543,10,709,168,2,1,0,316
MSN4_562_625,146,1100,601,267,3,2,15,329
MSN4_567_630,384,1,270,147,3,4,0,317
NDT80_1_64,551,1310,558,375,1,2,18,439
NDT80_12_75,224,164,168,172,5,4,0,98
NDT80_23_86,421,697,478,21,3,1,5,83
NDT80_34_97,150,1,319,397,4,4,0,360
NDT80_45_108,197,312,400,96,1,2,1,387
NDT80_56_119,206,42,417,170,3,1,0,244
NDT80_67_130,75,181,248,189,3,2,0,209
NDT80_78_141,179,725,472,5,2,5,8,124
NDT80_89_152,369,290,6,204,1,5,4,275
NDT80_100_163,282,145,763,87,3,2,2,275
NDT80_111_174,78,585,271,84,4,4,7,2
NDT80_122_185,597,322,798,157,1,1,3,718
NDT80_133_196,189,677,464,98,3,1,5,130
NDT80_144_207,427,933,491,270,3,8,2,482
NDT80_155_218,316,454,147,142,0,2,4,269
NDT80_166_229,475,1377,403,204,3,6,16,556
NDT80_177_240,2,264,132,105,1,6,2,1
NDT80_188_251,258,566,18,104,0,2,7,164
NDT80_199_262,721,0,439,81,3,3,0,332
NDT80_210_273,179,529,1601,277,4,2,4,950
NDT80_221_284,73,420,128,151,0,0,7,12
NDT80_232_295,3,154,25,91,5,4,0,153
NDT80_243_306,38,549,184,37,6,1,5,222
NDT80_254_317,293,314,550,223,1,3,2,288
NDT80_265_328,261,362,303,62,3,1,7,76
NDT80_276_339,237,2,685,34,4,3,1,123
NDT80_287_350,104,0,507,259,1,3,0,336
NDT80_298_361,105,355,383,68,2,2,1,169
NDT80_309_372,796,1327,891,201,3,4,12,299
NDT80_320_383,220,125,138,137,5,3,3,443
NDT80_331_394,228,1574,461,429,2,0,8,2
NDT80_342_405,554,1319,1540,347,4,3,8,245
NDT80_353_416,350,0,399,250,2,3,0,419
NDT80_364_427,262,1,235,286,1,4,0,282
NDT80_375_438,511,0,348,202,1,4,0,157
NDT80_386_449,14,449,385,391,3,2,1,284
NDT80_397_460,226,169,301,243,3,1,0,565
NDT80_408_471,310,0,340,129,0,0,0,172
NDT80_419_482,510,857,535,542,3,5,12,705
NDT80_430_493,331,237,600,74,1,1,4,206
NDT80_441_504,213,405,612,78,4,1,5,651
NDT80_452_515,110,276,251,154,4,1,3,95
NDT80_463_526,74,179,590,218,3,2,3,634
NDT80_474_537,211,255,222,76,3,1,2,95
NDT80_485_548,72,390,398,0,2,3,8,22
NDT80_496_559,218,452,20,53,3,2,7,228
NDT80_507_570,345,423,703,137,1,2,2,627
NDT80_518_581,453,1086,187,187,6,2,19,362
NDT80_529_592,427,0,110,43,2,2,0,336
NDT80_540_603,184,825,128,48,6,2,3,290
NDT80_551_614,172,0,529,220,1,2,0,638
NDT80_562_625,0,338,272,80,1,2,5,192
NDT80_564_627,113,525,580,74,1,1,4,119
NFI1_1_64,0,0,0,0,0,0,0,0
NFI1_12_75,0,185,0,33,2,1,0,22
NFI1_23_86,1,411,221,155,1,1,5,0
NFI1_34_97,221,872,202,100,0,2,4,187
NFI1_45_108,230,375,330,131,5,1,5,158
NFI1_56_119,285,470,325,71,2,2,2,121
NFI1_67_130,46,255,10,67,4,1,2,294
NFI1_78_141,200,1014,888,127,5,6,11,143
NFI1_89_152,415,123,491,217,1,2,1,290
NFI1_100_163,447,810,576,232,2,1,10,678
NFI1_111_174,90,274,488,360,1,3,4,343
NFI1_122_185,437,495,276,172,0,1,8,69
NFI1_133_196,90,550,239,472,2,2,5,574
NFI1_144_207,235,472,487,125,1,4,4,271
NFI1_155_218,344,720,764,159,3,4,9,37
NFI1_166_229,359,140,74,181,3,4,3,365
NFI1_177_240,551,1131,428,206,4,3,12,528
NFI1_188_251,191,222,292,27,1,3,1,1
NFI1_199_262,518,0,239,81,2,0,0,283
NFI1_210_273,10,1096,415,149,2,4,6,415
NFI1_221_284,2,833,265,178,2,3,7,324
NFI1_232_295,171,154,54,137,2,3,3,176
NFI1_243_306,5,307,744,175,2,0,3,196
NFI1_254_317,202,470,284,149,3,0,4,241
NFI1_265_328,488,322,193,54,3,3,3,420
NFI1_276_339,2,161,10,28,1,0,1,151
NFI1_287_350,114,379,303,47,2,1,6,276
NFI1_298_361,487,193,203,140,1,4,0,68
NFI1_309_372,85,763,776,179,6,5,6,153
NFI1_320_383,176,1068,750,163,6,7,9,350
NFI1_331_394,472,524,523,234,4,8,7,438
NFI1_342_405,711,1106,472,511,1,5,5,70
NFI1_353_416,230,364,1,202,3,1,3,148
NFI1_364_427,40,0,4,36,2,4,0,420
NFI1_375_438,1,420,623,45,6,6,9,221
NFI1_386_449,129,257,263,0,1,1,2,574
NFI1_397_460,307,690,428,77,2,0,13,174
NFI1_408_471,308,99,593,126,0,4,0,200
NFI1_419_482,2,0,2,192,3,5,0,97
NFI1_430_493,360,228,290,118,8,6,2,198
NFI1_441_504,433,1876,23,225,3,3,23,461
NFI1_452_515,154,1150,451,87,5,5,7,100
NFI1_463_526,167,559,416,135,3,3,7,233
NFI1_474_537,182,39,237,135,4,3,1,165
NFI1_485_548,191,476,488,382,4,7,3,71
NFI1_496_559,156,402,135,119,1,4,6,392
NFI1_507_570,13,1420,673,338,5,3,16,704
NFI1_518_581,315,314,209,77,1,1,7,622
NFI1_529_592,548,210,334,133,1,2,1,217
NFI1_540_603,350,960,897,265,5,2,11,696
NFI1_551_614,272,312,387,61,3,3,4,113
NFI1_562_625,207,106,40,121,5,3,1,251
NFI1_573_636,159,887,425,75,4,6,9,497
NFI1_584_647,476,1175,130,205,6,2,12,385
NFI1_595_658,621,543,467,194,2,3,5,205
NFI1_606_669,108,183,267,291,3,2,1,759
NFI1_617_680,81,553,320,105,1,2,8,242
NFI1_628_691,570,519,460,388,2,1,5,253
NFI1_639_702,552,1160,479,324,2,2,6,424
NFI1_650_713,764,326,538,164,3,2,6,192
NFI1_661_724,192,1,106,175,1,2,0,109
NFI1_663_726,233,1335,464,98,5,3,8,217
NHP6A_1_64,187,353,245,287,3,3,4,88
NHP6A_12_75,249,314,539,44,2,3,1,165
NHP6A_23_86,116,599,414,129,7,2,7,524
NHP6A_30_93,841,761,304,73,0,1,10,531
NHP6B_1_64,449,0,330,121,1,6,0,454
NHP6B_12_75,367,299,497,311,2,2,5,134
NHP6B_23_86,160,0,470,145,1,2,0,218
NHP6B_34_97,314,581,224,97,4,1,9,170
NHP6B_36_99,363,516,181,301,4,3,10,269
NRG1_1_64,1,0,2,43,3,0,0,36
NRG1_12_75,307,370,502,55,0,3,3,118
NRG1_23_86,2,0,411,0,4,1,0,6
NRG1_34_97,132,167,244,218,2,1,2,379
NRG1_45_108,357,490,489,66,2,5,4,461
NRG1_56_119,134,323,227,4,2,3,0,557
NRG1_67_130,313,566,789,193,3,4,6,476
NRG1_78_141,94,80,294,268,1,1,1,104
NRG1_89_152,31,673,15,197,6,0,6,121
NRG1_100_163,572,5,168,144,3,1,0,428
NRG1_111_174,489,67,321,275,2,0,2,227
NRG1_122_185,3,89,192,106,1,3,0,244
NRG1_133_196,89,98,233,26,2,2,0,104
NRG1_144_207,103,511,320,185,1,0,7,407
NRG1_155_218,479,439,386,313,3,0,7,609
NRG1_166_229,111,0,361,82,1,4,0,317
NRG1_168_231,160,919,586,205,4,4,10,9
NRG2_1_64,315,418,555,350,2,6,3,417
NRG2_12_75,217,149,626,145,2,4,3,311
NRG2_23_86,236,414,332,143,0,2,3,352
NRG2_34_97,541,91,501,232,4,5,0,468
NRG2_45_108,27,628,617,266,4,4,6,576
NRG2_56_119,85,0,178,14,3,1,0,149
NRG2_67_130,245,568,388,122,1,5,10,93
NRG2_78_141,282,129,648,174,2,3,2,432
NRG2_89_152,121,456,167,58,3,0,5,311
NRG2_100_163,234,481,464,102,1,1,5,173
NRG2_111_174,243,1131,163,205,2,1,10,156
NRG2_122_185,403,694,912,191,4,4,7,321
NRG2_133_196,550,364,294,266,5,1,2,306
NRG2_144_207,284,98,537,206,2,4,0,417
NRG2_155_218,79,637,250,57,1,1,6,220
NRG2_157_220,204,166,223,66,2,2,0,63
NSI1_1_64,140,166,98,107,0,3,1,143
NSI1_12_75,2,12,218,11,0,2,0,117
NSI1_23_86,72,456,73,176,2,1,6,212
NSI1_34_97,53,144,301,54,1,2,1,116
NSI1_45_108,348,901,552,123,2,2,10,732
NSI1_56_119,216,505,380,109,0,1,5,192
NSI1_67_130,5,154,29,102,5,1,4,179
NSI1_78_141,128,0,136,9,1,1,0,84
NSI1_89_152,53,0,61,45,3,3,0,150
NSI1_100_163,37,0,210,95,1,0,0,263
NSI1_111_174,203,1995,556,221,5,2,19,1078
NSI1_122_185,217,125,1247,184,2,1,2,801
NSI1_133_196,731,1012,1156,382,5,2,9,438
NSI1_144_207,167,381,84,203,2,1,6,29
NSI1_155_218,376,248,425,70,2,3,3,414
NSI1_166_229,380,105,154,19,1,2,1,51
NSI1_177_240,2,0,220,82,0,2,0,6
NSI1_188_251,222,219,125,61,2,1,3,380
NSI1_199_262,92,136,70,290,2,0,1,88
NSI1_210_273,152,656,132,93,5,2,8,390
NSI1_221_284,208,331,81,256,4,2,1,835
NSI1_232_295,232,338,189,80,5,3,3,241
NSI1_243_306,452,1354,476,514,1,4,23,83
NSI1_254_317,5,136,246,3,5,1,2,678
NSI1_265_328,244,218,162,67,4,4,3,168
NSI1_276_339,364,206,39,43,2,0,2,0
NSI1_287_350,142,581,227,197,2,3,2,355
NSI1_298_361,91,406,359,111,1,1,2,48
NSI1_309_372,299,418,100,19,4,6,2,215
NSI1_320_383,218,0,236,65,1,2,0,184
NSI1_331_394,116,234,234,45,3,2,1,516
NSI1_342_405,772,1062,724,97,1,4,9,360
NSI1_353_416,753,446,495,71,2,5,1,292
NSI1_364_427,402,651,0,128,3,0,7,61
NSI1_375_438,10,0,492,225,0,1,0,498
NSI1_386_449,634,1,582,101,1,2,0,593
NSI1_397_460,224,339,157,0,0,0,8,60
NSI1_408_471,31,112,902,185,2,2,2,475
NSI1_419_482,405,0,502,140,4,2,0,98
NSI1_430_493,666,851,124,101,3,7,11,254
NSI1_441_504,381,663,681,338,1,0,2,160
NSI1_452_515,315,1161,768,427,4,3,8,142
NSI1_463_526,473,12,461,242,2,3,0,370
NSI1_474_537,944,33,562,207,1,3,0,361
NSI1_485_548,278,709,270,1,1,3,12,8
NSI1_496_559,178,1154,517,344,3,4,14,141
NSI1_507_570,74,745,255,299,1,3,5,421
NSI1_157_220,75,755,221,285,2,3,11,460
OTU1_1_64,392,222,500,92,3,1,1,119
OTU1_12_75,177,567,176,62,2,1,1,839
OTU1_23_86,146,1123,386,136,2,2,12,191
OTU1_34_97,73,1434,1121,141,3,4,15,307
OTU1_45_108,300,1100,517,301,6,3,9,400
OTU1_56_119,415,76,191,133,2,4,1,329
OTU1_67_130,177,1230,633,583,7,5,6,1064
OTU1_78_141,1041,1118,963,628,4,5,11,480
OTU1_89_152,287,1583,129,326,10,5,14,302
OTU1_100_163,48,55,144,363,7,2,0,362
OTU1_111_174,573,1200,506,174,4,5,11,483
OTU1_122_185,30,463,524,300,1,3,7,404
OTU1_133_196,77,875,16,387,2,6,6,257
OTU1_144_207,344,846,220,324,3,6,11,153
OTU1_155_218,499,1385,275,412,1,2,12,584
OTU1_166_229,693,768,628,121,3,1,8,367
OTU1_177_240,343,422,459,249,4,5,2,309
OTU1_188_251,370,1466,657,73,1,6,14,397
OTU1_199_262,351,249,351,257,3,4,4,119
OTU1_210_273,288,226,246,109,2,3,1,366
OTU1_221_284,350,748,246,422,3,7,7,342
OTU1_232_295,267,1529,221,163,5,7,16,311
OTU1_238_301,336,2188,149,478,3,2,19,333
PDC2_1_64,264,199,536,313,0,2,4,386
PDC2_12_75,260,1692,197,148,2,0,23,324
PDC2_23_86,164,387,0,36,1,1,5,46
PDC2_34_97,263,65,531,81,3,2,1,518
PDC2_45_108,286,322,465,157,2,3,4,416
PDC2_56_119,928,1210,73,148,0,4,5,241
PDC2_67_130,505,158,282,68,3,2,1,280
PDC2_78_141,174,65,348,211,1,1,0,377
PDC2_89_152,146,104,93,82,3,1,2,363
PDC2_100_163,214,90,132,124,4,3,1,327
PDC2_111_174,197,0,318,101,6,0,0,98
PDC2_122_185,178,577,711,175,4,4,8,164
PDC2_133_196,5,461,299,141,6,2,5,71
PDC2_144_207,150,10,181,120,4,5,0,169
PDC2_155_218,250,824,91,358,5,2,7,30
PDC2_166_229,546,664,231,374,3,1,6,428
PDC2_177_240,199,91,589,154,1,2,1,392
PDC2_188_251,203,974,643,341,6,6,9,369
PDC2_199_262,0,691,339,98,0,0,2,249
PDC2_210_273,479,687,431,314,4,3,8,264
PDC2_221_284,279,1044,518,28,6,6,9,294
PDC2_232_295,39,689,429,201,5,5,1,417
PDC2_243_306,883,377,459,343,2,4,5,178
PDC2_254_317,124,659,107,137,3,3,7,227
PDC2_265_328,236,547,116,93,1,1,4,125
PDC2_276_339,521,6,521,110,3,4,0,455
PDC2_287_350,158,2,161,91,1,1,0,207
PDC2_298_361,54,0,236,1,0,1,0,343
PDC2_309_372,65,0,73,37,2,0,0,3
PDC2_320_383,152,326,0,1,1,0,4,372
PDC2_331_394,134,244,75,50,2,1,3,106
PDC2_342_405,464,355,448,28,2,1,3,552
PDC2_353_416,397,105,112,31,1,3,2,482
PDC2_364_427,247,40,262,179,3,7,0,109
PDC2_375_438,660,386,141,128,3,4,8,388
PDC2_386_449,448,91,337,111,0,2,1,470
PDC2_397_460,184,501,215,166,3,3,8,252
PDC2_408_471,109,460,433,124,5,1,5,202
PDC2_419_482,202,214,2,0,3,0,2,260
PDC2_430_493,7,40,147,112,2,2,0,36
PDC2_441_504,225,519,189,167,2,3,7,145
PDC2_452_515,348,1682,689,406,3,5,13,621
PDC2_463_526,48,593,139,310,1,2,4,243
PDC2_474_537,391,1006,119,96,3,7,14,626
PDC2_485_548,38,334,283,161,2,2,4,350
PDC2_496_559,0,1,324,72,0,0,0,129
PDC2_507_570,82,91,33,0,1,1,1,41
PDC2_518_581,281,46,253,57,7,1,0,587
PDC2_529_592,435,1,226,37,3,0,0,147
PDC2_540_603,240,300,375,39,3,1,3,74
PDC2_551_614,115,0,120,26,4,1,0,277
PDC2_562_625,407,448,537,69,2,5,3,424
PDC2_573_636,608,165,618,32,6,2,1,144
PDC2_584_647,194,994,1777,127,3,4,13,461
PDC2_595_658,204,228,266,53,1,2,2,473
PDC2_606_669,141,966,271,27,0,4,8,240
PDC2_617_680,397,731,953,333,4,2,9,558
PDC2_628_691,227,165,697,124,1,2,3,82
PDC2_639_702,622,1603,943,180,0,1,17,711
PDC2_650_713,277,1,263,108,2,6,0,222
PDC2_661_724,112,219,407,233,4,2,3,767
PDC2_672_735,27,802,706,431,7,1,3,416
PDC2_683_746,123,431,509,338,0,3,6,245
PDC2_694_757,794,1799,433,441,1,8,19,827
PDC2_705_768,512,265,827,1295,6,8,2,615
PDC2_716_779,285,1,272,238,0,4,0,212
PDC2_727_790,341,287,236,85,4,6,2,8
PDC2_738_801,3,438,321,441,3,4,8,464
PDC2_749_812,442,226,548,42,6,6,1,492
PDC2_760_823,530,680,722,424,2,6,11,354
PDC2_771_834,623,85,415,139,3,1,0,164
PDC2_782_845,1083,449,610,107,1,6,5,601
PDC2_793_856,322,163,598,43,0,1,3,388
PDC2_804_867,106,185,261,5,1,1,1,147
PDC2_815_878,98,158,249,27,4,2,0,84
PDC2_826_889,26,88,686,14,3,0,0,80
PDC2_837_900,189,474,182,23,2,0,3,35
PDC2_848_911,227,132,137,38,2,2,1,301
PDC2_859_922,200,259,410,105,3,0,2,344
PDC2_862_925,212,135,113,53,5,2,2,393
PHD1_1_64,35,16,5,626,2,5,0,156
PHD1_12_75,4,556,415,105,3,4,7,284
PHD1_23_86,215,1302,482,125,1,2,8,183
PHD1_34_97,128,217,562,473,5,5,3,492
PHD1_45_108,584,1852,233,434,6,4,22,422
PHD1_56_119,629,792,741,346,9,9,9,727
PHD1_67_130,164,315,314,282,4,4,6,523
PHD1_78_141,513,1197,489,319,4,8,15,564
PHD1_89_152,332,886,695,583,4,8,11,222
PHD1_100_163,537,1899,380,332,1,3,16,319
PHD1_111_174,931,1405,357,135,0,5,16,233
PHD1_122_185,164,1,330,210,4,3,0,204
PHD1_133_196,191,0,405,311,3,1,0,521
PHD1_144_207,64,0,197,128,3,2,0,155
PHD1_155_218,421,1344,140,189,1,4,18,619
PHD1_166_229,169,0,360,199,2,7,1,256
PHD1_177_240,154,236,360,198,4,2,6,101
PHD1_188_251,355,1321,926,292,1,2,8,688
PHD1_199_262,776,429,317,810,3,4,4,164
PHD1_210_273,703,855,232,144,3,1,4,769
PHD1_221_284,238,403,658,339,5,8,2,392
PHD1_232_295,307,390,228,93,3,5,3,187
PHD1_243_306,393,2261,335,392,3,5,15,365
PHD1_254_317,323,931,429,198,3,6,11,355
PHD1_265_328,335,560,739,94,0,3,10,213
PHD1_276_339,161,304,819,132,4,1,4,182
PHD1_287_350,571,322,235,90,6,2,1,62
PHD1_298_361,86,1,394,223,2,3,0,265
PHD1_303_366,1,741,56,105,0,2,4,316
PHO2_1_64,215,663,968,338,1,3,2,741
PHO2_12_75,125,122,422,247,2,4,3,381
PHO2_23_86,350,389,609,271,4,1,5,272
PHO2_34_97,290,460,828,200,2,2,6,576
PHO2_45_108,764,452,632,245,4,2,5,333
