,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
PHO4_155_218,29,118,752,333,297,430
PHO4_166_229,18,299,896,896,519,545
PHO4_177_240,132,68,825,1521,759,788
PHO4_188_251,20,13,49,262,181,125
PHO4_199_262,17,0,77,79,256,445
PHO4_210_273,40,14,161,497,523,693
PHO4_221_284,15,149,1161,1661,766,665
PHO4_232_295,20,3,256,410,696,306
PHO4_243_306,32,80,123,46,368,664
PHO4_249_312,7497,288,770,232,627,565
PLM2_1_64,24,308,465,1165,839,764
PLM2_12_75,6,111,38,51,307,97
PLM2_23_86,5,100,23,5,3,21
PLM2_34_97,3,2,85,130,50,22
PLM2_45_108,9,60,235,2,168,75
PLM2_56_119,9,186,397,37,354,526
PLM2_67_130,39,443,970,1012,1152,940
PLM2_78_141,15,341,666,1359,642,729
PLM2_89_152,8,472,175,524,751,695
PLM2_100_163,30,408,277,1043,1364,732
PLM2_111_174,41,209,128,308,397,154
PLM2_122_185,3,80,12,77,73,81
PLM2_133_196,0,116,8,71,158,54
PLM2_144_207,7,157,238,178,262,206
PLM2_155_218,39,447,101,331,921,401
PLM2_166_229,13,557,118,1157,692,395
PLM2_177_240,15,395,69,303,543,397
PLM2_188_251,5,374,81,188,869,490
PLM2_199_262,9,204,43,173,261,386
PLM2_210_273,13,400,66,549,601,480
PLM2_221_284,4,273,142,382,476,333
PLM2_232_295,15,118,55,59,313,267
PLM2_243_306,27,181,91,118,344,393
PLM2_254_317,6,206,76,711,678,527
PLM2_265_328,24,219,287,557,328,337
PLM2_276_339,139,284,141,860,489,601
PLM2_287_350,0,268,58,411,351,309
PLM2_298_361,24,246,43,684,332,372
PLM2_309_372,16,175,105,504,592,355
PLM2_320_383,3,46,11,16,140,60
PLM2_331_394,2,2,8,5,101,34
PLM2_342_405,1892,146,28,258,279,146
PLM2_353_416,17,303,126,144,900,477
PLM2_364_427,26,232,105,569,515,282
PLM2_375_438,18,349,98,165,1094,398
PLM2_386_449,8,393,64,820,1049,665
PLM2_397_460,14,217,156,126,486,264
PLM2_408_471,3,199,123,636,423,232
PLM2_419_482,14,46,81,145,179,53
PLM2_430_493,12,59,280,4,2,67
PLM2_441_504,1,1,0,0,1,8
PLM2_452_515,22,37,4,181,84,8
PLM2_458_521,11,162,25,74,253,126
PMD1_1_64,73,1116,900,972,1506,1113
PMD1_12_75,30,904,260,1278,2349,1269
PMD1_23_86,7,609,80,858,1353,807
PMD1_34_97,11,321,21,530,557,142
PMD1_45_108,4,216,16,270,650,286
PMD1_56_119,1,202,5,657,235,167
PMD1_67_130,4,204,58,387,394,146
PMD1_78_141,1,291,21,135,529,265
PMD1_89_152,7,62,177,1,10,0
PMD1_100_163,6,205,167,393,125,60
PMD1_111_174,2,101,18,445,191,162
PMD1_122_185,7,126,58,4,316,153
PMD1_133_196,12,307,54,249,270,178
PMD1_144_207,0,105,31,180,127,162
PMD1_155_218,2,68,8,3,123,99
PMD1_166_229,0,1,2,4,5,40
PMD1_177_240,3,102,20,1,134,79
PMD1_188_251,1,85,255,9,232,175
PMD1_199_262,1,122,2,113,288,243
PMD1_210_273,2,96,3,69,162,97
PMD1_221_284,5,281,7,126,147,129
PMD1_232_295,13,279,333,139,1043,509
PMD1_243_306,16,270,118,744,763,474
PMD1_254_317,19,475,228,869,1244,728
PMD1_265_328,15,164,174,404,580,440
PMD1_276_339,14,103,149,68,75,151
PMD1_287_350,4,107,146,355,510,92
PMD1_298_361,12,410,421,492,508,413
PMD1_309_372,24,138,229,321,203,203
PMD1_320_383,7,234,314,296,562,449
PMD1_331_394,27,428,92,813,965,433
PMD1_342_405,6,643,146,1499,1616,670
PMD1_353_416,17,277,59,596,703,324
PMD1_364_427,18,427,21,483,743,309
PMD1_375_438,0,56,9,88,145,97
PMD1_386_449,3,247,10,163,235,323
PMD1_397_460,7,187,14,268,176,187
PMD1_408_471,15,227,45,573,296,275
PMD1_419_482,7,328,71,434,392,308
PMD1_430_493,1,69,4,167,0,95
PMD1_441_504,16,216,45,110,135,215
PMD1_452_515,4,232,172,601,385,267
PMD1_463_526,13,62,9,218,244,194
PMD1_474_537,7,230,27,669,454,406
PMD1_485_548,5,345,38,92,562,348
PMD1_496_559,7,296,41,246,566,387
PMD1_507_570,22,536,125,862,1074,637
PMD1_518_581,17,264,156,401,890,606
PMD1_529_592,26,681,68,580,712,509
PMD1_540_603,17,787,103,1164,1879,863
PMD1_551_614,3,180,38,454,257,334
PMD1_562_625,26,219,37,271,674,553
PMD1_573_636,10,120,41,721,415,214
PMD1_584_647,15,364,59,719,903,481
PMD1_595_658,9,287,21,556,313,141
PMD1_606_669,6,147,13,108,315,165
PMD1_617_680,5,474,30,9,669,600
PMD1_628_691,4,17,7,36,295,180
PMD1_639_702,30,132,163,167,438,361
PMD1_650_713,20,185,45,727,736,398
PMD1_661_724,4,224,17,146,179,220
PMD1_672_735,21,189,114,234,397,190
PMD1_683_746,15,445,176,220,235,386
PMD1_694_757,3,120,48,27,150,62
PMD1_705_768,34,41,248,280,334,286
PMD1_716_779,3,0,64,1,27,15
PMD1_727_790,19,333,372,309,659,721
PMD1_738_801,15,285,640,1200,517,607
PMD1_749_812,14,57,223,339,461,391
PMD1_760_823,4,28,27,112,106,32
PMD1_771_834,17,341,448,465,612,556
PMD1_782_845,7,529,310,1350,1123,599
PMD1_793_856,6,232,78,248,516,464
PMD1_804_867,42,460,217,977,687,723
PMD1_815_878,14,801,453,1683,1647,1257
PMD1_826_889,39,514,748,741,1128,1067
PMD1_837_900,18,430,128,874,1004,424
PMD1_848_911,12,191,357,320,407,548
PMD1_859_922,17,656,591,679,988,777
PMD1_870_933,26,506,956,1806,1100,1221
PMD1_881_944,16,425,387,610,916,589
PMD1_892_955,17,734,424,767,1041,1026
PMD1_903_966,4,263,267,679,797,522
PMD1_914_977,26,647,1158,1192,1139,984
PMD1_925_988,81,829,1505,1630,1443,1131
PMD1_936_999,27,257,770,345,588,716
PMD1_947_1010,27,449,761,1751,766,784
PMD1_958_1021,42,450,889,731,1490,1125
PMD1_969_1032,25,417,433,734,1027,926
PMD1_980_1043,0,118,120,378,260,161
PMD1_991_1054,7,394,463,342,920,552
PMD1_1002_1065,12,130,67,88,177,94
PMD1_1013_1076,4,137,10,223,319,273
PMD1_1024_1087,8,102,10,463,388,243
PMD1_1035_1098,18,320,230,352,554,435
PMD1_1046_1109,4,453,221,636,918,637
PMD1_1057_1120,14,270,4,150,559,207
PMD1_1068_1131,8,182,9,307,416,282
PMD1_1079_1142,14,449,102,940,777,583
PMD1_1090_1153,36,661,309,565,990,729
PMD1_1101_1164,11,216,66,356,365,282
PMD1_1112_1175,3,150,68,672,427,210
PMD1_1123_1186,40,433,63,349,609,327
PMD1_1134_1197,21,596,228,841,691,355
PMD1_1145_1208,2,40,44,115,407,181
PMD1_1156_1219,10,270,37,625,453,142
PMD1_1167_1230,7,164,29,132,246,204
PMD1_1178_1241,13,309,185,856,709,353
PMD1_1189_1252,6,270,173,667,659,572
PMD1_1200_1263,19,107,161,16,22,89
PMD1_1211_1274,5,18,7,33,47,84
PMD1_1222_1285,33,323,415,376,525,557
PMD1_1233_1296,14,382,236,706,427,441
PMD1_1244_1307,13,401,369,1465,641,695
PMD1_1255_1318,40,1263,1344,1293,2140,1254
PMD1_1266_1329,39,523,575,1075,1342,734
PMD1_1277_1340,13,308,209,1174,589,496
PMD1_1288_1351,34,754,701,2927,1223,1350
PMD1_1299_1362,10,324,200,9,550,433
PMD1_1310_1373,3,91,53,281,323,307
PMD1_1321_1384,5,67,66,137,480,320
PMD1_1332_1395,19,250,79,526,628,518
PMD1_1343_1406,6,213,48,399,224,166
PMD1_1354_1417,12,50,39,106,387,151
PMD1_1365_1428,12,31,103,193,232,101
PMD1_1376_1439,9,57,69,26,213,31
PMD1_1387_1450,8,106,115,49,155,223
PMD1_1398_1461,8,147,125,149,283,189
PMD1_1409_1472,11,57,54,242,353,152
PMD1_1420_1483,15,145,31,4,179,157
PMD1_1431_1494,9,276,142,288,535,291
PMD1_1442_1505,3,16,17,6,34,11
PMD1_1453_1516,2,185,12,125,166,68
PMD1_1464_1527,0,64,9,76,236,112
PMD1_1475_1538,4,89,4,87,127,43
PMD1_1486_1549,3,320,10,365,262,147
PMD1_1497_1560,5,443,39,114,706,282
PMD1_1508_1571,5,184,24,81,588,291
PMD1_1519_1582,10,178,33,346,422,226
PMD1_1530_1593,7,333,81,491,568,224
PMD1_1541_1604,0,9,2,2,18,17
PMD1_1552_1615,4,0,5,39,83,5
PMD1_1563_1626,1,81,47,339,269,103
PMD1_1574_1637,1,102,111,2,172,212
PMD1_1585_1648,2,55,6,26,95,49
PMD1_1596_1659,6,80,40,3,160,112
PMD1_1607_1670,11,239,224,486,553,490
PMD1_1618_1681,50,295,105,249,354,367
PMD1_1629_1692,10,30,42,304,224,171
PMD1_1640_1703,11,133,108,182,482,122
PMD1_1651_1714,16,195,171,561,383,318
PMD1_1662_1725,22,88,519,628,418,434
PMD1_1673_1736,1,20,1,5,136,29
PMD1_1684_1747,6,148,139,13,373,199
PMD1_1690_1753,26,462,1119,664,1219,1128
PZF1_1_64,10,13,20,15,54,73
PZF1_12_75,0,97,95,71,169,248
PZF1_23_86,12,81,15,141,46,74
PZF1_34_97,4,63,59,31,172,136
PZF1_45_108,11,31,234,140,313,332
PZF1_56_119,13,169,187,445,369,514
PZF1_67_130,4969,206,251,282,520,274
PZF1_78_141,21,345,131,328,284,352
PZF1_89_152,18,185,325,383,1075,639
PZF1_100_163,29,392,294,1165,1034,817
PZF1_111_174,7,157,74,514,163,307
PZF1_122_185,252,601,594,1110,1000,998
PZF1_133_196,10,122,51,300,602,502
PZF1_144_207,13,302,122,371,747,240
PZF1_155_218,24,215,78,212,631,422
PZF1_166_229,11,211,129,609,517,338
PZF1_177_240,4,307,58,547,444,517
PZF1_188_251,1,2,5,9,10,9
PZF1_199_262,4,20,58,262,151,127
PZF1_210_273,19,155,22,35,285,216
PZF1_221_284,9,69,29,75,393,217
PZF1_232_295,997,78,347,76,244,67
PZF1_243_306,12,97,194,68,310,37
PZF1_254_317,3,88,12,176,275,206
PZF1_265_328,1,105,9,172,146,113
PZF1_276_339,0,126,9,165,182,203
PZF1_287_350,0,63,5,2,88,26
PZF1_298_361,4,316,112,286,356,255
PZF1_309_372,6,150,8,2,139,138
PZF1_320_383,2,9,12,3,83,76
PZF1_331_394,1,18,4,2,100,93
PZF1_342_405,0,146,36,0,81,82
PZF1_353_416,2,0,5,3,50,2
PZF1_364_427,0,16,0,0,17,0
PZF1_366_429,0,0,0,0,2,0
RAP1_1_64,10,82,424,302,442,476
RAP1_12_75,15,392,1265,834,363,736
RAP1_23_86,10,437,1004,176,520,468
RAP1_34_97,9,242,309,950,587,510
RAP1_45_108,14,112,615,439,396,321
RAP1_56_119,13,292,967,1699,815,738
RAP1_67_130,31,232,679,569,826,617
RAP1_78_141,31,317,673,466,822,779
RAP1_89_152,69,363,445,656,1169,467
RAP1_100_163,9,211,67,1172,295,334
RAP1_111_174,5,83,18,3,170,63
RAP1_122_185,4,224,103,275,108,137
RAP1_133_196,5,172,34,5,195,180
RAP1_144_207,19,32,31,3,137,140
RAP1_155_218,4,62,36,307,354,189
RAP1_166_229,11,168,112,453,375,365
RAP1_177_240,12,620,365,1205,971,751
RAP1_188_251,7,202,120,349,414,355
RAP1_199_262,12,75,28,48,185,229
RAP1_210_273,9,117,71,551,451,320
RAP1_221_284,249,101,82,174,326,173
RAP1_232_295,3,87,23,153,120,156
RAP1_243_306,1,202,66,225,103,140
RAP1_254_317,19,38,2,1,124,58
RAP1_265_328,9,35,351,180,235,231
RAP1_276_339,18,201,266,626,417,214
RAP1_287_350,2,274,47,431,321,323
RAP1_298_361,11,225,32,397,471,224
RAP1_309_372,2,328,63,654,489,383
RAP1_320_383,172,71,97,169,129,104
RAP1_331_394,10,104,202,281,178,198
RAP1_342_405,1,79,19,118,117,194
RAP1_353_416,6448,129,883,241,363,229
RAP1_364_427,15,169,267,370,191,185
RAP1_375_438,20,123,80,168,218,194
RAP1_386_449,16,373,148,1120,1084,655
RAP1_397_460,12,255,44,226,124,152
RAP1_408_471,3,193,226,142,347,214
RAP1_419_482,8,682,129,847,280,430
RAP1_430_493,1,69,25,112,200,158
RAP1_441_504,13,44,34,1,32,30
RAP1_452_515,23,36,597,125,197,175
RAP1_463_526,1,3,32,20,5,9
RAP1_474_537,14,76,284,126,122,297
RAP1_485_548,15,253,244,199,290,257
RAP1_496_559,27,325,1236,2388,1139,1238
RAP1_507_570,22,426,122,416,824,472
RAP1_518_581,11,234,278,293,188,222
RAP1_529_592,0,59,29,8,109,124
RAP1_540_603,0,10,5,94,63,14
RAP1_551_614,0,164,39,105,260,185
RAP1_562_625,13,137,73,678,323,223
RAP1_573_636,18,248,482,1378,737,939
RAP1_584_647,23,255,179,1011,657,469
RAP1_595_658,7,108,84,258,148,85
RAP1_606_669,9,124,49,308,176,134
RAP1_617_680,4,82,103,18,276,204
RAP1_628_691,4,62,6,97,31,146
RAP1_639_702,0,64,27,215,151,106
RAP1_650_713,5,309,72,225,414,220
RAP1_661_724,1,91,21,224,510,295
RAP1_672_735,0,62,26,6,66,110
RAP1_683_746,17,177,76,265,476,207
RAP1_694_757,8,85,63,21,196,57
RAP1_705_768,19,283,65,504,433,264
RAP1_716_779,4,209,26,431,372,224
RAP1_727_790,7,216,102,84,526,291
RAP1_738_801,16,258,86,631,504,269
RAP1_749_812,5,165,127,655,374,375
RAP1_760_823,7,68,27,72,72,25
RAP1_764_827,4,180,153,25,304,261
REB1_1_64,2,25,18,6,101,40
REB1_12_75,1,19,5,3,29,4
REB1_23_86,3,187,48,196,358,170
REB1_34_97,4,1,17,334,221,76
REB1_45_108,1,90,24,400,240,204
REB1_56_119,1,43,7,181,254,106
REB1_67_130,4,95,22,397,236,248
REB1_78_141,8,250,258,110,407,315
REB1_89_152,7,130,205,200,249,117
REB1_100_163,2,85,54,401,229,96
REB1_111_174,25,46,135,685,291,177
REB1_122_185,4,175,93,226,313,255
REB1_133_196,2,96,54,211,336,235
REB1_144_207,5,138,112,314,289,155
REB1_155_218,5,165,80,96,161,97
REB1_166_229,7,89,3,5,78,95
REB1_177_240,7,24,2,5,17,60
REB1_188_251,4,163,143,203,277,327
REB1_199_262,14,172,25,609,242,193
REB1_210_273,28,109,137,476,384,115
REB1_221_284,8,372,384,739,688,486
REB1_232_295,4,237,85,219,381,127
REB1_243_306,4,11,30,11,49,42
REB1_254_317,19,326,247,257,440,444
REB1_265_328,8,57,18,277,135,126
REB1_276_339,1,56,3,77,39,55
REB1_287_350,6,262,54,358,148,254
REB1_298_361,0,40,9,3,83,31
REB1_309_372,2,66,12,68,26,45
REB1_320_383,7,64,5,6,87,30
REB1_331_394,9,62,6,205,40,70
REB1_342_405,31,218,169,244,608,428
REB1_353_416,14,292,224,569,468,416
REB1_364_427,21,111,135,402,364,286
REB1_375_438,0,22,54,193,276,115
REB1_386_449,7,431,287,187,944,348
REB1_397_460,2,63,52,6,103,111
REB1_408_471,1,18,7,6,180,16
REB1_419_482,0,0,2,0,8,42
REB1_430_493,3,133,53,539,486,335
REB1_441_504,3,120,44,419,331,252
REB1_452_515,0,127,36,282,178,245
REB1_463_526,10,86,43,239,98,37
REB1_474_537,9,24,51,0,218,53
REB1_485_548,4,28,1,28,0,8
REB1_496_559,1,28,4,0,91,84
REB1_507_570,6,0,8,8,6,5
REB1_518_581,25,17,46,144,94,58
REB1_529_592,8,75,89,283,164,115
REB1_540_603,3,144,51,84,116,93
REB1_551_614,24,464,391,966,972,495
REB1_562_625,7,115,168,409,181,207
REB1_573_636,22,187,321,144,338,361
REB1_584_647,12,169,156,306,203,296
REB1_595_658,51,194,656,295,662,485
REB1_606_669,19,277,747,571,670,444
REB1_617_680,2,75,53,43,158,101
REB1_628_691,5,37,80,9,179,106
REB1_639_702,28,7,47,229,61,58
REB1_650_713,2,39,34,150,22,171
REB1_661_724,8,218,93,371,102,52
REB1_672_735,2,12,9,162,20,45
REB1_683_746,1,25,12,7,46,18
REB1_694_757,2,16,1,8,30,19
REB1_705_768,3,15,8,5,88,35
REB1_716_779,0,31,0,3,14,24
REB1_727_790,1,33,7,1,114,142
REB1_738_801,2,139,27,5,87,32
REB1_747_810,1,38,22,5,97,199
REI1_1_64,6364,293,545,340,559,670
REI1_12_75,20,449,748,416,999,800
REI1_23_86,20,481,562,521,615,633
REI1_34_97,10,133,200,123,395,296
REI1_45_108,70,48,16,4,136,133
REI1_56_119,7,85,196,5,136,111
REI1_67_130,3,0,11,0,1,0
REI1_78_141,0,8,51,107,68,80
REI1_89_152,20,65,212,2,7,0
REI1_100_163,0,0,3,13,2,2
REI1_111_174,11,37,92,121,144,43
REI1_122_185,16,30,30,183,84,62
REI1_133_196,2,35,10,49,25,98
REI1_144_207,3,344,291,903,524,427
REI1_155_218,5,98,27,5,157,333
REI1_166_229,17,218,122,413,754,272
REI1_177_240,2974,361,789,984,1433,967
REI1_188_251,8,222,79,86,370,174
REI1_199_262,1,99,225,472,206,217
REI1_210_273,5,30,51,7,73,229
REI1_221_284,1,3,17,5,83,52
REI1_232_295,11,9,77,15,157,153
REI1_243_306,6,32,40,9,35,19
REI1_254_317,6,273,145,973,369,266
REI1_265_328,7,80,215,344,386,425
REI1_276_339,7,148,64,302,325,375
REI1_287_350,6,239,91,267,442,342
REI1_298_361,16,208,461,374,647,499
REI1_309_372,14,476,494,289,647,454
REI1_320_383,27,128,405,696,230,327
REI1_331_394,4,201,379,526,322,303
REI1_330_393,30,334,1365,446,532,519
RFX1_1_64,6,116,71,846,320,379
RFX1_12_75,5,228,60,909,276,218
RFX1_23_86,10,39,46,369,302,159
RFX1_34_97,3,202,82,323,300,225
RFX1_45_108,18,214,372,495,292,262
RFX1_56_119,19,753,1135,1226,1337,1544
RFX1_67_130,14,305,509,259,406,333
RFX1_78_141,45,370,987,1178,492,696
RFX1_89_152,62,409,958,1406,832,866
RFX1_100_163,96,708,1725,1252,1449,1010
RFX1_111_174,99,674,1586,1304,1536,773
RFX1_122_185,98,746,2426,1350,1813,1863
RFX1_133_196,37,366,283,345,571,455
RFX1_144_207,15,766,795,707,1662,1211
RFX1_155_218,51,1123,943,1645,2101,1613
RFX1_166_229,17,286,188,603,510,399
RFX1_177_240,17,409,117,908,507,570
RFX1_188_251,15,202,181,624,358,280
RFX1_199_262,0,0,3,2,0,1
RFX1_210_273,1,115,93,8,88,182
RFX1_221_284,0,0,0,4,1,4
RFX1_232_295,1,51,0,4,0,4
RFX1_243_306,1,1,31,396,9,48
RFX1_254_317,35,86,238,127,157,171
RFX1_265_328,0,19,1,56,2,32
RFX1_276_339,6,72,33,106,178,218
RFX1_287_350,2151,52,31,699,10,160
RFX1_298_361,24,95,50,16,63,92
RFX1_309_372,13,269,109,814,384,216
RFX1_320_383,810,51,144,14,270,144
RFX1_331_394,9,326,126,600,502,287
RFX1_342_405,56,688,1221,1107,1658,1029
RFX1_353_416,23,723,756,1083,1687,1446
RFX1_364_427,29,694,388,409,1314,1062
RFX1_375_438,43,342,410,1283,1058,878
RFX1_386_449,14,403,337,475,657,710
RFX1_397_460,6,362,280,563,629,806
RFX1_408_471,15,144,60,198,257,214
RFX1_419_482,8,359,145,738,965,477
RFX1_430_493,10,255,110,256,409,162
RFX1_441_504,9,185,31,159,500,325
RFX1_452_515,6,247,35,310,718,435
RFX1_463_526,5,105,5,251,317,108
RFX1_474_537,7,223,17,97,303,207
RFX1_485_548,21,378,42,317,719,467
RFX1_496_559,40,670,87,935,1077,530
RFX1_507_570,23,1103,277,1147,2752,1657
RFX1_518_581,6,236,45,441,460,385
RFX1_529_592,13,223,24,614,562,283
RFX1_540_603,5,693,48,965,631,554
RFX1_551_614,8,322,18,944,894,373
RFX1_562_625,8,135,34,198,288,287
RFX1_573_636,3,146,98,5,174,41
RFX1_584_647,2,148,5,272,166,86
RFX1_595_658,11,134,31,622,279,33
RFX1_606_669,0,11,17,1,16,78
RFX1_617_680,0,72,1,171,158,135
RFX1_628_691,6,25,6,1,20,13
RFX1_639_702,0,22,2,0,25,29
RFX1_650_713,0,8,2,4,2,21
RFX1_661_724,0,10,0,2,21,41
RFX1_672_735,0,0,3,0,26,58
RFX1_683_746,0,2,2,2,0,20
RFX1_694_757,0,31,13,123,136,31
RFX1_705_768,11,405,72,409,847,579
RFX1_716_779,14,292,66,113,380,332
RFX1_727_790,6,445,36,588,541,484
RFX1_738_801,9,75,4,144,194,67
RFX1_749_812,5,273,120,425,605,648
RFX1_748_811,9,166,213,696,273,355
RGM1_1_64,6,134,70,339,143,233
RGM1_12_75,8,47,67,396,182,404
RGM1_23_86,8,85,40,212,258,156
RGM1_34_97,9,432,149,337,518,384
RGM1_45_108,11,286,107,184,418,277
RGM1_56_119,40,856,345,2105,1959,1262
RGM1_67_130,51,1141,2236,1637,2741,1661
RGM1_78_141,101,981,2581,1678,1990,1926
RGM1_89_152,124,1925,4509,4914,4717,3143
RGM1_100_163,125,914,1169,1116,1567,1434
RGM1_111_174,125,1483,2618,1916,3874,1959
RGM1_122_185,49,802,995,1718,1620,1022
RGM1_133_196,61,759,1618,1905,1995,1076
RGM1_144_207,56,729,1153,905,1709,1107
RGM1_148_211,30,246,316,426,267,218
RIM101_1_64,5,13,12,9,48,9
RIM101_12_75,11,79,111,5,143,223
RIM101_23_86,4,7,35,8,49,87
RIM101_34_97,23,231,438,861,721,562
RIM101_45_108,35,631,1169,1558,1523,1864
RIM101_56_119,44,681,700,786,1320,795
RIM101_67_130,34,650,1025,930,2032,1132
RIM101_78_141,17,424,479,338,924,1007
RIM101_89_152,15,324,440,804,372,531
RIM101_100_163,8,127,202,73,374,216
RIM101_111_174,8,86,146,16,117,53
RIM101_122_185,3,5,200,2,101,39
RIM101_133_196,15,0,2,0,0,0
RIM101_144_207,3,85,35,347,184,46
RIM101_155_218,6,258,155,624,312,114
RIM101_166_229,7,54,17,314,153,142
RIM101_177_240,9,284,141,243,512,340
RIM101_188_251,14,120,114,401,140,118
RIM101_199_262,1,158,34,303,388,270
RIM101_210_273,0,69,25,207,189,76
RIM101_221_284,5,220,111,340,215,154
RIM101_232_295,6,234,134,976,646,249
RIM101_243_306,13,68,32,206,191,221
RIM101_254_317,29,836,731,2472,1788,1889
RIM101_265_328,74,671,785,655,1567,1032
RIM101_276_339,11,473,298,473,681,411
RIM101_287_350,18,219,386,571,453,431
RIM101_298_361,27,456,732,294,895,926
RIM101_309_372,22,460,752,811,1375,839
RIM101_320_383,28,229,459,396,737,490
RIM101_331_394,4,1,19,2,73,96
RIM101_342_405,11,23,12,272,31,32
RIM101_353_416,43,76,57,165,179,147
RIM101_364_427,12,291,42,390,330,282
RIM101_375_438,24,126,87,21,215,119
RIM101_386_449,19,277,281,434,315,255
RIM101_397_460,83,952,3354,2272,2316,2004
RIM101_408_471,48,712,1702,1709,1655,1183
RIM101_419_482,45,370,1010,497,1096,644
RIM101_430_493,59,1360,3036,1734,3275,2014
RIM101_441_504,52,737,1418,2281,779,1053
RIM101_452_515,66,930,1290,1673,2153,1707
RIM101_463_526,65,400,1065,574,813,391
RIM101_474_537,56,855,1533,1531,1785,797
RIM101_485_548,14,803,710,2218,1890,1172
RIM101_496_559,13,105,230,343,346,397
RIM101_507_570,6,129,316,600,223,76
RIM101_518_581,5,20,79,315,47,7
RIM101_529_592,0,3,12,8,11,12
RIM101_540_603,3,20,207,1,108,132
RIM101_551_614,8,175,4,270,253,86
RIM101_562_625,3,66,17,205,38,29
RLM1_1_64,60,440,484,1629,936,557
RLM1_12_75,0,216,119,136,427,344
RLM1_23_86,3,180,36,18,270,53
RLM1_34_97,6,31,156,13,112,78
RLM1_45_108,5,113,117,111,307,288
RLM1_56_119,2,0,11,1,158,71
RLM1_67_130,3,53,32,10,113,103
RLM1_78_141,0,296,73,205,399,205
RLM1_89_152,13,37,20,275,60,115
RLM1_100_163,0,0,1,3,1,1
RLM1_111_174,0,0,2,1,87,84
RLM1_122_185,0,0,0,0,2,0
RLM1_133_196,1,15,0,5,2,2
RLM1_144_207,2,76,34,226,156,72
RLM1_155_218,17,305,313,860,349,619
RLM1_166_229,16,320,244,380,626,365
RLM1_177_240,13,155,191,170,366,152
RLM1_188_251,3,82,49,204,306,167
RLM1_199_262,18,171,118,219,485,331
RLM1_210_273,18,104,105,208,214,170
RLM1_221_284,10,157,388,1247,498,341
RLM1_232_295,2,255,128,649,549,344
RLM1_243_306,10,659,488,915,1149,908
RLM1_254_317,15,75,221,718,214,224
RLM1_265_328,1,134,118,474,323,219
RLM1_276_339,6,333,130,357,300,278
RLM1_287_350,20,259,259,433,293,427
RLM1_298_361,26,369,467,1101,929,915
RLM1_309_372,17,254,551,236,647,450
RLM1_320_383,31,1,13,32,12,5
RLM1_331_394,7,27,109,106,139,87
RLM1_342_405,6,32,60,95,258,210
RLM1_353_416,2,100,69,469,59,104
RLM1_364_427,6,256,162,421,392,60
RLM1_375_438,28,830,1173,745,2092,966
RLM1_386_449,16,308,128,560,448,542
RLM1_397_460,26,523,574,2039,1838,1064
RLM1_408_471,8,386,210,462,774,552
RLM1_419_482,22,188,581,660,396,346
RLM1_430_493,56,527,1293,1220,826,792
RLM1_441_504,3,115,32,1078,297,290
RLM1_452_515,1,80,25,3,327,330
RLM1_463_526,6,61,88,211,284,180
RLM1_474_537,21,411,302,595,827,686
RLM1_485_548,19,218,236,373,453,289
RLM1_496_559,44,443,217,281,591,534
RLM1_507_570,31,301,131,529,288,333
RLM1_518_581,43,49,114,207,306,256
RLM1_529_592,19,269,752,615,690,436
RLM1_540_603,17,214,295,395,517,638
RLM1_551_614,23,147,193,295,294,317
RLM1_562_625,7,304,255,342,394,462
RLM1_573_636,3,114,28,335,205,107
RLM1_584_647,7,234,89,73,274,373
RLM1_595_658,3,42,6,62,88,80
RLM1_606_669,10,305,188,608,629,544
RLM1_613_676,9,207,93,89,406,381
RME1_1_64,20,71,378,141,171,292
RME1_12_75,7,12,18,2,62,18
RME1_23_86,15,226,378,345,624,426
RME1_34_97,15,82,19,137,44,82
RME1_45_108,12,351,114,287,618,400
RME1_56_119,17,110,75,294,578,234
RME1_67_130,5,164,116,93,314,379
RME1_78_141,270,170,26,181,86,129
RME1_89_152,14,109,73,445,286,283
RME1_100_163,9,77,61,200,347,250
RME1_111_174,2,146,7,138,165,94
RME1_122_185,13,230,230,219,659,333
RME1_133_196,29,443,400,1081,866,664
RME1_144_207,53,618,1059,1657,2129,1008
RME1_155_218,5132,290,1679,257,606,454
RME1_166_229,50,557,540,579,822,640
RME1_177_240,66,518,848,1391,909,593
RME1_188_251,4730,13,29,23,17,20
RME1_199_262,16,112,227,268,321,251
RME1_210_273,2,72,4,2,5,12
RME1_221_284,10,150,44,60,75,232
RME1_232_295,0,30,3,1,22,30
RME1_237_300,781,83,106,40,56,117
ROX1_1_64,30,545,781,1016,1123,1004
ROX1_12_75,1,325,94,346,331,323
ROX1_23_86,6,135,137,855,657,308
ROX1_34_97,1,90,4,217,257,142
ROX1_45_108,1,0,20,37,71,144
ROX1_56_119,17,95,186,392,82,101
ROX1_67_130,8,54,60,3,214,93
ROX1_78_141,1,66,47,162,69,83
ROX1_89_152,5,117,31,169,67,202
ROX1_100_163,6,141,69,664,137,232
ROX1_111_174,2,118,66,119,468,377
ROX1_122_185,8,143,43,91,406,253
ROX1_133_196,8,225,635,1019,540,331
ROX1_144_207,3,87,29,44,129,130
ROX1_155_218,9,276,443,604,644,496
ROX1_166_229,10,233,198,440,566,540
ROX1_177_240,17,700,164,563,1156,692
ROX1_188_251,50,562,140,889,1162,672
ROX1_199_262,21,446,285,666,720,671
ROX1_210_273,22,362,720,1218,1069,915
