,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
NFI1_507_570,7,73,0,11,0,61
NFI1_518_581,326,232,164,29,387,115
NFI1_529_592,357,179,357,177,112,123
NFI1_540_603,104,162,174,352,282,222
NFI1_551_614,521,369,172,302,443,480
NFI1_562_625,809,650,1018,562,847,498
NFI1_573_636,333,581,638,995,733,816
NFI1_584_647,232,379,541,345,357,416
NFI1_595_658,739,368,570,815,187,456
NFI1_606_669,797,463,315,397,503,361
NFI1_617_680,697,434,604,584,1224,682
NFI1_628_691,980,449,633,408,213,562
NFI1_639_702,170,327,206,1570,243,366
NFI1_650_713,234,281,138,510,502,243
NFI1_661_724,62,56,8,38,50,72
NFI1_663_726,44,83,57,30,172,67
NHP6A_1_64,323,297,305,444,75,334
NHP6A_12_75,406,83,41,76,257,123
NHP6A_23_86,306,405,401,613,809,256
NHP6A_30_93,57,386,40,375,333,440
NHP6B_1_64,148,99,47,134,378,490
NHP6B_12_75,359,130,61,584,3,295
NHP6B_23_86,365,118,264,111,529,216
NHP6B_34_97,213,356,101,680,550,261
NHP6B_36_99,575,395,536,483,531,292
NRG1_1_64,165,347,329,476,414,407
NRG1_12_75,218,248,688,425,430,317
NRG1_23_86,51,246,228,874,109,164
NRG1_34_97,147,149,132,155,239,94
NRG1_45_108,179,416,161,221,405,334
NRG1_56_119,8,210,122,202,63,45
NRG1_67_130,249,360,373,493,246,402
NRG1_78_141,388,139,170,464,257,136
NRG1_89_152,79,169,43,357,35,95
NRG1_100_163,208,120,157,271,8,261
NRG1_111_174,135,216,409,718,422,338
NRG1_122_185,106,33,102,237,122,67
NRG1_133_196,19,35,103,67,215,162
NRG1_144_207,432,201,409,674,413,127
NRG1_155_218,132,154,2,239,115,117
NRG1_166_229,371,219,272,559,68,215
NRG1_168_231,422,539,926,592,537,501
NRG2_1_64,327,757,153,341,687,519
NRG2_12_75,712,1026,1161,811,890,688
NRG2_23_86,154,718,632,1035,128,376
NRG2_34_97,150,191,207,247,230,132
NRG2_45_108,298,290,335,74,241,383
NRG2_56_119,130,137,633,665,244,112
NRG2_67_130,370,338,102,270,303,328
NRG2_78_141,287,56,29,280,90,150
NRG2_89_152,9,2,68,353,1,19
NRG2_100_163,104,218,91,264,98,135
NRG2_111_174,35,85,244,446,178,38
NRG2_122_185,20,75,234,33,172,77
NRG2_133_196,37,57,174,43,135,25
NRG2_144_207,299,713,343,298,164,318
NRG2_155_218,390,538,252,859,222,150
NRG2_157_220,125,660,490,303,3,383
NSI1_1_64,42,79,182,184,206,174
NSI1_12_75,27,14,0,5,2,102
NSI1_23_86,6,40,8,12,24,13
NSI1_34_97,1,32,4,115,57,5
NSI1_45_108,18,26,1,201,122,6
NSI1_56_119,40,47,96,44,66,88
NSI1_67_130,363,154,22,61,0,61
NSI1_78_141,109,59,0,93,0,32
NSI1_89_152,21,62,212,195,55,62
NSI1_100_163,38,8,110,257,189,59
NSI1_111_174,148,102,363,297,384,51
NSI1_122_185,98,156,124,299,167,66
NSI1_133_196,57,186,108,41,338,99
NSI1_144_207,24,237,266,165,162,145
NSI1_155_218,27,176,178,327,348,99
NSI1_166_229,70,219,63,206,657,118
NSI1_177_240,105,88,156,210,549,100
NSI1_188_251,31,52,2,141,233,54
NSI1_199_262,220,221,147,270,133,241
NSI1_210_273,177,235,119,305,167,182
NSI1_221_284,298,415,0,657,621,479
NSI1_232_295,121,10,1,3,2,71
NSI1_243_306,6,47,323,372,459,123
NSI1_254_317,242,123,137,448,125,158
NSI1_265_328,232,327,142,239,69,89
NSI1_276_339,47,32,49,297,0,90
NSI1_287_350,70,143,2,186,70,125
NSI1_298_361,88,143,30,55,285,64
NSI1_309_372,58,43,40,2,0,2
NSI1_320_383,32,81,25,36,0,70
NSI1_331_394,44,26,237,75,127,24
NSI1_342_405,9,0,2,7,0,0
NSI1_353_416,2,1,0,3,0,0
NSI1_364_427,118,8,2,8,0,0
NSI1_375_438,182,8,0,163,0,7
NSI1_386_449,110,81,1,192,55,66
NSI1_397_460,118,144,165,23,171,142
NSI1_408_471,40,132,468,10,96,129
NSI1_419_482,264,288,198,381,26,139
NSI1_430_493,66,137,1,44,256,65
NSI1_441_504,232,242,343,257,15,479
NSI1_452_515,808,663,265,1013,617,773
NSI1_463_526,738,387,275,634,493,345
NSI1_474_537,415,1330,578,912,797,635
NSI1_485_548,404,633,265,641,953,295
NSI1_496_559,419,401,535,505,775,568
NSI1_507_570,382,481,751,657,712,531
NSI1_157_220,377,451,840,677,893,503
OTU1_1_64,155,181,142,328,525,296
OTU1_12_75,113,364,391,479,876,310
OTU1_23_86,256,469,336,267,260,347
OTU1_34_97,528,673,759,852,713,377
OTU1_45_108,337,129,67,316,117,200
OTU1_56_119,467,676,397,651,405,400
OTU1_67_130,1013,831,744,1174,947,862
OTU1_78_141,1516,652,1100,970,1360,895
OTU1_89_152,2361,1619,2285,2207,1868,1998
OTU1_100_163,900,722,932,829,454,498
OTU1_111_174,865,1290,1340,1041,1250,794
OTU1_122_185,506,508,297,330,502,412
OTU1_133_196,1037,556,616,783,1158,415
OTU1_144_207,362,446,791,632,661,363
OTU1_155_218,457,358,5,526,259,295
OTU1_166_229,406,343,537,614,270,236
OTU1_177_240,661,176,958,87,716,250
OTU1_188_251,359,508,410,530,402,476
OTU1_199_262,533,636,523,651,601,460
OTU1_210_273,648,683,472,699,636,311
OTU1_221_284,175,552,204,373,581,466
OTU1_232_295,378,197,427,443,349,180
OTU1_238_301,381,433,381,523,507,453
PDC2_1_64,3,18,6,55,3,1
PDC2_12_75,48,105,41,26,1,44
PDC2_23_86,153,41,270,3,229,52
PDC2_34_97,125,353,366,206,123,205
PDC2_45_108,8,28,2,94,98,34
PDC2_56_119,120,257,225,194,285,318
PDC2_67_130,362,824,533,349,727,522
PDC2_78_141,254,498,257,1066,516,401
PDC2_89_152,276,970,747,489,1202,612
PDC2_100_163,38,303,401,435,134,55
PDC2_111_174,88,259,137,526,214,181
PDC2_122_185,87,231,357,585,135,200
PDC2_133_196,58,83,193,286,87,351
PDC2_144_207,119,97,197,0,51,163
PDC2_155_218,80,121,240,197,90,164
PDC2_166_229,150,414,527,844,309,251
PDC2_177_240,376,681,485,601,903,428
PDC2_188_251,89,240,138,329,88,72
PDC2_199_262,95,104,164,101,67,21
PDC2_210_273,444,81,138,281,251,240
PDC2_221_284,4,73,152,200,123,22
PDC2_232_295,36,78,2,133,4,186
PDC2_243_306,4,166,244,109,141,209
PDC2_254_317,524,516,351,894,387,495
PDC2_265_328,273,493,376,225,341,171
PDC2_276_339,75,185,266,88,25,149
PDC2_287_350,183,1033,765,643,809,584
PDC2_298_361,90,514,77,650,435,187
PDC2_309_372,42,311,280,538,70,134
PDC2_320_383,36,92,214,405,241,107
PDC2_331_394,26,78,237,127,79,109
PDC2_342_405,75,195,1,130,2,132
PDC2_353_416,86,232,118,121,311,126
PDC2_364_427,85,41,48,25,1,48
PDC2_375_438,129,3,0,92,27,45
PDC2_386_449,53,25,0,6,104,48
PDC2_397_460,86,75,2,224,287,120
PDC2_408_471,14,0,0,95,55,13
PDC2_419_482,20,20,0,7,0,0
PDC2_430_493,51,72,1,40,18,30
PDC2_441_504,155,12,42,97,35,35
PDC2_452_515,88,90,107,430,280,131
PDC2_463_526,157,336,82,527,242,202
PDC2_474_537,186,103,378,111,112,81
PDC2_485_548,81,63,136,238,66,65
PDC2_496_559,71,167,77,156,47,15
PDC2_507_570,83,200,192,482,459,180
PDC2_518_581,18,172,89,240,153,261
PDC2_529_592,16,277,215,215,185,84
PDC2_540_603,8,28,103,1,81,40
PDC2_551_614,14,132,112,90,58,171
PDC2_562_625,26,43,262,98,266,44
PDC2_573_636,54,182,117,122,0,255
PDC2_584_647,128,150,45,168,50,74
PDC2_595_658,168,600,323,781,516,494
PDC2_606_669,113,516,206,566,340,238
PDC2_617_680,51,130,431,110,190,148
PDC2_628_691,60,94,112,170,23,109
PDC2_639_702,119,134,71,299,403,111
PDC2_650_713,155,223,333,363,560,221
PDC2_661_724,417,370,568,343,482,588
PDC2_672_735,173,190,164,329,1,174
PDC2_683_746,308,279,485,720,788,738
PDC2_694_757,352,323,267,207,499,157
PDC2_705_768,214,276,186,495,606,274
PDC2_716_779,564,609,702,798,779,434
PDC2_727_790,133,464,315,383,613,412
PDC2_738_801,351,543,886,725,444,616
PDC2_749_812,821,930,1124,1286,1530,1162
PDC2_760_823,482,791,1327,456,1384,720
PDC2_771_834,421,649,649,502,786,720
PDC2_782_845,36,47,184,175,55,179
PDC2_793_856,183,229,417,284,280,243
PDC2_804_867,35,74,92,161,44,72
PDC2_815_878,32,64,131,79,151,44
PDC2_826_889,38,86,126,34,0,48
PDC2_837_900,21,382,386,443,156,249
PDC2_848_911,62,259,0,354,0,93
PDC2_859_922,58,322,277,332,455,275
PDC2_862_925,25,172,48,488,79,141
PHD1_1_64,703,981,875,967,627,922
PHD1_12_75,492,519,821,552,733,522
PHD1_23_86,696,1063,543,1193,1778,828
PHD1_34_97,2581,1630,1705,1447,1900,1599
PHD1_45_108,2523,2073,1828,1184,2244,1688
PHD1_56_119,746,733,409,828,775,728
PHD1_67_130,1192,976,864,1263,679,541
PHD1_78_141,1437,1368,1484,1618,1524,977
PHD1_89_152,1679,1964,1591,1915,3068,1740
PHD1_100_163,923,852,803,1364,1009,790
PHD1_111_174,227,358,608,681,70,257
PHD1_122_185,652,392,250,375,404,183
PHD1_133_196,457,429,1059,478,202,397
PHD1_144_207,565,508,506,448,1188,421
PHD1_155_218,202,174,6,378,243,149
PHD1_166_229,499,213,546,383,700,411
PHD1_177_240,545,455,630,624,389,576
PHD1_188_251,33,96,19,216,2,97
PHD1_199_262,653,402,614,537,1452,509
PHD1_210_273,313,523,90,376,253,285
PHD1_221_284,908,1064,1433,1427,1538,724
PHD1_232_295,338,713,685,933,1191,696
PHD1_243_306,1214,875,575,437,980,691
PHD1_254_317,675,727,286,684,372,474
PHD1_265_328,477,1190,1327,699,931,534
PHD1_276_339,699,547,935,449,1357,801
PHD1_287_350,588,625,703,744,790,509
PHD1_298_361,396,749,386,1030,736,673
PHD1_303_366,468,418,330,490,648,206
PHO2_1_64,275,141,98,6,263,118
PHO2_12_75,29,34,1,2,0,41
PHO2_23_86,6,226,388,122,69,34
PHO2_34_97,9,89,202,71,3,182
PHO2_45_108,168,132,291,135,174,104
PHO2_56_119,11,82,97,161,111,161
PHO2_67_130,81,76,23,49,220,116
PHO2_78_141,75,185,61,231,124,120
PHO2_89_152,173,112,206,96,172,126
PHO2_100_163,274,226,336,445,586,295
PHO2_111_174,46,134,148,606,136,432
PHO2_122_185,475,326,547,375,493,358
PHO2_133_196,598,354,268,156,367,846
PHO2_144_207,1047,1451,972,1454,1602,777
PHO2_155_218,124,84,367,221,280,316
PHO2_166_229,176,190,208,146,7,169
PHO2_177_240,125,183,96,112,48,273
PHO2_188_251,153,70,307,143,176,77
PHO2_199_262,77,74,69,8,244,101
PHO2_210_273,49,215,2,93,222,78
PHO2_221_284,14,311,359,269,314,154
PHO2_232_295,12,131,265,105,104,168
PHO2_243_306,52,247,67,390,246,138
PHO2_254_317,50,524,167,203,318,298
PHO2_265_328,3,87,83,171,130,77
PHO2_276_339,20,97,161,3,34,148
PHO2_287_350,34,42,0,120,1,36
PHO2_298_361,55,120,1,171,109,84
PHO2_309_372,115,254,41,287,155,148
PHO2_320_383,21,155,90,33,410,173
PHO2_331_394,174,364,242,663,303,422
PHO2_342_405,279,467,213,524,703,178
PHO2_353_416,233,142,1,45,74,21
PHO2_364_427,53,125,83,229,2,139
PHO2_375_438,185,299,341,575,258,111
PHO2_386_449,356,176,858,670,295,388
PHO2_397_460,127,306,208,484,308,299
PHO2_408_471,192,742,440,606,932,731
PHO2_419_482,849,1033,851,1101,793,1006
PHO2_430_493,338,285,428,421,205,339
PHO2_441_504,132,265,441,353,578,290
PHO2_452_515,233,254,64,322,151,191
PHO2_463_526,671,173,117,146,0,254
PHO2_474_537,118,343,508,513,1005,427
PHO2_485_548,94,270,505,352,370,380
PHO2_496_559,239,617,340,364,190,392
PHO4_1_64,52,49,119,305,158,33
PHO4_12_75,496,178,407,292,200,234
PHO4_23_86,66,29,74,216,252,172
PHO4_34_97,604,319,181,478,1,283
PHO4_45_108,261,267,129,38,687,217
PHO4_56_119,817,460,340,493,1414,830
PHO4_67_130,817,950,1383,1645,1338,968
PHO4_78_141,974,797,559,457,560,485
PHO4_89_152,1727,1388,1398,1683,1273,1259
PHO4_100_163,1043,984,718,1429,632,967
PHO4_111_174,899,1218,806,1271,546,1034
PHO4_122_185,421,780,681,605,538,734
PHO4_133_196,521,371,1048,751,557,523
PHO4_144_207,517,128,588,863,233,260
PHO4_155_218,1223,267,654,1287,649,355
PHO4_166_229,308,403,425,407,744,333
PHO4_177_240,1056,498,446,945,991,356
PHO4_188_251,308,222,25,145,116,45
PHO4_199_262,180,190,26,16,243,20
PHO4_210_273,294,228,74,90,503,20
PHO4_221_284,539,428,312,546,377,295
PHO4_232_295,271,200,244,99,326,21
PHO4_243_306,204,394,209,69,689,32
PHO4_249_312,220,362,184,66,214,67
PLM2_1_64,541,392,730,894,458,607
PLM2_12_75,242,162,93,267,222,259
PLM2_23_86,116,134,279,255,124,121
PLM2_34_97,142,84,226,8,200,69
PLM2_45_108,118,196,156,197,638,129
PLM2_56_119,269,350,129,332,300,284
PLM2_67_130,622,562,1253,740,487,616
PLM2_78_141,379,308,892,533,597,230
PLM2_89_152,540,769,538,274,687,439
PLM2_100_163,633,884,830,1100,556,680
PLM2_111_174,438,484,728,1043,443,301
PLM2_122_185,55,633,316,170,202,287
PLM2_133_196,1,268,152,110,41,124
PLM2_144_207,298,351,213,92,218,433
PLM2_155_218,214,996,524,534,723,481
PLM2_166_229,110,520,172,335,357,471
PLM2_177_240,99,167,220,463,208,202
PLM2_188_251,302,844,516,836,405,394
PLM2_199_262,304,720,642,376,546,350
PLM2_210_273,260,505,749,1198,652,497
PLM2_221_284,234,342,160,190,86,324
PLM2_232_295,190,179,421,94,420,149
PLM2_243_306,335,301,383,348,631,231
PLM2_254_317,354,441,334,910,476,252
PLM2_265_328,538,228,31,539,613,401
PLM2_276_339,208,318,396,433,656,442
PLM2_287_350,193,194,276,369,52,143
PLM2_298_361,220,192,132,769,361,310
PLM2_309_372,240,461,174,291,328,358
PLM2_320_383,287,254,1,144,64,156
PLM2_331_394,33,208,57,180,69,135
PLM2_342_405,64,203,243,322,327,184
PLM2_353_416,281,595,286,330,1043,405
PLM2_364_427,353,661,438,959,1256,444
PLM2_375_438,320,660,580,341,597,497
PLM2_386_449,197,417,398,413,510,248
PLM2_397_460,204,473,330,605,488,423
PLM2_408_471,273,279,64,508,2,298
PLM2_419_482,49,224,193,281,241,219
PLM2_430_493,100,124,11,83,240,144
PLM2_441_504,0,0,65,0,38,0
PLM2_452_515,117,120,49,235,118,29
PLM2_458_521,261,87,99,70,183,175
PMD1_1_64,438,1444,608,1385,533,639
PMD1_12_75,730,1308,1059,1054,1212,816
PMD1_23_86,295,545,415,604,204,416
PMD1_34_97,320,588,265,578,328,357
PMD1_45_108,99,440,302,936,168,211
PMD1_56_119,51,254,34,151,66,65
PMD1_67_130,64,484,176,843,280,226
PMD1_78_141,102,259,66,110,244,62
PMD1_89_152,2,91,58,3,102,14
PMD1_100_163,11,24,133,159,1,39
PMD1_111_174,52,213,162,61,91,90
PMD1_122_185,89,186,337,30,15,114
PMD1_133_196,274,386,270,493,422,364
PMD1_144_207,48,37,54,104,0,374
PMD1_155_218,66,3,77,143,1,39
PMD1_166_229,16,86,2,68,99,18
PMD1_177_240,1,54,151,77,46,54
PMD1_188_251,132,169,167,259,92,169
PMD1_199_262,141,169,69,64,98,97
PMD1_210_273,50,423,176,301,248,193
PMD1_221_284,94,188,61,7,482,217
PMD1_232_295,107,341,499,250,733,330
PMD1_243_306,407,870,689,994,1103,590
PMD1_254_317,527,537,225,752,619,495
PMD1_265_328,439,746,777,1428,613,862
PMD1_276_339,411,463,440,626,606,578
PMD1_287_350,354,389,324,276,327,386
PMD1_298_361,106,183,373,283,385,223
PMD1_309_372,179,472,304,405,344,430
PMD1_320_383,59,391,376,554,137,224
PMD1_331_394,202,371,687,682,1015,268
PMD1_342_405,177,536,559,690,477,283
PMD1_353_416,96,501,426,221,910,251
PMD1_364_427,121,550,357,514,788,313
PMD1_375_438,150,111,185,28,41,103
PMD1_386_449,50,239,40,396,100,92
PMD1_397_460,164,203,415,320,427,101
PMD1_408_471,362,625,243,863,720,376
PMD1_419_482,395,214,177,246,154,182
PMD1_430_493,177,67,1,78,1,0
PMD1_441_504,188,188,419,1002,552,343
PMD1_452_515,150,396,217,217,114,150
PMD1_463_526,96,177,94,538,443,134
PMD1_474_537,150,213,215,483,28,346
PMD1_485_548,207,422,123,372,287,207
PMD1_496_559,169,328,389,605,369,195
PMD1_507_570,562,871,929,1038,886,733
PMD1_518_581,546,566,1364,617,890,522
PMD1_529_592,465,938,1059,894,1477,573
PMD1_540_603,300,868,554,801,771,829
PMD1_551_614,200,233,361,801,210,214
PMD1_562_625,387,984,307,479,1088,552
PMD1_573_636,138,503,790,509,418,421
PMD1_584_647,260,613,222,781,758,530
PMD1_595_658,43,278,171,141,280,244
PMD1_606_669,32,351,158,290,397,217
PMD1_617_680,218,259,220,110,223,199
PMD1_628_691,70,91,44,226,208,48
PMD1_639_702,131,205,230,331,150,267
PMD1_650_713,255,164,56,275,662,224
PMD1_661_724,173,425,400,225,324,328
PMD1_672_735,112,328,447,457,496,431
PMD1_683_746,466,138,84,220,196,149
PMD1_694_757,539,259,300,315,250,468
PMD1_705_768,556,463,395,477,330,482
PMD1_716_779,1,61,61,56,131,124
PMD1_727_790,359,661,479,332,653,373
PMD1_738_801,436,461,489,1015,756,495
PMD1_749_812,177,265,308,206,322,369
PMD1_760_823,54,140,45,168,178,55
PMD1_771_834,444,293,627,369,621,414
PMD1_782_845,279,444,547,317,375,499
PMD1_793_856,158,178,248,111,287,101
PMD1_804_867,594,993,881,1285,1512,693
PMD1_815_878,304,822,338,552,362,497
PMD1_826_889,258,681,147,429,900,347
PMD1_837_900,226,490,373,540,493,432
PMD1_848_911,440,308,79,933,523,198
PMD1_859_922,622,541,371,895,771,668
PMD1_870_933,1430,1283,1394,1969,1064,1468
PMD1_881_944,1131,970,950,1244,705,834
PMD1_892_955,414,550,898,985,671,539
PMD1_903_966,567,592,443,984,122,319
PMD1_914_977,717,692,1167,1166,551,1011
PMD1_925_988,1032,815,1331,1251,1902,1423
PMD1_936_999,1734,648,1163,1387,674,967
PMD1_947_1010,659,237,812,1299,1637,578
PMD1_958_1021,1148,944,898,1237,1578,1118
PMD1_969_1032,481,259,308,184,1115,354
PMD1_980_1043,320,615,0,558,1,251
PMD1_991_1054,311,799,807,637,361,614
PMD1_1002_1065,107,339,575,739,456,350
PMD1_1013_1076,20,194,80,542,376,78
PMD1_1024_1087,208,409,303,487,522,284
PMD1_1035_1098,192,473,46,573,382,152
PMD1_1046_1109,86,423,270,594,59,232
PMD1_1057_1120,38,642,226,616,595,224
PMD1_1068_1131,21,781,435,772,540,343
PMD1_1079_1142,235,560,880,939,832,666
PMD1_1090_1153,670,1074,328,1677,1469,587
PMD1_1101_1164,280,424,228,204,740,456
PMD1_1112_1175,353,581,519,771,244,303
PMD1_1123_1186,225,400,237,357,353,292
PMD1_1134_1197,387,326,111,287,261,216
PMD1_1145_1208,84,453,349,715,205,251
PMD1_1156_1219,291,329,564,418,611,231
PMD1_1167_1230,311,155,199,365,103,184
PMD1_1178_1241,360,526,413,466,540,324
PMD1_1189_1252,129,346,336,311,337,257
PMD1_1200_1263,311,22,70,76,6,197
PMD1_1211_1274,209,35,224,90,17,67
PMD1_1222_1285,464,431,381,573,935,836
PMD1_1233_1296,593,438,622,246,318,473
PMD1_1244_1307,593,517,1010,646,267,489
PMD1_1255_1318,671,673,819,678,237,703
PMD1_1266_1329,652,1187,649,755,1240,971
PMD1_1277_1340,676,595,741,425,584,382
PMD1_1288_1351,819,790,787,640,745,769
PMD1_1299_1362,408,554,346,139,522,437
PMD1_1310_1373,352,293,267,252,104,297
PMD1_1321_1384,670,433,275,640,239,372
PMD1_1332_1395,574,367,390,439,1089,224
PMD1_1343_1406,108,254,57,121,208,103
PMD1_1354_1417,60,56,172,57,524,228
PMD1_1365_1428,192,99,130,146,413,259
PMD1_1376_1439,474,105,3,237,1,112
PMD1_1387_1450,150,147,24,253,4,126
PMD1_1398_1461,59,108,487,150,164,200
PMD1_1409_1472,150,231,176,245,368,157
PMD1_1420_1483,109,220,379,135,683,201
PMD1_1431_1494,165,241,354,402,265,241
PMD1_1442_1505,18,92,193,171,133,214
PMD1_1453_1516,87,89,0,148,168,137
PMD1_1464_1527,13,116,148,88,0,128
PMD1_1475_1538,5,79,86,11,152,25
PMD1_1486_1549,44,108,71,120,86,52
PMD1_1497_1560,95,401,432,220,445,525
PMD1_1508_1571,104,290,167,423,470,270
PMD1_1519_1582,96,271,182,190,437,180
PMD1_1530_1593,220,516,106,185,409,381
PMD1_1541_1604,69,111,1,2,0,64
PMD1_1552_1615,101,67,0,2,133,1
PMD1_1563_1626,192,100,463,308,2,40
PMD1_1574_1637,20,32,0,5,1,12
PMD1_1585_1648,14,24,196,41,106,110
PMD1_1596_1659,174,192,386,52,372,322
PMD1_1607_1670,203,366,415,353,384,279
PMD1_1618_1681,88,508,486,437,485,268
PMD1_1629_1692,12,38,249,137,300,108
PMD1_1640_1703,679,225,6,601,534,215
PMD1_1651_1714,753,528,432,577,789,325
PMD1_1662_1725,93,117,31,122,384,222
PMD1_1673_1736,99,9,0,89,93,33
PMD1_1684_1747,154,258,169,709,347,319
PMD1_1690_1753,786,902,1407,2262,649,1203
PZF1_1_64,129,182,50,425,258,145
PZF1_12_75,423,251,422,329,0,266
PZF1_23_86,256,139,350,277,177,103
PZF1_34_97,556,187,373,1270,3,324
PZF1_45_108,150,178,716,136,171,279
PZF1_56_119,626,281,789,720,486,278
PZF1_67_130,563,487,525,1132,568,570
PZF1_78_141,422,814,677,513,1011,864
PZF1_89_152,363,558,432,293,348,450
PZF1_100_163,1104,989,485,1750,1272,897
PZF1_111_174,531,462,521,292,229,441
PZF1_122_185,427,644,588,476,854,825
PZF1_133_196,185,243,389,433,250,418
PZF1_144_207,213,401,365,350,329,169
PZF1_155_218,220,636,600,171,1290,472
PZF1_166_229,457,501,466,1373,325,545
PZF1_177_240,336,275,109,566,82,312
PZF1_188_251,50,27,27,185,2,98
PZF1_199_262,95,51,1,255,38,41
PZF1_210_273,122,438,434,701,700,393
PZF1_221_284,112,377,487,217,433,201
PZF1_232_295,149,262,114,164,18,99
PZF1_243_306,200,235,140,697,449,422
PZF1_254_317,41,152,99,174,264,127
PZF1_265_328,127,154,154,228,118,120
PZF1_276_339,182,83,89,101,0,52
PZF1_287_350,5,41,144,138,0,35
PZF1_298_361,5,14,18,102,19,18
PZF1_309_372,38,38,9,76,188,26
PZF1_320_383,84,133,50,92,139,231
PZF1_331_394,82,3,1,3,0,19
PZF1_342_405,0,157,1,115,0,18
PZF1_353_416,148,24,0,1,118,59
PZF1_364_427,1,1,0,0,0,4
PZF1_366_429,0,0,2,105,0,9
RAP1_1_64,97,99,94,82,45,83
RAP1_12_75,427,155,381,135,547,255
RAP1_23_86,201,194,478,487,338,419
RAP1_34_97,224,302,459,252,296,433
RAP1_45_108,1081,1079,813,1259,752,1032
RAP1_56_119,1235,296,537,533,573,350
RAP1_67_130,820,413,651,929,750,903
RAP1_78_141,1258,668,597,689,933,797
RAP1_89_152,737,840,956,1287,1027,775
RAP1_100_163,445,195,102,245,400,238
RAP1_111_174,26,160,65,127,259,43
RAP1_122_185,320,78,21,298,220,157
RAP1_133_196,289,197,34,257,486,364
RAP1_144_207,53,70,147,406,147,110
RAP1_155_218,108,164,250,176,119,246
RAP1_166_229,372,435,636,339,586,306
RAP1_177_240,295,437,589,518,230,570
RAP1_188_251,101,290,483,242,558,334
RAP1_199_262,60,344,355,291,420,279
RAP1_210_273,55,205,141,240,271,178
RAP1_221_284,227,292,200,189,512,155
RAP1_232_295,153,112,64,57,69,17
RAP1_243_306,294,77,6,176,3,75
RAP1_254_317,0,58,12,20,3,3
RAP1_265_328,111,118,60,92,165,61
RAP1_276_339,50,145,241,84,394,61
RAP1_287_350,94,176,125,365,54,240
RAP1_298_361,130,248,124,90,464,120
RAP1_309_372,174,343,412,317,49,134
RAP1_320_383,125,162,518,442,177,235
RAP1_331_394,485,452,800,138,578,157
RAP1_342_405,331,147,403,207,218,284
RAP1_353_416,246,394,245,121,1849,283
RAP1_364_427,162,333,147,205,390,396
RAP1_375_438,137,214,426,217,296,191
RAP1_386_449,78,507,193,450,562,352
RAP1_397_460,149,317,549,317,402,216
RAP1_408_471,185,345,686,455,91,224
RAP1_419_482,425,462,82,141,351,182
RAP1_430_493,152,248,154,351,258,131
RAP1_441_504,5,77,22,54,5,32
RAP1_452_515,681,37,86,156,3,137
RAP1_463_526,153,87,4,281,2,51
RAP1_474_537,35,60,259,146,2,97
RAP1_485_548,30,31,45,3,339,56
RAP1_496_559,569,517,365,984,604,599
RAP1_507_570,403,1186,1746,1012,818,756
RAP1_518_581,302,201,252,226,542,145
RAP1_529_592,214,223,217,86,1,151
RAP1_540_603,136,54,101,70,39,148
RAP1_551_614,117,97,0,188,62,46
RAP1_562_625,186,242,148,315,762,289
RAP1_573_636,959,493,636,1008,522,689
RAP1_584_647,330,305,644,814,483,481
RAP1_595_658,400,305,437,39,487,221
RAP1_606_669,123,315,12,501,289,336
RAP1_617_680,99,161,124,180,141,99
RAP1_628_691,193,223,78,235,323,273
RAP1_639_702,81,195,42,398,38,223
RAP1_650_713,163,239,265,132,414,140
RAP1_661_724,74,226,307,77,122,98
RAP1_672_735,16,60,103,241,2,46
RAP1_683_746,527,422,363,227,511,318
RAP1_694_757,84,432,313,339,379,373
RAP1_705_768,185,410,437,229,763,140
RAP1_716_779,143,568,71,371,129,238
RAP1_727_790,242,351,594,307,464,418
RAP1_738_801,593,503,611,1021,260,405
RAP1_749_812,181,243,583,429,382,388
RAP1_760_823,86,55,1,22,211,13
RAP1_764_827,68,65,54,6,115,113
REB1_1_64,55,55,1,5,65,95
REB1_12_75,115,0,0,247,0,103
REB1_23_86,130,137,20,94,260,145
REB1_34_97,281,305,217,107,498,183
REB1_45_108,168,195,39,88,83,83
REB1_56_119,2,67,0,73,94,42
REB1_67_130,62,74,114,214,76,37
REB1_78_141,320,439,224,50,275,117
REB1_89_152,10,74,278,26,141,92
REB1_100_163,118,126,0,135,448,209
REB1_111_174,270,425,103,255,1115,460
REB1_122_185,282,228,123,439,310,426
REB1_133_196,308,195,115,387,154,177
REB1_144_207,76,316,148,162,2,217
REB1_155_218,80,89,110,12,119,50
REB1_166_229,192,128,115,138,403,111
REB1_177_240,60,128,328,206,268,98
REB1_188_251,236,159,201,77,276,220
REB1_199_262,408,415,404,475,219,234
REB1_210_273,526,426,513,851,644,280
REB1_221_284,107,477,112,595,366,321
REB1_232_295,109,211,238,339,0,315
REB1_243_306,461,284,33,121,270,158
REB1_254_317,191,334,372,1268,584,226
REB1_265_328,76,53,541,7,298,196
REB1_276_339,7,49,90,159,74,38
REB1_287_350,39,107,112,10,1,130
REB1_298_361,2,33,154,46,0,37
REB1_309_372,67,126,37,505,88,144
REB1_320_383,196,123,261,285,294,162
REB1_331_394,30,67,80,2,400,67
REB1_342_405,325,452,476,657,595,407
REB1_353_416,456,507,586,312,564,601
REB1_364_427,539,389,1275,839,732,510
REB1_375_438,301,203,1,237,99,182
REB1_386_449,54,189,193,272,279,239
REB1_397_460,77,209,160,371,117,228
REB1_408_471,1,40,0,169,0,29
REB1_419_482,10,18,28,53,0,12
