,1_0_1,1_0_2
HEL2_166_229,320,262
HEL2_177_240,463,397
HEL2_188_251,587,428
HEL2_199_262,546,373
HEL2_210_273,624,440
HEL2_221_284,583,479
HEL2_232_295,525,368
HEL2_243_306,464,368
HEL2_254_317,484,369
HEL2_265_328,488,369
HEL2_276_339,664,432
HEL2_287_350,506,406
HEL2_298_361,601,405
HEL2_309_372,540,407
HEL2_320_383,398,266
HEL2_331_394,374,228
HEL2_342_405,268,217
HEL2_353_416,276,257
HEL2_364_427,215,221
HEL2_375_438,247,281
HEL2_386_449,179,212
HEL2_397_460,219,229
HEL2_408_471,381,447
HEL2_419_482,446,373
HEL2_430_493,382,328
HEL2_441_504,542,310
HEL2_452_515,624,387
HEL2_463_526,494,319
HEL2_474_537,384,228
HEL2_485_548,459,324
HEL2_496_559,307,271
HEL2_507_570,259,208
HEL2_518_581,359,341
HEL2_529_592,293,297
HEL2_540_603,223,285
HEL2_551_614,271,256
HEL2_562_625,203,179
HEL2_573_636,496,247
HEL2_501_564,377,243
HMLALPHA2_1_64,133,192
HMLALPHA2_12_75,199,234
HMLALPHA2_23_86,221,229
HMLALPHA2_34_97,256,290
HMLALPHA2_45_108,210,206
HMLALPHA2_56_119,259,193
HMLALPHA2_67_130,236,221
HMLALPHA2_78_141,234,216
HMLALPHA2_89_152,201,225
HMLALPHA2_100_163,160,159
HMLALPHA2_111_174,244,285
HMLALPHA2_122_185,188,173
HMLALPHA2_133_196,155,148
HMLALPHA2_144_207,181,178
HMLALPHA2_147_210,225,215
HMO1_1_64,704,487
HMO1_12_75,803,448
HMO1_23_86,699,479
HMO1_34_97,601,423
HMO1_45_108,653,385
HMO1_56_119,708,446
HMO1_67_130,652,392
HMO1_78_141,536,353
HMO1_89_152,593,420
HMO1_100_163,511,348
HMO1_111_174,300,201
HMO1_122_185,245,177
HMO1_133_196,234,224
HMO1_144_207,329,349
HMO1_155_218,389,344
HMO1_166_229,357,342
HMO1_177_240,194,177
HMO1_183_246,369,240
HMRA2_1_64,159,186
HMRA2_12_75,214,245
HMRA2_23_86,198,218
HMRA2_34_97,142,132
HMRA2_45_108,180,193
HMRA2_56_119,235,234
HMS1_1_64,365,267
HMS1_12_75,454,273
HMS1_23_86,455,364
HMS1_34_97,711,478
HMS1_45_108,587,463
HMS1_56_119,617,376
HMS1_67_130,749,392
HMS1_78_141,759,435
HMS1_89_152,546,391
HMS1_100_163,372,273
HMS1_111_174,221,193
HMS1_122_185,147,152
HMS1_133_196,238,146
HMS1_144_207,261,229
HMS1_155_218,233,251
HMS1_166_229,399,334
HMS1_177_240,418,312
HMS1_188_251,485,306
HMS1_199_262,339,321
HMS1_210_273,202,183
HMS1_221_284,166,172
HMS1_232_295,250,190
HMS1_243_306,212,165
HMS1_254_317,189,168
HMS1_265_328,224,196
HMS1_276_339,149,227
HMS1_287_350,320,261
HMS1_298_361,298,260
HMS1_309_372,456,409
HMS1_320_383,390,338
HMS1_331_394,240,276
HMS1_342_405,619,359
HMS1_353_416,466,278
HMS1_364_427,488,316
HMS1_371_434,342,258
HMS2_1_64,1104,549
HMS2_12_75,594,299
HMS2_23_86,826,457
HMS2_34_97,589,318
HMS2_45_108,676,483
HMS2_56_119,405,325
HMS2_67_130,420,339
HMS2_78_141,444,401
HMS2_89_152,329,312
HMS2_100_163,617,429
HMS2_111_174,294,267
HMS2_122_185,476,298
HMS2_133_196,569,442
HMS2_144_207,382,310
HMS2_155_218,586,323
HMS2_166_229,441,332
HMS2_177_240,664,379
HMS2_188_251,605,382
HMS2_199_262,810,478
HMS2_210_273,1202,562
HMS2_221_284,1311,734
HMS2_232_295,1176,570
HMS2_243_306,761,443
HMS2_254_317,652,438
HMS2_265_328,946,594
HMS2_276_339,784,537
HMS2_287_350,707,469
HMS2_295_358,935,561
HSF1_1_64,545,366
HSF1_12_75,818,543
HSF1_23_86,580,525
HSF1_34_97,590,406
HSF1_45_108,570,448
HSF1_56_119,417,338
HSF1_67_130,541,383
HSF1_78_141,410,345
HSF1_89_152,458,327
HSF1_100_163,488,429
HSF1_111_174,354,390
HSF1_122_185,609,374
HSF1_133_196,421,304
HSF1_144_207,495,329
HSF1_155_218,363,270
HSF1_166_229,295,287
HSF1_177_240,377,339
HSF1_188_251,362,301
HSF1_199_262,311,253
HSF1_210_273,163,195
HSF1_221_284,270,185
HSF1_232_295,327,260
HSF1_243_306,282,245
HSF1_254_317,236,261
HSF1_265_328,262,226
HSF1_276_339,444,264
HSF1_287_350,309,206
HSF1_298_361,287,250
HSF1_309_372,122,152
HSF1_320_383,153,191
HSF1_331_394,214,194
HSF1_342_405,198,215
HSF1_353_416,153,211
HSF1_364_427,162,191
HSF1_375_438,417,282
HSF1_386_449,331,260
HSF1_397_460,407,325
HSF1_408_471,415,305
HSF1_419_482,393,382
HSF1_430_493,197,184
HSF1_441_504,217,205
HSF1_452_515,194,210
HSF1_463_526,189,182
HSF1_474_537,179,228
HSF1_485_548,119,208
HSF1_496_559,224,341
HSF1_507_570,197,203
HSF1_518_581,285,271
HSF1_529_592,286,421
HSF1_540_603,313,275
HSF1_551_614,218,263
HSF1_562_625,242,237
HSF1_573_636,290,206
HSF1_584_647,262,215
HSF1_595_658,299,254
HSF1_606_669,271,228
HSF1_617_680,418,331
HSF1_628_691,270,250
HSF1_639_702,532,365
HSF1_650_713,677,478
HSF1_661_724,853,521
HSF1_672_735,693,399
HSF1_683_746,613,384
HSF1_694_757,631,326
HSF1_705_768,651,319
HSF1_716_779,582,300
HSF1_727_790,768,380
HSF1_738_801,711,392
HSF1_749_812,578,424
HSF1_760_823,561,321
HSF1_771_834,481,355
HSF1_770_833,515,286
INO2_1_64,870,525
INO2_12_75,590,435
INO2_23_86,1032,534
INO2_34_97,1037,523
INO2_45_108,753,395
INO2_56_119,870,505
INO2_67_130,822,455
INO2_78_141,814,450
INO2_89_152,789,465
INO2_100_163,479,271
INO2_111_174,387,242
INO2_122_185,353,261
INO2_133_196,319,249
INO2_144_207,482,346
INO2_155_218,548,332
INO2_166_229,676,373
INO2_177_240,875,411
INO2_188_251,667,358
INO2_199_262,513,289
INO2_210_273,321,228
INO2_221_284,229,179
INO2_232_295,245,238
INO2_241_304,332,273
INO4_1_64,147,163
INO4_12_75,198,137
INO4_23_86,305,304
INO4_34_97,212,300
INO4_45_108,240,267
INO4_56_119,260,187
INO4_67_130,373,233
INO4_78_141,299,238
INO4_89_152,362,250
INO4_88_151,344,234
ITC1_1_64,303,408
ITC1_12_75,469,374
ITC1_23_86,405,315
ITC1_34_97,280,274
ITC1_45_108,359,231
ITC1_56_119,388,284
ITC1_67_130,257,245
ITC1_78_141,319,253
ITC1_89_152,438,360
ITC1_100_163,480,336
ITC1_111_174,368,314
ITC1_122_185,447,298
ITC1_133_196,118,67
ITC1_144_207,105,72
ITC1_155_218,145,94
ITC1_166_229,138,116
ITC1_177_240,137,103
ITC1_188_251,155,78
ITC1_199_262,456,314
ITC1_210_273,359,221
ITC1_221_284,304,281
ITC1_232_295,206,201
ITC1_243_306,174,167
ITC1_254_317,108,143
ITC1_265_328,61,92
ITC1_276_339,148,128
ITC1_287_350,124,125
ITC1_298_361,99,98
ITC1_309_372,99,135
ITC1_320_383,242,211
ITC1_331_394,327,320
ITC1_342_405,309,307
ITC1_353_416,498,377
ITC1_364_427,506,343
ITC1_375_438,330,322
ITC1_386_449,422,462
ITC1_397_460,217,340
ITC1_408_471,348,333
ITC1_419_482,410,339
ITC1_430_493,336,305
ITC1_441_504,254,199
ITC1_452_515,177,197
ITC1_463_526,175,189
ITC1_474_537,207,218
ITC1_485_548,316,230
ITC1_496_559,332,321
ITC1_507_570,478,442
ITC1_518_581,338,298
ITC1_529_592,335,297
ITC1_540_603,266,275
ITC1_551_614,340,246
ITC1_562_625,340,200
ITC1_573_636,160,142
ITC1_584_647,137,97
ITC1_595_658,163,146
ITC1_606_669,282,299
ITC1_617_680,352,242
ITC1_628_691,287,247
ITC1_639_702,338,307
ITC1_650_713,379,323
ITC1_661_724,379,287
ITC1_672_735,332,292
ITC1_683_746,330,323
ITC1_694_757,578,501
ITC1_705_768,397,356
ITC1_716_779,745,485
ITC1_727_790,702,433
ITC1_738_801,588,386
ITC1_749_812,307,194
ITC1_760_823,351,206
ITC1_771_834,233,210
ITC1_782_845,200,170
ITC1_793_856,145,178
ITC1_804_867,201,162
ITC1_815_878,195,221
ITC1_826_889,176,179
ITC1_837_900,372,392
ITC1_848_911,319,280
ITC1_859_922,401,296
ITC1_870_933,540,325
ITC1_881_944,477,316
ITC1_892_955,328,219
ITC1_903_966,420,346
ITC1_914_977,311,225
ITC1_925_988,520,332
ITC1_936_999,200,195
ITC1_947_1010,394,310
ITC1_958_1021,321,333
ITC1_969_1032,331,240
ITC1_980_1043,384,280
ITC1_991_1054,295,252
ITC1_1002_1065,591,371
ITC1_1013_1076,364,205
ITC1_1024_1087,293,208
ITC1_1035_1098,321,234
ITC1_1046_1109,287,222
ITC1_1057_1120,319,268
ITC1_1068_1131,256,228
ITC1_1079_1142,426,338
ITC1_1090_1153,294,217
ITC1_1101_1164,216,153
ITC1_1112_1175,239,201
ITC1_1123_1186,258,180
ITC1_1134_1197,187,155
ITC1_1145_1208,206,194
ITC1_1156_1219,198,230
ITC1_1167_1230,456,299
ITC1_1178_1241,413,342
ITC1_1189_1252,200,206
ITC1_1200_1263,154,139
ITC1_1201_1264,202,168
IXR1_1_64,703,385
IXR1_12_75,544,357
IXR1_23_86,850,366
IXR1_34_97,704,348
IXR1_45_108,1035,547
IXR1_56_119,803,422
IXR1_67_130,623,377
IXR1_78_141,490,333
IXR1_89_152,558,381
IXR1_100_163,748,408
IXR1_111_174,456,317
IXR1_122_185,506,386
IXR1_133_196,560,304
IXR1_144_207,655,478
IXR1_155_218,446,370
IXR1_166_229,526,360
IXR1_177_240,911,482
IXR1_188_251,862,495
IXR1_199_262,1188,521
IXR1_210_273,1530,686
IXR1_221_284,1431,631
IXR1_232_295,1256,540
IXR1_243_306,939,367
IXR1_254_317,927,350
IXR1_265_328,792,352
IXR1_276_339,692,254
IXR1_287_350,671,314
IXR1_298_361,542,297
IXR1_309_372,468,302
IXR1_320_383,627,446
IXR1_331_394,446,384
IXR1_342_405,378,306
IXR1_353_416,342,285
IXR1_364_427,292,285
IXR1_375_438,325,252
IXR1_386_449,437,327
IXR1_397_460,312,272
IXR1_408_471,321,248
IXR1_419_482,550,349
IXR1_430_493,298,220
IXR1_441_504,260,187
IXR1_452_515,302,239
IXR1_463_526,354,297
IXR1_474_537,292,212
IXR1_485_548,335,225
IXR1_496_559,489,304
IXR1_507_570,680,413
IXR1_518_581,503,332
IXR1_529_592,810,412
IXR1_534_597,701,342
MAC1_1_64,298,243
MAC1_12_75,432,275
MAC1_23_86,738,497
MAC1_34_97,476,307
MAC1_45_108,348,239
MAC1_56_119,515,290
MAC1_67_130,420,322
MAC1_78_141,314,259
MAC1_89_152,405,346
MAC1_100_163,440,301
MAC1_111_174,269,230
MAC1_122_185,334,237
MAC1_133_196,387,274
MAC1_144_207,663,439
MAC1_155_218,415,317
MAC1_166_229,436,371
MAC1_177_240,629,397
MAC1_188_251,643,504
MAC1_199_262,475,373
MAC1_210_273,450,361
MAC1_221_284,668,359
MAC1_232_295,608,378
MAC1_243_306,597,373
MAC1_254_317,454,314
MAC1_265_328,466,341
MAC1_276_339,443,323
MAC1_287_350,337,270
MAC1_298_361,275,281
MAC1_309_372,289,239
MAC1_320_383,300,249
MAC1_331_394,186,206
MAC1_342_405,220,195
MAC1_353_416,483,421
MAC1_354_417,406,434
MATALPHA1_1_64,257,230
MATALPHA1_12_75,366,316
MATALPHA1_23_86,311,248
MATALPHA1_34_97,237,235
MATALPHA1_45_108,301,288
MATALPHA1_56_119,237,290
MATALPHA1_67_130,445,355
MATALPHA1_78_141,261,327
MATALPHA1_89_152,307,284
MATALPHA1_100_163,668,410
MATALPHA1_111_174,586,376
MATALPHA1_112_175,605,432
MATALPHA2_1_64,130,173
MATALPHA2_12_75,212,192
MATALPHA2_23_86,263,264
MATALPHA2_34_97,289,257
MATALPHA2_45_108,209,203
MATALPHA2_56_119,231,203
MATALPHA2_67_130,269,216
MATALPHA2_78_141,276,222
MATALPHA2_89_152,199,187
MATALPHA2_100_163,144,166
MATALPHA2_111_174,274,286
MATALPHA2_122_185,169,171
MATALPHA2_133_196,131,121
MATALPHA2_144_207,192,163
MATALPHA2_147_210,247,257
MBP1_1_64,221,217
MBP1_12_75,214,196
MBP1_23_86,168,168
MBP1_34_97,306,245
MBP1_45_108,314,272
MBP1_56_119,575,413
MBP1_67_130,594,376
MBP1_78_141,488,366
MBP1_89_152,327,227
MBP1_100_163,282,174
MBP1_111_174,222,171
MBP1_122_185,225,159
MBP1_133_196,237,185
MBP1_144_207,653,359
MBP1_155_218,532,371
MBP1_166_229,611,370
MBP1_177_240,812,434
MBP1_188_251,535,321
MBP1_199_262,560,369
MBP1_210_273,486,323
MBP1_221_284,485,368
MBP1_232_295,402,263
MBP1_243_306,562,383
MBP1_254_317,768,455
MBP1_265_328,598,488
MBP1_276_339,1065,660
MBP1_287_350,1009,522
MBP1_298_361,606,345
MBP1_309_372,347,299
MBP1_320_383,430,290
MBP1_331_394,320,270
MBP1_342_405,300,327
MBP1_353_416,397,334
MBP1_364_427,573,363
MBP1_375_438,744,412
MBP1_386_449,518,363
MBP1_397_460,566,356
MBP1_408_471,595,310
MBP1_419_482,544,348
MBP1_430_493,405,282
MBP1_441_504,443,344
MBP1_452_515,482,342
MBP1_463_526,421,322
MBP1_474_537,356,287
MBP1_485_548,309,294
MBP1_496_559,291,250
MBP1_507_570,297,224
MBP1_518_581,300,251
MBP1_529_592,306,231
MBP1_540_603,465,297
MBP1_551_614,439,358
MBP1_562_625,430,336
MBP1_573_636,380,307
MBP1_584_647,282,247
MBP1_595_658,160,139
MBP1_606_669,138,157
MBP1_617_680,105,112
MBP1_628_691,180,196
MBP1_639_702,115,145
MBP1_650_713,100,154
MBP1_661_724,126,148
MBP1_672_735,284,218
MBP1_683_746,113,148
MBP1_694_757,145,191
MBP1_705_768,161,139
MBP1_716_779,248,193
MBP1_727_790,150,160
MBP1_738_801,198,185
MBP1_749_812,421,267
MBP1_760_823,182,204
MBP1_771_834,185,204
MBP1_770_833,232,233
MCM1_1_64,381,287
MCM1_12_75,317,318
MCM1_23_86,504,356
MCM1_34_97,647,445
MCM1_45_108,596,347
MCM1_56_119,543,294
MCM1_67_130,533,302
MCM1_78_141,609,341
MCM1_89_152,542,289
MCM1_100_163,435,225
MCM1_111_174,487,261
MCM1_122_185,711,318
MCM1_133_196,660,352
MCM1_144_207,475,249
MCM1_155_218,639,306
MCM1_166_229,625,335
MCM1_177_240,625,324
MCM1_188_251,826,404
MCM1_199_262,1062,498
MCM1_210_273,1172,512
MCM1_221_284,1155,527
MCM1_223_286,1010,488
MDS3_1_64,703,430
MDS3_12_75,678,403
MDS3_23_86,512,417
MDS3_34_97,323,255
MDS3_45_108,233,267
MDS3_56_119,377,336
MDS3_67_130,247,258
MDS3_78_141,230,228
MDS3_89_152,200,152
MDS3_100_163,325,223
MDS3_111_174,274,189
MDS3_122_185,547,439
MDS3_133_196,576,402
MDS3_144_207,573,412
MDS3_155_218,483,338
MDS3_166_229,322,300
MDS3_177_240,316,220
MDS3_188_251,199,162
MDS3_199_262,308,207
MDS3_210_273,306,268
MDS3_221_284,233,247
MDS3_232_295,324,318
MDS3_243_306,401,330
MDS3_254_317,441,328
MDS3_265_328,268,232
MDS3_276_339,369,322
MDS3_287_350,366,416
MDS3_298_361,528,317
MDS3_309_372,536,376
MDS3_320_383,472,401
MDS3_331_394,591,417
MDS3_342_405,635,465
MDS3_353_416,613,454
MDS3_364_427,509,449
MDS3_375_438,520,460
MDS3_386_449,481,384
MDS3_397_460,752,480
MDS3_408_471,699,465
MDS3_419_482,393,318
MDS3_430_493,244,269
MDS3_441_504,550,360
MDS3_452_515,241,245
MDS3_463_526,512,353
MDS3_474_537,354,327
MDS3_485_548,351,332
MDS3_496_559,312,371
MDS3_507_570,430,360
MDS3_518_581,344,285
MDS3_529_592,379,311
MDS3_540_603,293,281
MDS3_551_614,413,341
MDS3_562_625,434,296
MDS3_573_636,380,373
MDS3_584_647,407,374
MDS3_595_658,429,311
MDS3_606_669,626,380
MDS3_617_680,778,531
MDS3_628_691,612,399
MDS3_639_702,821,433
MDS3_650_713,482,313
MDS3_661_724,493,347
MDS3_672_735,221,182
MDS3_683_746,405,240
MDS3_694_757,290,286
MDS3_705_768,401,275
MDS3_716_779,675,429
MDS3_727_790,894,511
MDS3_738_801,831,382
MDS3_749_812,602,413
MDS3_760_823,527,303
MDS3_771_834,655,334
MDS3_782_845,782,384
MDS3_793_856,600,345
MDS3_804_867,591,396
MDS3_815_878,583,402
MDS3_826_889,592,363
MDS3_837_900,576,372
MDS3_848_911,918,476
MDS3_859_922,771,447
MDS3_870_933,885,532
MDS3_881_944,704,425
MDS3_892_955,580,430
MDS3_903_966,580,347
MDS3_914_977,366,238
MDS3_925_988,469,298
MDS3_936_999,402,273
MDS3_947_1010,536,364
MDS3_958_1021,616,442
MDS3_969_1032,762,477
MDS3_980_1043,598,396
MDS3_991_1054,459,329
MDS3_1002_1065,478,288
MDS3_1013_1076,366,309
MDS3_1024_1087,296,279
MDS3_1035_1098,186,215
MDS3_1046_1109,174,216
MDS3_1057_1120,173,230
MDS3_1068_1131,196,243
MDS3_1079_1142,308,289
MDS3_1090_1153,278,247
MDS3_1101_1164,341,258
MDS3_1112_1175,564,356
MDS3_1123_1186,669,335
MDS3_1134_1197,582,335
MDS3_1145_1208,633,351
MDS3_1156_1219,559,309
MDS3_1167_1230,382,253
MDS3_1178_1241,413,285
MDS3_1189_1252,331,239
MDS3_1200_1263,404,276
MDS3_1211_1274,405,292
MDS3_1222_1285,354,266
MDS3_1233_1296,291,238
MDS3_1244_1307,250,221
MDS3_1255_1318,185,171
MDS3_1266_1329,198,182
MDS3_1277_1340,131,165
MDS3_1288_1351,124,135
MDS3_1299_1362,149,169
MDS3_1310_1373,166,181
MDS3_1321_1384,315,363
MDS3_1332_1395,549,439
MDS3_1343_1406,579,496
MDS3_1354_1417,413,436
MDS3_1365_1428,728,515
MDS3_1376_1439,481,370
MDS3_1387_1450,540,333
MDS3_1398_1461,452,305
MDS3_1409_1472,280,308
MDS3_1420_1483,262,241
MDS3_1424_1487,262,258
MET28_1_64,385,322
MET28_12_75,743,386
MET28_23_86,675,413
MET28_34_97,503,272
MET28_45_108,392,210
MET28_56_119,398,300
MET28_67_130,414,253
MET28_78_141,330,226
MET28_89_152,267,177
MET28_100_163,239,208
MET28_111_174,305,211
MET28_122_185,285,256
MET28_124_187,262,221
MET31_1_64,386,297
MET31_12_75,337,233
MET31_23_86,300,193
MET31_34_97,359,215
MET31_45_108,335,215
MET31_56_119,270,181
MET31_67_130,531,370
MET31_78_141,560,370
MET31_89_152,602,360
MET31_100_163,440,310
MET31_111_174,529,279
MET31_114_177,509,262
MET32_1_64,108,157
MET32_12_75,69,127
MET32_23_86,94,164
MET32_34_97,151,147
MET32_45_108,226,237
MET32_56_119,219,187
MET32_67_130,346,247
MET32_78_141,457,327
MET32_89_152,390,273
MET32_100_163,444,234
MET32_111_174,460,249
MET32_122_185,553,304
MET32_128_191,477,285
MET4_1_64,764,456
MET4_12_75,584,374
MET4_23_86,755,436
MET4_34_97,725,371
MET4_45_108,940,412
MET4_56_119,737,433
MET4_67_130,699,392
MET4_78_141,541,331
MET4_89_152,499,372
MET4_100_163,619,408
MET4_111_174,431,321
MET4_122_185,715,379
MET4_133_196,389,259
MET4_144_207,460,352
MET4_155_218,410,278
MET4_166_229,291,266
MET4_177_240,356,237
MET4_188_251,187,190
MET4_199_262,373,246
MET4_210_273,533,364
MET4_221_284,499,390
MET4_232_295,544,304
MET4_243_306,684,388
MET4_254_317,680,393
MET4_265_328,631,373
MET4_276_339,551,334
MET4_287_350,468,290
MET4_298_361,581,325
MET4_309_372,587,360
MET4_320_383,607,391
MET4_331_394,617,411
MET4_342_405,287,258
MET4_353_416,200,186
MET4_364_427,189,158
MET4_375_438,166,181
MET4_386_449,198,296
MET4_397_460,161,282
MET4_408_471,525,361
MET4_419_482,1527,390
MET4_430_493,320,250
MET4_441_504,354,265
MET4_452_515,259,188
MET4_463_526,213,236
MET4_474_537,275,281
MET4_485_548,322,310
MET4_496_559,358,300
MET4_507_570,251,190
MET4_518_581,249,212
MET4_529_592,166,208
MET4_540_603,191,204
MET4_551_614,71,118
MET4_562_625,142,161
MET4_573_636,165,160
MET4_584_647,151,131
MET4_595_658,69,138
MET4_606_669,86,131
MET4_609_672,210,146
MGA1_1_64,588,400
MGA1_12_75,516,449
MGA1_23_86,591,384
MGA1_34_97,424,328
MGA1_45_108,701,528
MGA1_56_119,467,316
MGA1_67_130,247,205
MGA1_78_141,316,239
MGA1_89_152,429,280
MGA1_100_163,334,287
MGA1_111_174,456,438
MGA1_122_185,497,434
MGA1_133_196,820,517
MGA1_144_207,786,369
MGA1_155_218,709,406
MGA1_166_229,792,424
MGA1_177_240,735,398
MGA1_188_251,704,404
MGA1_199_262,678,417
MGA1_210_273,498,392
MGA1_221_284,693,374
MGA1_232_295,911,463
MGA1_243_306,1225,666
MGA1_254_317,1093,578
MGA1_265_328,625,418
MGA1_276_339,522,370
MGA1_287_350,416,274
MGA1_298_361,280,285
MGA1_309_372,200,205
MGA1_320_383,130,182
MGA1_331_394,156,180
MGA1_342_405,168,188
MGA1_353_416,222,234
MGA1_364_427,325,293
MGA1_375_438,618,399
MGA1_386_449,503,356
MGA1_393_456,475,357
MGA2_1_64,659,417
MGA2_12_75,546,296
MGA2_23_86,897,461
MGA2_34_97,565,322
MGA2_45_108,411,290
MGA2_56_119,293,244
MGA2_67_130,329,262
MGA2_78_141,312,243
MGA2_89_152,229,234
MGA2_100_163,254,302
MGA2_111_174,154,237
MGA2_122_185,360,328
MGA2_133_196,403,384
MGA2_144_207,188,182
MGA2_155_218,161,121
MGA2_166_229,179,195
MGA2_177_240,249,292
MGA2_188_251,150,186
MGA2_199_262,105,210
MGA2_210_273,122,123
MGA2_221_284,301,252
MGA2_232_295,193,165
MGA2_243_306,230,196
MGA2_254_317,166,187
MGA2_265_328,199,216
MGA2_276_339,364,289
MGA2_287_350,316,220
MGA2_298_361,381,288
MGA2_309_372,288,229
MGA2_320_383,404,246
MGA2_331_394,322,222
MGA2_342_405,259,211
MGA2_353_416,374,232
MGA2_364_427,338,223
MGA2_375_438,372,351
MGA2_386_449,336,279
MGA2_397_460,509,467
MGA2_408_471,642,481
MGA2_419_482,456,273
MGA2_430_493,439,270
MGA2_441_504,593,405
MGA2_452_515,500,312
MGA2_463_526,390,296
MGA2_474_537,500,301
MGA2_485_548,233,199
MGA2_496_559,364,261
MGA2_507_570,505,373
MGA2_518_581,573,453
MGA2_529_592,1099,607
MGA2_540_603,882,535
MGA2_551_614,646,445
MGA2_562_625,407,293
MGA2_573_636,448,315
MGA2_584_647,214,232
MGA2_595_658,181,181
MGA2_606_669,360,278
MGA2_617_680,426,293
MGA2_628_691,538,325
MGA2_639_702,397,318
MGA2_650_713,475,316
MGA2_661_724,341,223
MGA2_672_735,335,275
MGA2_683_746,319,290
MGA2_694_757,306,381
MGA2_705_768,340,414
MGA2_716_779,274,269
MGA2_727_790,386,274
MGA2_738_801,299,301
MGA2_749_812,216,198
MGA2_760_823,191,224
MGA2_771_834,224,213
MGA2_782_845,359,323
MGA2_793_856,292,278
MGA2_804_867,393,275
MGA2_815_878,440,309
MGA2_826_889,415,337
MGA2_837_900,352,343
MGA2_848_911,368,301
MGA2_859_922,391,257
MGA2_870_933,445,296
MGA2_881_944,570,369
MGA2_892_955,464,360
MGA2_903_966,663,396
MGA2_914_977,614,364
MGA2_925_988,467,279
MGA2_936_999,409,284
MGA2_947_1010,327,233
MGA2_958_1021,167,153
MGA2_969_1032,159,165
MGA2_980_1043,136,153
MGA2_991_1054,196,213
MGA2_1002_1065,223,243
MGA2_1013_1076,293,262
MGA2_1024_1087,243,248
MGA2_1035_1098,255,270
MGA2_1046_1109,395,307
MGA2_1050_1113,342,226
MIG1_1_64,524,344
MIG1_12_75,719,417
MIG1_23_86,869,404
MIG1_34_97,858,404
MIG1_45_108,470,256
MIG1_56_119,426,258
MIG1_67_130,524,284
MIG1_78_141,490,383
MIG1_89_152,443,318
MIG1_100_163,417,328
MIG1_111_174,371,316
MIG1_122_185,360,241
MIG1_133_196,466,376
MIG1_144_207,582,456
MIG1_155_218,808,525
MIG1_166_229,858,534
MIG1_177_240,796,460
MIG1_188_251,852,515
MIG1_199_262,514,305
MIG1_210_273,509,280
MIG1_221_284,750,459
MIG1_232_295,516,327
MIG1_243_306,470,295
MIG1_254_317,400,290
MIG1_265_328,565,350
MIG1_276_339,503,279
MIG1_287_350,568,326
MIG1_298_361,563,339
MIG1_309_372,434,281
MIG1_320_383,472,295
MIG1_331_394,486,286
MIG1_342_405,636,413
MIG1_353_416,603,456
MIG1_364_427,450,320
MIG1_375_438,544,315
MIG1_386_449,374,273
MIG1_397_460,371,272
MIG1_408_471,578,319
MIG1_419_482,523,367
MIG1_430_493,427,300
MIG1_441_504,1048,715
MIG2_1_64,515,266
MIG2_12_75,457,351
MIG2_23_86,301,194
MIG2_34_97,420,252
MIG2_45_108,675,392
MIG2_56_119,549,323
MIG2_67_130,483,284
MIG2_78_141,638,370
MIG2_89_152,1420,625
MIG2_100_163,1359,747
MIG2_111_174,1494,851
MIG2_122_185,1462,742
MIG2_133_196,1573,810
MIG2_144_207,1012,530
MIG2_155_218,864,329
MIG2_166_229,800,384
MIG2_177_240,720,464
MIG2_188_251,943,549
MIG2_199_262,735,406
MIG2_210_273,431,340
MIG2_221_284,645,434
MIG2_232_295,841,582
MIG2_243_306,511,375
MIG2_254_317,701,457
MIG2_265_328,594,347
MIG2_276_339,461,265
MIG2_287_350,342,223
MIG2_298_361,269,186
MIG2_309_372,344,222
MIG2_320_383,385,310
MIG2_319_382,370,284
MIG3_1_64,409,297
MIG3_12_75,341,230
MIG3_23_86,266,193
MIG3_34_97,582,287
MIG3_45_108,481,267
MIG3_56_119,472,345
MIG3_67_130,706,388
MIG3_78_141,447,266
MIG3_89_152,592,348
MIG3_100_163,394,292
MIG3_111_174,690,488
MIG3_122_185,736,608
MIG3_133_196,602,509
MIG3_144_207,732,435
MIG3_155_218,711,424
MIG3_166_229,681,482
MIG3_177_240,590,432
MIG3_188_251,660,429
MIG3_199_262,618,445
MIG3_210_273,472,471
MIG3_221_284,513,272
MIG3_232_295,607,464
MIG3_243_306,765,474
MIG3_254_317,505,306
MIG3_265_328,462,271
MIG3_276_339,561,336
MIG3_287_350,536,314
MIG3_298_361,562,300
MIG3_309_372,374,242
MIG3_320_383,475,305
MIG3_331_394,918,658
MOT2_1_64,408,307
MOT2_12_75,487,353
MOT2_23_86,421,407
MOT2_34_97,289,328
MOT2_45_108,271,229
MOT2_56_119,174,164
MOT2_67_130,270,181
MOT2_78_141,155,119
MOT2_89_152,283,267
MOT2_100_163,275,294
MOT2_111_174,224,198
MOT2_122_185,274,276
MOT2_133_196,294,264
MOT2_144_207,287,253
MOT2_155_218,292,259
MOT2_166_229,434,359
MOT2_177_240,572,333
MOT2_188_251,814,478
MOT2_199_262,656,434
MOT2_210_273,330,258
MOT2_221_284,296,281
MOT2_232_295,282,292
MOT2_243_306,309,263
MOT2_254_317,227,245
MOT2_265_328,491,312
MOT2_276_339,591,415
MOT2_287_350,528,383
MOT2_298_361,417,370
MOT2_309_372,609,323
MOT2_320_383,667,412
MOT2_331_394,577,347
MOT2_342_405,430,306
MOT2_353_416,494,317
MOT2_364_427,429,354
MOT2_375_438,564,327
MOT2_386_449,531,361
