,1_0_1,1_0_2,1_60_1,1_60_2,2_0_1,2_0_2,2_60_1,2_60_2
NFI1_595_658,600,63,229,320,1,4,110,214
NFI1_606_669,374,13,49,215,5,71,287,491
NFI1_617_680,16,71,177,182,1,23,40,252
NFI1_628_691,8,106,385,196,4,230,239,251
NFI1_639_702,944,111,187,679,3,19,472,703
NFI1_650_713,1178,427,87,104,4,69,213,377
NFI1_661_724,1434,205,384,293,4,72,221,590
NFI1_663_726,191,276,339,234,2,40,370,306
NHP6A_1_64,2,861,521,402,3,29,193,13
NHP6A_12_75,753,77,317,487,0,151,262,127
NHP6A_23_86,3,292,62,311,0,13,219,367
NHP6A_30_93,329,728,198,70,2,102,126,385
NHP6B_1_64,1,290,179,117,1,115,165,186
NHP6B_12_75,1463,662,280,838,4,273,239,503
NHP6B_23_86,354,6,102,96,2,33,54,345
NHP6B_34_97,303,74,207,247,1,133,209,9
NHP6B_36_99,408,3,137,195,7,4,157,49
NRG1_1_64,592,13,84,62,0,6,128,219
NRG1_12_75,237,5,55,275,1,117,187,371
NRG1_23_86,2,69,237,341,0,41,127,1
NRG1_34_97,431,79,203,152,3,37,59,63
NRG1_45_108,484,80,543,68,2,44,239,130
NRG1_56_119,68,64,227,250,0,65,176,82
NRG1_67_130,137,309,271,225,1,97,313,196
NRG1_78_141,341,186,11,385,2,13,120,1
NRG1_89_152,336,81,31,171,3,22,77,120
NRG1_100_163,212,172,286,125,6,138,170,185
NRG1_111_174,203,3,515,236,6,9,134,217
NRG1_122_185,312,206,265,57,1,48,329,43
NRG1_133_196,597,10,162,195,1,42,208,28
NRG1_144_207,1268,105,348,274,2,43,235,149
NRG1_155_218,833,389,369,258,1,90,233,311
NRG1_166_229,1037,5,146,58,1,105,162,61
NRG1_168_231,303,253,200,301,3,282,264,286
NRG2_1_64,407,126,470,280,5,67,156,321
NRG2_12_75,368,191,461,480,2,27,176,274
NRG2_23_86,556,222,339,53,0,49,44,91
NRG2_34_97,1003,144,274,583,1,225,378,551
NRG2_45_108,227,63,630,319,2,78,191,299
NRG2_56_119,721,20,256,107,0,15,164,132
NRG2_67_130,3,45,226,54,0,58,216,257
NRG2_78_141,504,3,135,416,2,72,76,187
NRG2_89_152,471,157,348,265,0,13,277,144
NRG2_100_163,368,434,321,530,2,129,264,400
NRG2_111_174,136,180,647,286,4,20,341,493
NRG2_122_185,634,587,264,282,2,80,373,45
NRG2_133_196,515,106,235,235,3,29,272,270
NRG2_144_207,3,218,581,172,1,3,101,18
NRG2_155_218,241,151,65,87,1,31,109,122
NRG2_157_220,232,20,336,271,0,122,131,0
NSI1_1_64,87,49,5,279,1,3,94,197
NSI1_12_75,288,395,353,134,0,71,251,258
NSI1_23_86,160,103,141,241,2,2,46,119
NSI1_34_97,642,241,223,136,1,36,280,149
NSI1_45_108,786,359,354,461,1,5,289,172
NSI1_56_119,1,195,324,401,0,97,155,468
NSI1_67_130,1,379,8,132,1,0,66,62
NSI1_78_141,0,3,129,121,0,3,194,0
NSI1_89_152,228,4,165,269,1,17,66,399
NSI1_100_163,49,152,305,484,2,11,350,415
NSI1_111_174,366,309,515,793,4,32,557,563
NSI1_122_185,759,301,732,550,1,119,534,368
NSI1_133_196,876,172,313,159,3,50,488,935
NSI1_144_207,469,294,229,357,2,119,151,34
NSI1_155_218,1,351,175,252,3,55,198,210
NSI1_166_229,111,1,29,165,0,20,46,76
NSI1_177_240,204,0,29,166,1,17,93,0
NSI1_188_251,476,48,264,325,0,3,216,547
NSI1_199_262,3,17,384,5,2,32,108,325
NSI1_210_273,0,167,438,260,0,6,36,6
NSI1_221_284,142,63,318,737,5,75,30,332
NSI1_232_295,235,6,44,71,2,12,71,26
NSI1_243_306,808,253,302,371,2,3,25,27
NSI1_254_317,157,16,148,105,0,132,180,1
NSI1_265_328,640,49,180,207,1,164,106,423
NSI1_276_339,0,154,255,132,0,33,103,19
NSI1_287_350,287,40,323,426,0,45,167,247
NSI1_298_361,161,104,301,157,0,28,239,424
NSI1_309_372,1,39,74,245,1,1,122,104
NSI1_320_383,190,69,508,196,1,8,260,88
NSI1_331_394,448,50,276,157,0,5,146,181
NSI1_342_405,310,107,98,464,1,99,93,0
NSI1_353_416,428,235,495,294,1,125,290,140
NSI1_364_427,647,211,570,228,2,6,391,459
NSI1_375_438,226,4,356,49,5,78,91,251
NSI1_386_449,2,83,237,301,2,16,224,245
NSI1_397_460,347,127,610,138,0,1,198,226
NSI1_408_471,591,354,488,429,2,27,280,280
NSI1_419_482,1054,64,583,46,2,16,181,298
NSI1_430_493,1157,212,118,230,2,63,208,153
NSI1_441_504,1180,335,148,311,5,20,257,329
NSI1_452_515,1064,103,506,546,5,275,268,645
NSI1_463_526,348,434,324,138,4,113,115,241
NSI1_474_537,444,56,250,126,2,34,214,144
NSI1_485_548,948,137,417,425,0,130,163,277
NSI1_496_559,1062,240,7,397,2,55,201,130
NSI1_507_570,387,144,550,178,1,89,224,379
NSI1_157_220,459,149,564,153,5,90,247,405
OTU1_1_64,498,564,291,349,2,12,269,246
OTU1_12_75,870,9,268,402,0,42,320,207
OTU1_23_86,244,81,458,194,1,248,210,98
OTU1_34_97,757,154,17,283,1,135,227,105
OTU1_45_108,628,343,616,346,4,104,188,237
OTU1_56_119,375,388,286,213,0,308,201,231
OTU1_67_130,717,546,812,752,9,200,600,191
OTU1_78_141,1849,60,448,742,8,511,335,688
OTU1_89_152,1904,177,624,953,4,343,462,554
OTU1_100_163,694,301,222,613,2,250,177,203
OTU1_111_174,1169,229,268,374,1,180,186,310
OTU1_122_185,479,230,333,312,4,33,204,94
OTU1_133_196,760,412,1124,381,6,428,271,104
OTU1_144_207,1150,497,328,303,2,185,286,384
OTU1_155_218,732,587,201,491,5,321,189,566
OTU1_166_229,971,244,347,180,1,219,10,185
OTU1_177_240,584,149,405,236,4,26,321,28
OTU1_188_251,436,212,116,241,0,245,158,339
OTU1_199_262,862,497,236,220,2,82,274,100
OTU1_210_273,437,9,308,66,0,162,252,439
OTU1_221_284,1253,250,504,416,8,40,105,202
OTU1_232_295,1658,131,81,174,3,224,137,102
OTU1_238_301,559,568,277,781,10,125,256,246
PDC2_1_64,656,177,246,312,6,92,224,194
PDC2_12_75,1,70,0,223,1,13,107,198
PDC2_23_86,447,137,258,0,2,6,56,68
PDC2_34_97,1,8,440,196,1,37,196,466
PDC2_45_108,21,41,732,151,4,85,5,427
PDC2_56_119,806,316,372,373,0,171,332,70
PDC2_67_130,360,297,377,257,1,95,415,285
PDC2_78_141,904,221,282,158,3,38,333,239
PDC2_89_152,1,75,272,190,1,25,65,404
PDC2_100_163,778,215,212,322,0,28,193,321
PDC2_111_174,332,111,68,403,0,42,87,527
PDC2_122_185,134,193,125,349,3,40,223,359
PDC2_133_196,347,194,269,283,1,86,173,104
PDC2_144_207,603,24,227,169,3,124,196,160
PDC2_155_218,508,365,371,125,4,54,223,129
PDC2_166_229,8,59,378,161,4,52,340,243
PDC2_177_240,852,71,326,503,0,55,160,337
PDC2_188_251,5,86,207,197,4,222,334,301
PDC2_199_262,137,241,451,118,2,120,207,230
PDC2_210_273,295,317,241,439,3,126,80,27
PDC2_221_284,1462,411,242,249,3,156,69,338
PDC2_232_295,3,267,198,386,0,291,89,291
PDC2_243_306,835,483,406,1127,7,154,538,382
PDC2_254_317,1119,362,186,289,3,177,77,516
PDC2_265_328,250,380,91,519,4,92,315,317
PDC2_276_339,699,204,367,202,0,34,179,174
PDC2_287_350,323,230,106,57,1,289,183,219
PDC2_298_361,427,1,99,181,0,7,195,4
PDC2_309_372,108,16,223,266,1,81,38,243
PDC2_320_383,267,2,90,12,0,14,49,108
PDC2_331_394,1,13,271,60,0,20,4,59
PDC2_342_405,64,98,399,65,0,3,155,31
PDC2_353_416,145,190,228,116,1,3,184,45
PDC2_364_427,259,166,78,135,1,75,226,73
PDC2_375_438,332,281,340,444,0,23,302,259
PDC2_386_449,570,153,154,382,2,67,408,130
PDC2_397_460,353,67,260,194,2,38,183,214
PDC2_408_471,288,280,366,187,2,19,158,255
PDC2_419_482,108,1,29,36,0,0,25,65
PDC2_430_493,1,145,188,452,3,53,85,299
PDC2_441_504,281,119,142,326,1,26,381,114
PDC2_452_515,1183,407,721,734,3,86,286,697
PDC2_463_526,3,388,598,182,3,61,259,577
PDC2_474_537,470,143,224,348,1,1,194,430
PDC2_485_548,108,34,66,307,4,30,67,3
PDC2_496_559,563,16,26,86,1,8,151,220
PDC2_507_570,0,15,89,38,0,6,36,0
PDC2_518_581,610,125,447,387,1,9,333,714
PDC2_529_592,157,77,336,128,0,7,108,340
PDC2_540_603,109,133,195,139,2,12,106,1
PDC2_551_614,414,179,430,3,0,28,119,143
PDC2_562_625,754,242,378,464,1,93,658,499
PDC2_573_636,215,639,297,600,2,111,355,149
PDC2_584_647,156,292,529,425,1,501,268,457
PDC2_595_658,444,3,247,197,3,131,172,201
PDC2_606_669,531,28,685,292,0,111,134,78
PDC2_617_680,520,379,975,807,2,87,472,676
PDC2_628_691,295,100,241,332,2,49,133,236
PDC2_639_702,429,196,428,418,1,86,264,873
PDC2_650_713,525,132,178,140,0,14,273,319
PDC2_661_724,386,178,244,158,3,98,449,182
PDC2_672_735,1364,213,583,734,4,204,246,180
PDC2_683_746,1599,558,391,577,8,295,190,414
PDC2_694_757,1549,505,923,1558,5,308,869,1010
PDC2_705_768,1037,357,308,651,5,153,194,210
PDC2_716_779,388,49,577,299,2,151,136,212
PDC2_727_790,233,160,489,214,0,49,254,112
PDC2_738_801,567,65,715,462,4,72,275,323
PDC2_749_812,1336,495,778,534,0,293,372,214
PDC2_760_823,394,396,318,321,5,420,177,521
PDC2_771_834,323,65,422,285,4,82,313,312
PDC2_782_845,118,265,201,302,3,60,349,437
PDC2_793_856,350,411,363,464,2,70,151,149
PDC2_804_867,199,137,4,158,0,28,237,38
PDC2_815_878,3,3,214,325,0,15,248,119
PDC2_826_889,257,105,225,169,0,15,203,2
PDC2_837_900,757,117,304,108,0,23,152,153
PDC2_848_911,171,95,64,187,0,0,20,335
PDC2_859_922,681,90,466,464,3,46,303,336
PDC2_862_925,226,238,206,247,0,24,147,381
PHD1_1_64,119,162,146,290,4,445,236,289
PHD1_12_75,448,235,141,621,1,83,155,325
PHD1_23_86,1310,426,662,93,2,551,334,290
PHD1_34_97,492,266,164,298,4,197,112,442
PHD1_45_108,1144,509,434,677,5,421,455,507
PHD1_56_119,902,283,53,639,6,562,126,158
PHD1_67_130,1128,761,299,274,6,426,217,271
PHD1_78_141,855,462,69,388,2,170,188,420
PHD1_89_152,830,369,903,1024,10,198,631,574
PHD1_100_163,793,105,393,307,7,218,248,200
PHD1_111_174,676,205,124,179,1,161,48,226
PHD1_122_185,547,153,430,576,0,87,179,197
PHD1_133_196,265,87,282,276,5,98,78,174
PHD1_144_207,538,373,353,63,0,74,86,44
PHD1_155_218,765,485,578,660,2,199,510,482
PHD1_166_229,1394,208,447,1105,3,227,497,842
PHD1_177_240,4,706,327,557,2,310,268,433
PHD1_188_251,777,548,512,939,2,257,340,541
PHD1_199_262,1785,321,433,562,3,135,181,276
PHD1_210_273,169,635,15,650,1,353,376,880
PHD1_221_284,401,493,292,131,5,253,418,497
PHD1_232_295,55,533,299,261,1,31,229,438
PHD1_243_306,1089,5,820,687,4,253,127,340
PHD1_254_317,692,245,720,500,0,130,128,12
PHD1_265_328,364,213,232,94,1,46,130,100
PHD1_276_339,7,141,267,228,0,96,165,288
PHD1_287_350,1200,253,173,185,3,305,85,255
PHD1_298_361,837,5,180,630,2,14,169,369
PHD1_303_366,144,8,35,303,0,84,115,394
PHO2_1_64,1215,538,704,673,0,175,554,342
PHO2_12_75,1,187,100,296,3,118,104,86
PHO2_23_86,842,158,363,116,1,68,215,24
PHO2_34_97,700,503,396,75,2,87,463,149
PHO2_45_108,78,226,358,467,1,190,349,376
PHO2_56_119,388,66,386,98,2,13,49,6
PHO2_67_130,343,232,309,123,0,108,213,96
PHO2_78_141,972,167,247,382,1,56,45,137
PHO2_89_152,647,174,514,348,0,123,290,326
PHO2_100_163,327,163,568,468,3,71,199,13
PHO2_111_174,793,287,490,360,3,190,145,685
PHO2_122_185,1195,400,44,441,7,159,196,204
PHO2_133_196,527,371,345,340,2,268,261,728
PHO2_144_207,1087,71,62,540,10,0,173,168
PHO2_155_218,821,53,216,344,2,17,420,58
PHO2_166_229,165,88,378,98,0,53,103,287
PHO2_177_240,203,113,617,411,2,129,329,378
PHO2_188_251,981,198,469,419,2,65,596,763
PHO2_199_262,344,55,101,337,0,65,284,96
PHO2_210_273,275,332,482,339,3,93,189,797
PHO2_221_284,1527,475,240,519,2,77,517,546
PHO2_232_295,587,158,528,244,0,51,317,256
PHO2_243_306,32,86,234,197,0,26,89,217
PHO2_254_317,774,122,200,538,3,13,321,33
PHO2_265_328,107,104,56,50,0,17,53,28
PHO2_276_339,250,2,155,117,2,4,128,329
PHO2_287_350,559,32,138,154,3,35,61,250
PHO2_298_361,250,152,73,314,3,23,313,388
PHO2_309_372,70,190,64,328,0,142,142,182
PHO2_320_383,320,138,382,473,5,87,89,234
PHO2_331_394,917,353,544,680,8,126,280,175
PHO2_342_405,249,6,106,339,0,191,145,492
PHO2_353_416,277,13,209,132,3,74,257,90
PHO2_364_427,281,300,393,231,8,89,122,204
PHO2_375_438,526,312,449,667,3,27,180,149
PHO2_386_449,440,940,688,882,1,114,368,843
PHO2_397_460,728,184,250,357,2,58,258,620
PHO2_408_471,848,241,94,207,0,59,65,350
PHO2_419_482,1,152,446,482,0,99,116,11
PHO2_430_493,252,136,195,230,0,211,3,327
PHO2_441_504,412,287,285,447,2,74,161,216
PHO2_452_515,131,140,107,6,1,58,146,113
PHO2_463_526,326,4,85,108,0,85,127,304
PHO2_474_537,496,315,329,235,2,158,299,129
PHO2_485_548,364,63,106,339,2,28,165,70
PHO2_496_559,1011,383,871,415,4,110,244,326
PHO4_1_64,486,197,75,165,1,35,255,328
PHO4_12_75,685,524,372,445,0,213,216,350
PHO4_23_86,1,119,172,156,0,273,98,10
PHO4_34_97,299,196,202,615,2,120,356,194
PHO4_45_108,242,189,436,497,2,64,187,155
PHO4_56_119,13,265,292,576,4,307,151,235
PHO4_67_130,1043,409,15,618,11,468,532,447
PHO4_78_141,1091,310,679,847,3,610,194,399
PHO4_89_152,1548,86,693,148,6,474,363,871
PHO4_100_163,480,232,358,418,3,305,274,100
PHO4_111_174,700,384,277,778,8,150,285,950
PHO4_122_185,850,551,632,259,5,57,277,232
PHO4_133_196,1042,704,221,473,6,330,166,235
PHO4_144_207,846,803,522,480,5,172,468,562
PHO4_155_218,419,539,821,261,2,651,293,467
PHO4_166_229,379,268,116,469,2,223,111,223
PHO4_177_240,436,62,568,443,2,345,358,507
PHO4_188_251,1892,121,414,860,4,209,296,719
PHO4_199_262,442,853,461,602,2,587,184,374
PHO4_210_273,761,744,277,803,9,924,114,400
PHO4_221_284,867,257,606,573,14,555,386,245
PHO4_232_295,191,90,413,464,2,161,146,360
PHO4_243_306,629,151,196,56,0,105,173,740
PHO4_249_312,406,649,362,766,2,891,267,703
PLM2_1_64,501,199,547,196,2,270,262,130
PLM2_12_75,740,80,157,265,1,132,94,225
PLM2_23_86,216,155,291,59,2,33,382,129
PLM2_34_97,865,827,562,1151,1,135,501,836
PLM2_45_108,828,230,63,170,1,52,198,347
PLM2_56_119,579,218,177,282,4,1,208,524
PLM2_67_130,308,3,166,309,6,95,243,3
PLM2_78_141,508,5,235,407,0,9,213,204
PLM2_89_152,130,127,696,379,3,143,172,274
PLM2_100_163,256,7,310,465,3,139,275,113
PLM2_111_174,1469,101,137,481,2,319,155,155
PLM2_122_185,204,60,85,125,0,31,327,155
PLM2_133_196,762,94,71,421,2,7,99,203
PLM2_144_207,354,127,346,194,1,30,76,196
PLM2_155_218,660,430,628,305,1,4,235,125
PLM2_166_229,70,246,89,348,1,65,164,96
PLM2_177_240,249,159,92,328,2,48,163,42
PLM2_188_251,639,209,83,284,3,55,214,192
PLM2_199_262,259,60,335,119,3,57,192,90
PLM2_210_273,319,338,169,244,0,105,136,274
PLM2_221_284,154,53,24,215,2,78,182,72
PLM2_232_295,478,187,344,359,1,303,165,401
PLM2_243_306,614,265,358,358,0,281,258,406
PLM2_254_317,192,291,287,306,2,61,132,134
PLM2_265_328,532,998,872,917,4,137,728,562
PLM2_276_339,2,179,457,317,0,9,60,153
PLM2_287_350,203,10,142,94,2,45,175,275
PLM2_298_361,819,84,330,251,0,48,243,2
PLM2_309_372,657,4,285,140,2,75,19,265
PLM2_320_383,170,108,289,192,0,46,144,86
PLM2_331_394,667,316,614,350,2,61,538,199
PLM2_342_405,476,18,303,585,1,8,206,341
PLM2_353_416,501,79,554,518,2,205,255,19
PLM2_364_427,1743,189,337,368,2,269,113,472
PLM2_375_438,614,588,867,1042,1,244,206,374
PLM2_386_449,437,46,194,533,1,43,209,148
PLM2_397_460,1185,160,231,176,3,114,223,313
PLM2_408_471,789,202,232,100,0,5,332,350
PLM2_419_482,279,317,1,256,1,30,150,319
PLM2_430_493,609,43,136,299,2,476,246,143
PLM2_441_504,110,127,13,178,1,5,89,2
PLM2_452_515,0,134,194,287,2,68,26,64
PLM2_458_521,1,142,404,107,2,68,132,123
PMD1_1_64,314,250,171,700,2,73,261,238
PMD1_12_75,696,224,414,717,13,340,271,453
PMD1_23_86,2,129,206,220,4,14,106,0
PMD1_34_97,330,98,385,224,1,3,123,0
PMD1_45_108,460,157,179,39,1,26,131,147
PMD1_56_119,543,53,314,5,2,41,361,65
PMD1_67_130,3,140,116,210,0,95,60,211
PMD1_78_141,1,162,201,28,0,25,169,421
PMD1_89_152,645,108,273,201,3,14,339,75
PMD1_100_163,616,609,138,361,1,4,209,261
PMD1_111_174,91,324,338,57,2,65,162,259
PMD1_122_185,785,353,714,567,5,189,359,483
PMD1_133_196,556,259,316,943,6,239,480,650
PMD1_144_207,729,301,1,341,1,15,246,116
PMD1_155_218,1,132,74,336,1,8,98,149
PMD1_166_229,159,78,602,534,4,13,208,61
PMD1_177_240,942,537,521,849,5,37,306,413
PMD1_188_251,548,281,363,454,2,112,422,493
PMD1_199_262,248,321,335,596,0,125,391,417
PMD1_210_273,491,364,245,295,0,15,415,456
PMD1_221_284,512,207,128,189,0,18,163,181
PMD1_232_295,348,198,99,209,1,188,68,261
PMD1_243_306,194,488,242,340,0,106,206,159
PMD1_254_317,242,416,39,180,6,155,87,245
PMD1_265_328,996,25,442,145,3,279,341,323
PMD1_276_339,1751,245,201,630,2,206,326,756
PMD1_287_350,147,79,177,37,8,123,242,284
PMD1_298_361,624,139,177,73,2,68,103,79
PMD1_309_372,299,14,292,765,0,66,209,412
PMD1_320_383,591,73,144,270,4,180,231,29
PMD1_331_394,65,113,271,213,8,36,249,44
PMD1_342_405,475,251,90,590,1,144,352,404
PMD1_353_416,404,223,203,774,5,59,155,291
PMD1_364_427,124,109,133,402,0,26,110,49
PMD1_375_438,506,60,363,103,0,11,95,520
PMD1_386_449,905,55,77,375,0,7,89,31
PMD1_397_460,144,0,696,238,1,84,162,139
PMD1_408_471,480,267,245,306,0,34,155,437
PMD1_419_482,1000,410,319,517,5,135,338,334
PMD1_430_493,75,454,696,421,2,152,208,385
PMD1_441_504,204,6,377,247,4,226,259,8
PMD1_452_515,609,490,365,289,0,4,192,151
PMD1_463_526,890,196,518,389,4,53,295,244
PMD1_474_537,787,540,233,353,4,217,453,239
PMD1_485_548,500,590,376,441,3,23,313,217
PMD1_496_559,352,57,457,420,2,50,216,214
PMD1_507_570,613,186,213,464,1,149,200,266
PMD1_518_581,1543,336,300,719,7,110,396,329
PMD1_529_592,158,397,264,694,0,117,266,484
PMD1_540_603,438,341,720,613,0,134,243,523
PMD1_551_614,482,447,117,498,0,124,345,627
PMD1_562_625,1050,702,947,715,4,274,675,705
PMD1_573_636,363,148,263,324,1,40,231,107
PMD1_584_647,385,50,325,223,0,95,59,302
PMD1_595_658,25,31,158,184,0,30,155,163
PMD1_606_669,82,164,249,102,0,18,142,364
PMD1_617_680,423,122,107,228,1,10,105,2
PMD1_628_691,128,173,72,450,1,20,75,84
PMD1_639_702,405,206,393,423,2,33,366,616
PMD1_650_713,370,118,68,104,2,12,111,4
PMD1_661_724,401,64,189,83,0,41,204,312
PMD1_672_735,2046,290,332,534,3,2,121,426
PMD1_683_746,361,35,678,208,2,66,117,234
PMD1_694_757,865,71,908,455,8,221,227,329
PMD1_705_768,975,244,147,413,2,8,194,4
PMD1_716_779,262,397,419,539,3,149,331,495
PMD1_727_790,311,163,421,474,2,168,239,266
PMD1_738_801,1253,294,352,919,7,72,198,358
PMD1_749_812,731,209,360,527,7,112,360,549
PMD1_760_823,474,509,636,275,7,123,541,246
PMD1_771_834,1270,305,140,605,4,30,208,264
PMD1_782_845,793,291,834,451,2,29,309,164
PMD1_793_856,534,447,193,173,2,156,235,85
PMD1_804_867,517,174,305,625,5,152,275,421
PMD1_815_878,324,183,445,265,2,318,129,408
PMD1_826_889,890,122,276,540,2,237,129,435
PMD1_837_900,1381,290,424,453,1,106,90,203
PMD1_848_911,168,358,284,728,4,193,289,619
PMD1_859_922,426,233,125,533,0,107,251,181
PMD1_870_933,918,286,405,579,3,320,551,624
PMD1_881_944,780,692,503,465,8,316,174,522
PMD1_892_955,1,111,238,405,0,217,56,131
PMD1_903_966,240,205,510,560,4,25,389,356
PMD1_914_977,720,561,1026,260,3,106,270,697
PMD1_925_988,0,565,232,549,2,151,59,168
PMD1_936_999,1241,274,713,648,13,284,389,72
PMD1_947_1010,982,209,244,629,0,212,101,288
PMD1_958_1021,1062,216,524,254,10,188,204,233
PMD1_969_1032,162,467,393,313,1,10,70,187
PMD1_980_1043,1518,173,400,279,3,50,226,71
PMD1_991_1054,1328,13,324,340,2,29,158,1
PMD1_1002_1065,370,259,33,292,4,98,172,134
PMD1_1013_1076,436,107,324,90,0,16,197,491
PMD1_1024_1087,487,70,123,91,0,65,126,440
PMD1_1035_1098,257,49,169,258,0,14,184,6
PMD1_1046_1109,6,30,161,410,0,136,188,140
PMD1_1057_1120,208,112,301,220,1,12,405,259
PMD1_1068_1131,397,274,191,259,2,12,126,142
PMD1_1079_1142,534,272,502,518,0,131,349,586
PMD1_1090_1153,497,441,153,439,0,294,447,578
PMD1_1101_1164,699,116,247,390,6,142,135,380
PMD1_1112_1175,331,89,327,209,8,10,239,157
PMD1_1123_1186,236,24,426,267,1,29,251,375
PMD1_1134_1197,512,681,191,78,5,40,41,259
PMD1_1145_1208,212,102,228,135,1,60,55,177
PMD1_1156_1219,104,504,152,193,2,31,177,105
PMD1_1167_1230,292,221,321,351,1,67,57,92
PMD1_1178_1241,709,69,191,40,1,238,304,284
PMD1_1189_1252,586,225,94,180,1,47,405,146
PMD1_1200_1263,914,159,539,358,3,217,366,378
PMD1_1211_1274,832,354,189,586,9,220,441,645
PMD1_1222_1285,806,182,352,325,5,245,351,462
PMD1_1233_1296,2389,272,570,920,5,562,319,982
PMD1_1244_1307,995,317,313,604,9,10,555,405
PMD1_1255_1318,1098,332,227,857,3,373,256,242
PMD1_1266_1329,1405,69,178,332,2,141,153,304
PMD1_1277_1340,1116,770,73,515,3,221,155,163
PMD1_1288_1351,616,377,351,241,1,143,263,59
PMD1_1299_1362,784,127,371,422,2,133,40,503
PMD1_1310_1373,383,129,138,372,4,26,8,478
PMD1_1321_1384,783,242,380,332,1,67,172,349
PMD1_1332_1395,0,5,3,158,2,21,90,255
PMD1_1343_1406,303,134,224,69,2,64,164,52
PMD1_1354_1417,681,48,70,310,2,62,99,265
PMD1_1365_1428,663,172,375,242,0,30,237,1
PMD1_1376_1439,481,120,152,241,0,6,72,85
PMD1_1387_1450,799,261,304,277,3,11,372,3
PMD1_1398_1461,1201,66,268,314,5,161,318,118
PMD1_1409_1472,1233,323,217,313,1,269,226,278
PMD1_1420_1483,266,157,527,164,6,29,235,587
PMD1_1431_1494,767,317,321,339,1,53,316,79
PMD1_1442_1505,215,306,4,414,0,37,317,22
PMD1_1453_1516,386,87,94,196,1,22,181,339
PMD1_1464_1527,131,11,197,103,1,16,103,130
PMD1_1475_1538,260,143,513,499,0,28,212,223
PMD1_1486_1549,704,50,162,120,0,27,244,195
PMD1_1497_1560,422,220,345,387,0,12,74,195
PMD1_1508_1571,1169,271,285,392,5,4,47,299
PMD1_1519_1582,405,7,558,159,5,37,35,281
PMD1_1530_1593,479,172,103,246,2,21,165,513
PMD1_1541_1604,171,82,160,204,1,20,214,80
PMD1_1552_1615,405,131,141,337,1,29,87,35
PMD1_1563_1626,553,2,712,619,3,60,373,224
PMD1_1574_1637,557,163,266,319,0,30,322,328
PMD1_1585_1648,917,214,534,262,1,136,594,599
PMD1_1596_1659,615,183,517,628,2,250,347,550
PMD1_1607_1670,184,312,633,187,1,207,68,107
PMD1_1618_1681,529,21,352,274,4,314,401,221
PMD1_1629_1692,2659,589,1134,635,5,189,554,784
PMD1_1640_1703,153,54,387,287,5,82,362,368
PMD1_1651_1714,1001,454,180,261,7,199,386,210
PMD1_1662_1725,1501,376,659,525,3,304,960,1024
PMD1_1673_1736,600,507,664,709,2,88,495,351
PMD1_1684_1747,1720,362,788,866,11,222,739,1037
PMD1_1690_1753,475,190,272,253,2,80,370,260
PZF1_1_64,559,1,211,277,2,264,55,129
PZF1_12_75,591,72,346,547,2,267,224,60
PZF1_23_86,396,448,312,172,7,187,322,314
PZF1_34_97,844,274,149,568,3,81,241,142
PZF1_45_108,747,187,464,725,4,234,285,172
PZF1_56_119,993,213,497,221,3,149,147,122
PZF1_67_130,725,184,436,893,8,155,298,330
PZF1_78_141,651,88,248,199,0,130,615,177
PZF1_89_152,1141,582,132,223,3,35,233,212
PZF1_100_163,990,162,486,141,2,150,586,228
PZF1_111_174,624,196,271,188,6,40,156,431
PZF1_122_185,1008,298,114,373,6,118,372,3
PZF1_133_196,249,404,368,23,0,24,689,276
PZF1_144_207,1484,21,522,216,5,1,107,283
PZF1_155_218,178,123,89,292,1,108,148,271
PZF1_166_229,1061,68,258,570,0,172,195,220
PZF1_177_240,986,75,34,255,0,29,403,2
PZF1_188_251,726,122,475,239,3,1,236,183
PZF1_199_262,380,134,711,70,3,35,263,187
PZF1_210_273,58,264,347,467,1,13,270,321
PZF1_221_284,823,183,216,245,3,65,130,191
PZF1_232_295,377,317,387,94,2,51,147,78
PZF1_243_306,838,94,197,54,0,62,210,26
PZF1_254_317,635,34,74,327,2,4,156,152
PZF1_265_328,4,8,62,115,0,7,178,266
PZF1_276_339,290,302,62,343,3,8,204,328
PZF1_287_350,1,54,155,163,1,1,17,195
PZF1_298_361,570,191,151,377,0,288,137,244
PZF1_309_372,473,111,203,142,0,119,215,1
PZF1_320_383,157,44,316,131,0,57,111,167
PZF1_331_394,360,203,146,80,0,31,16,22
PZF1_342_405,151,3,96,41,0,73,49,348
PZF1_353_416,331,91,3,67,0,23,49,46
PZF1_364_427,95,6,0,48,0,1,1,0
PZF1_366_429,317,37,253,89,0,1,45,32
RAP1_1_64,1535,554,283,87,4,548,264,455
RAP1_12_75,2,3,291,451,11,496,144,228
RAP1_23_86,2275,284,15,439,3,89,22,297
RAP1_34_97,1248,70,119,420,1,128,148,75
RAP1_45_108,218,411,306,632,7,137,183,612
RAP1_56_119,995,266,538,654,1,258,497,403
RAP1_67_130,735,139,421,526,1,109,165,359
RAP1_78_141,369,335,511,727,5,281,446,650
RAP1_89_152,421,432,210,403,3,189,267,389
RAP1_100_163,679,5,262,296,0,91,87,144
RAP1_111_174,23,263,253,390,1,161,168,65
RAP1_122_185,472,390,840,360,0,89,439,439
RAP1_133_196,554,144,39,147,3,19,117,142
RAP1_144_207,236,377,57,283,4,40,118,133
RAP1_155_218,7,374,284,507,1,101,87,314
