,1_0_1,1_0_2
HAP2_89_152,3032,2442
HAP2_100_163,2936,2428
HAP2_111_174,3131,2515
HAP2_122_185,2721,2300
HAP2_133_196,3612,3029
HAP2_144_207,1076,937
HAP2_155_218,1042,1154
HAP2_166_229,167,123
HAP2_177_240,732,593
HAP2_188_251,279,238
HAP2_199_262,506,510
HAP2_202_265,415,414
HAP3_1_64,884,759
HAP3_12_75,2626,2492
HAP3_23_86,2341,1875
HAP3_34_97,1798,1504
HAP3_45_108,3121,2640
HAP3_56_119,2636,2042
HAP3_67_130,480,386
HAP3_78_141,562,552
HAP3_81_144,400,310
HAP4_1_64,944,2395
HAP4_12_75,383,448
HAP4_23_86,2187,2040
HAP4_34_97,1696,1470
HAP4_45_108,2013,1964
HAP4_56_119,350,459
HAP4_67_130,641,514
HAP4_78_141,159,143
HAP4_89_152,667,185
HAP4_100_163,47,114
HAP4_111_174,1273,1198
HAP4_122_185,1398,1532
HAP4_133_196,949,1023
HAP4_144_207,1075,1434
HAP4_155_218,950,1120
HAP4_166_229,783,824
HAP4_177_240,708,865
HAP4_188_251,3749,3342
HAP4_199_262,1155,1045
HAP4_210_273,1408,1375
HAP4_221_284,1244,1222
HAP4_232_295,2174,2287
HAP4_243_306,138,121
HAP4_254_317,978,993
HAP4_265_328,2205,1916
HAP4_276_339,1168,1113
HAP4_287_350,619,631
HAP4_298_361,638,615
HAP4_309_372,592,1540
HAP4_320_383,752,565
HAP4_331_394,419,481
HAP4_342_405,805,646
HAP4_353_416,147,147
HAP4_364_427,575,479
HAP4_375_438,465,483
HAP4_386_449,521,564
HAP4_397_460,1247,571
HAP4_408_471,393,360
HAP4_419_482,1001,984
HAP4_430_493,1193,978
HAP4_441_504,1005,1013
HAP4_452_515,821,849
HAP4_463_526,645,556
HAP4_474_537,341,303
HAP4_485_548,1348,1237
HAP4_491_554,1853,1684
HAP5_1_64,203,189
HAP5_12_75,200,149
HAP5_23_86,317,2821
HAP5_34_97,1899,1551
HAP5_45_108,1823,1460
HAP5_56_119,1693,770
HAP5_67_130,2223,1502
HAP5_78_141,3045,2269
HAP5_89_152,2576,1785
HAP5_100_163,3889,3194
HAP5_111_174,4568,3481
HAP5_122_185,382,378
HAP5_133_196,1338,1148
HAP5_144_207,1923,1742
HAP5_155_218,1086,641
HAP5_166_229,283,303
HAP5_177_240,883,803
HAP5_179_242,2916,2450
HCM1_1_64,484,449
HCM1_12_75,618,479
HCM1_23_86,480,372
HCM1_34_97,425,329
HCM1_45_108,611,587
HCM1_56_119,3254,2931
HCM1_67_130,1549,1403
HCM1_78_141,1672,1637
HCM1_89_152,1076,1158
HCM1_100_163,2337,1923
HCM1_111_174,2003,1863
HCM1_122_185,1914,1713
HCM1_133_196,1069,937
HCM1_144_207,906,843
HCM1_155_218,966,956
HCM1_166_229,637,671
HCM1_177_240,512,569
HCM1_188_251,844,843
HCM1_199_262,829,879
HCM1_210_273,1062,1067
HCM1_221_284,702,946
HCM1_232_295,2644,1300
HCM1_243_306,1218,1144
HCM1_254_317,1105,817
HCM1_265_328,439,436
HCM1_276_339,647,581
HCM1_287_350,367,445
HCM1_298_361,872,1001
HCM1_309_372,1038,1117
HCM1_320_383,1123,1243
HCM1_331_394,683,741
HCM1_342_405,1259,1238
HCM1_353_416,402,510
HCM1_364_427,1684,1733
HCM1_375_438,3786,2099
HCM1_386_449,1789,1495
HCM1_397_460,2598,2363
HCM1_408_471,3575,3120
HCM1_419_482,2501,2241
HCM1_430_493,2900,2659
HCM1_441_504,1220,1195
HCM1_452_515,2020,1577
HCM1_463_526,2272,2238
HCM1_474_537,3031,2974
HCM1_485_548,2416,2146
HCM1_496_559,3449,2678
HCM1_501_564,2559,2122
HEL2_1_64,1459,1362
HEL2_12_75,1669,1728
HEL2_23_86,767,705
HEL2_34_97,1131,1005
HEL2_45_108,1379,1412
HEL2_56_119,1001,812
HEL2_67_130,779,839
HEL2_78_141,744,676
HEL2_89_152,129,147
HEL2_100_163,231,170
HEL2_111_174,179,237
HEL2_122_185,247,306
HEL2_133_196,454,508
HEL2_144_207,779,760
HEL2_155_218,814,893
HEL2_166_229,965,987
HEL2_177_240,2166,2100
HEL2_188_251,1049,1019
HEL2_199_262,762,772
HEL2_210_273,1212,1088
HEL2_221_284,1418,1177
HEL2_232_295,1196,1072
HEL2_243_306,1161,1154
HEL2_254_317,853,968
HEL2_265_328,1315,1277
HEL2_276_339,1684,1433
HEL2_287_350,1244,1060
HEL2_298_361,1849,1730
HEL2_309_372,1566,1429
HEL2_320_383,1416,1429
HEL2_331_394,1136,927
HEL2_342_405,1714,1611
HEL2_353_416,163,127
HEL2_364_427,123,146
HEL2_375_438,266,1338
HEL2_386_449,206,290
HEL2_397_460,421,513
HEL2_408_471,726,731
HEL2_419_482,964,948
HEL2_430_493,1033,1031
HEL2_441_504,1356,1354
HEL2_452_515,3010,2893
HEL2_463_526,2671,2350
HEL2_474_537,1301,1032
HEL2_485_548,1120,1054
HEL2_496_559,1253,1022
HEL2_507_570,931,911
HEL2_518_581,1564,1522
HEL2_529_592,1183,949
HEL2_540_603,508,616
HEL2_551_614,370,463
HEL2_562_625,500,470
HEL2_573_636,2623,2004
HEL2_501_564,2569,2195
HMLALPHA2_1_64,446,452
HMLALPHA2_12_75,299,320
HMLALPHA2_23_86,811,921
HMLALPHA2_34_97,375,361
HMLALPHA2_45_108,163,181
HMLALPHA2_56_119,468,412
HMLALPHA2_67_130,215,171
HMLALPHA2_78_141,238,216
HMLALPHA2_89_152,283,309
HMLALPHA2_100_163,399,356
HMLALPHA2_111_174,394,224
HMLALPHA2_122_185,348,363
HMLALPHA2_133_196,451,383
HMLALPHA2_144_207,589,510
HMLALPHA2_147_210,498,533
HMO1_1_64,2374,2241
HMO1_12_75,4189,3450
HMO1_23_86,2938,2732
HMO1_34_97,1334,1075
HMO1_45_108,976,825
HMO1_56_119,3164,2575
HMO1_67_130,2040,1775
HMO1_78_141,1699,1638
HMO1_89_152,2780,2229
HMO1_100_163,3196,2553
HMO1_111_174,2133,2057
HMO1_122_185,655,690
HMO1_133_196,885,681
HMO1_144_207,879,915
HMO1_155_218,482,463
HMO1_166_229,2048,2047
HMO1_177_240,891,873
HMO1_183_246,1636,1533
HMRA2_1_64,490,446
HMRA2_12_75,644,429
HMRA2_23_86,35,48
HMRA2_34_97,377,339
HMRA2_45_108,256,231
HMRA2_56_119,491,486
HMS1_1_64,731,1019
HMS1_12_75,1015,869
HMS1_23_86,1219,1213
HMS1_34_97,2829,2408
HMS1_45_108,1699,1691
HMS1_56_119,4229,3428
HMS1_67_130,3205,2902
HMS1_78_141,2305,2204
HMS1_89_152,1394,1126
HMS1_100_163,196,170
HMS1_111_174,288,284
HMS1_122_185,248,218
HMS1_133_196,621,171
HMS1_144_207,277,197
HMS1_155_218,208,498
HMS1_166_229,558,1393
HMS1_177_240,901,800
HMS1_188_251,832,662
HMS1_199_262,895,881
HMS1_210_273,968,755
HMS1_221_284,674,721
HMS1_232_295,183,234
HMS1_243_306,750,791
HMS1_254_317,338,368
HMS1_265_328,318,395
HMS1_276_339,333,478
HMS1_287_350,777,866
HMS1_298_361,660,628
HMS1_309_372,625,805
HMS1_320_383,1188,1113
HMS1_331_394,200,214
HMS1_342_405,2135,1970
HMS1_353_416,1481,1317
HMS1_364_427,756,651
HMS1_371_434,387,278
HMS2_1_64,5713,4654
HMS2_12_75,2981,2681
HMS2_23_86,2590,2156
HMS2_34_97,1428,1340
HMS2_45_108,2323,2085
HMS2_56_119,1387,1398
HMS2_67_130,1351,1243
HMS2_78_141,800,822
HMS2_89_152,704,781
HMS2_100_163,2668,2248
HMS2_111_174,617,622
HMS2_122_185,1629,1523
HMS2_133_196,2962,2346
HMS2_144_207,972,936
HMS2_155_218,2241,2184
HMS2_166_229,2008,2249
HMS2_177_240,3022,2269
HMS2_188_251,3235,3160
HMS2_199_262,3854,3248
HMS2_210_273,6827,5108
HMS2_221_284,6427,5495
HMS2_232_295,5564,4572
HMS2_243_306,5097,4304
HMS2_254_317,2942,2662
HMS2_265_328,4321,3757
HMS2_276_339,4641,3748
HMS2_287_350,2489,2261
HMS2_295_358,3453,3337
HSF1_1_64,1184,992
HSF1_12_75,1557,1140
HSF1_23_86,1479,1385
HSF1_34_97,1302,1249
HSF1_45_108,2178,1899
HSF1_56_119,1846,1681
HSF1_67_130,1093,1292
HSF1_78_141,1312,1049
HSF1_89_152,922,896
HSF1_100_163,926,1015
HSF1_111_174,842,656
HSF1_122_185,2217,2002
HSF1_133_196,1646,1531
HSF1_144_207,997,871
HSF1_155_218,1129,1050
HSF1_166_229,346,353
HSF1_177_240,247,388
HSF1_188_251,499,433
HSF1_199_262,567,541
HSF1_210_273,325,357
HSF1_221_284,487,483
HSF1_232_295,770,609
HSF1_243_306,377,376
HSF1_254_317,466,452
HSF1_265_328,751,628
HSF1_276_339,425,399
HSF1_287_350,245,222
HSF1_298_361,482,531
HSF1_309_372,287,296
HSF1_320_383,78,72
HSF1_331_394,95,112
HSF1_342_405,134,199
HSF1_353_416,277,194
HSF1_364_427,117,128
HSF1_375_438,825,768
HSF1_386_449,906,828
HSF1_397_460,1663,1591
HSF1_408_471,367,1340
HSF1_419_482,838,660
HSF1_430_493,432,360
HSF1_441_504,425,420
HSF1_452_515,578,433
HSF1_463_526,470,485
HSF1_474_537,576,810
HSF1_485_548,220,317
HSF1_496_559,322,811
HSF1_507_570,454,565
HSF1_518_581,521,646
HSF1_529_592,792,1610
HSF1_540_603,1227,1043
HSF1_551_614,516,484
HSF1_562_625,584,579
HSF1_573_636,729,580
HSF1_584_647,657,597
HSF1_595_658,1085,1044
HSF1_606_669,684,682
HSF1_617_680,1331,1389
HSF1_628_691,1295,1106
HSF1_639_702,2792,1702
HSF1_650_713,1834,1666
HSF1_661_724,1943,1609
HSF1_672_735,3082,2925
HSF1_683_746,2264,2271
HSF1_694_757,2831,2293
HSF1_705_768,3045,2364
HSF1_716_779,1293,1044
HSF1_727_790,984,841
HSF1_738_801,3625,2854
HSF1_749_812,1003,818
HSF1_760_823,1444,1364
HSF1_771_834,2880,1418
HSF1_770_833,1299,2222
INO2_1_64,2382,1851
INO2_12_75,1994,1942
INO2_23_86,5208,3805
INO2_34_97,5864,4844
INO2_45_108,6025,5132
INO2_56_119,3828,3073
INO2_67_130,3937,3499
INO2_78_141,3363,2942
INO2_89_152,2809,2458
INO2_100_163,1297,1212
INO2_111_174,945,755
INO2_122_185,663,586
INO2_133_196,877,771
INO2_144_207,1526,1366
INO2_155_218,935,806
INO2_166_229,2333,1861
INO2_177_240,2136,1769
INO2_188_251,2920,2316
INO2_199_262,2932,2565
INO2_210_273,1907,1318
INO2_221_284,401,312
INO2_232_295,413,366
INO2_241_304,373,385
INO4_1_64,423,336
INO4_12_75,399,381
INO4_23_86,1793,324
INO4_34_97,283,617
INO4_45_108,501,476
INO4_56_119,220,237
INO4_67_130,698,1877
INO4_78_141,546,571
INO4_89_152,758,411
INO4_88_151,710,1041
ITC1_1_64,757,1018
ITC1_12_75,912,910
ITC1_23_86,669,1000
ITC1_34_97,791,1021
ITC1_45_108,1533,1424
ITC1_56_119,536,531
ITC1_67_130,554,792
ITC1_78_141,782,838
ITC1_89_152,670,705
ITC1_100_163,1745,1328
ITC1_111_174,1321,1414
ITC1_122_185,2333,2056
ITC1_133_196,438,419
ITC1_144_207,1491,1222
ITC1_155_218,356,363
ITC1_166_229,803,730
ITC1_177_240,523,372
ITC1_188_251,262,277
ITC1_199_262,1370,793
ITC1_210_273,15,37
ITC1_221_284,506,401
ITC1_232_295,262,161
ITC1_243_306,100,240
ITC1_254_317,1,2
ITC1_265_328,95,114
ITC1_276_339,331,322
ITC1_287_350,537,517
ITC1_298_361,888,689
ITC1_309_372,185,200
ITC1_320_383,356,303
ITC1_331_394,702,419
ITC1_342_405,1117,923
ITC1_353_416,932,919
ITC1_364_427,927,1058
ITC1_375_438,578,719
ITC1_386_449,582,731
ITC1_397_460,263,417
ITC1_408_471,635,767
ITC1_419_482,1664,1572
ITC1_430_493,1244,1237
ITC1_441_504,605,795
ITC1_452_515,162,290
ITC1_463_526,191,175
ITC1_474_537,209,221
ITC1_485_548,510,557
ITC1_496_559,671,667
ITC1_507_570,423,399
ITC1_518_581,581,595
ITC1_529_592,349,1174
ITC1_540_603,228,258
ITC1_551_614,850,675
ITC1_562_625,577,543
ITC1_573_636,174,127
ITC1_584_647,79,56
ITC1_595_658,600,533
ITC1_606_669,1255,1154
ITC1_617_680,570,460
ITC1_628_691,763,756
ITC1_639_702,498,593
ITC1_650_713,564,576
ITC1_661_724,1033,1054
ITC1_672_735,1143,849
ITC1_683_746,819,897
ITC1_694_757,1371,1257
ITC1_705_768,1000,843
ITC1_716_779,1931,1711
ITC1_727_790,1506,1338
ITC1_738_801,2022,1715
ITC1_749_812,1404,1203
ITC1_760_823,1047,1390
ITC1_771_834,649,604
ITC1_782_845,683,661
ITC1_793_856,533,1136
ITC1_804_867,652,667
ITC1_815_878,316,506
ITC1_826_889,749,419
ITC1_837_900,459,510
ITC1_848_911,1058,1140
ITC1_859_922,1327,1260
ITC1_870_933,2212,1948
ITC1_881_944,1107,1104
ITC1_892_955,1429,1247
ITC1_903_966,1254,1380
ITC1_914_977,1379,1175
ITC1_925_988,40,65
ITC1_936_999,919,392
ITC1_947_1010,135,136
ITC1_958_1021,256,293
ITC1_969_1032,861,809
ITC1_980_1043,1130,1219
ITC1_991_1054,452,494
ITC1_1002_1065,2688,2180
ITC1_1013_1076,1194,1023
ITC1_1024_1087,702,731
ITC1_1035_1098,858,724
ITC1_1046_1109,159,161
ITC1_1057_1120,77,88
ITC1_1068_1131,170,145
ITC1_1079_1142,286,225
ITC1_1090_1153,182,219
ITC1_1101_1164,76,53
ITC1_1112_1175,199,121
ITC1_1123_1186,151,233
ITC1_1134_1197,275,201
ITC1_1145_1208,145,157
ITC1_1156_1219,503,654
ITC1_1167_1230,1508,1351
ITC1_1178_1241,573,538
ITC1_1189_1252,98,147
ITC1_1200_1263,298,1430
ITC1_1201_1264,294,166
IXR1_1_64,4354,3325
IXR1_12_75,3661,2899
IXR1_23_86,4296,3446
IXR1_34_97,3016,2394
IXR1_45_108,4585,3559
IXR1_56_119,2638,2115
IXR1_67_130,1825,1565
IXR1_78_141,2593,2188
IXR1_89_152,2069,1742
IXR1_100_163,2051,1746
IXR1_111_174,1622,1416
IXR1_122_185,1460,1420
IXR1_133_196,2299,2083
IXR1_144_207,2843,2389
IXR1_155_218,1061,989
IXR1_166_229,1103,1036
IXR1_177_240,4442,3567
IXR1_188_251,1714,1394
IXR1_199_262,4007,3401
IXR1_210_273,6716,5635
IXR1_221_284,7835,5267
IXR1_232_295,6611,5572
IXR1_243_306,3799,2973
IXR1_254_317,5554,4072
IXR1_265_328,4457,3441
IXR1_276_339,3888,2937
IXR1_287_350,2717,2128
IXR1_298_361,1587,1321
IXR1_309_372,2332,2072
IXR1_320_383,2697,2690
IXR1_331_394,1388,1322
IXR1_342_405,1136,1233
IXR1_353_416,1114,1119
IXR1_364_427,675,693
IXR1_375_438,789,732
IXR1_386_449,691,569
IXR1_397_460,654,537
IXR1_408_471,365,322
IXR1_419_482,1297,799
IXR1_430_493,2278,734
IXR1_441_504,1264,949
IXR1_452_515,1222,1007
IXR1_463_526,545,478
IXR1_474_537,246,156
IXR1_485_548,271,240
IXR1_496_559,722,897
IXR1_507_570,463,425
IXR1_518_581,654,484
IXR1_529_592,3086,2633
IXR1_534_597,3918,2779
MAC1_1_64,562,537
MAC1_12_75,746,555
MAC1_23_86,600,573
MAC1_34_97,566,504
MAC1_45_108,457,315
MAC1_56_119,425,319
MAC1_67_130,737,572
MAC1_78_141,546,474
MAC1_89_152,369,564
MAC1_100_163,286,271
MAC1_111_174,1394,1417
MAC1_122_185,1449,1200
MAC1_133_196,1390,1394
MAC1_144_207,1691,1643
MAC1_155_218,568,594
MAC1_166_229,1349,1282
MAC1_177_240,756,814
MAC1_188_251,1621,1723
MAC1_199_262,1478,1445
MAC1_210_273,1202,1193
MAC1_221_284,1769,1528
MAC1_232_295,2160,2142
MAC1_243_306,1613,1408
MAC1_254_317,925,939
MAC1_265_328,514,454
MAC1_276_339,1090,1634
MAC1_287_350,1316,989
MAC1_298_361,899,946
MAC1_309_372,466,568
MAC1_320_383,2318,938
MAC1_331_394,1487,1419
MAC1_342_405,430,595
MAC1_353_416,808,1158
MAC1_354_417,511,365
MATALPHA1_1_64,1260,1214
MATALPHA1_12_75,1248,1140
MATALPHA1_23_86,1229,1202
MATALPHA1_34_97,615,661
MATALPHA1_45_108,526,620
MATALPHA1_56_119,468,505
MATALPHA1_67_130,530,681
MATALPHA1_78_141,669,816
MATALPHA1_89_152,534,615
MATALPHA1_100_163,2135,1927
MATALPHA1_111_174,1143,2004
MATALPHA1_112_175,1971,1182
MATALPHA2_1_64,476,423
MATALPHA2_12_75,286,318
MATALPHA2_23_86,766,870
MATALPHA2_34_97,353,362
MATALPHA2_45_108,167,188
MATALPHA2_56_119,397,429
MATALPHA2_67_130,224,187
MATALPHA2_78_141,258,229
MATALPHA2_89_152,273,322
MATALPHA2_100_163,380,314
MATALPHA2_111_174,380,260
MATALPHA2_122_185,296,342
MATALPHA2_133_196,453,380
MATALPHA2_144_207,584,558
MATALPHA2_147_210,491,516
MBP1_1_64,272,292
MBP1_12_75,2300,246
MBP1_23_86,324,348
MBP1_34_97,918,990
MBP1_45_108,810,771
MBP1_56_119,1428,1355
MBP1_67_130,2640,1809
MBP1_78_141,3289,2572
MBP1_89_152,935,876
MBP1_100_163,649,549
MBP1_111_174,303,230
MBP1_122_185,99,133
MBP1_133_196,253,240
MBP1_144_207,819,741
MBP1_155_218,1285,1029
MBP1_166_229,1362,1254
MBP1_177_240,1262,1264
MBP1_188_251,2248,2051
MBP1_199_262,2122,1663
MBP1_210_273,2200,1839
MBP1_221_284,1755,1630
MBP1_232_295,1461,1270
MBP1_243_306,1395,1412
MBP1_254_317,1404,1476
MBP1_265_328,1191,1267
MBP1_276_339,6582,5287
MBP1_287_350,1779,1634
MBP1_298_361,2552,2285
MBP1_309_372,714,859
MBP1_320_383,804,855
MBP1_331_394,818,933
MBP1_342_405,426,507
MBP1_353_416,1417,1357
MBP1_364_427,1816,1572
MBP1_375_438,4014,3411
MBP1_386_449,1048,893
MBP1_397_460,2074,1791
MBP1_408_471,1201,1007
MBP1_419_482,2245,2121
MBP1_430_493,1498,1450
MBP1_441_504,1843,1728
MBP1_452_515,2358,2225
MBP1_463_526,672,679
MBP1_474_537,1190,1144
MBP1_485_548,588,508
MBP1_496_559,549,585
MBP1_507_570,150,140
MBP1_518_581,299,318
MBP1_529_592,317,306
MBP1_540_603,482,429
MBP1_551_614,603,419
MBP1_562_625,894,798
MBP1_573_636,1052,1019
MBP1_584_647,623,530
MBP1_595_658,376,1586
MBP1_606_669,426,464
MBP1_617_680,130,142
MBP1_628_691,530,519
MBP1_639_702,294,380
MBP1_650_713,352,341
MBP1_661_724,211,196
MBP1_672_735,148,183
MBP1_683_746,146,175
MBP1_694_757,115,142
MBP1_705_768,167,481
MBP1_716_779,503,489
MBP1_727_790,136,118
MBP1_738_801,111,135
MBP1_749_812,286,277
MBP1_760_823,161,154
MBP1_771_834,687,414
MBP1_770_833,351,790
MCM1_1_64,758,670
MCM1_12_75,246,290
MCM1_23_86,958,892
MCM1_34_97,972,822
MCM1_45_108,2028,1860
MCM1_56_119,2403,1940
MCM1_67_130,993,765
MCM1_78_141,952,745
MCM1_89_152,1021,676
MCM1_100_163,256,274
MCM1_111_174,1105,765
MCM1_122_185,1704,1189
MCM1_133_196,794,1467
MCM1_144_207,922,718
MCM1_155_218,252,194
MCM1_166_229,1250,1013
MCM1_177_240,889,602
MCM1_188_251,1299,1193
MCM1_199_262,3860,2999
MCM1_210_273,6786,5218
MCM1_221_284,4172,3017
MCM1_223_286,6218,5097
MDS3_1_64,7822,6873
MDS3_12_75,2020,1803
MDS3_23_86,2021,1939
MDS3_34_97,903,999
MDS3_45_108,854,906
MDS3_56_119,1218,1266
MDS3_67_130,495,585
MDS3_78_141,1203,757
MDS3_89_152,438,333
MDS3_100_163,1884,1552
MDS3_111_174,1161,1162
MDS3_122_185,1100,1016
MDS3_133_196,1390,1158
MDS3_144_207,1203,1542
MDS3_155_218,1542,1841
MDS3_166_229,232,201
MDS3_177_240,586,495
MDS3_188_251,291,210
MDS3_199_262,185,178
MDS3_210_273,1092,964
MDS3_221_284,261,280
MDS3_232_295,371,326
MDS3_243_306,1062,973
MDS3_254_317,1680,1462
MDS3_265_328,600,521
MDS3_276_339,661,657
MDS3_287_350,566,560
MDS3_298_361,1506,1236
MDS3_309_372,1443,1444
MDS3_320_383,2508,2297
MDS3_331_394,2271,2198
MDS3_342_405,2005,1960
MDS3_353_416,1631,1750
MDS3_364_427,1698,1841
MDS3_375_438,1498,1558
MDS3_386_449,766,1009
MDS3_397_460,2051,1942
MDS3_408_471,3101,3055
MDS3_419_482,1867,1776
MDS3_430_493,818,967
MDS3_441_504,1682,1776
MDS3_452_515,875,1056
MDS3_463_526,1331,1332
MDS3_474_537,872,937
MDS3_485_548,1310,1144
MDS3_496_559,899,1145
MDS3_507_570,1110,1297
MDS3_518_581,470,439
MDS3_529_592,956,904
MDS3_540_603,449,441
MDS3_551_614,783,828
MDS3_562_625,378,461
MDS3_573_636,800,897
MDS3_584_647,1144,1137
MDS3_595_658,1289,1538
MDS3_606_669,1723,1369
MDS3_617_680,2501,2400
MDS3_628_691,1781,1309
MDS3_639_702,3294,2623
MDS3_650_713,3377,3066
MDS3_661_724,2065,1832
MDS3_672_735,478,476
MDS3_683_746,922,774
MDS3_694_757,657,577
MDS3_705_768,769,775
MDS3_716_779,1211,1165
MDS3_727_790,5069,4376
MDS3_738_801,3282,2900
MDS3_749_812,3427,2739
MDS3_760_823,3044,2628
MDS3_771_834,2802,2564
MDS3_782_845,3117,2822
MDS3_793_856,2202,2105
MDS3_804_867,1956,1796
MDS3_815_878,3796,3459
MDS3_826_889,1770,1705
MDS3_837_900,1655,1617
MDS3_848_911,2402,2003
MDS3_859_922,2441,2109
MDS3_870_933,1855,1514
MDS3_881_944,1204,927
MDS3_892_955,1294,1015
MDS3_903_966,2256,1790
MDS3_914_977,491,373
MDS3_925_988,677,584
MDS3_936_999,808,734
MDS3_947_1010,2249,1797
MDS3_958_1021,2048,2399
MDS3_969_1032,2527,2304
MDS3_980_1043,1695,1702
MDS3_991_1054,1650,1502
MDS3_1002_1065,844,941
MDS3_1013_1076,864,976
MDS3_1024_1087,734,813
MDS3_1035_1098,523,551
MDS3_1046_1109,245,314
MDS3_1057_1120,264,289
MDS3_1068_1131,425,468
MDS3_1079_1142,891,671
MDS3_1090_1153,419,457
MDS3_1101_1164,329,280
MDS3_1112_1175,1212,1209
MDS3_1123_1186,2681,2532
MDS3_1134_1197,845,726
MDS3_1145_1208,911,799
MDS3_1156_1219,923,692
MDS3_1167_1230,1007,859
MDS3_1178_1241,818,1103
MDS3_1189_1252,208,214
MDS3_1200_1263,544,604
MDS3_1211_1274,298,252
MDS3_1222_1285,351,313
MDS3_1233_1296,201,160
MDS3_1244_1307,719,678
MDS3_1255_1318,337,214
MDS3_1266_1329,265,220
MDS3_1277_1340,68,73
MDS3_1288_1351,406,358
MDS3_1299_1362,112,131
MDS3_1310_1373,571,515
MDS3_1321_1384,885,884
MDS3_1332_1395,1526,1551
MDS3_1343_1406,1952,2026
MDS3_1354_1417,1514,1456
MDS3_1365_1428,2831,2865
MDS3_1376_1439,3282,3084
MDS3_1387_1450,1927,1658
MDS3_1398_1461,1532,1630
MDS3_1409_1472,810,937
MDS3_1420_1483,305,310
MDS3_1424_1487,328,401
MET28_1_64,137,100
MET28_12_75,167,129
MET28_23_86,1099,1182
MET28_34_97,1090,748
MET28_45_108,296,229
MET28_56_119,32,37
MET28_67_130,890,631
MET28_78_141,102,44
MET28_89_152,748,574
MET28_100_163,201,209
MET28_111_174,584,561
MET28_122_185,170,145
MET28_124_187,167,206
MET31_1_64,923,853
MET31_12_75,803,740
MET31_23_86,1375,1311
MET31_34_97,980,748
MET31_45_108,859,694
MET31_56_119,263,274
MET31_67_130,1102,1133
MET31_78_141,1278,1060
MET31_89_152,1385,1145
MET31_100_163,1593,1322
MET31_111_174,1624,1385
MET31_114_177,1387,1168
MET32_1_64,805,694
MET32_12_75,128,206
MET32_23_86,57,72
MET32_34_97,371,1183
MET32_45_108,863,885
MET32_56_119,341,326
MET32_67_130,1238,1154
MET32_78_141,1504,1282
MET32_89_152,492,469
MET32_100_163,585,474
MET32_111_174,1557,1412
MET32_122_185,751,665
MET32_128_191,828,725
MET4_1_64,4065,3653
MET4_12_75,3112,2683
MET4_23_86,3398,2576
MET4_34_97,5606,4546
MET4_45_108,5523,4374
MET4_56_119,2980,2520
MET4_67_130,1904,1690
MET4_78_141,1826,1576
MET4_89_152,2292,2044
MET4_100_163,1461,1298
MET4_111_174,2349,1813
MET4_122_185,2812,2101
MET4_133_196,1888,1478
MET4_144_207,1736,1532
MET4_155_218,1686,1600
MET4_166_229,741,706
MET4_177_240,1425,1221
MET4_188_251,823,716
MET4_199_262,1892,1632
MET4_210_273,733,686
MET4_221_284,386,429
MET4_232_295,629,582
MET4_243_306,1690,1393
MET4_254_317,2830,2148
MET4_265_328,3118,2691
MET4_276_339,1581,1271
MET4_287_350,3359,2929
MET4_298_361,3255,2694
MET4_309_372,1881,1731
MET4_320_383,2774,2535
MET4_331_394,2145,1963
MET4_342_405,1191,1080
MET4_353_416,466,449
MET4_364_427,1427,1078
MET4_375_438,516,441
MET4_386_449,568,623
MET4_397_460,210,255
MET4_408_471,1430,1393
MET4_419_482,1504,1518
MET4_430_493,1734,1529
MET4_441_504,2080,1821
MET4_452_515,1544,1485
MET4_463_526,781,1060
MET4_474_537,825,751
MET4_485_548,1167,1066
MET4_496_559,929,1083
MET4_507_570,2008,868
MET4_518_581,476,515
MET4_529_592,391,412
MET4_540_603,333,324
MET4_551_614,324,383
MET4_562_625,286,289
MET4_573_636,750,598
MET4_584_647,540,421
MET4_595_658,185,227
MET4_606_669,147,215
MET4_609_672,511,440
MGA1_1_64,956,1103
MGA1_12_75,713,744
MGA1_23_86,1108,1019
MGA1_34_97,1670,1562
MGA1_45_108,2457,2394
MGA1_56_119,1865,1536
MGA1_67_130,1240,1064
MGA1_78_141,749,708
MGA1_89_152,1375,2179
MGA1_100_163,693,720
MGA1_111_174,568,566
MGA1_122_185,899,896
MGA1_133_196,3775,3185
MGA1_144_207,4392,3644
MGA1_155_218,3513,2836
MGA1_166_229,3129,2441
MGA1_177_240,2695,2387
MGA1_188_251,3379,2821
MGA1_199_262,3040,2938
MGA1_210_273,1321,1393
MGA1_221_284,2320,2130
MGA1_232_295,2019,1631
MGA1_243_306,3616,2984
MGA1_254_317,4621,3831
MGA1_265_328,2886,2427
MGA1_276_339,1636,1477
MGA1_287_350,1337,1269
MGA1_298_361,787,906
MGA1_309_372,295,303
MGA1_320_383,83,94
MGA1_331_394,131,145
MGA1_342_405,160,191
MGA1_353_416,157,168
MGA1_364_427,357,353
MGA1_375_438,1363,1247
MGA1_386_449,2400,1279
MGA1_393_456,1662,1606
MGA2_1_64,2162,1863
MGA2_12_75,1922,1668
MGA2_23_86,1456,1091
MGA2_34_97,1259,1181
MGA2_45_108,1119,933
MGA2_56_119,463,437
MGA2_67_130,450,401
MGA2_78_141,1859,1553
MGA2_89_152,530,371
MGA2_100_163,202,298
MGA2_111_174,154,184
MGA2_122_185,315,323
MGA2_133_196,195,220
MGA2_144_207,518,620
MGA2_155_218,522,551
MGA2_166_229,255,263
MGA2_177_240,209,271
MGA2_188_251,284,311
MGA2_199_262,40,68
MGA2_210_273,145,163
