,1_0_1,1_0_2,1_60_1,1_60_2,2_0_1,2_0_2,2_60_1,2_60_2
PHD1_144_207,166,26,362,318,2,309,341,132
PHD1_155_218,229,503,333,334,1,356,196,563
PHD1_166_229,214,588,792,442,6,523,372,432
PHD1_177_240,238,118,596,362,4,458,317,244
PHD1_188_251,108,627,388,214,3,855,518,339
PHD1_199_262,267,163,284,75,7,257,225,314
PHD1_210_273,236,272,827,146,4,521,478,308
PHD1_221_284,24,100,567,298,1,15,342,325
PHD1_232_295,86,502,767,509,1,255,280,242
PHD1_243_306,119,116,301,240,4,399,124,529
PHD1_254_317,29,313,429,88,4,78,416,248
PHD1_265_328,32,9,436,101,3,427,0,129
PHD1_276_339,31,258,338,227,4,222,241,28
PHD1_287_350,50,40,125,95,2,157,374,301
PHD1_298_361,43,190,191,440,4,117,133,131
PHD1_303_366,34,97,357,135,6,0,155,204
PHO2_1_64,16,522,688,350,5,274,363,280
PHO2_12_75,124,234,147,225,5,325,19,199
PHO2_23_86,24,112,163,137,2,265,252,168
PHO2_34_97,28,192,466,165,5,61,285,145
PHO2_45_108,43,1036,632,195,4,605,281,81
PHO2_56_119,1,113,107,93,1,65,136,89
PHO2_67_130,108,335,207,94,4,1,217,20
PHO2_78_141,3,379,40,73,1,0,15,121
PHO2_89_152,24,214,125,93,1,188,228,388
PHO2_100_163,92,122,190,108,1,419,417,168
PHO2_111_174,206,188,474,283,5,653,612,218
PHO2_122_185,61,321,399,157,6,29,446,289
PHO2_133_196,52,324,428,285,5,54,118,244
PHO2_144_207,86,536,310,294,4,111,587,321
PHO2_155_218,44,76,226,107,2,437,176,219
PHO2_166_229,41,220,151,197,3,2,201,113
PHO2_177_240,24,447,330,240,1,181,425,234
PHO2_188_251,52,536,380,347,1,586,156,509
PHO2_199_262,55,200,380,338,1,375,462,262
PHO2_210_273,46,224,302,255,1,176,358,328
PHO2_221_284,116,132,465,443,0,483,888,431
PHO2_232_295,8,421,298,44,1,29,225,272
PHO2_243_306,4,169,160,226,0,105,221,83
PHO2_254_317,9,300,240,253,2,141,241,152
PHO2_265_328,7,9,154,182,3,0,294,79
PHO2_276_339,4,46,213,112,1,2,6,124
PHO2_287_350,12,5,160,89,2,36,153,97
PHO2_298_361,14,67,237,242,3,187,81,300
PHO2_309_372,57,57,430,168,4,82,325,323
PHO2_320_383,45,280,98,164,2,292,55,300
PHO2_331_394,15,189,292,379,6,339,158,169
PHO2_342_405,21,209,303,169,1,207,378,251
PHO2_353_416,1,81,59,69,2,299,280,301
PHO2_364_427,69,172,603,297,0,91,238,231
PHO2_375_438,9,140,164,150,1,355,267,234
PHO2_386_449,36,736,704,306,1,2,356,570
PHO2_397_460,4,411,613,82,3,239,310,376
PHO2_408_471,45,316,529,292,6,1,459,231
PHO2_419_482,32,187,383,300,2,2,449,134
PHO2_430_493,59,3,317,6,4,2,162,211
PHO2_441_504,76,13,397,217,3,4,170,239
PHO2_452_515,27,129,112,46,4,192,206,60
PHO2_463_526,44,5,369,45,4,1,190,378
PHO2_474_537,43,335,479,66,5,5,253,296
PHO2_485_548,12,964,226,506,4,112,425,163
PHO2_496_559,87,274,360,526,8,625,572,702
PHO4_1_64,64,208,55,86,6,24,308,347
PHO4_12_75,81,121,223,118,5,82,175,92
PHO4_23_86,156,293,131,24,4,138,215,156
PHO4_34_97,103,91,235,136,5,258,349,259
PHO4_45_108,134,202,326,257,6,145,295,255
PHO4_56_119,267,322,266,154,3,425,475,418
PHO4_67_130,626,298,523,273,15,146,513,356
PHO4_78_141,455,584,532,519,12,301,76,449
PHO4_89_152,271,382,343,618,9,46,405,483
PHO4_100_163,59,82,423,158,8,295,190,59
PHO4_111_174,59,239,691,257,5,244,349,579
PHO4_122_185,14,221,237,105,8,141,242,278
PHO4_133_196,26,342,275,88,5,714,326,499
PHO4_144_207,27,164,230,263,1,30,740,163
PHO4_155_218,569,800,616,135,6,65,317,498
PHO4_166_229,249,190,465,117,8,596,399,579
PHO4_177_240,367,140,683,140,11,257,663,455
PHO4_188_251,175,104,641,185,5,199,422,477
PHO4_199_262,16,233,530,336,9,8,481,144
PHO4_210_273,354,71,198,213,6,1,265,32
PHO4_221_284,452,208,648,141,6,90,718,147
PHO4_232_295,8,449,160,82,8,20,136,297
PHO4_243_306,64,295,561,537,15,103,2,490
PHO4_249_312,290,138,153,276,13,194,139,157
PLM2_1_64,62,108,341,190,3,2,246,303
PLM2_12_75,1,318,252,157,4,247,393,260
PLM2_23_86,5,219,298,193,2,196,138,487
PLM2_34_97,117,459,599,317,4,348,280,500
PLM2_45_108,104,423,268,99,5,64,489,252
PLM2_56_119,105,143,231,278,2,85,239,335
PLM2_67_130,111,669,466,257,6,409,407,324
PLM2_78_141,53,199,162,217,1,1,165,11
PLM2_89_152,93,114,157,279,4,35,472,74
PLM2_100_163,38,123,666,222,4,310,284,281
PLM2_111_174,30,206,130,195,2,217,252,323
PLM2_122_185,87,459,282,208,4,195,245,248
PLM2_133_196,19,287,113,374,1,113,52,96
PLM2_144_207,34,33,133,135,3,3,153,66
PLM2_155_218,34,501,269,141,2,75,227,244
PLM2_166_229,23,117,94,36,1,200,142,258
PLM2_177_240,96,244,380,97,2,315,255,26
PLM2_188_251,119,147,104,103,1,246,138,154
PLM2_199_262,25,112,288,27,5,244,289,235
PLM2_210_273,4,233,418,47,3,111,148,232
PLM2_221_284,5,458,308,303,4,295,134,369
PLM2_232_295,186,568,493,175,5,341,496,285
PLM2_243_306,94,95,713,299,7,409,319,301
PLM2_254_317,64,218,218,388,3,89,141,89
PLM2_265_328,110,746,508,212,6,1,639,465
PLM2_276_339,84,149,500,255,5,14,351,166
PLM2_287_350,23,216,260,291,0,160,253,320
PLM2_298_361,53,188,477,304,2,9,412,382
PLM2_309_372,17,133,244,196,1,2,187,83
PLM2_320_383,6,92,100,177,3,127,151,389
PLM2_331_394,18,66,330,270,0,22,204,260
PLM2_342_405,7,237,109,184,3,46,364,270
PLM2_353_416,45,59,277,202,5,6,270,202
PLM2_364_427,59,368,371,68,3,185,281,217
PLM2_375_438,146,295,280,372,6,537,536,323
PLM2_386_449,48,385,153,392,4,299,337,413
PLM2_397_460,28,117,183,150,4,527,567,292
PLM2_408_471,0,2,273,222,0,134,516,306
PLM2_419_482,36,361,221,99,1,6,132,210
PLM2_430_493,20,132,244,117,3,15,70,155
PLM2_441_504,43,417,174,286,0,11,72,202
PLM2_452_515,0,3,214,241,2,211,176,175
PLM2_458_521,14,6,167,117,0,428,55,195
PMD1_1_64,153,230,273,149,5,134,173,329
PMD1_12_75,40,380,302,303,5,118,515,462
PMD1_23_86,6,220,501,65,1,112,344,95
PMD1_34_97,2,68,229,4,2,3,44,111
PMD1_45_108,26,121,241,269,2,100,313,290
PMD1_56_119,5,101,429,39,1,205,175,350
PMD1_67_130,4,10,205,35,0,71,196,201
PMD1_78_141,2,346,338,197,5,285,70,180
PMD1_89_152,21,365,192,47,2,2,225,201
PMD1_100_163,13,178,648,270,4,205,308,282
PMD1_111_174,13,57,186,296,4,207,211,115
PMD1_122_185,69,48,443,462,2,1178,248,415
PMD1_133_196,51,738,800,147,7,156,438,172
PMD1_144_207,72,397,103,264,2,20,228,157
PMD1_155_218,26,10,53,113,2,117,137,168
PMD1_166_229,23,168,767,323,2,350,730,403
PMD1_177_240,17,352,411,313,1,223,217,279
PMD1_188_251,34,231,318,152,4,249,169,215
PMD1_199_262,14,135,494,175,2,471,593,209
PMD1_210_273,13,345,314,211,3,127,307,254
PMD1_221_284,7,403,251,95,1,465,202,461
PMD1_232_295,70,257,343,317,5,86,315,295
PMD1_243_306,27,149,319,375,4,221,352,303
PMD1_254_317,53,532,436,387,2,546,194,460
PMD1_265_328,134,3,555,251,3,1122,285,78
PMD1_276_339,19,199,819,341,2,260,296,331
PMD1_287_350,141,383,220,104,4,410,355,333
PMD1_298_361,26,84,391,172,7,199,338,125
PMD1_309_372,36,213,159,438,1,207,202,297
PMD1_320_383,5,5,266,141,3,560,319,261
PMD1_331_394,36,347,416,55,1,200,365,291
PMD1_342_405,54,193,448,300,2,16,331,515
PMD1_353_416,43,384,514,213,6,320,410,397
PMD1_364_427,14,303,279,116,3,267,368,225
PMD1_375_438,1,131,100,74,3,155,206,202
PMD1_386_449,4,315,264,83,3,64,264,164
PMD1_397_460,6,246,373,218,1,3,173,53
PMD1_408_471,9,133,188,202,0,94,109,212
PMD1_419_482,109,240,254,173,3,395,43,288
PMD1_430_493,31,225,235,104,2,335,470,189
PMD1_441_504,53,267,324,105,0,116,229,140
PMD1_452_515,11,63,595,297,2,115,250,100
PMD1_463_526,38,234,355,140,1,42,580,295
PMD1_474_537,59,73,533,427,2,161,436,471
PMD1_485_548,25,325,269,208,5,3,303,86
PMD1_496_559,79,117,511,145,4,57,236,178
PMD1_507_570,103,145,348,308,1,198,497,327
PMD1_518_581,187,539,597,376,2,942,358,545
PMD1_529_592,64,252,467,212,6,151,375,166
PMD1_540_603,26,884,451,203,7,100,308,283
PMD1_551_614,30,666,639,463,5,265,625,478
PMD1_562_625,62,268,711,309,5,380,728,635
PMD1_573_636,2,156,434,235,3,4,124,244
PMD1_584_647,1,150,87,272,6,35,211,154
PMD1_595_658,50,394,364,222,2,108,161,328
PMD1_606_669,39,103,64,309,2,306,220,127
PMD1_617_680,14,353,359,91,0,85,162,461
PMD1_628_691,17,140,261,119,0,146,122,91
PMD1_639_702,70,380,259,54,1,125,159,49
PMD1_650_713,29,358,325,114,1,374,154,266
PMD1_661_724,1,461,188,201,5,3,94,138
PMD1_672_735,126,95,274,319,5,167,261,192
PMD1_683_746,89,3,264,450,3,16,322,165
PMD1_694_757,86,409,722,365,9,551,606,443
PMD1_705_768,112,268,590,173,6,154,344,270
PMD1_716_779,71,528,623,499,7,112,313,86
PMD1_727_790,57,34,193,125,3,139,113,200
PMD1_738_801,101,505,272,340,5,353,323,477
PMD1_749_812,139,53,366,360,9,422,363,333
PMD1_760_823,52,478,575,394,5,226,540,178
PMD1_771_834,71,5,331,206,3,522,504,144
PMD1_782_845,89,697,201,111,6,325,267,164
PMD1_793_856,118,339,556,267,4,292,393,220
PMD1_804_867,8,196,358,356,4,4,425,243
PMD1_815_878,42,3,94,249,3,194,89,335
PMD1_826_889,15,47,315,162,3,297,402,442
PMD1_837_900,164,116,349,41,4,698,230,220
PMD1_848_911,126,105,895,506,7,287,576,369
PMD1_859_922,8,296,292,135,7,9,218,417
PMD1_870_933,209,194,828,359,7,828,620,706
PMD1_881_944,275,196,578,289,4,427,437,280
PMD1_892_955,67,525,620,17,7,332,251,403
PMD1_903_966,245,151,307,369,0,214,418,440
PMD1_914_977,79,2,425,171,5,430,412,394
PMD1_925_988,54,223,406,126,6,361,239,372
PMD1_936_999,136,327,547,167,10,439,588,333
PMD1_947_1010,325,344,401,543,7,599,351,229
PMD1_958_1021,216,84,336,303,9,404,573,372
PMD1_969_1032,24,103,270,87,4,408,143,449
PMD1_980_1043,83,0,141,223,6,278,447,329
PMD1_991_1054,85,564,265,142,4,327,365,146
PMD1_1002_1065,11,6,259,27,4,110,290,143
PMD1_1013_1076,4,49,208,152,2,208,247,138
PMD1_1024_1087,11,150,196,171,3,51,267,156
PMD1_1035_1098,12,139,215,71,3,72,161,140
PMD1_1046_1109,19,1,242,166,4,106,304,256
PMD1_1057_1120,2,176,382,91,0,7,166,128
PMD1_1068_1131,5,255,148,249,2,327,310,149
PMD1_1079_1142,56,343,344,174,5,217,199,410
PMD1_1090_1153,98,465,193,169,3,212,573,442
PMD1_1101_1164,24,182,469,198,2,8,327,140
PMD1_1112_1175,31,239,91,73,4,3,111,73
PMD1_1123_1186,37,382,507,248,1,166,180,256
PMD1_1134_1197,61,329,260,44,3,420,88,143
PMD1_1145_1208,32,312,150,260,2,161,73,83
PMD1_1156_1219,106,155,398,131,1,232,176,109
PMD1_1167_1230,35,218,136,181,2,102,188,235
PMD1_1178_1241,21,38,96,157,0,235,146,263
PMD1_1189_1252,5,37,507,273,5,69,275,149
PMD1_1200_1263,90,572,341,309,2,647,567,194
PMD1_1211_1274,95,160,598,652,2,532,378,369
PMD1_1222_1285,168,114,502,422,5,299,414,463
PMD1_1233_1296,263,238,1237,660,5,448,999,316
PMD1_1244_1307,59,386,116,209,7,236,293,220
PMD1_1255_1318,127,98,206,217,8,1024,761,441
PMD1_1266_1329,119,307,696,350,3,16,633,427
PMD1_1277_1340,118,409,215,453,9,3,394,151
PMD1_1288_1351,80,620,460,426,6,142,340,203
PMD1_1299_1362,45,158,413,329,6,202,571,214
PMD1_1310_1373,113,83,125,52,4,190,127,168
PMD1_1321_1384,146,346,377,281,2,59,217,281
PMD1_1332_1395,64,98,148,213,3,0,53,101
PMD1_1343_1406,46,540,345,48,2,203,171,111
PMD1_1354_1417,11,1,259,61,2,1,198,297
PMD1_1365_1428,72,131,280,95,3,84,234,150
PMD1_1376_1439,42,317,121,397,6,313,51,64
PMD1_1387_1450,99,206,132,13,1,94,296,182
PMD1_1398_1461,67,497,172,335,3,9,582,151
PMD1_1409_1472,62,63,369,602,3,213,28,112
PMD1_1420_1483,24,295,305,160,1,33,297,241
PMD1_1431_1494,20,765,534,459,1,266,515,388
PMD1_1442_1505,13,41,309,232,2,158,344,51
PMD1_1453_1516,3,211,84,46,2,0,130,68
PMD1_1464_1527,6,474,365,215,0,0,4,108
PMD1_1475_1538,11,288,331,271,0,109,605,260
PMD1_1486_1549,0,207,196,49,1,19,237,71
PMD1_1497_1560,36,151,123,316,1,120,76,253
PMD1_1508_1571,13,665,262,124,1,408,206,106
PMD1_1519_1582,12,269,275,61,3,126,198,50
PMD1_1530_1593,7,371,434,115,2,198,238,130
PMD1_1541_1604,12,141,184,47,2,3,155,95
PMD1_1552_1615,6,186,111,73,2,1,176,236
PMD1_1563_1626,15,274,476,353,1,176,491,386
PMD1_1574_1637,19,61,467,291,0,163,440,419
PMD1_1585_1648,51,725,379,346,5,201,545,157
PMD1_1596_1659,72,389,445,416,5,823,789,241
PMD1_1607_1670,110,81,0,5,0,18,265,194
PMD1_1618_1681,3,269,303,282,6,11,546,120
PMD1_1629_1692,104,852,606,708,6,540,162,571
PMD1_1640_1703,11,443,352,186,5,607,314,365
PMD1_1651_1714,34,30,164,407,5,4,408,243
PMD1_1662_1725,170,575,547,443,7,648,569,587
PMD1_1673_1736,63,262,488,172,3,121,338,490
PMD1_1684_1747,236,73,899,624,3,330,943,480
PMD1_1690_1753,169,43,398,361,5,435,382,369
PZF1_1_64,9,224,414,235,4,205,297,253
PZF1_12_75,8,308,252,217,2,370,223,195
PZF1_23_86,108,110,263,163,1,100,289,158
PZF1_34_97,17,281,576,141,5,344,155,153
PZF1_45_108,82,279,517,356,5,16,559,77
PZF1_56_119,128,305,280,313,8,388,286,294
PZF1_67_130,46,286,473,350,4,107,155,307
PZF1_78_141,106,98,350,501,5,237,343,250
PZF1_89_152,87,500,171,82,4,518,248,170
PZF1_100_163,135,490,511,590,5,17,407,326
PZF1_111_174,146,508,354,134,8,522,80,179
PZF1_122_185,120,534,347,231,3,111,172,274
PZF1_133_196,101,732,179,58,0,126,140,153
PZF1_144_207,40,95,323,135,6,664,140,323
PZF1_155_218,30,145,367,240,3,342,346,267
PZF1_166_229,32,265,296,377,3,288,423,162
PZF1_177_240,93,279,272,106,4,139,153,384
PZF1_188_251,4,93,220,218,2,6,60,262
PZF1_199_262,53,29,41,173,1,10,105,253
PZF1_210_273,36,98,445,84,1,515,327,480
PZF1_221_284,55,86,346,90,5,78,436,205
PZF1_232_295,16,279,312,109,3,3,173,260
PZF1_243_306,21,6,270,192,4,249,106,144
PZF1_254_317,19,208,83,156,1,3,251,94
PZF1_265_328,4,245,242,70,2,1,99,256
PZF1_276_339,12,98,127,76,0,189,131,152
PZF1_287_350,15,245,30,129,2,195,129,166
PZF1_298_361,34,8,127,131,2,256,370,218
PZF1_309_372,24,396,75,105,4,206,125,289
PZF1_320_383,4,117,154,25,2,169,127,132
PZF1_331_394,8,58,85,147,1,32,38,21
PZF1_342_405,0,126,29,59,1,217,133,43
PZF1_353_416,0,2,128,79,0,2,43,56
PZF1_364_427,0,171,68,50,2,5,49,1
PZF1_366_429,3,118,0,84,0,2,62,50
RAP1_1_64,55,120,539,260,5,249,393,191
RAP1_12_75,225,271,137,42,6,18,205,93
RAP1_23_86,62,193,90,181,3,411,2,198
RAP1_34_97,28,221,357,205,3,977,143,179
RAP1_45_108,186,48,645,465,4,4,542,465
RAP1_56_119,87,1036,462,411,5,332,220,598
RAP1_67_130,86,306,246,121,6,1,509,245
RAP1_78_141,194,647,799,334,11,257,640,286
RAP1_89_152,113,618,588,94,5,11,125,90
RAP1_100_163,332,332,342,337,6,5,482,222
RAP1_111_174,4,15,514,245,5,270,276,222
RAP1_122_185,70,672,554,241,2,137,461,257
RAP1_133_196,45,335,126,146,4,276,135,439
RAP1_144_207,53,391,256,83,2,222,66,169
RAP1_155_218,122,295,196,331,2,209,29,393
RAP1_166_229,124,18,364,93,2,3,248,72
RAP1_177_240,35,237,307,212,2,144,219,178
RAP1_188_251,39,113,49,95,1,18,327,283
RAP1_199_262,12,48,397,110,2,112,303,442
RAP1_210_273,36,328,343,80,2,186,153,134
RAP1_221_284,49,229,146,40,1,88,369,141
RAP1_232_295,48,73,395,188,6,324,317,196
RAP1_243_306,62,370,161,4,2,129,752,378
RAP1_254_317,33,7,70,337,2,279,122,127
RAP1_265_328,26,128,347,578,3,231,569,267
RAP1_276_339,41,202,139,46,1,1,16,46
RAP1_287_350,5,21,307,85,6,0,323,213
RAP1_298_361,7,111,281,274,6,133,69,171
RAP1_309_372,40,36,325,354,1,185,309,270
RAP1_320_383,68,188,184,235,2,308,203,245
RAP1_331_394,133,279,457,221,5,2,188,232
RAP1_342_405,42,146,526,162,7,249,867,652
RAP1_353_416,93,441,100,129,4,60,172,449
RAP1_364_427,102,151,166,111,2,407,171,346
RAP1_375_438,151,382,299,114,8,1,386,158
RAP1_386_449,13,33,130,152,3,26,93,360
RAP1_397_460,47,173,326,84,4,147,45,325
RAP1_408_471,29,9,343,145,3,281,375,368
RAP1_419_482,43,189,162,285,2,242,499,210
RAP1_430_493,124,60,77,121,2,20,253,146
RAP1_441_504,72,39,481,74,1,128,141,541
RAP1_452_515,82,102,405,280,4,227,446,207
RAP1_463_526,62,120,432,332,3,3,625,329
RAP1_474_537,2,291,205,187,5,787,355,122
RAP1_485_548,326,380,769,616,5,279,691,119
RAP1_496_559,192,791,415,86,2,153,525,464
RAP1_507_570,56,73,530,161,3,61,343,182
RAP1_518_581,30,58,296,157,4,179,188,641
RAP1_529_592,40,288,156,181,2,247,442,207
RAP1_540_603,4,40,251,150,2,9,522,187
RAP1_551_614,2,525,289,192,1,438,323,32
RAP1_562_625,89,395,737,447,5,44,542,199
RAP1_573_636,76,879,1142,578,8,279,825,795
RAP1_584_647,23,290,412,122,6,147,440,123
RAP1_595_658,71,324,511,150,2,6,138,175
RAP1_606_669,68,264,236,314,3,234,339,129
RAP1_617_680,131,136,299,230,4,162,62,218
RAP1_628_691,67,376,720,395,3,310,957,420
RAP1_639_702,38,156,481,232,0,268,606,549
RAP1_650_713,30,67,239,332,0,211,301,165
RAP1_661_724,20,205,166,180,1,84,136,83
RAP1_672_735,33,361,249,62,3,154,163,300
RAP1_683_746,50,342,362,221,2,5,272,398
RAP1_694_757,18,386,307,375,4,311,435,151
RAP1_705_768,51,275,291,140,1,244,354,197
RAP1_716_779,56,88,332,439,6,91,223,192
RAP1_727_790,138,260,322,289,5,28,361,379
RAP1_738_801,82,240,438,97,5,456,296,526
RAP1_749_812,72,349,873,241,5,817,481,529
RAP1_760_823,30,229,79,51,3,382,264,96
RAP1_764_827,11,467,375,60,4,750,148,116
REB1_1_64,48,451,385,233,0,22,282,162
REB1_12_75,5,26,113,172,1,214,128,238
REB1_23_86,5,364,151,176,3,243,139,156
REB1_34_97,32,418,292,114,2,148,492,323
REB1_45_108,8,4,343,88,0,220,257,357
REB1_56_119,18,369,330,91,4,1,143,226
REB1_67_130,4,334,244,247,0,89,50,124
REB1_78_141,101,218,195,16,4,2,288,218
REB1_89_152,30,4,132,134,2,38,283,205
REB1_100_163,88,24,435,491,1,3,600,348
REB1_111_174,29,389,369,528,2,3,583,293
REB1_122_185,17,194,303,205,3,8,648,164
REB1_133_196,36,457,245,390,3,443,469,177
REB1_144_207,0,324,284,39,5,462,182,168
REB1_155_218,108,35,115,41,1,3,257,209
REB1_166_229,7,103,148,143,4,302,80,132
REB1_177_240,1,0,138,293,0,3,218,247
REB1_188_251,31,38,105,93,4,132,230,26
REB1_199_262,9,398,131,168,4,320,350,16
REB1_210_273,59,223,480,290,5,115,334,233
REB1_221_284,75,326,248,308,3,82,438,275
REB1_232_295,1,240,128,166,5,21,510,190
REB1_243_306,1,168,163,244,6,154,209,268
REB1_254_317,145,67,401,151,7,242,162,352
REB1_265_328,30,101,149,196,1,165,270,129
REB1_276_339,19,356,336,107,4,308,314,204
REB1_287_350,17,222,464,334,3,18,398,451
REB1_298_361,33,6,305,82,2,200,342,300
REB1_309_372,61,419,489,355,0,341,313,352
REB1_320_383,54,503,727,337,3,519,752,481
REB1_331_394,132,570,1183,673,2,464,782,840
REB1_342_405,128,213,519,82,6,148,349,332
REB1_353_416,32,231,458,210,2,126,225,171
REB1_364_427,133,268,536,522,6,758,251,390
REB1_375_438,44,1,220,114,2,3,201,167
REB1_386_449,147,119,151,119,3,268,138,188
REB1_397_460,21,175,218,114,6,89,214,315
REB1_408_471,1,350,295,113,3,36,35,222
REB1_419_482,3,191,78,94,0,348,105,126
REB1_430_493,17,2,203,200,2,63,292,207
REB1_441_504,33,175,378,359,1,63,268,382
REB1_452_515,3,15,560,67,5,71,47,195
REB1_463_526,51,403,819,398,2,424,666,234
REB1_474_537,6,263,129,152,4,261,164,171
REB1_485_548,65,6,57,80,5,142,252,262
REB1_496_559,22,465,206,114,1,193,235,124
REB1_507_570,129,427,654,242,5,37,454,650
REB1_518_581,15,82,178,133,3,165,218,154
REB1_529_592,71,125,354,104,4,0,635,195
REB1_540_603,113,255,444,610,0,191,565,593
REB1_551_614,17,4,467,49,4,221,430,213
REB1_562_625,132,183,258,210,7,826,258,274
REB1_573_636,69,506,274,143,1,645,286,329
REB1_584_647,62,3,374,144,4,779,184,220
REB1_595_658,91,190,509,138,8,58,303,257
REB1_606_669,338,6,292,110,5,365,116,93
REB1_617_680,2,11,149,130,3,475,119,136
REB1_628_691,88,173,199,56,5,116,482,145
REB1_639_702,18,2,228,260,1,10,221,138
REB1_650_713,73,143,392,354,1,592,226,360
REB1_661_724,101,186,662,495,6,725,326,331
REB1_672_735,27,185,342,80,3,73,233,189
REB1_683_746,37,97,286,296,4,182,399,293
REB1_694_757,88,68,166,300,2,11,117,93
REB1_705_768,11,14,246,91,1,100,193,87
REB1_716_779,21,172,249,59,2,376,407,132
REB1_727_790,1,200,344,10,0,261,198,122
REB1_738_801,7,273,392,150,1,78,273,341
REB1_747_810,243,93,351,299,0,2,41,157
REI1_1_64,50,433,353,464,3,13,796,463
REI1_12_75,63,118,177,92,3,168,118,85
REI1_23_86,142,23,239,126,2,13,402,161
REI1_34_97,19,214,228,154,2,173,182,214
REI1_45_108,71,121,355,289,0,88,412,224
REI1_56_119,28,77,149,21,0,91,236,197
REI1_67_130,66,167,188,184,2,148,815,487
REI1_78_141,18,214,233,136,0,233,415,271
REI1_89_152,85,208,244,210,1,4,212,162
REI1_100_163,1,78,208,296,1,82,168,98
REI1_111_174,10,109,230,28,0,29,48,101
REI1_122_185,109,549,327,293,0,3,155,184
REI1_133_196,54,434,670,361,2,520,684,430
REI1_144_207,25,1,415,835,4,223,363,584
REI1_155_218,23,278,435,108,5,113,366,113
REI1_166_229,30,323,267,440,6,177,48,233
REI1_177_240,133,228,510,325,1,4,584,467
REI1_188_251,120,258,106,167,3,469,28,62
REI1_199_262,28,550,165,172,1,91,134,126
REI1_210_273,87,599,306,287,3,266,388,153
REI1_221_284,3,411,118,152,2,55,285,272
REI1_232_295,28,506,258,140,6,180,393,255
REI1_243_306,28,365,396,172,1,331,44,245
REI1_254_317,65,559,542,336,4,400,303,417
REI1_265_328,134,347,559,414,4,256,310,251
REI1_276_339,47,287,69,196,4,305,201,213
REI1_287_350,27,93,548,66,4,370,354,159
REI1_298_361,63,109,307,135,4,187,161,178
REI1_309_372,212,336,323,132,3,5,167,371
REI1_320_383,250,441,283,395,2,489,483,261
REI1_331_394,131,352,148,200,12,299,337,207
REI1_330_393,73,193,276,218,13,33,355,187
RFX1_1_64,46,971,1200,1092,2,705,1578,829
RFX1_12_75,107,400,425,437,8,444,850,664
RFX1_23_86,61,376,971,464,4,737,498,398
RFX1_34_97,24,154,776,689,2,214,612,748
RFX1_45_108,163,566,1216,747,4,497,1616,725
RFX1_56_119,309,374,699,440,1,525,424,778
RFX1_67_130,280,496,836,571,7,559,684,475
RFX1_78_141,317,897,1001,1191,9,339,613,318
RFX1_89_152,148,581,320,704,11,329,566,530
RFX1_100_163,168,224,183,330,7,265,162,291
RFX1_111_174,528,603,653,280,6,426,502,425
RFX1_122_185,237,616,778,443,10,584,167,606
RFX1_133_196,73,1059,284,523,5,1032,714,276
RFX1_144_207,417,575,434,315,5,168,471,163
RFX1_155_218,4,2,202,124,5,80,320,463
RFX1_166_229,25,134,118,148,2,299,190,357
RFX1_177_240,18,1,224,229,1,160,222,124
RFX1_188_251,27,172,109,65,7,1,86,332
RFX1_199_262,4,308,160,187,1,143,251,127
RFX1_210_273,30,309,238,291,2,48,122,269
RFX1_221_284,7,112,311,180,4,8,213,177
RFX1_232_295,14,75,217,92,4,2,86,113
RFX1_243_306,45,137,344,119,3,268,528,92
RFX1_254_317,133,711,415,369,6,551,511,408
RFX1_265_328,26,655,368,100,1,19,505,262
RFX1_276_339,70,514,1145,463,4,520,836,914
RFX1_287_350,65,454,913,692,2,317,713,717
RFX1_298_361,147,529,474,347,6,287,489,660
RFX1_309_372,253,372,386,262,5,103,504,680
RFX1_320_383,48,230,242,196,3,252,588,183
RFX1_331_394,201,363,1079,647,9,650,504,787
RFX1_342_405,76,185,461,393,9,625,672,549
RFX1_353_416,105,192,468,223,6,710,332,494
RFX1_364_427,34,165,405,179,3,660,626,242
RFX1_375_438,72,191,536,471,3,22,522,263
RFX1_386_449,62,134,234,121,1,174,15,284
RFX1_397_460,79,247,299,165,12,1,333,89
RFX1_408_471,49,190,186,240,3,330,501,224
RFX1_419_482,5,654,316,221,6,27,260,176
RFX1_430_493,19,300,232,222,6,7,273,322
RFX1_441_504,69,339,1074,512,5,85,588,305
RFX1_452_515,90,465,244,187,3,206,443,277
RFX1_463_526,47,12,298,194,3,102,424,240
RFX1_474_537,41,471,428,40,1,473,145,141
RFX1_485_548,82,473,608,251,3,109,93,223
RFX1_496_559,114,701,315,307,7,80,416,208
RFX1_507_570,20,103,345,205,5,132,231,258
RFX1_518_581,1,162,424,310,2,139,247,189
RFX1_529_592,33,236,223,238,4,305,400,333
RFX1_540_603,37,363,347,188,2,600,263,169
RFX1_551_614,20,431,251,227,7,488,505,195
RFX1_562_625,23,216,244,121,3,172,109,115
RFX1_573_636,1,63,136,119,3,120,94,183
RFX1_584_647,12,141,52,202,1,3,282,52
RFX1_595_658,11,131,172,24,0,37,56,237
RFX1_606_669,9,1,348,106,0,1,172,28
RFX1_617_680,2,140,126,139,1,86,201,252
RFX1_628_691,19,113,305,284,1,79,159,265
RFX1_639_702,4,198,199,100,0,37,121,176
RFX1_650_713,4,131,209,217,0,5,291,299
RFX1_661_724,11,59,194,114,3,53,302,144
RFX1_672_735,38,249,301,439,6,193,144,134
RFX1_683_746,79,388,749,586,3,744,567,537
RFX1_694_757,89,592,202,327,1,367,523,392
