,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
MSN4_276_339,484,242,890,387,189,335
MSN4_287_350,629,424,1261,938,281,689
MSN4_298_361,151,91,232,168,51,171
MSN4_309_372,127,77,279,168,70,123
MSN4_320_383,122,107,344,163,115,233
MSN4_331_394,144,273,553,293,124,168
MSN4_342_405,127,140,428,250,109,269
MSN4_353_416,922,1126,2172,608,636,1246
MSN4_364_427,628,273,1720,727,376,522
MSN4_375_438,601,592,651,472,279,359
MSN4_386_449,329,252,712,258,218,227
MSN4_397_460,533,310,817,307,202,586
MSN4_408_471,349,345,1131,820,488,683
MSN4_419_482,378,556,1231,613,510,741
MSN4_430_493,627,804,1359,431,691,622
MSN4_441_504,398,228,955,143,190,394
MSN4_452_515,80,4,405,225,177,180
MSN4_463_526,242,138,612,645,222,261
MSN4_474_537,277,407,786,419,346,367
MSN4_485_548,35,214,488,243,169,174
MSN4_496_559,381,319,752,269,380,455
MSN4_507_570,722,305,703,360,225,431
MSN4_518_581,531,206,445,305,139,250
MSN4_529_592,417,442,1097,605,117,531
MSN4_540_603,557,207,670,222,140,248
MSN4_551_614,893,873,1843,1255,292,934
MSN4_562_625,289,192,480,618,154,276
MSN4_567_630,440,152,509,390,138,168
NDT80_1_64,9,37,275,43,75,41
NDT80_12_75,439,216,736,393,222,368
NDT80_23_86,812,406,1297,906,254,432
NDT80_34_97,273,381,713,722,251,321
NDT80_45_108,267,217,669,244,125,171
NDT80_56_119,141,99,231,104,56,101
NDT80_67_130,176,317,349,541,93,182
NDT80_78_141,419,362,459,563,140,303
NDT80_89_152,1132,1197,1157,1641,296,699
NDT80_100_163,69,129,159,143,64,127
NDT80_111_174,268,569,898,361,180,425
NDT80_122_185,83,143,251,8,87,85
NDT80_133_196,252,171,469,28,103,293
NDT80_144_207,319,234,313,15,98,190
NDT80_155_218,160,96,562,483,148,249
NDT80_166_229,262,551,833,365,338,435
NDT80_177_240,550,212,505,316,120,296
NDT80_188_251,430,259,652,235,81,243
NDT80_199_262,140,65,146,34,48,24
NDT80_210_273,59,10,167,350,44,78
NDT80_221_284,370,447,755,428,198,465
NDT80_232_295,518,250,531,708,120,288
NDT80_243_306,302,335,272,99,207,285
NDT80_254_317,960,689,836,750,438,513
NDT80_265_328,193,109,475,289,76,168
NDT80_276_339,789,420,986,873,352,537
NDT80_287_350,252,271,360,108,136,241
NDT80_298_361,300,325,1076,675,223,353
NDT80_309_372,630,424,1123,1867,202,641
NDT80_320_383,254,489,714,408,170,292
NDT80_331_394,837,254,1497,1230,512,707
NDT80_342_405,581,234,1092,473,354,572
NDT80_353_416,26,115,257,75,306,104
NDT80_364_427,44,59,228,427,84,162
NDT80_375_438,666,225,1264,743,524,624
NDT80_386_449,227,372,828,328,265,299
NDT80_397_460,66,101,409,443,112,123
NDT80_408_471,64,20,119,17,36,111
NDT80_419_482,155,84,201,148,71,84
NDT80_430_493,92,55,539,131,156,381
NDT80_441_504,30,40,147,30,22,48
NDT80_452_515,62,36,29,54,4,5
NDT80_463_526,217,63,51,285,9,25
NDT80_474_537,144,113,30,30,8,58
NDT80_485_548,167,230,139,13,60,97
NDT80_496_559,149,160,182,218,21,102
NDT80_507_570,106,68,123,4,44,160
NDT80_518_581,236,226,316,330,97,226
NDT80_529_592,203,383,435,591,125,237
NDT80_540_603,234,259,256,307,86,298
NDT80_551_614,564,569,858,494,225,492
NDT80_562_625,176,137,136,377,27,92
NDT80_564_627,392,398,706,481,106,358
NFI1_1_64,0,0,1,0,0,0
NFI1_12_75,74,99,297,86,24,93
NFI1_23_86,238,46,449,311,48,211
NFI1_34_97,155,213,360,98,18,113
NFI1_45_108,305,257,484,541,221,176
NFI1_56_119,615,825,1078,933,390,582
NFI1_67_130,218,395,768,675,137,352
NFI1_78_141,298,232,610,490,167,261
NFI1_89_152,263,328,419,634,173,288
NFI1_100_163,421,677,1063,493,306,561
NFI1_111_174,707,1295,1640,1401,732,904
NFI1_122_185,445,720,855,447,480,552
NFI1_133_196,195,191,459,197,114,272
NFI1_144_207,73,14,69,179,39,58
NFI1_155_218,109,66,79,330,40,40
NFI1_166_229,11,56,10,11,12,1
NFI1_177_240,478,454,1007,242,158,510
NFI1_188_251,15,146,178,4,25,45
NFI1_199_262,61,40,124,21,38,45
NFI1_210_273,24,77,162,6,45,26
NFI1_221_284,236,269,532,235,70,212
NFI1_232_295,9,37,78,11,10,4
NFI1_243_306,21,76,150,68,33,33
NFI1_254_317,162,292,379,654,56,173
NFI1_265_328,217,153,238,458,41,101
NFI1_276_339,461,192,253,316,65,157
NFI1_287_350,376,373,842,541,323,403
NFI1_298_361,76,17,114,103,85,35
NFI1_309_372,659,727,686,409,350,599
NFI1_320_383,842,587,1843,871,680,1151
NFI1_331_394,493,484,1106,838,457,767
NFI1_342_405,1307,594,1999,1906,320,1071
NFI1_353_416,493,237,518,576,205,465
NFI1_364_427,115,97,105,108,34,167
NFI1_375_438,23,102,167,58,61,63
NFI1_386_449,12,0,19,6,7,3
NFI1_397_460,61,42,9,16,16,39
NFI1_408_471,80,11,212,99,65,178
NFI1_419_482,171,386,1051,594,276,436
NFI1_430_493,176,68,171,171,179,207
NFI1_441_504,526,669,1593,864,489,947
NFI1_452_515,353,228,803,666,211,481
NFI1_463_526,438,394,882,769,329,408
NFI1_474_537,149,185,1157,327,184,299
NFI1_485_548,64,102,365,256,36,123
NFI1_496_559,18,39,36,20,11,12
NFI1_507_570,10,35,138,11,42,27
NFI1_518_581,83,120,128,119,53,93
NFI1_529_592,88,62,417,172,143,156
NFI1_540_603,98,89,129,193,17,66
NFI1_551_614,391,473,1344,983,329,591
NFI1_562_625,567,990,1077,903,336,609
NFI1_573_636,422,292,849,145,215,311
NFI1_584_647,350,499,1366,217,374,655
NFI1_595_658,199,147,568,628,207,245
NFI1_606_669,496,403,1478,826,364,697
NFI1_617_680,441,374,1197,1027,448,694
NFI1_628_691,260,442,926,250,437,703
NFI1_639_702,217,288,929,460,192,417
NFI1_650_713,127,83,345,236,95,207
NFI1_661_724,60,52,130,83,106,33
NFI1_663_726,67,53,8,9,26,58
NHP6A_1_64,363,190,1045,628,203,382
NHP6A_12_75,152,75,231,760,157,178
NHP6A_23_86,315,122,576,478,155,335
NHP6A_30_93,550,293,1210,1079,267,510
NHP6B_1_64,605,220,1065,403,302,456
NHP6B_12_75,317,81,359,441,68,257
NHP6B_23_86,167,206,653,316,405,350
NHP6B_34_97,198,118,419,352,151,233
NHP6B_36_99,235,202,557,176,87,222
NRG1_1_64,735,465,1131,1117,152,616
NRG1_12_75,570,280,640,482,221,430
NRG1_23_86,340,133,291,139,29,117
NRG1_34_97,131,278,228,255,105,141
NRG1_45_108,200,245,414,220,115,235
NRG1_56_119,60,29,144,16,11,81
NRG1_67_130,391,213,684,254,128,279
NRG1_78_141,209,434,572,949,117,270
NRG1_89_152,93,69,523,396,79,178
NRG1_100_163,210,197,158,218,16,98
NRG1_111_174,616,131,790,233,158,538
NRG1_122_185,67,86,199,237,39,98
NRG1_133_196,201,135,441,151,49,117
NRG1_144_207,244,374,850,462,151,254
NRG1_155_218,379,200,464,579,245,192
NRG1_166_229,464,251,909,625,340,455
NRG1_168_231,297,106,478,576,195,273
NRG2_1_64,582,988,1559,1780,468,710
NRG2_12_75,757,473,861,708,287,559
NRG2_23_86,575,731,1422,621,276,680
NRG2_34_97,156,90,198,238,61,77
NRG2_45_108,239,114,375,251,77,139
NRG2_56_119,279,291,437,144,91,164
NRG2_67_130,345,255,883,826,187,286
NRG2_78_141,160,58,121,20,22,62
NRG2_89_152,64,17,110,169,35,52
NRG2_100_163,232,84,346,44,97,128
NRG2_111_174,172,38,169,72,30,44
NRG2_122_185,136,80,83,11,32,88
NRG2_133_196,153,208,390,876,75,246
NRG2_144_207,414,398,1291,1019,347,564
NRG2_155_218,51,157,340,76,71,93
NRG2_157_220,363,174,701,301,217,260
NSI1_1_64,137,87,51,169,29,65
NSI1_12_75,19,6,31,155,2,24
NSI1_23_86,65,52,229,4,67,61
NSI1_34_97,12,1,11,5,3,1
NSI1_45_108,9,15,107,41,26,26
NSI1_56_119,47,22,114,9,13,51
NSI1_67_130,122,74,102,155,21,99
NSI1_78_141,53,48,119,5,54,165
NSI1_89_152,15,3,46,9,16,51
NSI1_100_163,12,116,164,38,73,82
NSI1_111_174,187,131,184,165,22,68
NSI1_122_185,164,39,115,246,52,124
NSI1_133_196,185,85,276,160,89,247
NSI1_144_207,146,167,326,51,67,95
NSI1_155_218,226,217,284,419,130,206
NSI1_166_229,193,187,450,50,123,182
NSI1_177_240,39,172,442,175,58,133
NSI1_188_251,43,52,151,49,48,104
NSI1_199_262,253,75,265,350,141,137
NSI1_210_273,389,307,949,330,243,281
NSI1_221_284,407,241,617,212,187,184
NSI1_232_295,8,2,16,35,4,0
NSI1_243_306,18,144,235,16,38,34
NSI1_254_317,248,557,400,366,194,256
NSI1_265_328,157,193,335,140,102,168
NSI1_276_339,91,97,201,232,74,87
NSI1_287_350,42,211,322,305,46,171
NSI1_298_361,90,36,35,200,17,30
NSI1_309_372,157,64,337,29,63,135
NSI1_320_383,9,13,162,125,8,26
NSI1_331_394,71,8,8,14,1,0
NSI1_342_405,2,2,3,3,10,2
NSI1_353_416,9,0,6,8,3,0
NSI1_364_427,15,3,36,5,13,5
NSI1_375_438,202,8,44,12,45,18
NSI1_386_449,8,5,9,75,1,0
NSI1_397_460,152,206,570,11,159,128
NSI1_408_471,138,8,251,129,68,68
NSI1_419_482,340,66,394,727,65,262
NSI1_430_493,150,194,510,661,98,208
NSI1_441_504,182,308,735,674,262,385
NSI1_452_515,887,693,1782,1102,391,983
NSI1_463_526,512,431,842,1095,420,415
NSI1_474_537,654,487,871,1217,420,648
NSI1_485_548,218,367,333,397,219,205
NSI1_496_559,423,666,1236,1231,518,708
NSI1_507_570,358,570,1498,833,426,662
NSI1_157_220,375,658,1596,753,401,776
OTU1_1_64,172,183,295,426,221,233
OTU1_12_75,148,497,543,540,163,277
OTU1_23_86,630,399,728,142,279,527
OTU1_34_97,562,350,860,185,163,301
OTU1_45_108,631,169,613,420,209,297
OTU1_56_119,281,189,602,335,312,427
OTU1_67_130,1267,840,2596,2317,602,1227
OTU1_78_141,810,986,2414,1273,974,1163
OTU1_89_152,1008,744,2980,1012,1227,1776
OTU1_100_163,241,381,849,725,542,460
OTU1_111_174,1248,760,1949,1162,1187,1166
OTU1_122_185,516,387,1474,603,528,558
OTU1_133_196,1290,562,1926,1044,595,558
OTU1_144_207,253,220,971,450,300,437
OTU1_155_218,444,186,975,400,486,475
OTU1_166_229,454,334,886,294,422,434
OTU1_177_240,356,315,506,406,168,165
OTU1_188_251,361,438,1020,703,252,495
OTU1_199_262,725,1088,1667,1554,580,920
OTU1_210_273,288,661,1341,871,548,643
OTU1_221_284,192,415,1075,567,411,407
OTU1_232_295,65,149,421,150,285,392
OTU1_238_301,302,602,1097,403,521,467
PDC2_1_64,43,71,271,14,29,93
PDC2_12_75,5,3,17,20,12,49
PDC2_23_86,60,4,35,9,14,10
PDC2_34_97,312,434,500,319,155,326
PDC2_45_108,151,119,302,469,91,162
PDC2_56_119,528,559,723,456,149,476
PDC2_67_130,924,611,877,1289,219,457
PDC2_78_141,330,401,390,206,166,240
PDC2_89_152,575,523,911,322,135,420
PDC2_100_163,281,235,571,320,80,334
PDC2_111_174,147,140,183,401,68,188
PDC2_122_185,565,373,980,932,146,448
PDC2_133_196,81,171,138,90,55,81
PDC2_144_207,112,88,225,157,94,116
PDC2_155_218,128,244,316,152,114,154
PDC2_166_229,285,146,441,613,198,294
PDC2_177_240,202,219,897,594,323,488
PDC2_188_251,239,59,380,107,140,190
PDC2_199_262,116,2,15,125,6,33
PDC2_210_273,26,2,8,20,15,26
PDC2_221_284,15,5,170,17,33,81
PDC2_232_295,31,268,423,38,227,137
PDC2_243_306,74,22,128,96,46,40
PDC2_254_317,1037,894,1735,1321,611,823
PDC2_265_328,58,200,564,208,175,225
PDC2_276_339,186,205,423,216,44,122
PDC2_287_350,412,449,505,428,177,430
PDC2_298_361,521,689,590,655,140,340
PDC2_309_372,460,434,615,187,114,172
PDC2_320_383,80,60,299,274,35,48
PDC2_331_394,129,12,453,6,51,169
PDC2_342_405,32,151,131,95,70,101
PDC2_353_416,170,21,195,402,17,35
PDC2_364_427,82,195,324,238,108,120
PDC2_375_438,10,0,38,12,26,6
PDC2_386_449,12,150,54,68,11,18
PDC2_397_460,115,318,381,408,120,160
PDC2_408_471,7,0,8,10,6,0
PDC2_419_482,67,0,37,7,0,2
PDC2_430_493,24,2,70,91,10,7
PDC2_441_504,0,21,6,22,5,41
PDC2_452_515,91,21,121,234,42,36
PDC2_463_526,260,94,721,333,276,354
PDC2_474_537,146,38,114,76,109,212
PDC2_485_548,248,20,125,147,20,75
PDC2_496_559,273,129,291,6,82,160
PDC2_507_570,248,148,372,92,43,172
PDC2_518_581,321,149,243,247,35,249
PDC2_529_592,175,178,473,657,26,239
PDC2_540_603,36,52,86,54,4,61
PDC2_551_614,199,85,164,23,8,50
PDC2_562_625,99,32,206,11,86,148
PDC2_573_636,165,135,234,166,72,199
PDC2_584_647,106,3,270,40,53,179
PDC2_595_658,468,348,1139,611,229,463
PDC2_606_669,173,340,628,399,117,263
PDC2_617_680,253,218,344,261,75,123
PDC2_628_691,68,94,165,13,43,79
PDC2_639_702,352,164,480,114,85,221
PDC2_650_713,119,264,712,333,145,259
PDC2_661_724,204,249,548,108,82,223
PDC2_672_735,166,180,310,94,182,238
PDC2_683_746,835,700,2197,1351,529,849
PDC2_694_757,273,195,351,25,135,236
PDC2_705_768,437,439,1027,957,260,778
PDC2_716_779,1013,665,1621,471,427,924
PDC2_727_790,454,492,932,472,305,566
PDC2_738_801,747,510,1411,460,298,724
PDC2_749_812,687,579,1525,959,384,934
PDC2_760_823,904,585,1892,703,444,900
PDC2_771_834,1229,560,1714,329,432,708
PDC2_782_845,181,290,440,350,146,149
PDC2_793_856,135,187,387,494,46,185
PDC2_804_867,210,249,177,339,31,170
PDC2_815_878,66,13,46,144,14,33
PDC2_826_889,14,2,24,30,0,18
PDC2_837_900,194,283,208,321,35,161
PDC2_848_911,130,42,123,360,3,108
PDC2_859_922,184,66,264,411,33,124
PDC2_862_925,95,43,113,99,11,117
PHD1_1_64,541,795,1846,574,907,1128
PHD1_12_75,318,641,895,1142,515,738
PHD1_23_86,761,895,1442,659,954,814
PHD1_34_97,1045,1163,3022,1474,1306,1535
PHD1_45_108,2497,2876,5290,2745,2712,3062
PHD1_56_119,335,421,1193,1012,625,574
PHD1_67_130,510,623,1367,988,635,824
PHD1_78_141,751,548,1535,711,644,791
PHD1_89_152,1136,2258,4757,1971,1969,2098
PHD1_100_163,383,398,846,493,298,416
PHD1_111_174,422,202,770,425,328,328
PHD1_122_185,72,167,260,505,112,129
PHD1_133_196,444,225,917,452,534,537
PHD1_144_207,254,456,1046,309,431,594
PHD1_155_218,71,55,159,152,82,135
PHD1_166_229,124,19,81,27,70,43
PHD1_177_240,761,599,1105,883,348,454
PHD1_188_251,160,179,317,264,186,98
PHD1_199_262,313,681,1682,746,584,776
PHD1_210_273,333,308,675,398,270,328
PHD1_221_284,574,637,868,285,393,684
PHD1_232_295,257,332,735,320,449,365
PHD1_243_306,1103,594,1695,2022,695,839
PHD1_254_317,629,534,1208,643,474,521
PHD1_265_328,288,430,985,668,368,509
PHD1_276_339,746,423,2025,974,596,803
PHD1_287_350,435,490,988,1100,319,609
PHD1_298_361,886,851,2761,590,835,1579
PHD1_303_366,415,494,1195,883,411,473
PHO2_1_64,98,102,201,47,107,68
PHO2_12_75,129,162,107,338,73,80
PHO2_23_86,57,111,146,123,58,85
PHO2_34_97,190,105,482,358,187,221
PHO2_45_108,615,130,546,319,111,250
PHO2_56_119,85,14,125,1,22,59
PHO2_67_130,66,368,241,461,35,81
PHO2_78_141,200,17,162,226,85,33
PHO2_89_152,264,142,400,350,94,153
PHO2_100_163,287,173,457,445,99,216
PHO2_111_174,62,104,388,181,56,134
PHO2_122_185,154,223,293,87,162,257
PHO2_133_196,377,405,1174,434,294,468
PHO2_144_207,661,1103,1930,1371,843,1031
PHO2_155_218,195,249,383,282,127,285
PHO2_166_229,5,60,106,17,24,97
PHO2_177_240,18,24,54,30,23,37
PHO2_188_251,387,180,658,82,202,206
PHO2_199_262,70,99,252,47,36,91
PHO2_210_273,272,93,351,265,47,195
PHO2_221_284,222,108,269,130,83,84
PHO2_232_295,122,125,194,291,31,121
PHO2_243_306,105,224,389,358,38,123
PHO2_254_317,458,595,1149,590,146,473
PHO2_265_328,55,161,274,460,135,150
PHO2_276_339,258,169,549,155,115,231
PHO2_287_350,100,173,289,223,75,160
PHO2_298_361,8,37,67,8,4,16
PHO2_309_372,127,221,374,95,68,181
PHO2_320_383,16,45,181,134,82,51
PHO2_331_394,209,263,430,658,85,263
PHO2_342_405,500,631,1040,269,232,714
PHO2_353_416,23,1,198,15,45,61
PHO2_364_427,18,20,23,222,7,11
PHO2_375_438,467,275,583,244,123,420
PHO2_386_449,376,181,485,438,76,208
PHO2_397_460,302,521,624,552,67,376
PHO2_408_471,313,317,346,244,181,212
PHO2_419_482,519,735,1904,922,679,1061
PHO2_430_493,22,177,320,324,115,86
PHO2_441_504,365,310,475,248,134,343
PHO2_452_515,190,172,435,63,93,165
PHO2_463_526,266,129,493,368,186,196
PHO2_474_537,392,348,425,295,228,269
PHO2_485_548,329,116,625,1041,193,298
PHO2_496_559,697,490,1084,594,349,511
PHO4_1_64,156,63,323,368,71,135
PHO4_12_75,63,103,192,84,118,104
PHO4_23_86,114,222,1048,405,512,282
PHO4_34_97,17,103,175,154,114,131
PHO4_45_108,33,296,469,209,239,287
PHO4_56_119,224,504,1298,342,611,521
PHO4_67_130,727,967,2507,1773,1074,1117
PHO4_78_141,910,1004,1856,955,1076,923
PHO4_89_152,853,649,1753,1299,458,735
PHO4_100_163,328,304,1199,573,233,322
PHO4_111_174,599,931,2075,1980,643,1127
PHO4_122_185,445,420,996,575,308,458
PHO4_133_196,838,533,1462,907,366,737
PHO4_144_207,755,152,450,662,219,303
PHO4_155_218,712,136,731,867,151,385
PHO4_166_229,544,392,1060,304,402,443
PHO4_177_240,521,93,1284,900,359,796
PHO4_188_251,68,18,46,195,120,111
PHO4_199_262,409,9,177,180,159,282
PHO4_210_273,138,43,352,345,294,280
PHO4_221_284,268,274,668,624,500,344
PHO4_232_295,171,19,424,172,356,322
PHO4_243_306,91,14,407,429,306,190
PHO4_249_312,413,410,1149,577,293,481
PLM2_1_64,564,498,1177,823,441,614
PLM2_12_75,79,72,379,126,91,167
PLM2_23_86,58,75,14,264,44,16
PLM2_34_97,82,35,66,21,93,35
PLM2_45_108,97,183,203,335,242,176
PLM2_56_119,214,357,1063,474,382,346
PLM2_67_130,1177,664,1642,649,457,960
PLM2_78_141,1270,723,2065,1571,315,947
PLM2_89_152,414,413,1144,570,332,427
PLM2_100_163,918,452,1083,1163,449,383
PLM2_111_174,249,155,363,821,268,206
PLM2_122_185,156,50,56,152,32,30
PLM2_133_196,5,38,221,10,45,108
PLM2_144_207,234,174,314,479,186,220
PLM2_155_218,533,516,859,368,214,455
PLM2_166_229,525,720,830,590,224,413
PLM2_177_240,683,475,667,324,257,366
PLM2_188_251,308,660,976,1187,288,465
PLM2_199_262,322,165,668,941,160,210
PLM2_210_273,498,469,903,285,182,535
PLM2_221_284,235,221,551,268,187,384
PLM2_232_295,247,86,465,21,76,110
PLM2_243_306,250,220,667,27,138,308
PLM2_254_317,343,526,647,192,280,294
PLM2_265_328,731,282,798,666,242,438
PLM2_276_339,266,280,759,459,193,440
PLM2_287_350,226,123,552,149,147,260
PLM2_298_361,867,217,877,937,146,455
PLM2_309_372,594,240,929,639,122,343
PLM2_320_383,61,83,124,97,6,25
PLM2_331_394,173,47,98,65,26,60
PLM2_342_405,377,223,555,712,76,206
PLM2_353_416,248,517,956,578,233,334
PLM2_364_427,248,162,694,404,188,323
PLM2_375_438,563,330,663,1016,232,471
PLM2_386_449,450,465,934,837,294,527
PLM2_397_460,330,186,354,423,194,200
PLM2_408_471,462,104,474,174,167,243
PLM2_419_482,50,78,61,142,47,85
PLM2_430_493,218,46,12,3,30,75
PLM2_441_504,6,1,10,3,4,0
PLM2_452_515,45,1,66,2,36,31
PLM2_458_521,19,111,343,89,74,202
PMD1_1_64,1194,1224,2561,1023,732,1315
PMD1_12_75,1371,1119,2349,1205,699,1219
PMD1_23_86,1074,1183,1675,1399,421,828
PMD1_34_97,305,138,479,357,76,229
PMD1_45_108,397,461,693,436,101,240
PMD1_56_119,117,88,320,160,15,117
PMD1_67_130,427,97,355,413,95,202
PMD1_78_141,150,114,448,184,117,278
PMD1_89_152,5,1,74,1,67,117
PMD1_100_163,147,50,669,230,276,188
PMD1_111_174,123,123,152,318,67,80
PMD1_122_185,204,98,573,171,107,230
PMD1_133_196,240,120,419,508,189,247
PMD1_144_207,13,18,219,121,84,60
PMD1_155_218,142,4,119,208,23,21
PMD1_166_229,12,33,15,6,2,15
PMD1_177_240,140,92,282,65,47,125
PMD1_188_251,421,144,300,13,51,159
PMD1_199_262,300,233,277,109,39,229
PMD1_210_273,223,125,197,127,25,77
PMD1_221_284,276,101,321,86,37,133
PMD1_232_295,636,348,931,570,342,616
PMD1_243_306,651,423,915,420,298,483
PMD1_254_317,1099,796,1622,797,413,976
PMD1_265_328,515,377,1008,758,253,490
PMD1_276_339,104,98,582,388,143,158
PMD1_287_350,227,144,521,89,214,215
PMD1_298_361,234,336,672,653,355,383
PMD1_309_372,109,313,541,329,213,279
PMD1_320_383,492,260,750,300,236,404
PMD1_331_394,467,663,871,411,328,504
PMD1_342_405,1131,807,1405,920,275,703
PMD1_353_416,602,409,831,405,131,465
PMD1_364_427,758,669,812,747,117,358
PMD1_375_438,139,206,246,149,85,149
PMD1_386_449,253,139,447,379,45,180
PMD1_397_460,129,77,341,157,41,108
PMD1_408_471,181,326,601,665,160,385
PMD1_419_482,252,277,304,223,125,282
PMD1_430_493,7,23,63,138,14,22
PMD1_441_504,92,129,464,91,89,143
PMD1_452_515,300,326,443,320,131,171
PMD1_463_526,181,322,336,232,67,135
PMD1_474_537,376,392,402,493,156,309
PMD1_485_548,237,314,695,163,218,421
PMD1_496_559,282,495,553,152,150,272
PMD1_507_570,561,988,2071,1803,357,1127
PMD1_518_581,905,628,1687,1249,401,1013
PMD1_529_592,411,363,1154,862,238,567
PMD1_540_603,877,1247,2317,2540,423,1111
PMD1_551_614,323,190,785,502,74,287
PMD1_562_625,565,551,755,1190,194,297
PMD1_573_636,287,133,314,216,51,98
PMD1_584_647,584,317,754,592,140,405
PMD1_595_658,165,169,667,241,132,207
PMD1_606_669,93,83,501,308,45,133
PMD1_617_680,133,335,728,305,182,269
PMD1_628_691,116,73,275,322,32,108
PMD1_639_702,266,176,522,94,185,202
PMD1_650_713,279,428,940,274,128,543
PMD1_661_724,193,228,351,493,124,207
PMD1_672_735,123,198,567,133,182,207
PMD1_683_746,72,139,746,290,272,350
PMD1_694_757,200,30,140,198,87,113
PMD1_705_768,161,327,507,231,198,257
PMD1_716_779,27,167,16,11,11,31
PMD1_727_790,431,274,875,604,170,622
PMD1_738_801,875,307,1561,687,291,653
PMD1_749_812,296,152,390,199,176,287
PMD1_760_823,266,70,79,28,25,33
PMD1_771_834,539,293,1075,885,335,656
PMD1_782_845,1021,709,1523,489,332,653
PMD1_793_856,257,292,364,105,182,259
PMD1_804_867,936,721,1670,943,486,867
PMD1_815_878,831,552,1783,990,525,862
PMD1_826_889,1457,741,1131,1084,652,783
PMD1_837_900,383,438,955,659,359,541
PMD1_848_911,301,380,501,355,176,300
PMD1_859_922,419,434,1611,246,614,719
PMD1_870_933,864,657,2144,1277,512,1018
PMD1_881_944,779,675,1424,929,381,577
PMD1_892_955,849,934,1987,1156,428,1036
PMD1_903_966,1406,222,1110,1075,228,638
PMD1_914_977,1055,719,2577,2199,633,1269
PMD1_925_988,775,952,3133,1179,1018,1360
PMD1_936_999,438,444,1073,530,280,387
PMD1_947_1010,474,399,1626,1446,437,542
PMD1_958_1021,670,960,2659,1558,928,1344
PMD1_969_1032,483,444,1314,645,552,741
PMD1_980_1043,230,151,173,228,89,121
PMD1_991_1054,247,495,1201,728,385,389
PMD1_1002_1065,100,53,305,81,138,80
PMD1_1013_1076,634,321,857,135,75,324
PMD1_1024_1087,262,302,339,370,75,233
PMD1_1035_1098,297,383,541,400,118,297
PMD1_1046_1109,497,710,944,509,148,325
PMD1_1057_1120,458,309,344,111,37,239
PMD1_1068_1131,322,400,376,224,33,395
PMD1_1079_1142,500,605,1497,556,389,860
PMD1_1090_1153,790,745,1380,784,445,932
PMD1_1101_1164,632,239,738,541,335,352
PMD1_1112_1175,75,189,463,271,184,242
PMD1_1123_1186,307,503,459,522,130,246
PMD1_1134_1197,317,165,452,892,242,309
PMD1_1145_1208,263,234,301,647,135,163
PMD1_1156_1219,299,164,313,404,87,208
PMD1_1167_1230,158,110,415,301,106,199
PMD1_1178_1241,489,360,634,329,266,429
PMD1_1189_1252,185,501,710,110,267,401
PMD1_1200_1263,53,6,110,299,30,20
PMD1_1211_1274,13,55,213,384,37,19
PMD1_1222_1285,379,337,867,1035,377,399
PMD1_1233_1296,317,76,668,434,308,351
PMD1_1244_1307,292,757,1058,796,480,562
PMD1_1255_1318,1164,1473,2609,2701,994,1561
PMD1_1266_1329,901,532,1058,629,652,802
PMD1_1277_1340,140,340,842,515,166,302
PMD1_1288_1351,1591,1340,3014,2113,697,1663
PMD1_1299_1362,182,154,811,1356,344,342
PMD1_1310_1373,379,270,569,87,159,226
PMD1_1321_1384,194,179,474,499,139,239
PMD1_1332_1395,550,271,911,754,267,408
PMD1_1343_1406,265,178,344,480,63,160
PMD1_1354_1417,189,224,364,277,108,169
PMD1_1365_1428,23,212,164,28,157,89
PMD1_1376_1439,140,127,145,83,24,80
PMD1_1387_1450,41,61,505,125,186,176
PMD1_1398_1461,362,161,698,126,55,300
PMD1_1409_1472,327,82,295,606,161,96
PMD1_1420_1483,115,72,418,115,50,126
PMD1_1431_1494,285,187,653,597,211,380
PMD1_1442_1505,54,54,91,22,14,23
PMD1_1453_1516,120,92,342,145,46,107
PMD1_1464_1527,232,155,345,263,16,63
PMD1_1475_1538,7,22,81,259,8,66
PMD1_1486_1549,200,177,355,407,60,239
PMD1_1497_1560,297,189,825,354,151,316
PMD1_1508_1571,150,75,439,267,133,260
PMD1_1519_1582,165,269,506,93,116,263
PMD1_1530_1593,322,278,762,523,170,386
PMD1_1541_1604,8,6,55,97,20,22
PMD1_1552_1615,8,1,100,74,16,27
PMD1_1563_1626,82,46,181,109,21,27
PMD1_1574_1637,51,119,282,170,112,219
PMD1_1585_1648,4,55,25,85,4,10
PMD1_1596_1659,185,100,410,242,29,103
PMD1_1607_1670,272,189,1088,536,321,320
PMD1_1618_1681,298,340,650,347,174,233
PMD1_1629_1692,293,168,285,13,114,167
PMD1_1640_1703,21,322,645,696,210,171
PMD1_1651_1714,415,439,819,310,234,424
PMD1_1662_1725,243,291,982,335,212,407
PMD1_1673_1736,99,26,174,27,62,76
PMD1_1684_1747,419,179,912,204,138,338
PMD1_1690_1753,948,730,1753,1382,677,989
PZF1_1_64,94,94,233,88,84,22
PZF1_12_75,70,53,559,116,91,119
PZF1_23_86,110,66,401,388,154,94
PZF1_34_97,234,165,295,781,91,112
PZF1_45_108,189,226,654,361,164,215
PZF1_56_119,304,317,731,310,243,354
PZF1_67_130,91,373,633,310,269,310
PZF1_78_141,287,213,304,80,148,258
PZF1_89_152,426,450,1479,776,419,779
PZF1_100_163,1097,644,1549,2160,352,714
PZF1_111_174,251,142,423,233,119,206
