,1_0_1,1_0_2
HEL2_210_273,268,464
HEL2_221_284,302,497
HEL2_232_295,182,365
HEL2_243_306,176,310
HEL2_254_317,199,338
HEL2_265_328,202,414
HEL2_276_339,230,442
HEL2_287_350,244,430
HEL2_298_361,231,390
HEL2_309_372,153,379
HEL2_320_383,112,240
HEL2_331_394,126,240
HEL2_342_405,143,217
HEL2_353_416,172,274
HEL2_364_427,164,287
HEL2_375_438,174,351
HEL2_386_449,126,224
HEL2_397_460,187,324
HEL2_408_471,190,389
HEL2_419_482,244,448
HEL2_430_493,153,305
HEL2_441_504,225,351
HEL2_452_515,196,357
HEL2_463_526,180,323
HEL2_474_537,138,225
HEL2_485_548,263,463
HEL2_496_559,140,314
HEL2_507_570,105,232
HEL2_518_581,215,457
HEL2_529_592,166,309
HEL2_540_603,138,251
HEL2_551_614,135,229
HEL2_562_625,100,171
HEL2_573_636,149,208
HEL2_501_564,159,228
HMLALPHA2_1_64,103,174
HMLALPHA2_12_75,149,227
HMLALPHA2_23_86,172,291
HMLALPHA2_34_97,155,231
HMLALPHA2_45_108,134,229
HMLALPHA2_56_119,144,250
HMLALPHA2_67_130,131,247
HMLALPHA2_78_141,133,194
HMLALPHA2_89_152,125,211
HMLALPHA2_100_163,95,137
HMLALPHA2_111_174,187,340
HMLALPHA2_122_185,125,206
HMLALPHA2_133_196,113,169
HMLALPHA2_144_207,108,206
HMLALPHA2_147_210,142,278
HMO1_1_64,217,416
HMO1_12_75,273,519
HMO1_23_86,274,494
HMO1_34_97,239,429
HMO1_45_108,191,367
HMO1_56_119,238,518
HMO1_67_130,220,436
HMO1_78_141,253,470
HMO1_89_152,221,406
HMO1_100_163,212,371
HMO1_111_174,116,236
HMO1_122_185,131,180
HMO1_133_196,130,244
HMO1_144_207,188,356
HMO1_155_218,209,392
HMO1_166_229,184,280
HMO1_177_240,113,228
HMO1_183_246,153,218
HMRA2_1_64,132,226
HMRA2_12_75,128,249
HMRA2_23_86,60,142
HMRA2_34_97,120,169
HMRA2_45_108,91,150
HMRA2_56_119,162,276
HMS1_1_64,207,347
HMS1_12_75,212,403
HMS1_23_86,152,341
HMS1_34_97,314,540
HMS1_45_108,275,477
HMS1_56_119,240,506
HMS1_67_130,219,368
HMS1_78_141,273,464
HMS1_89_152,243,504
HMS1_100_163,124,290
HMS1_111_174,83,140
HMS1_122_185,107,171
HMS1_133_196,87,111
HMS1_144_207,130,237
HMS1_155_218,158,310
HMS1_166_229,244,437
HMS1_177_240,165,379
HMS1_188_251,192,352
HMS1_199_262,211,328
HMS1_210_273,98,139
HMS1_221_284,111,171
HMS1_232_295,137,196
HMS1_243_306,114,184
HMS1_254_317,119,206
HMS1_265_328,136,235
HMS1_276_339,123,218
HMS1_287_350,151,261
HMS1_298_361,196,352
HMS1_309_372,213,430
HMS1_320_383,249,447
HMS1_331_394,144,260
HMS1_342_405,165,329
HMS1_353_416,185,344
HMS1_364_427,185,331
HMS1_371_434,165,317
HMS2_1_64,293,614
HMS2_12_75,205,304
HMS2_23_86,322,558
HMS2_34_97,215,370
HMS2_45_108,290,470
HMS2_56_119,170,313
HMS2_67_130,178,285
HMS2_78_141,209,324
HMS2_89_152,137,251
HMS2_100_163,228,448
HMS2_111_174,130,347
HMS2_122_185,144,320
HMS2_133_196,255,437
HMS2_144_207,166,295
HMS2_155_218,268,413
HMS2_166_229,208,347
HMS2_177_240,225,420
HMS2_188_251,328,454
HMS2_199_262,231,434
HMS2_210_273,278,545
HMS2_221_284,361,670
HMS2_232_295,307,576
HMS2_243_306,327,486
HMS2_254_317,202,374
HMS2_265_328,322,637
HMS2_276_339,306,600
HMS2_287_350,302,536
HMS2_295_358,330,506
HSF1_1_64,222,318
HSF1_12_75,328,507
HSF1_23_86,276,426
HSF1_34_97,190,364
HSF1_45_108,223,416
HSF1_56_119,169,252
HSF1_67_130,213,356
HSF1_78_141,131,302
HSF1_89_152,176,366
HSF1_100_163,302,545
HSF1_111_174,203,385
HSF1_122_185,213,336
HSF1_133_196,236,387
HSF1_144_207,207,414
HSF1_155_218,181,306
HSF1_166_229,216,378
HSF1_177_240,154,346
HSF1_188_251,200,385
HSF1_199_262,130,305
HSF1_210_273,111,206
HSF1_221_284,146,305
HSF1_232_295,153,267
HSF1_243_306,171,282
HSF1_254_317,224,369
HSF1_265_328,151,217
HSF1_276_339,154,319
HSF1_287_350,127,266
HSF1_298_361,162,274
HSF1_309_372,80,134
HSF1_320_383,72,156
HSF1_331_394,109,135
HSF1_342_405,112,213
HSF1_353_416,134,189
HSF1_364_427,120,209
HSF1_375_438,165,273
HSF1_386_449,152,265
HSF1_397_460,171,329
HSF1_408_471,175,338
HSF1_419_482,174,361
HSF1_430_493,96,218
HSF1_441_504,144,283
HSF1_452_515,124,212
HSF1_463_526,158,263
HSF1_474_537,128,218
HSF1_485_548,159,266
HSF1_496_559,230,415
HSF1_507_570,140,224
HSF1_518_581,186,337
HSF1_529_592,213,356
HSF1_540_603,110,255
HSF1_551_614,168,316
HSF1_562_625,148,291
HSF1_573_636,190,300
HSF1_584_647,129,226
HSF1_595_658,152,238
HSF1_606_669,151,251
HSF1_617_680,195,305
HSF1_628_691,187,258
HSF1_639_702,237,379
HSF1_650_713,289,478
HSF1_661_724,273,544
HSF1_672_735,230,400
HSF1_683_746,258,427
HSF1_694_757,251,404
HSF1_705_768,176,285
HSF1_716_779,174,319
HSF1_727_790,243,408
HSF1_738_801,201,401
HSF1_749_812,161,313
HSF1_760_823,169,353
HSF1_771_834,187,337
HSF1_770_833,175,348
INO2_1_64,252,445
INO2_12_75,248,438
INO2_23_86,295,607
INO2_34_97,321,556
INO2_45_108,238,390
INO2_56_119,292,541
INO2_67_130,279,531
INO2_78_141,222,460
INO2_89_152,282,466
INO2_100_163,182,313
INO2_111_174,165,306
INO2_122_185,145,236
INO2_133_196,110,218
INO2_144_207,217,439
INO2_155_218,191,345
INO2_166_229,211,405
INO2_177_240,225,434
INO2_188_251,181,372
INO2_199_262,195,320
INO2_210_273,123,207
INO2_221_284,106,177
INO2_232_295,143,214
INO2_241_304,178,328
INO4_1_64,97,173
INO4_12_75,78,119
INO4_23_86,134,278
INO4_34_97,121,235
INO4_45_108,147,250
INO4_56_119,132,231
INO4_67_130,144,263
INO4_78_141,147,259
INO4_89_152,112,222
INO4_88_151,145,218
ITC1_1_64,225,335
ITC1_12_75,221,426
ITC1_23_86,260,433
ITC1_34_97,157,326
ITC1_45_108,110,231
ITC1_56_119,149,278
ITC1_67_130,202,333
ITC1_78_141,152,316
ITC1_89_152,205,357
ITC1_100_163,220,394
ITC1_111_174,232,337
ITC1_122_185,148,281
ITC1_133_196,28,60
ITC1_144_207,48,89
ITC1_155_218,49,62
ITC1_166_229,55,118
ITC1_177_240,72,84
ITC1_188_251,32,64
ITC1_199_262,169,359
ITC1_210_273,178,274
ITC1_221_284,188,285
ITC1_232_295,108,222
ITC1_243_306,109,163
ITC1_254_317,98,154
ITC1_265_328,67,114
ITC1_276_339,95,177
ITC1_287_350,88,146
ITC1_298_361,47,102
ITC1_309_372,102,181
ITC1_320_383,130,259
ITC1_331_394,138,288
ITC1_342_405,222,330
ITC1_353_416,200,346
ITC1_364_427,203,355
ITC1_375_438,283,446
ITC1_386_449,290,480
ITC1_397_460,261,464
ITC1_408_471,144,319
ITC1_419_482,179,304
ITC1_430_493,161,321
ITC1_441_504,103,248
ITC1_452_515,111,195
ITC1_463_526,86,162
ITC1_474_537,98,183
ITC1_485_548,190,343
ITC1_496_559,168,316
ITC1_507_570,242,466
ITC1_518_581,192,360
ITC1_529_592,173,357
ITC1_540_603,121,237
ITC1_551_614,127,229
ITC1_562_625,101,217
ITC1_573_636,92,194
ITC1_584_647,66,127
ITC1_595_658,88,180
ITC1_606_669,139,253
ITC1_617_680,121,212
ITC1_628_691,168,298
ITC1_639_702,173,326
ITC1_650_713,195,345
ITC1_661_724,207,344
ITC1_672_735,179,353
ITC1_683_746,205,392
ITC1_694_757,341,558
ITC1_705_768,216,377
ITC1_716_779,220,479
ITC1_727_790,220,460
ITC1_738_801,175,351
ITC1_749_812,161,264
ITC1_760_823,134,240
ITC1_771_834,146,244
ITC1_782_845,118,194
ITC1_793_856,130,231
ITC1_804_867,133,230
ITC1_815_878,151,245
ITC1_826_889,121,206
ITC1_837_900,220,342
ITC1_848_911,221,379
ITC1_859_922,158,289
ITC1_870_933,185,384
ITC1_881_944,147,302
ITC1_892_955,104,179
ITC1_903_966,214,341
ITC1_914_977,191,285
ITC1_925_988,256,469
ITC1_936_999,195,277
ITC1_947_1010,214,398
ITC1_958_1021,179,308
ITC1_969_1032,140,235
ITC1_980_1043,159,303
ITC1_991_1054,167,266
ITC1_1002_1065,223,372
ITC1_1013_1076,151,265
ITC1_1024_1087,119,241
ITC1_1035_1098,138,257
ITC1_1046_1109,134,231
ITC1_1057_1120,107,258
ITC1_1068_1131,125,289
ITC1_1079_1142,117,240
ITC1_1090_1153,152,264
ITC1_1101_1164,115,162
ITC1_1112_1175,140,257
ITC1_1123_1186,64,136
ITC1_1134_1197,79,150
ITC1_1145_1208,67,163
ITC1_1156_1219,153,255
ITC1_1167_1230,212,325
ITC1_1178_1241,166,328
ITC1_1189_1252,116,217
ITC1_1200_1263,111,170
ITC1_1201_1264,146,228
IXR1_1_64,134,346
IXR1_12_75,164,426
IXR1_23_86,187,258
IXR1_34_97,196,349
IXR1_45_108,283,500
IXR1_56_119,259,422
IXR1_67_130,257,366
IXR1_78_141,205,443
IXR1_89_152,178,320
IXR1_100_163,233,438
IXR1_111_174,215,406
IXR1_122_185,258,450
IXR1_133_196,206,373
IXR1_144_207,255,434
IXR1_155_218,164,330
IXR1_166_229,156,244
IXR1_177_240,288,508
IXR1_188_251,290,535
IXR1_199_262,290,670
IXR1_210_273,340,664
IXR1_221_284,359,693
IXR1_232_295,306,508
IXR1_243_306,267,361
IXR1_254_317,196,360
IXR1_265_328,205,319
IXR1_276_339,214,329
IXR1_287_350,249,377
IXR1_298_361,174,298
IXR1_309_372,215,382
IXR1_320_383,304,535
IXR1_331_394,281,421
IXR1_342_405,140,290
IXR1_353_416,167,269
IXR1_364_427,175,264
IXR1_375_438,109,177
IXR1_386_449,165,285
IXR1_397_460,162,276
IXR1_408_471,139,247
IXR1_419_482,170,330
IXR1_430_493,136,244
IXR1_441_504,112,205
IXR1_452_515,134,259
IXR1_463_526,131,227
IXR1_474_537,140,244
IXR1_485_548,155,284
IXR1_496_559,159,304
IXR1_507_570,215,419
IXR1_518_581,168,365
IXR1_529_592,262,445
IXR1_534_597,210,430
MAC1_1_64,103,231
MAC1_12_75,162,299
MAC1_23_86,221,448
MAC1_34_97,202,375
MAC1_45_108,142,288
MAC1_56_119,203,315
MAC1_67_130,209,320
MAC1_78_141,148,258
MAC1_89_152,290,501
MAC1_100_163,159,351
MAC1_111_174,134,247
MAC1_122_185,150,328
MAC1_133_196,137,290
MAC1_144_207,234,415
MAC1_155_218,142,352
MAC1_166_229,196,436
MAC1_177_240,255,458
MAC1_188_251,310,588
MAC1_199_262,230,395
MAC1_210_273,199,364
MAC1_221_284,224,383
MAC1_232_295,255,524
MAC1_243_306,224,418
MAC1_254_317,166,290
MAC1_265_328,185,338
MAC1_276_339,204,399
MAC1_287_350,188,378
MAC1_298_361,164,306
MAC1_309_372,124,214
MAC1_320_383,169,269
MAC1_331_394,123,262
MAC1_342_405,169,375
MAC1_353_416,257,438
MAC1_354_417,296,493
MATALPHA1_1_64,197,301
MATALPHA1_12_75,201,341
MATALPHA1_23_86,194,291
MATALPHA1_34_97,160,233
MATALPHA1_45_108,180,287
MATALPHA1_56_119,225,409
MATALPHA1_67_130,192,381
MATALPHA1_78_141,209,347
MATALPHA1_89_152,163,314
MATALPHA1_100_163,222,441
MATALPHA1_111_174,223,441
MATALPHA1_112_175,261,479
MATALPHA2_1_64,103,200
MATALPHA2_12_75,122,254
MATALPHA2_23_86,162,272
MATALPHA2_34_97,146,284
MATALPHA2_45_108,159,262
MATALPHA2_56_119,153,235
MATALPHA2_67_130,114,246
MATALPHA2_78_141,143,227
MATALPHA2_89_152,138,228
MATALPHA2_100_163,92,175
MATALPHA2_111_174,212,389
MATALPHA2_122_185,124,221
MATALPHA2_133_196,106,203
MATALPHA2_144_207,123,203
MATALPHA2_147_210,184,308
MBP1_1_64,130,194
MBP1_12_75,150,229
MBP1_23_86,112,265
MBP1_34_97,161,288
MBP1_45_108,186,321
MBP1_56_119,279,490
MBP1_67_130,221,402
MBP1_78_141,297,434
MBP1_89_152,130,270
MBP1_100_163,101,201
MBP1_111_174,64,140
MBP1_122_185,131,190
MBP1_133_196,146,256
MBP1_144_207,214,403
MBP1_155_218,202,388
MBP1_166_229,239,392
MBP1_177_240,234,475
MBP1_188_251,209,340
MBP1_199_262,233,446
MBP1_210_273,215,370
MBP1_221_284,211,327
MBP1_232_295,153,295
MBP1_243_306,238,465
MBP1_254_317,306,632
MBP1_265_328,292,499
MBP1_276_339,448,721
MBP1_287_350,320,635
MBP1_298_361,200,374
MBP1_309_372,136,306
MBP1_320_383,195,322
MBP1_331_394,176,279
MBP1_342_405,241,418
MBP1_353_416,225,364
MBP1_364_427,243,477
MBP1_375_438,278,499
MBP1_386_449,222,355
MBP1_397_460,228,411
MBP1_408_471,217,383
MBP1_419_482,241,393
MBP1_430_493,255,356
MBP1_441_504,194,355
MBP1_452_515,196,361
MBP1_463_526,247,432
MBP1_474_537,247,352
MBP1_485_548,138,304
MBP1_496_559,207,329
MBP1_507_570,140,257
MBP1_518_581,159,288
MBP1_529_592,103,209
MBP1_540_603,150,300
MBP1_551_614,212,398
MBP1_562_625,180,292
MBP1_573_636,199,326
MBP1_584_647,168,285
MBP1_595_658,86,201
MBP1_606_669,105,186
MBP1_617_680,61,139
MBP1_628_691,88,124
MBP1_639_702,110,168
MBP1_650_713,87,156
MBP1_661_724,101,175
MBP1_672_735,83,148
MBP1_683_746,121,174
MBP1_694_757,83,175
MBP1_705_768,124,215
MBP1_716_779,66,146
MBP1_727_790,64,121
MBP1_738_801,109,201
MBP1_749_812,129,214
MBP1_760_823,169,244
MBP1_771_834,166,282
MBP1_770_833,92,183
MCM1_1_64,211,324
MCM1_12_75,197,349
MCM1_23_86,180,361
MCM1_34_97,257,562
MCM1_45_108,166,272
MCM1_56_119,173,325
MCM1_67_130,155,347
MCM1_78_141,144,275
MCM1_89_152,181,287
MCM1_100_163,113,295
MCM1_111_174,163,328
MCM1_122_185,154,293
MCM1_133_196,221,389
MCM1_144_207,139,239
MCM1_155_218,166,298
MCM1_166_229,198,351
MCM1_177_240,123,316
MCM1_188_251,153,320
MCM1_199_262,239,389
MCM1_210_273,272,599
MCM1_221_284,304,530
MCM1_223_286,268,459
MDS3_1_64,230,462
MDS3_12_75,242,422
MDS3_23_86,277,503
MDS3_34_97,126,233
MDS3_45_108,182,301
MDS3_56_119,255,470
MDS3_67_130,161,318
MDS3_78_141,118,237
MDS3_89_152,114,213
MDS3_100_163,128,244
MDS3_111_174,163,246
MDS3_122_185,266,412
MDS3_133_196,254,372
MDS3_144_207,222,461
MDS3_155_218,280,385
MDS3_166_229,192,351
MDS3_177_240,89,231
MDS3_188_251,67,133
MDS3_199_262,134,186
MDS3_210_273,148,234
MDS3_221_284,202,303
MDS3_232_295,218,368
MDS3_243_306,214,435
MDS3_254_317,202,412
MDS3_265_328,160,280
MDS3_276_339,238,383
MDS3_287_350,152,282
MDS3_298_361,239,346
MDS3_309_372,275,522
MDS3_320_383,269,414
MDS3_331_394,266,459
MDS3_342_405,294,556
MDS3_353_416,239,417
MDS3_364_427,245,485
MDS3_375_438,295,523
MDS3_386_449,213,355
MDS3_397_460,275,541
MDS3_408_471,251,450
MDS3_419_482,143,308
MDS3_430_493,179,317
MDS3_441_504,253,402
MDS3_452_515,153,227
MDS3_463_526,208,337
MDS3_474_537,200,337
MDS3_485_548,248,393
MDS3_496_559,280,421
MDS3_507_570,148,236
MDS3_518_581,179,298
MDS3_529_592,190,312
MDS3_540_603,185,336
MDS3_551_614,217,380
MDS3_562_625,222,338
MDS3_573_636,170,377
MDS3_584_647,275,369
MDS3_595_658,175,281
MDS3_606_669,219,381
MDS3_617_680,266,531
MDS3_628_691,203,346
MDS3_639_702,292,481
MDS3_650_713,244,354
MDS3_661_724,195,417
MDS3_672_735,115,216
MDS3_683_746,145,251
MDS3_694_757,159,279
MDS3_705_768,185,263
MDS3_716_779,173,286
MDS3_727_790,286,463
MDS3_738_801,233,395
MDS3_749_812,198,379
MDS3_760_823,64,236
MDS3_771_834,74,254
MDS3_782_845,151,397
MDS3_793_856,124,364
MDS3_804_867,178,331
MDS3_815_878,271,430
MDS3_826_889,210,360
MDS3_837_900,219,357
MDS3_848_911,268,453
MDS3_859_922,258,569
MDS3_870_933,252,463
MDS3_881_944,248,472
MDS3_892_955,144,354
MDS3_903_966,184,393
MDS3_914_977,110,222
MDS3_925_988,210,335
MDS3_936_999,175,339
MDS3_947_1010,245,422
MDS3_958_1021,270,496
MDS3_969_1032,285,567
MDS3_980_1043,318,577
MDS3_991_1054,218,393
MDS3_1002_1065,259,435
MDS3_1013_1076,185,349
MDS3_1024_1087,131,259
MDS3_1035_1098,176,290
MDS3_1046_1109,217,318
MDS3_1057_1120,127,169
MDS3_1068_1131,159,297
MDS3_1079_1142,164,249
MDS3_1090_1153,208,369
MDS3_1101_1164,104,192
MDS3_1112_1175,256,426
MDS3_1123_1186,203,429
MDS3_1134_1197,212,336
MDS3_1145_1208,253,486
MDS3_1156_1219,240,363
MDS3_1167_1230,171,305
MDS3_1178_1241,180,279
MDS3_1189_1252,119,251
MDS3_1200_1263,155,290
MDS3_1211_1274,146,359
MDS3_1222_1285,206,315
MDS3_1233_1296,166,346
MDS3_1244_1307,143,254
MDS3_1255_1318,133,224
MDS3_1266_1329,80,154
MDS3_1277_1340,88,155
MDS3_1288_1351,113,159
MDS3_1299_1362,98,185
MDS3_1310_1373,156,237
MDS3_1321_1384,207,309
MDS3_1332_1395,284,394
MDS3_1343_1406,268,523
MDS3_1354_1417,235,408
MDS3_1365_1428,277,458
MDS3_1376_1439,182,299
MDS3_1387_1450,221,370
MDS3_1398_1461,251,459
MDS3_1409_1472,153,269
MDS3_1420_1483,104,205
MDS3_1424_1487,132,259
MET28_1_64,153,251
MET28_12_75,211,407
MET28_23_86,263,429
MET28_34_97,172,290
MET28_45_108,145,258
MET28_56_119,186,360
MET28_67_130,140,279
MET28_78_141,140,261
MET28_89_152,96,198
MET28_100_163,109,181
MET28_111_174,88,253
MET28_122_185,138,207
MET28_124_187,118,244
MET31_1_64,185,299
MET31_12_75,121,224
MET31_23_86,119,224
MET31_34_97,117,204
MET31_45_108,176,269
MET31_56_119,114,256
MET31_67_130,210,332
MET31_78_141,219,369
MET31_89_152,213,489
MET31_100_163,145,270
MET31_111_174,192,385
MET31_114_177,134,279
MET32_1_64,123,189
MET32_12_75,88,204
MET32_23_86,120,232
MET32_34_97,82,151
MET32_45_108,151,210
MET32_56_119,103,212
MET32_67_130,165,286
MET32_78_141,245,454
MET32_89_152,145,318
MET32_100_163,171,304
MET32_111_174,138,272
MET32_122_185,200,325
MET32_128_191,170,317
MET4_1_64,204,408
MET4_12_75,184,399
MET4_23_86,207,414
MET4_34_97,213,318
MET4_45_108,270,481
MET4_56_119,216,422
MET4_67_130,203,356
MET4_78_141,175,304
MET4_89_152,247,411
MET4_100_163,233,355
MET4_111_174,258,443
MET4_122_185,220,412
MET4_133_196,143,248
MET4_144_207,192,407
MET4_155_218,199,376
MET4_166_229,179,287
MET4_177_240,179,279
MET4_188_251,166,299
MET4_199_262,163,310
MET4_210_273,253,389
MET4_221_284,237,369
MET4_232_295,219,370
MET4_243_306,183,322
MET4_254_317,178,443
MET4_265_328,185,355
MET4_276_339,217,420
MET4_287_350,139,317
MET4_298_361,258,401
MET4_309_372,213,419
MET4_320_383,230,428
MET4_331_394,198,353
MET4_342_405,150,276
MET4_353_416,87,150
MET4_364_427,99,152
MET4_375_438,139,217
MET4_386_449,147,238
MET4_397_460,161,290
MET4_408_471,145,317
MET4_419_482,270,421
MET4_430_493,157,271
MET4_441_504,122,215
MET4_452_515,107,178
MET4_463_526,144,254
MET4_474_537,202,304
MET4_485_548,168,327
MET4_496_559,143,303
MET4_507_570,159,291
MET4_518_581,141,249
MET4_529_592,150,262
MET4_540_603,110,271
MET4_551_614,64,143
MET4_562_625,61,124
MET4_573_636,83,196
MET4_584_647,112,175
MET4_595_658,80,143
MET4_606_669,61,134
MET4_609_672,120,159
MGA1_1_64,215,421
MGA1_12_75,296,481
MGA1_23_86,243,458
MGA1_34_97,210,364
MGA1_45_108,302,523
MGA1_56_119,198,347
MGA1_67_130,138,236
MGA1_78_141,138,282
MGA1_89_152,243,395
MGA1_100_163,182,340
MGA1_111_174,248,473
MGA1_122_185,212,385
MGA1_133_196,283,519
MGA1_144_207,143,328
MGA1_155_218,179,397
MGA1_166_229,272,456
MGA1_177_240,224,415
MGA1_188_251,242,420
MGA1_199_262,290,521
MGA1_210_273,234,478
MGA1_221_284,214,429
MGA1_232_295,236,519
MGA1_243_306,251,729
MGA1_254_317,281,740
MGA1_265_328,195,465
MGA1_276_339,213,415
MGA1_287_350,175,303
MGA1_298_361,153,289
MGA1_309_372,134,283
MGA1_320_383,130,230
MGA1_331_394,132,217
MGA1_342_405,103,151
MGA1_353_416,159,261
MGA1_364_427,175,333
MGA1_375_438,241,411
MGA1_386_449,205,407
MGA1_393_456,228,439
MGA2_1_64,248,474
MGA2_12_75,278,485
MGA2_23_86,263,556
MGA2_34_97,168,279
MGA2_45_108,214,355
MGA2_56_119,119,220
MGA2_67_130,116,218
MGA2_78_141,148,283
MGA2_89_152,193,292
MGA2_100_163,193,339
MGA2_111_174,151,261
MGA2_122_185,164,331
MGA2_133_196,152,305
MGA2_144_207,140,230
MGA2_155_218,124,176
MGA2_166_229,150,245
MGA2_177_240,121,257
MGA2_188_251,173,218
MGA2_199_262,112,152
MGA2_210_273,72,147
MGA2_221_284,130,222
MGA2_232_295,117,209
MGA2_243_306,151,199
MGA2_254_317,163,279
MGA2_265_328,87,225
MGA2_276_339,189,333
MGA2_287_350,126,242
MGA2_298_361,155,313
MGA2_309_372,133,246
MGA2_320_383,164,329
MGA2_331_394,114,252
MGA2_342_405,130,258
MGA2_353_416,167,320
MGA2_364_427,130,263
MGA2_375_438,244,366
MGA2_386_449,155,241
MGA2_397_460,238,431
MGA2_408_471,295,518
MGA2_419_482,214,347
MGA2_430_493,191,322
MGA2_441_504,270,408
MGA2_452_515,183,368
MGA2_463_526,224,389
MGA2_474_537,231,359
MGA2_485_548,81,187
MGA2_496_559,146,311
MGA2_507_570,276,447
MGA2_518_581,314,486
MGA2_529_592,431,715
MGA2_540_603,367,551
MGA2_551_614,298,490
MGA2_562_625,142,311
MGA2_573_636,199,353
MGA2_584_647,162,260
MGA2_595_658,121,202
MGA2_606_669,148,309
MGA2_617_680,129,213
MGA2_628_691,178,307
MGA2_639_702,160,296
MGA2_650_713,233,312
MGA2_661_724,126,210
MGA2_672_735,218,305
MGA2_683_746,205,384
MGA2_694_757,256,451
MGA2_705_768,252,414
MGA2_716_779,195,337
MGA2_727_790,221,402
MGA2_738_801,210,377
MGA2_749_812,81,173
MGA2_760_823,150,233
MGA2_771_834,154,287
MGA2_782_845,189,350
MGA2_793_856,183,288
MGA2_804_867,218,364
MGA2_815_878,201,313
MGA2_826_889,214,395
MGA2_837_900,199,375
MGA2_848_911,155,303
MGA2_859_922,209,364
MGA2_870_933,148,296
MGA2_881_944,175,347
MGA2_892_955,209,348
MGA2_903_966,203,397
MGA2_914_977,190,400
MGA2_925_988,199,359
MGA2_936_999,140,279
MGA2_947_1010,114,311
MGA2_958_1021,94,182
MGA2_969_1032,90,137
MGA2_980_1043,88,135
MGA2_991_1054,154,283
MGA2_1002_1065,154,348
MGA2_1013_1076,146,272
MGA2_1024_1087,139,254
MGA2_1035_1098,152,332
MGA2_1046_1109,185,374
MGA2_1050_1113,130,252
MIG1_1_64,204,414
MIG1_12_75,211,451
MIG1_23_86,240,468
MIG1_34_97,241,402
MIG1_45_108,189,311
MIG1_56_119,204,319
MIG1_67_130,156,244
MIG1_78_141,257,486
MIG1_89_152,200,357
MIG1_100_163,204,315
MIG1_111_174,158,305
MIG1_122_185,178,300
MIG1_133_196,261,446
MIG1_144_207,344,511
MIG1_155_218,319,620
MIG1_166_229,315,669
MIG1_177_240,251,479
MIG1_188_251,389,648
MIG1_199_262,137,273
MIG1_210_273,196,355
MIG1_221_284,241,408
MIG1_232_295,158,343
MIG1_243_306,164,272
MIG1_254_317,178,300
MIG1_265_328,203,400
MIG1_276_339,220,397
MIG1_287_350,205,360
MIG1_298_361,214,402
MIG1_309_372,266,439
MIG1_320_383,171,273
MIG1_331_394,173,269
MIG1_342_405,291,572
MIG1_353_416,215,416
MIG1_364_427,164,357
MIG1_375_438,189,311
MIG1_386_449,147,246
MIG1_397_460,187,263
MIG1_408_471,235,419
MIG1_419_482,216,421
MIG1_430_493,229,359
MIG1_441_504,414,669
MIG2_1_64,203,357
MIG2_12_75,235,363
MIG2_23_86,117,246
MIG2_34_97,130,250
MIG2_45_108,224,393
MIG2_56_119,196,299
MIG2_67_130,217,366
MIG2_78_141,183,334
MIG2_89_152,337,571
MIG2_100_163,385,709
MIG2_111_174,437,843
MIG2_122_185,430,775
MIG2_133_196,415,737
MIG2_144_207,330,567
MIG2_155_218,239,407
MIG2_166_229,303,552
MIG2_177_240,249,495
MIG2_188_251,309,572
MIG2_199_262,263,467
MIG2_210_273,145,257
MIG2_221_284,285,495
MIG2_232_295,311,508
MIG2_243_306,218,457
MIG2_254_317,247,480
MIG2_265_328,208,367
MIG2_276_339,126,290
MIG2_287_350,132,286
MIG2_298_361,175,326
MIG2_309_372,127,249
MIG2_320_383,204,373
MIG2_319_382,190,318
MIG3_1_64,164,318
MIG3_12_75,114,269
MIG3_23_86,124,206
MIG3_34_97,163,339
MIG3_45_108,131,261
MIG3_56_119,182,387
MIG3_67_130,260,465
MIG3_78_141,118,240
MIG3_89_152,240,399
MIG3_100_163,149,287
MIG3_111_174,263,509
MIG3_122_185,374,652
MIG3_133_196,307,519
MIG3_144_207,358,574
MIG3_155_218,311,537
MIG3_166_229,282,446
MIG3_177_240,277,438
MIG3_188_251,230,448
MIG3_199_262,229,413
MIG3_210_273,253,465
MIG3_221_284,195,365
MIG3_232_295,246,431
MIG3_243_306,299,486
MIG3_254_317,219,392
MIG3_265_328,201,337
MIG3_276_339,194,371
MIG3_287_350,160,309
MIG3_298_361,175,288
MIG3_309_372,158,261
MIG3_320_383,168,332
MIG3_331_394,442,708
MOT2_1_64,189,356
MOT2_12_75,221,405
MOT2_23_86,259,422
MOT2_34_97,223,343
MOT2_45_108,101,226
MOT2_56_119,86,145
MOT2_67_130,97,165
MOT2_78_141,70,154
MOT2_89_152,184,322
MOT2_100_163,212,348
MOT2_111_174,183,282
MOT2_122_185,140,291
MOT2_133_196,147,221
MOT2_144_207,178,310
MOT2_155_218,198,280
MOT2_166_229,153,300
MOT2_177_240,243,384
MOT2_188_251,261,518
MOT2_199_262,234,470
MOT2_210_273,182,313
MOT2_221_284,150,276
MOT2_232_295,101,210
MOT2_243_306,187,287
MOT2_254_317,132,214
MOT2_265_328,191,313
MOT2_276_339,241,458
MOT2_287_350,202,346
MOT2_298_361,234,387
MOT2_309_372,228,382
MOT2_320_383,210,387
MOT2_331_394,212,392
MOT2_342_405,173,316
MOT2_353_416,233,349
MOT2_364_427,220,304
MOT2_375_438,241,448
MOT2_386_449,287,501
MOT2_397_460,171,283
MOT2_408_471,153,310
MOT2_419_482,183,291
MOT2_430_493,197,312
MOT2_441_504,199,330
MOT2_452_515,203,363
