,1_0_1,1_0_2
HEL2_210_273,253,253
HEL2_221_284,253,290
HEL2_232_295,183,210
HEL2_243_306,163,220
HEL2_254_317,192,282
HEL2_265_328,170,217
HEL2_276_339,221,249
HEL2_287_350,190,243
HEL2_298_361,208,240
HEL2_309_372,211,249
HEL2_320_383,174,176
HEL2_331_394,161,161
HEL2_342_405,138,160
HEL2_353_416,104,124
HEL2_364_427,145,201
HEL2_375_438,191,236
HEL2_386_449,104,121
HEL2_397_460,145,230
HEL2_408_471,200,251
HEL2_419_482,282,386
HEL2_430_493,136,207
HEL2_441_504,188,240
HEL2_452_515,175,213
HEL2_463_526,181,165
HEL2_474_537,122,147
HEL2_485_548,219,269
HEL2_496_559,126,161
HEL2_507_570,148,148
HEL2_518_581,215,244
HEL2_529_592,172,193
HEL2_540_603,159,156
HEL2_551_614,145,181
HEL2_562_625,88,78
HEL2_573_636,158,178
HEL2_501_564,124,161
HMLALPHA2_1_64,98,93
HMLALPHA2_12_75,147,140
HMLALPHA2_23_86,153,208
HMLALPHA2_34_97,144,173
HMLALPHA2_45_108,127,133
HMLALPHA2_56_119,114,135
HMLALPHA2_67_130,138,128
HMLALPHA2_78_141,112,152
HMLALPHA2_89_152,159,164
HMLALPHA2_100_163,57,109
HMLALPHA2_111_174,131,207
HMLALPHA2_122_185,74,130
HMLALPHA2_133_196,91,126
HMLALPHA2_144_207,102,127
HMLALPHA2_147_210,135,158
HMO1_1_64,237,286
HMO1_12_75,293,293
HMO1_23_86,252,286
HMO1_34_97,215,268
HMO1_45_108,237,317
HMO1_56_119,235,252
HMO1_67_130,221,275
HMO1_78_141,247,265
HMO1_89_152,193,228
HMO1_100_163,161,194
HMO1_111_174,123,141
HMO1_122_185,108,122
HMO1_133_196,151,209
HMO1_144_207,154,231
HMO1_155_218,184,245
HMO1_166_229,204,243
HMO1_177_240,99,124
HMO1_183_246,105,148
HMRA2_1_64,112,162
HMRA2_12_75,117,163
HMRA2_23_86,113,111
HMRA2_34_97,106,116
HMRA2_45_108,67,95
HMRA2_56_119,122,178
HMS1_1_64,155,189
HMS1_12_75,179,192
HMS1_23_86,134,201
HMS1_34_97,279,337
HMS1_45_108,229,324
HMS1_56_119,241,290
HMS1_67_130,206,278
HMS1_78_141,210,261
HMS1_89_152,245,256
HMS1_100_163,123,179
HMS1_111_174,73,90
HMS1_122_185,98,111
HMS1_133_196,121,144
HMS1_144_207,130,119
HMS1_155_218,144,173
HMS1_166_229,183,253
HMS1_177_240,181,209
HMS1_188_251,183,209
HMS1_199_262,158,210
HMS1_210_273,101,112
HMS1_221_284,85,124
HMS1_232_295,100,143
HMS1_243_306,94,141
HMS1_254_317,87,119
HMS1_265_328,131,142
HMS1_276_339,141,174
HMS1_287_350,134,211
HMS1_298_361,164,193
HMS1_309_372,212,274
HMS1_320_383,206,240
HMS1_331_394,131,149
HMS1_342_405,153,197
HMS1_353_416,130,187
HMS1_364_427,148,161
HMS1_371_434,182,183
HMS2_1_64,291,364
HMS2_12_75,146,222
HMS2_23_86,211,270
HMS2_34_97,190,247
HMS2_45_108,238,315
HMS2_56_119,147,256
HMS2_67_130,177,231
HMS2_78_141,185,234
HMS2_89_152,171,180
HMS2_100_163,247,240
HMS2_111_174,125,184
HMS2_122_185,130,182
HMS2_133_196,258,277
HMS2_144_207,181,213
HMS2_155_218,173,228
HMS2_166_229,176,211
HMS2_177_240,213,267
HMS2_188_251,302,326
HMS2_199_262,224,243
HMS2_210_273,336,343
HMS2_221_284,387,414
HMS2_232_295,397,393
HMS2_243_306,282,317
HMS2_254_317,289,294
HMS2_265_328,329,385
HMS2_276_339,334,353
HMS2_287_350,291,349
HMS2_295_358,379,420
HSF1_1_64,201,205
HSF1_12_75,313,362
HSF1_23_86,283,299
HSF1_34_97,229,268
HSF1_45_108,257,355
HSF1_56_119,183,201
HSF1_67_130,234,279
HSF1_78_141,158,187
HSF1_89_152,209,206
HSF1_100_163,312,356
HSF1_111_174,230,263
HSF1_122_185,180,240
HSF1_133_196,199,210
HSF1_144_207,176,240
HSF1_155_218,174,230
HSF1_166_229,173,178
HSF1_177_240,155,202
HSF1_188_251,153,205
HSF1_199_262,132,129
HSF1_210_273,132,148
HSF1_221_284,128,140
HSF1_232_295,118,135
HSF1_243_306,126,144
HSF1_254_317,160,201
HSF1_265_328,161,194
HSF1_276_339,164,210
HSF1_287_350,156,187
HSF1_298_361,155,167
HSF1_309_372,77,90
HSF1_320_383,77,89
HSF1_331_394,112,104
HSF1_342_405,107,130
HSF1_353_416,91,140
HSF1_364_427,107,113
HSF1_375_438,147,165
HSF1_386_449,168,207
HSF1_397_460,160,227
HSF1_408_471,198,196
HSF1_419_482,201,248
HSF1_430_493,99,167
HSF1_441_504,119,127
HSF1_452_515,131,165
HSF1_463_526,119,141
HSF1_474_537,101,141
HSF1_485_548,143,170
HSF1_496_559,213,309
HSF1_507_570,108,129
HSF1_518_581,156,204
HSF1_529_592,208,277
HSF1_540_603,118,139
HSF1_551_614,146,190
HSF1_562_625,125,179
HSF1_573_636,159,180
HSF1_584_647,132,159
HSF1_595_658,132,173
HSF1_606_669,157,187
HSF1_617_680,220,240
HSF1_628_691,173,170
HSF1_639_702,268,266
HSF1_650_713,347,335
HSF1_661_724,297,306
HSF1_672_735,252,285
HSF1_683_746,244,269
HSF1_694_757,193,229
HSF1_705_768,178,167
HSF1_716_779,165,244
HSF1_727_790,230,249
HSF1_738_801,190,237
HSF1_749_812,227,267
HSF1_760_823,170,174
HSF1_771_834,202,206
HSF1_770_833,139,218
INO2_1_64,265,358
INO2_12_75,234,277
INO2_23_86,288,314
INO2_34_97,332,362
INO2_45_108,253,228
INO2_56_119,306,302
INO2_67_130,309,340
INO2_78_141,222,274
INO2_89_152,222,253
INO2_100_163,178,183
INO2_111_174,152,193
INO2_122_185,98,141
INO2_133_196,120,109
INO2_144_207,192,251
INO2_155_218,194,217
INO2_166_229,189,258
INO2_177_240,218,273
INO2_188_251,187,224
INO2_199_262,216,232
INO2_210_273,97,131
INO2_221_284,115,132
INO2_232_295,145,117
INO2_241_304,139,187
INO4_1_64,78,148
INO4_12_75,100,125
INO4_23_86,175,212
INO4_34_97,143,177
INO4_45_108,161,187
INO4_56_119,104,173
INO4_67_130,85,109
INO4_78_141,123,136
INO4_89_152,119,136
INO4_88_151,125,152
ITC1_1_64,233,274
ITC1_12_75,237,240
ITC1_23_86,202,222
ITC1_34_97,167,203
ITC1_45_108,134,151
ITC1_56_119,126,190
ITC1_67_130,178,178
ITC1_78_141,135,178
ITC1_89_152,225,279
ITC1_100_163,182,213
ITC1_111_174,203,257
ITC1_122_185,159,214
ITC1_133_196,35,29
ITC1_144_207,42,38
ITC1_155_218,36,45
ITC1_166_229,55,56
ITC1_177_240,45,53
ITC1_188_251,40,46
ITC1_199_262,190,194
ITC1_210_273,146,171
ITC1_221_284,165,183
ITC1_232_295,112,145
ITC1_243_306,96,175
ITC1_254_317,71,109
ITC1_265_328,59,79
ITC1_276_339,83,84
ITC1_287_350,61,81
ITC1_298_361,49,70
ITC1_309_372,77,98
ITC1_320_383,126,142
ITC1_331_394,114,159
ITC1_342_405,211,256
ITC1_353_416,213,218
ITC1_364_427,210,286
ITC1_375_438,222,255
ITC1_386_449,236,285
ITC1_397_460,228,293
ITC1_408_471,183,210
ITC1_419_482,164,215
ITC1_430_493,182,169
ITC1_441_504,108,124
ITC1_452_515,87,117
ITC1_463_526,71,90
ITC1_474_537,108,146
ITC1_485_548,156,179
ITC1_496_559,159,224
ITC1_507_570,227,231
ITC1_518_581,194,218
ITC1_529_592,146,151
ITC1_540_603,94,140
ITC1_551_614,114,147
ITC1_562_625,116,162
ITC1_573_636,54,81
ITC1_584_647,71,110
ITC1_595_658,61,100
ITC1_606_669,156,157
ITC1_617_680,142,148
ITC1_628_691,190,192
ITC1_639_702,197,208
ITC1_650_713,196,210
ITC1_661_724,173,213
ITC1_672_735,195,248
ITC1_683_746,223,249
ITC1_694_757,323,357
ITC1_705_768,175,251
ITC1_716_779,249,308
ITC1_727_790,223,228
ITC1_738_801,204,199
ITC1_749_812,145,182
ITC1_760_823,162,158
ITC1_771_834,126,165
ITC1_782_845,123,141
ITC1_793_856,134,128
ITC1_804_867,125,165
ITC1_815_878,112,174
ITC1_826_889,123,146
ITC1_837_900,210,244
ITC1_848_911,207,235
ITC1_859_922,189,212
ITC1_870_933,182,230
ITC1_881_944,179,183
ITC1_892_955,110,129
ITC1_903_966,189,228
ITC1_914_977,149,150
ITC1_925_988,198,234
ITC1_936_999,138,133
ITC1_947_1010,213,226
ITC1_958_1021,166,233
ITC1_969_1032,127,177
ITC1_980_1043,159,207
ITC1_991_1054,199,190
ITC1_1002_1065,230,254
ITC1_1013_1076,168,165
ITC1_1024_1087,138,134
ITC1_1035_1098,140,141
ITC1_1046_1109,110,181
ITC1_1057_1120,147,152
ITC1_1068_1131,90,116
ITC1_1079_1142,103,125
ITC1_1090_1153,94,118
ITC1_1101_1164,108,114
ITC1_1112_1175,84,94
ITC1_1123_1186,74,122
ITC1_1134_1197,86,117
ITC1_1145_1208,81,136
ITC1_1156_1219,152,208
ITC1_1167_1230,199,227
ITC1_1178_1241,181,188
ITC1_1189_1252,115,142
ITC1_1200_1263,80,125
ITC1_1201_1264,113,148
IXR1_1_64,199,222
IXR1_12_75,157,217
IXR1_23_86,185,221
IXR1_34_97,212,247
IXR1_45_108,268,260
IXR1_56_119,225,251
IXR1_67_130,238,220
IXR1_78_141,240,261
IXR1_89_152,165,223
IXR1_100_163,205,243
IXR1_111_174,210,255
IXR1_122_185,200,240
IXR1_133_196,209,227
IXR1_144_207,231,237
IXR1_155_218,174,161
IXR1_166_229,138,156
IXR1_177_240,249,290
IXR1_188_251,263,282
IXR1_199_262,310,363
IXR1_210_273,372,394
IXR1_221_284,334,374
IXR1_232_295,279,313
IXR1_243_306,257,349
IXR1_254_317,235,241
IXR1_265_328,154,229
IXR1_276_339,157,181
IXR1_287_350,209,193
IXR1_298_361,144,172
IXR1_309_372,238,239
IXR1_320_383,270,319
IXR1_331_394,251,274
IXR1_342_405,180,199
IXR1_353_416,175,184
IXR1_364_427,125,168
IXR1_375_438,149,172
IXR1_386_449,189,219
IXR1_397_460,188,206
IXR1_408_471,116,168
IXR1_419_482,149,195
IXR1_430_493,106,145
IXR1_441_504,112,160
IXR1_452_515,136,179
IXR1_463_526,155,184
IXR1_474_537,144,162
IXR1_485_548,147,169
IXR1_496_559,180,185
IXR1_507_570,253,312
IXR1_518_581,138,191
IXR1_529_592,192,200
IXR1_534_597,187,196
MAC1_1_64,96,121
MAC1_12_75,199,225
MAC1_23_86,260,286
MAC1_34_97,176,196
MAC1_45_108,146,206
MAC1_56_119,151,209
MAC1_67_130,172,181
MAC1_78_141,118,148
MAC1_89_152,213,240
MAC1_100_163,193,236
MAC1_111_174,118,184
MAC1_122_185,163,190
MAC1_133_196,148,173
MAC1_144_207,271,322
MAC1_155_218,212,236
MAC1_166_229,169,195
MAC1_177_240,244,242
MAC1_188_251,253,313
MAC1_199_262,202,271
MAC1_210_273,191,247
MAC1_221_284,201,203
MAC1_232_295,216,282
MAC1_243_306,156,263
MAC1_254_317,149,208
MAC1_265_328,180,252
MAC1_276_339,222,251
MAC1_287_350,192,225
MAC1_298_361,214,222
MAC1_309_372,119,160
MAC1_320_383,144,150
MAC1_331_394,149,207
MAC1_342_405,136,140
MAC1_353_416,228,252
MAC1_354_417,241,309
MATALPHA1_1_64,133,160
MATALPHA1_12_75,209,226
MATALPHA1_23_86,189,215
MATALPHA1_34_97,109,129
MATALPHA1_45_108,179,178
MATALPHA1_56_119,181,191
MATALPHA1_67_130,217,232
MATALPHA1_78_141,177,189
MATALPHA1_89_152,138,193
MATALPHA1_100_163,201,254
MATALPHA1_111_174,208,244
MATALPHA1_112_175,261,327
MATALPHA2_1_64,74,84
MATALPHA2_12_75,111,150
MATALPHA2_23_86,163,212
MATALPHA2_34_97,140,210
MATALPHA2_45_108,119,135
MATALPHA2_56_119,136,144
MATALPHA2_67_130,137,124
MATALPHA2_78_141,120,161
MATALPHA2_89_152,145,169
MATALPHA2_100_163,88,120
MATALPHA2_111_174,165,202
MATALPHA2_122_185,104,130
MATALPHA2_133_196,107,121
MATALPHA2_144_207,96,129
MATALPHA2_147_210,127,152
MBP1_1_64,134,145
MBP1_12_75,116,135
MBP1_23_86,132,137
MBP1_34_97,164,180
MBP1_45_108,195,213
MBP1_56_119,293,302
MBP1_67_130,174,255
MBP1_78_141,234,275
MBP1_89_152,120,133
MBP1_100_163,84,109
MBP1_111_174,105,108
MBP1_122_185,96,148
MBP1_133_196,116,165
MBP1_144_207,200,232
MBP1_155_218,215,222
MBP1_166_229,216,237
MBP1_177_240,258,309
MBP1_188_251,160,228
MBP1_199_262,228,278
MBP1_210_273,191,218
MBP1_221_284,133,210
MBP1_232_295,149,196
MBP1_243_306,208,299
MBP1_254_317,321,305
MBP1_265_328,325,338
MBP1_276_339,357,432
MBP1_287_350,381,435
MBP1_298_361,213,206
MBP1_309_372,177,220
MBP1_320_383,210,236
MBP1_331_394,167,223
MBP1_342_405,215,238
MBP1_353_416,181,245
MBP1_364_427,207,231
MBP1_375_438,256,309
MBP1_386_449,162,198
MBP1_397_460,201,262
MBP1_408_471,184,214
MBP1_419_482,178,212
MBP1_430_493,174,207
MBP1_441_504,219,258
MBP1_452_515,188,239
MBP1_463_526,169,211
MBP1_474_537,206,239
MBP1_485_548,143,182
MBP1_496_559,151,185
MBP1_507_570,148,181
MBP1_518_581,148,155
MBP1_529_592,106,132
MBP1_540_603,152,195
MBP1_551_614,224,236
MBP1_562_625,171,193
MBP1_573_636,180,186
MBP1_584_647,120,174
MBP1_595_658,88,110
MBP1_606_669,99,156
MBP1_617_680,66,107
MBP1_628_691,100,107
MBP1_639_702,107,130
MBP1_650_713,81,103
MBP1_661_724,91,104
MBP1_672_735,90,97
MBP1_683_746,77,60
MBP1_694_757,82,131
MBP1_705_768,110,115
MBP1_716_779,110,155
MBP1_727_790,61,80
MBP1_738_801,115,160
MBP1_749_812,119,125
MBP1_760_823,112,148
MBP1_771_834,155,158
MBP1_770_833,100,133
MCM1_1_64,169,175
MCM1_12_75,167,216
MCM1_23_86,180,201
MCM1_34_97,210,262
MCM1_45_108,142,223
MCM1_56_119,207,191
MCM1_67_130,158,214
MCM1_78_141,131,175
MCM1_89_152,136,178
MCM1_100_163,132,157
MCM1_111_174,118,164
MCM1_122_185,149,193
MCM1_133_196,181,243
MCM1_144_207,121,167
MCM1_155_218,152,197
MCM1_166_229,201,216
MCM1_177_240,104,137
MCM1_188_251,200,233
MCM1_199_262,250,291
MCM1_210_273,207,290
MCM1_221_284,292,301
MCM1_223_286,241,284
MDS3_1_64,260,318
MDS3_12_75,260,286
MDS3_23_86,235,248
MDS3_34_97,150,186
MDS3_45_108,147,159
MDS3_56_119,220,243
MDS3_67_130,159,166
MDS3_78_141,128,158
MDS3_89_152,73,111
MDS3_100_163,153,153
MDS3_111_174,104,175
MDS3_122_185,226,294
MDS3_133_196,228,296
MDS3_144_207,255,272
MDS3_155_218,219,291
MDS3_166_229,144,164
MDS3_177_240,109,145
MDS3_188_251,83,107
MDS3_199_262,99,153
MDS3_210_273,174,183
MDS3_221_284,144,209
MDS3_232_295,174,210
MDS3_243_306,172,250
MDS3_254_317,153,167
MDS3_265_328,155,179
MDS3_276_339,213,250
MDS3_287_350,215,246
MDS3_298_361,198,221
MDS3_309_372,250,306
MDS3_320_383,241,301
MDS3_331_394,244,276
MDS3_342_405,305,269
MDS3_353_416,269,293
MDS3_364_427,270,328
MDS3_375_438,266,334
MDS3_386_449,220,259
MDS3_397_460,275,308
MDS3_408_471,284,319
MDS3_419_482,164,194
MDS3_430_493,175,249
MDS3_441_504,234,257
MDS3_452_515,127,169
MDS3_463_526,224,250
MDS3_474_537,166,222
MDS3_485_548,216,274
MDS3_496_559,219,227
MDS3_507_570,174,228
MDS3_518_581,185,206
MDS3_529_592,155,176
MDS3_540_603,168,206
MDS3_551_614,187,212
MDS3_562_625,196,267
MDS3_573_636,187,235
MDS3_584_647,187,250
MDS3_595_658,150,182
MDS3_606_669,198,246
MDS3_617_680,247,398
MDS3_628_691,175,232
MDS3_639_702,252,282
MDS3_650_713,190,253
MDS3_661_724,219,213
MDS3_672_735,91,153
MDS3_683_746,150,175
MDS3_694_757,182,220
MDS3_705_768,178,189
MDS3_716_779,261,267
MDS3_727_790,311,318
MDS3_738_801,244,283
MDS3_749_812,223,293
MDS3_760_823,114,123
MDS3_771_834,109,127
MDS3_782_845,168,189
MDS3_793_856,151,182
MDS3_804_867,225,208
MDS3_815_878,241,248
MDS3_826_889,155,240
MDS3_837_900,211,249
MDS3_848_911,253,300
MDS3_859_922,232,260
MDS3_870_933,264,331
MDS3_881_944,251,329
MDS3_892_955,249,260
MDS3_903_966,184,222
MDS3_914_977,171,164
MDS3_925_988,190,202
MDS3_936_999,150,228
MDS3_947_1010,197,251
MDS3_958_1021,212,309
MDS3_969_1032,289,314
MDS3_980_1043,258,341
MDS3_991_1054,206,272
MDS3_1002_1065,218,258
MDS3_1013_1076,165,232
MDS3_1024_1087,111,133
MDS3_1035_1098,153,197
MDS3_1046_1109,154,168
MDS3_1057_1120,86,125
MDS3_1068_1131,156,199
MDS3_1079_1142,163,176
MDS3_1090_1153,126,212
MDS3_1101_1164,120,148
MDS3_1112_1175,212,235
MDS3_1123_1186,187,202
MDS3_1134_1197,197,237
MDS3_1145_1208,207,235
MDS3_1156_1219,166,182
MDS3_1167_1230,161,194
MDS3_1178_1241,188,182
MDS3_1189_1252,119,155
MDS3_1200_1263,186,210
MDS3_1211_1274,179,212
MDS3_1222_1285,136,150
MDS3_1233_1296,169,218
MDS3_1244_1307,127,146
MDS3_1255_1318,68,96
MDS3_1266_1329,94,127
MDS3_1277_1340,86,93
MDS3_1288_1351,88,106
MDS3_1299_1362,85,114
MDS3_1310_1373,121,159
MDS3_1321_1384,219,227
MDS3_1332_1395,209,257
MDS3_1343_1406,274,303
MDS3_1354_1417,268,256
MDS3_1365_1428,310,407
MDS3_1376_1439,274,289
MDS3_1387_1450,189,213
MDS3_1398_1461,155,224
MDS3_1409_1472,159,204
MDS3_1420_1483,102,136
MDS3_1424_1487,145,160
MET28_1_64,177,239
MET28_12_75,202,247
MET28_23_86,208,167
MET28_34_97,128,134
MET28_45_108,110,98
MET28_56_119,115,136
MET28_67_130,151,149
MET28_78_141,160,171
MET28_89_152,84,112
MET28_100_163,125,137
MET28_111_174,104,105
MET28_122_185,114,158
MET28_124_187,92,150
MET31_1_64,123,180
MET31_12_75,89,131
MET31_23_86,102,151
MET31_34_97,88,112
MET31_45_108,114,133
MET31_56_119,126,130
MET31_67_130,220,295
MET31_78_141,227,215
MET31_89_152,176,193
MET31_100_163,158,198
MET31_111_174,183,224
MET31_114_177,165,184
MET32_1_64,83,101
MET32_12_75,80,84
MET32_23_86,77,105
MET32_34_97,50,85
MET32_45_108,100,101
MET32_56_119,104,136
MET32_67_130,177,202
MET32_78_141,227,230
MET32_89_152,136,165
MET32_100_163,154,183
MET32_111_174,167,174
MET32_122_185,186,212
MET32_128_191,156,183
MET4_1_64,221,283
MET4_12_75,178,203
MET4_23_86,292,339
MET4_34_97,207,243
MET4_45_108,269,262
MET4_56_119,199,240
MET4_67_130,209,231
MET4_78_141,150,185
MET4_89_152,172,241
MET4_100_163,197,235
MET4_111_174,211,247
MET4_122_185,240,262
MET4_133_196,153,184
MET4_144_207,179,263
MET4_155_218,135,237
MET4_166_229,148,173
MET4_177_240,99,129
MET4_188_251,113,147
MET4_199_262,148,171
MET4_210_273,198,242
MET4_221_284,250,264
MET4_232_295,184,226
MET4_243_306,179,185
MET4_254_317,218,239
MET4_265_328,184,228
MET4_276_339,174,215
MET4_287_350,184,200
MET4_298_361,191,222
MET4_309_372,240,246
MET4_320_383,298,277
MET4_331_394,282,257
MET4_342_405,162,188
MET4_353_416,86,101
MET4_364_427,91,89
MET4_375_438,90,119
MET4_386_449,135,174
MET4_397_460,148,151
MET4_408_471,163,232
MET4_419_482,173,220
MET4_430_493,152,187
MET4_441_504,114,124
MET4_452_515,163,177
MET4_463_526,103,126
MET4_474_537,161,191
MET4_485_548,166,208
MET4_496_559,165,222
MET4_507_570,144,146
MET4_518_581,113,172
MET4_529_592,127,154
MET4_540_603,112,134
MET4_551_614,37,59
MET4_562_625,78,90
MET4_573_636,87,120
MET4_584_647,94,121
MET4_595_658,83,86
MET4_606_669,51,85
MET4_609_672,81,104
MGA1_1_64,224,252
MGA1_12_75,299,339
MGA1_23_86,232,274
MGA1_34_97,195,228
MGA1_45_108,305,302
MGA1_56_119,225,256
MGA1_67_130,107,127
MGA1_78_141,157,185
MGA1_89_152,230,240
MGA1_100_163,136,176
MGA1_111_174,214,221
MGA1_122_185,238,253
MGA1_133_196,217,252
MGA1_144_207,196,232
MGA1_155_218,218,243
MGA1_166_229,264,246
MGA1_177_240,276,309
MGA1_188_251,180,249
MGA1_199_262,224,283
MGA1_210_273,257,324
MGA1_221_284,231,248
MGA1_232_295,262,287
MGA1_243_306,320,378
MGA1_254_317,277,295
MGA1_265_328,204,233
MGA1_276_339,211,223
MGA1_287_350,218,269
MGA1_298_361,178,169
MGA1_309_372,113,143
MGA1_320_383,139,156
MGA1_331_394,160,184
MGA1_342_405,121,163
MGA1_353_416,116,168
MGA1_364_427,167,193
MGA1_375_438,254,304
MGA1_386_449,244,277
MGA1_393_456,215,241
MGA2_1_64,205,272
MGA2_12_75,258,248
MGA2_23_86,269,284
MGA2_34_97,162,220
MGA2_45_108,162,196
MGA2_56_119,146,184
MGA2_67_130,145,143
MGA2_78_141,121,180
MGA2_89_152,140,149
MGA2_100_163,174,217
MGA2_111_174,135,161
MGA2_122_185,226,247
MGA2_133_196,172,229
MGA2_144_207,126,144
MGA2_155_218,105,113
MGA2_166_229,159,155
MGA2_177_240,124,153
MGA2_188_251,132,151
MGA2_199_262,122,144
MGA2_210_273,70,79
MGA2_221_284,104,127
MGA2_232_295,89,149
MGA2_243_306,115,138
MGA2_254_317,130,177
MGA2_265_328,72,87
MGA2_276_339,170,222
MGA2_287_350,131,183
MGA2_298_361,154,164
MGA2_309_372,148,143
MGA2_320_383,125,203
MGA2_331_394,145,134
MGA2_342_405,95,136
MGA2_353_416,160,216
MGA2_364_427,115,162
MGA2_375_438,232,274
MGA2_386_449,138,177
MGA2_397_460,227,307
MGA2_408_471,299,322
MGA2_419_482,212,198
MGA2_430_493,163,203
MGA2_441_504,231,261
MGA2_452_515,180,213
MGA2_463_526,197,191
MGA2_474_537,217,225
MGA2_485_548,79,122
MGA2_496_559,129,178
MGA2_507_570,228,323
MGA2_518_581,240,260
MGA2_529_592,334,403
MGA2_540_603,381,412
MGA2_551_614,287,262
MGA2_562_625,170,223
MGA2_573_636,158,193
MGA2_584_647,143,155
MGA2_595_658,112,160
MGA2_606_669,156,186
MGA2_617_680,156,161
MGA2_628_691,211,238
MGA2_639_702,155,194
MGA2_650_713,203,224
MGA2_661_724,143,129
MGA2_672_735,165,225
MGA2_683_746,173,224
MGA2_694_757,225,229
MGA2_705_768,206,306
MGA2_716_779,182,234
MGA2_727_790,225,271
MGA2_738_801,186,235
MGA2_749_812,115,125
MGA2_760_823,134,164
MGA2_771_834,135,186
MGA2_782_845,194,220
MGA2_793_856,215,200
MGA2_804_867,198,236
MGA2_815_878,161,237
MGA2_826_889,168,203
MGA2_837_900,185,167
MGA2_848_911,155,169
MGA2_859_922,154,194
MGA2_870_933,131,171
MGA2_881_944,166,195
MGA2_892_955,202,238
MGA2_903_966,219,250
MGA2_914_977,188,262
MGA2_925_988,211,207
MGA2_936_999,192,201
MGA2_947_1010,157,152
MGA2_958_1021,119,136
MGA2_969_1032,85,114
MGA2_980_1043,75,84
MGA2_991_1054,120,160
MGA2_1002_1065,165,198
MGA2_1013_1076,171,188
MGA2_1024_1087,122,166
MGA2_1035_1098,121,166
MGA2_1046_1109,170,209
MGA2_1050_1113,138,166
MIG1_1_64,224,268
MIG1_12_75,182,257
MIG1_23_86,221,300
MIG1_34_97,224,210
MIG1_45_108,158,188
MIG1_56_119,139,174
MIG1_67_130,156,189
MIG1_78_141,232,269
MIG1_89_152,187,267
MIG1_100_163,205,258
MIG1_111_174,157,174
MIG1_122_185,120,182
MIG1_133_196,229,272
MIG1_144_207,249,291
MIG1_155_218,332,364
MIG1_166_229,275,346
MIG1_177_240,233,319
MIG1_188_251,433,416
MIG1_199_262,165,210
MIG1_210_273,176,255
MIG1_221_284,253,290
MIG1_232_295,160,205
MIG1_243_306,171,195
MIG1_254_317,194,236
MIG1_265_328,211,262
MIG1_276_339,211,217
MIG1_287_350,207,229
MIG1_298_361,179,188
MIG1_309_372,188,217
MIG1_320_383,171,207
MIG1_331_394,170,191
MIG1_342_405,261,263
MIG1_353_416,196,274
MIG1_364_427,189,212
MIG1_375_438,211,267
MIG1_386_449,147,169
MIG1_397_460,175,170
MIG1_408_471,154,180
MIG1_419_482,229,236
MIG1_430_493,245,262
MIG1_441_504,329,484
MIG2_1_64,138,201
MIG2_12_75,195,205
MIG2_23_86,130,145
MIG2_34_97,152,199
MIG2_45_108,197,211
MIG2_56_119,136,157
MIG2_67_130,177,192
MIG2_78_141,168,216
MIG2_89_152,308,343
MIG2_100_163,350,378
MIG2_111_174,457,456
MIG2_122_185,397,493
MIG2_133_196,440,509
MIG2_144_207,378,278
MIG2_155_218,336,278
MIG2_166_229,299,365
MIG2_177_240,248,280
MIG2_188_251,298,337
MIG2_199_262,237,297
MIG2_210_273,170,174
MIG2_221_284,290,265
MIG2_232_295,331,322
MIG2_243_306,238,292
MIG2_254_317,220,278
MIG2_265_328,196,212
MIG2_276_339,173,188
MIG2_287_350,135,152
MIG2_298_361,132,174
MIG2_309_372,141,166
MIG2_320_383,177,245
MIG2_319_382,147,186
MIG3_1_64,146,169
MIG3_12_75,130,163
MIG3_23_86,95,125
MIG3_34_97,188,254
MIG3_45_108,173,159
MIG3_56_119,202,256
MIG3_67_130,216,247
MIG3_78_141,145,179
MIG3_89_152,191,232
MIG3_100_163,144,166
MIG3_111_174,312,374
MIG3_122_185,391,491
MIG3_133_196,288,321
MIG3_144_207,296,365
MIG3_155_218,301,369
MIG3_166_229,269,334
MIG3_177_240,327,344
MIG3_188_251,258,296
MIG3_199_262,231,261
MIG3_210_273,247,314
MIG3_221_284,164,233
MIG3_232_295,241,287
MIG3_243_306,197,200
MIG3_254_317,171,202
MIG3_265_328,190,275
MIG3_276_339,145,199
MIG3_287_350,171,176
MIG3_298_361,139,163
MIG3_309_372,140,166
MIG3_320_383,204,240
MIG3_331_394,415,525
MOT2_1_64,195,223
MOT2_12_75,201,257
MOT2_23_86,175,226
MOT2_34_97,245,266
MOT2_45_108,91,121
MOT2_56_119,103,105
MOT2_67_130,95,149
MOT2_78_141,46,90
MOT2_89_152,128,187
MOT2_100_163,146,230
MOT2_111_174,171,235
MOT2_122_185,158,158
MOT2_133_196,144,197
MOT2_144_207,137,165
MOT2_155_218,119,156
MOT2_166_229,153,207
MOT2_177_240,209,252
MOT2_188_251,257,278
MOT2_199_262,245,293
MOT2_210_273,134,185
MOT2_221_284,173,204
MOT2_232_295,100,116
MOT2_243_306,165,179
MOT2_254_317,135,164
MOT2_265_328,188,181
MOT2_276_339,248,300
MOT2_287_350,208,216
MOT2_298_361,177,247
MOT2_309_372,207,292
MOT2_320_383,219,213
MOT2_331_394,227,231
MOT2_342_405,180,237
MOT2_353_416,195,185
MOT2_364_427,182,173
MOT2_375_438,242,223
MOT2_386_449,211,276
MOT2_397_460,164,200
MOT2_408_471,178,215
MOT2_419_482,155,170
MOT2_430_493,149,189
MOT2_441_504,201,232
MOT2_452_515,209,281
