,1_0_1,1_0_2
HEL2_199_262,242,326
HEL2_210_273,394,478
HEL2_221_284,410,452
HEL2_232_295,336,394
HEL2_243_306,358,391
HEL2_254_317,391,427
HEL2_265_328,350,451
HEL2_276_339,328,383
HEL2_287_350,435,433
HEL2_298_361,342,474
HEL2_309_372,340,430
HEL2_320_383,275,343
HEL2_331_394,247,276
HEL2_342_405,206,258
HEL2_353_416,197,206
HEL2_364_427,201,208
HEL2_375_438,279,292
HEL2_386_449,216,217
HEL2_397_460,231,322
HEL2_408_471,332,411
HEL2_419_482,458,550
HEL2_430_493,276,347
HEL2_441_504,285,420
HEL2_452_515,308,468
HEL2_463_526,268,294
HEL2_474_537,209,264
HEL2_485_548,385,417
HEL2_496_559,279,330
HEL2_507_570,237,273
HEL2_518_581,313,346
HEL2_529_592,272,328
HEL2_540_603,238,319
HEL2_551_614,210,243
HEL2_562_625,117,161
HEL2_573_636,204,236
HEL2_501_564,208,195
HMLALPHA2_1_64,138,182
HMLALPHA2_12_75,193,206
HMLALPHA2_23_86,239,260
HMLALPHA2_34_97,264,283
HMLALPHA2_45_108,191,250
HMLALPHA2_56_119,228,263
HMLALPHA2_67_130,199,225
HMLALPHA2_78_141,176,240
HMLALPHA2_89_152,197,202
HMLALPHA2_100_163,163,201
HMLALPHA2_111_174,292,293
HMLALPHA2_122_185,173,211
HMLALPHA2_133_196,129,143
HMLALPHA2_144_207,165,193
HMLALPHA2_147_210,223,296
HMO1_1_64,323,439
HMO1_12_75,465,570
HMO1_23_86,412,522
HMO1_34_97,360,516
HMO1_45_108,317,447
HMO1_56_119,383,481
HMO1_67_130,369,471
HMO1_78_141,382,444
HMO1_89_152,286,352
HMO1_100_163,267,347
HMO1_111_174,170,231
HMO1_122_185,187,175
HMO1_133_196,238,194
HMO1_144_207,305,348
HMO1_155_218,275,290
HMO1_166_229,377,393
HMO1_177_240,155,184
HMO1_183_246,200,240
HMRA2_1_64,182,190
HMRA2_12_75,193,179
HMRA2_23_86,174,203
HMRA2_34_97,143,168
HMRA2_45_108,116,167
HMRA2_56_119,239,253
HMS1_1_64,288,310
HMS1_12_75,279,314
HMS1_23_86,350,402
HMS1_34_97,416,496
HMS1_45_108,404,444
HMS1_56_119,428,471
HMS1_67_130,352,459
HMS1_78_141,290,449
HMS1_89_152,360,477
HMS1_100_163,221,267
HMS1_111_174,110,151
HMS1_122_185,110,122
HMS1_133_196,152,208
HMS1_144_207,213,224
HMS1_155_218,228,279
HMS1_166_229,316,405
HMS1_177_240,271,320
HMS1_188_251,281,366
HMS1_199_262,295,293
HMS1_210_273,141,186
HMS1_221_284,195,177
HMS1_232_295,143,167
HMS1_243_306,148,182
HMS1_254_317,163,213
HMS1_265_328,223,202
HMS1_276_339,212,215
HMS1_287_350,235,276
HMS1_298_361,264,302
HMS1_309_372,379,433
HMS1_320_383,329,405
HMS1_331_394,208,268
HMS1_342_405,282,433
HMS1_353_416,243,323
HMS1_364_427,251,303
HMS1_371_434,227,275
HMS2_1_64,487,606
HMS2_12_75,297,363
HMS2_23_86,378,520
HMS2_34_97,297,347
HMS2_45_108,369,441
HMS2_56_119,302,343
HMS2_67_130,264,368
HMS2_78_141,312,411
HMS2_89_152,232,303
HMS2_100_163,355,476
HMS2_111_174,216,303
HMS2_122_185,238,323
HMS2_133_196,304,397
HMS2_144_207,243,282
HMS2_155_218,298,423
HMS2_166_229,333,396
HMS2_177_240,299,358
HMS2_188_251,407,468
HMS2_199_262,295,466
HMS2_210_273,534,718
HMS2_221_284,563,754
HMS2_232_295,548,622
HMS2_243_306,398,522
HMS2_254_317,411,542
HMS2_265_328,454,587
HMS2_276_339,483,601
HMS2_287_350,479,551
HMS2_295_358,510,618
HSF1_1_64,358,437
HSF1_12_75,453,601
HSF1_23_86,398,483
HSF1_34_97,369,422
HSF1_45_108,378,529
HSF1_56_119,247,312
HSF1_67_130,274,349
HSF1_78_141,291,314
HSF1_89_152,331,397
HSF1_100_163,418,517
HSF1_111_174,293,378
HSF1_122_185,342,456
HSF1_133_196,275,346
HSF1_144_207,251,311
HSF1_155_218,254,252
HSF1_166_229,255,308
HSF1_177_240,244,309
HSF1_188_251,297,390
HSF1_199_262,209,285
HSF1_210_273,175,169
HSF1_221_284,193,248
HSF1_232_295,182,253
HSF1_243_306,242,314
HSF1_254_317,222,237
HSF1_265_328,234,303
HSF1_276_339,233,309
HSF1_287_350,192,259
HSF1_298_361,227,228
HSF1_309_372,142,161
HSF1_320_383,89,117
HSF1_331_394,160,167
HSF1_342_405,191,243
HSF1_353_416,164,187
HSF1_364_427,234,230
HSF1_375_438,254,330
HSF1_386_449,255,292
HSF1_397_460,260,308
HSF1_408_471,282,324
HSF1_419_482,254,322
HSF1_430_493,122,185
HSF1_441_504,156,205
HSF1_452_515,141,165
HSF1_463_526,145,146
HSF1_474_537,152,205
HSF1_485_548,210,227
HSF1_496_559,293,300
HSF1_507_570,175,240
HSF1_518_581,240,277
HSF1_529_592,293,317
HSF1_540_603,235,286
HSF1_551_614,239,243
HSF1_562_625,220,246
HSF1_573_636,219,257
HSF1_584_647,201,240
HSF1_595_658,237,243
HSF1_606_669,244,264
HSF1_617_680,284,368
HSF1_628_691,229,298
HSF1_639_702,343,384
HSF1_650_713,389,488
HSF1_661_724,439,588
HSF1_672_735,320,463
HSF1_683_746,301,452
HSF1_694_757,331,399
HSF1_705_768,249,290
HSF1_716_779,273,309
HSF1_727_790,355,417
HSF1_738_801,340,444
HSF1_749_812,312,414
HSF1_760_823,266,351
HSF1_771_834,247,331
HSF1_770_833,268,335
INO2_1_64,431,540
INO2_12_75,323,458
INO2_23_86,446,605
INO2_34_97,425,601
INO2_45_108,425,558
INO2_56_119,465,592
INO2_67_130,483,676
INO2_78_141,406,505
INO2_89_152,430,476
INO2_100_163,278,366
INO2_111_174,236,308
INO2_122_185,191,239
INO2_133_196,179,264
INO2_144_207,287,364
INO2_155_218,319,493
INO2_166_229,335,430
INO2_177_240,422,527
INO2_188_251,263,337
INO2_199_262,269,365
INO2_210_273,167,172
INO2_221_284,156,209
INO2_232_295,165,264
INO2_241_304,177,242
INO4_1_64,169,193
INO4_12_75,150,172
INO4_23_86,247,303
INO4_34_97,205,227
INO4_45_108,203,264
INO4_56_119,177,236
INO4_67_130,201,255
INO4_78_141,201,248
INO4_89_152,213,340
INO4_88_151,231,348
ITC1_1_64,344,353
ITC1_12_75,397,452
ITC1_23_86,342,359
ITC1_34_97,244,311
ITC1_45_108,180,227
ITC1_56_119,214,305
ITC1_67_130,223,252
ITC1_78_141,242,291
ITC1_89_152,331,328
ITC1_100_163,252,345
ITC1_111_174,308,366
ITC1_122_185,255,291
ITC1_133_196,57,55
ITC1_144_207,78,104
ITC1_155_218,76,121
ITC1_166_229,146,147
ITC1_177_240,111,154
ITC1_188_251,99,109
ITC1_199_262,286,353
ITC1_210_273,210,244
ITC1_221_284,268,275
ITC1_232_295,178,218
ITC1_243_306,165,183
ITC1_254_317,123,126
ITC1_265_328,90,106
ITC1_276_339,96,93
ITC1_287_350,142,147
ITC1_298_361,60,84
ITC1_309_372,126,147
ITC1_320_383,218,283
ITC1_331_394,259,283
ITC1_342_405,322,347
ITC1_353_416,306,365
ITC1_364_427,326,340
ITC1_375_438,326,372
ITC1_386_449,427,451
ITC1_397_460,342,335
ITC1_408_471,220,309
ITC1_419_482,259,316
ITC1_430_493,259,319
ITC1_441_504,212,270
ITC1_452_515,154,202
ITC1_463_526,119,164
ITC1_474_537,172,208
ITC1_485_548,233,242
ITC1_496_559,254,289
ITC1_507_570,299,367
ITC1_518_581,307,360
ITC1_529_592,327,377
ITC1_540_603,175,225
ITC1_551_614,191,223
ITC1_562_625,136,197
ITC1_573_636,125,165
ITC1_584_647,115,124
ITC1_595_658,140,128
ITC1_606_669,207,256
ITC1_617_680,203,252
ITC1_628_691,198,266
ITC1_639_702,273,291
ITC1_650_713,237,271
ITC1_661_724,245,327
ITC1_672_735,318,347
ITC1_683_746,399,435
ITC1_694_757,481,601
ITC1_705_768,297,414
ITC1_716_779,395,586
ITC1_727_790,382,590
ITC1_738_801,378,534
ITC1_749_812,261,282
ITC1_760_823,252,292
ITC1_771_834,201,198
ITC1_782_845,128,169
ITC1_793_856,191,184
ITC1_804_867,175,239
ITC1_815_878,227,244
ITC1_826_889,215,239
ITC1_837_900,372,419
ITC1_848_911,318,361
ITC1_859_922,277,359
ITC1_870_933,317,415
ITC1_881_944,308,374
ITC1_892_955,163,234
ITC1_903_966,340,376
ITC1_914_977,244,210
ITC1_925_988,346,393
ITC1_936_999,199,220
ITC1_947_1010,315,398
ITC1_958_1021,285,361
ITC1_969_1032,216,295
ITC1_980_1043,310,392
ITC1_991_1054,261,273
ITC1_1002_1065,271,399
ITC1_1013_1076,254,340
ITC1_1024_1087,229,280
ITC1_1035_1098,200,241
ITC1_1046_1109,213,262
ITC1_1057_1120,249,302
ITC1_1068_1131,239,303
ITC1_1079_1142,187,266
ITC1_1090_1153,195,194
ITC1_1101_1164,138,142
ITC1_1112_1175,203,276
ITC1_1123_1186,182,191
ITC1_1134_1197,165,170
ITC1_1145_1208,178,187
ITC1_1156_1219,223,265
ITC1_1167_1230,298,330
ITC1_1178_1241,349,362
ITC1_1189_1252,228,212
ITC1_1200_1263,151,168
ITC1_1201_1264,204,233
IXR1_1_64,255,395
IXR1_12_75,253,361
IXR1_23_86,280,429
IXR1_34_97,283,426
IXR1_45_108,508,560
IXR1_56_119,351,446
IXR1_67_130,257,339
IXR1_78_141,330,407
IXR1_89_152,280,398
IXR1_100_163,343,450
IXR1_111_174,301,354
IXR1_122_185,274,319
IXR1_133_196,290,367
IXR1_144_207,360,494
IXR1_155_218,207,299
IXR1_166_229,227,377
IXR1_177_240,352,492
IXR1_188_251,395,544
IXR1_199_262,389,594
IXR1_210_273,549,829
IXR1_221_284,522,759
IXR1_232_295,445,673
IXR1_243_306,370,489
IXR1_254_317,350,505
IXR1_265_328,299,355
IXR1_276_339,223,312
IXR1_287_350,285,351
IXR1_298_361,229,280
IXR1_309_372,262,311
IXR1_320_383,419,464
IXR1_331_394,364,433
IXR1_342_405,260,381
IXR1_353_416,306,292
IXR1_364_427,246,297
IXR1_375_438,250,320
IXR1_386_449,283,278
IXR1_397_460,282,331
IXR1_408_471,239,259
IXR1_419_482,270,405
IXR1_430_493,180,217
IXR1_441_504,187,285
IXR1_452_515,269,302
IXR1_463_526,232,308
IXR1_474_537,239,323
IXR1_485_548,263,285
IXR1_496_559,231,301
IXR1_507_570,351,349
IXR1_518_581,253,333
IXR1_529_592,354,491
IXR1_534_597,286,334
MAC1_1_64,166,309
MAC1_12_75,325,383
MAC1_23_86,363,494
MAC1_34_97,247,362
MAC1_45_108,192,271
MAC1_56_119,237,317
MAC1_67_130,286,326
MAC1_78_141,224,273
MAC1_89_152,300,364
MAC1_100_163,287,282
MAC1_111_174,232,288
MAC1_122_185,215,324
MAC1_133_196,223,358
MAC1_144_207,355,428
MAC1_155_218,291,311
MAC1_166_229,339,388
MAC1_177_240,256,422
MAC1_188_251,406,574
MAC1_199_262,342,410
MAC1_210_273,351,447
MAC1_221_284,295,377
MAC1_232_295,356,382
MAC1_243_306,320,454
MAC1_254_317,267,350
MAC1_265_328,300,403
MAC1_276_339,354,363
MAC1_287_350,302,375
MAC1_298_361,244,353
MAC1_309_372,220,263
MAC1_320_383,213,258
MAC1_331_394,225,372
MAC1_342_405,221,283
MAC1_353_416,373,426
MAC1_354_417,343,429
MATALPHA1_1_64,213,242
MATALPHA1_12_75,254,328
MATALPHA1_23_86,261,276
MATALPHA1_34_97,217,212
MATALPHA1_45_108,288,280
MATALPHA1_56_119,298,328
MATALPHA1_67_130,349,411
MATALPHA1_78_141,303,325
MATALPHA1_89_152,239,264
MATALPHA1_100_163,374,443
MATALPHA1_111_174,237,421
MATALPHA1_112_175,308,379
MATALPHA2_1_64,155,184
MATALPHA2_12_75,176,182
MATALPHA2_23_86,255,291
MATALPHA2_34_97,231,265
MATALPHA2_45_108,195,216
MATALPHA2_56_119,197,254
MATALPHA2_67_130,203,250
MATALPHA2_78_141,192,216
MATALPHA2_89_152,135,206
MATALPHA2_100_163,185,168
MATALPHA2_111_174,291,290
MATALPHA2_122_185,188,206
MATALPHA2_133_196,117,143
MATALPHA2_144_207,160,192
MATALPHA2_147_210,219,276
MBP1_1_64,216,258
MBP1_12_75,190,223
MBP1_23_86,158,207
MBP1_34_97,252,251
MBP1_45_108,278,316
MBP1_56_119,408,513
MBP1_67_130,345,406
MBP1_78_141,326,378
MBP1_89_152,175,249
MBP1_100_163,142,176
MBP1_111_174,131,213
MBP1_122_185,191,206
MBP1_133_196,184,228
MBP1_144_207,325,389
MBP1_155_218,272,372
MBP1_166_229,362,456
MBP1_177_240,453,513
MBP1_188_251,287,356
MBP1_199_262,317,380
MBP1_210_273,247,319
MBP1_221_284,286,320
MBP1_232_295,291,318
MBP1_243_306,250,353
MBP1_254_317,414,501
MBP1_265_328,477,589
MBP1_276_339,582,812
MBP1_287_350,500,607
MBP1_298_361,334,448
MBP1_309_372,254,369
MBP1_320_383,257,353
MBP1_331_394,252,257
MBP1_342_405,326,397
MBP1_353_416,315,344
MBP1_364_427,264,387
MBP1_375_438,361,477
MBP1_386_449,275,369
MBP1_397_460,327,334
MBP1_408_471,289,395
MBP1_419_482,340,412
MBP1_430_493,333,366
MBP1_441_504,317,324
MBP1_452_515,372,425
MBP1_463_526,282,294
MBP1_474_537,340,398
MBP1_485_548,294,381
MBP1_496_559,183,246
MBP1_507_570,260,292
MBP1_518_581,220,247
MBP1_529_592,170,203
MBP1_540_603,217,286
MBP1_551_614,308,370
MBP1_562_625,294,340
MBP1_573_636,283,326
MBP1_584_647,240,260
MBP1_595_658,172,189
MBP1_606_669,139,178
MBP1_617_680,134,156
MBP1_628_691,159,140
MBP1_639_702,131,118
MBP1_650_713,135,130
MBP1_661_724,151,158
MBP1_672_735,155,203
MBP1_683_746,113,105
MBP1_694_757,151,140
MBP1_705_768,138,147
MBP1_716_779,152,193
MBP1_727_790,81,114
MBP1_738_801,139,226
MBP1_749_812,198,239
MBP1_760_823,149,234
MBP1_771_834,215,226
MBP1_770_833,190,203
MCM1_1_64,246,299
MCM1_12_75,325,394
MCM1_23_86,272,364
MCM1_34_97,376,474
MCM1_45_108,326,477
MCM1_56_119,336,383
MCM1_67_130,239,421
MCM1_78_141,292,364
MCM1_89_152,253,329
MCM1_100_163,217,322
MCM1_111_174,233,302
MCM1_122_185,246,344
MCM1_133_196,244,369
MCM1_144_207,151,241
MCM1_155_218,188,294
MCM1_166_229,293,392
MCM1_177_240,227,291
MCM1_188_251,261,357
MCM1_199_262,386,505
MCM1_210_273,329,441
MCM1_221_284,461,603
MCM1_223_286,403,511
MDS3_1_64,425,546
MDS3_12_75,377,507
MDS3_23_86,372,451
MDS3_34_97,242,286
MDS3_45_108,279,247
MDS3_56_119,360,401
MDS3_67_130,250,304
MDS3_78_141,167,185
MDS3_89_152,154,169
MDS3_100_163,274,324
MDS3_111_174,221,203
MDS3_122_185,356,428
MDS3_133_196,368,415
MDS3_144_207,428,484
MDS3_155_218,380,448
MDS3_166_229,272,298
MDS3_177_240,229,258
MDS3_188_251,147,166
MDS3_199_262,165,216
MDS3_210_273,295,351
MDS3_221_284,235,265
MDS3_232_295,261,287
MDS3_243_306,326,343
MDS3_254_317,314,294
MDS3_265_328,234,293
MDS3_276_339,308,352
MDS3_287_350,294,461
MDS3_298_361,338,430
MDS3_309_372,369,446
MDS3_320_383,382,489
MDS3_331_394,469,493
MDS3_342_405,384,513
MDS3_353_416,432,472
MDS3_364_427,402,490
MDS3_375_438,365,437
MDS3_386_449,345,407
MDS3_397_460,484,583
MDS3_408_471,393,466
MDS3_419_482,323,351
MDS3_430_493,277,316
MDS3_441_504,413,412
MDS3_452_515,208,205
MDS3_463_526,315,384
MDS3_474_537,316,418
MDS3_485_548,313,350
MDS3_496_559,360,392
MDS3_507_570,291,408
MDS3_518_581,300,349
MDS3_529_592,310,372
MDS3_540_603,317,365
MDS3_551_614,254,343
MDS3_562_625,286,296
MDS3_573_636,293,394
MDS3_584_647,364,447
MDS3_595_658,233,378
MDS3_606_669,288,464
MDS3_617_680,421,539
MDS3_628_691,325,438
MDS3_639_702,384,468
MDS3_650_713,332,368
MDS3_661_724,343,375
MDS3_672_735,198,228
MDS3_683_746,285,292
MDS3_694_757,291,374
MDS3_705_768,285,341
MDS3_716_779,347,435
MDS3_727_790,418,530
MDS3_738_801,397,535
MDS3_749_812,336,372
MDS3_760_823,204,322
MDS3_771_834,205,343
MDS3_782_845,244,369
MDS3_793_856,256,405
MDS3_804_867,286,370
MDS3_815_878,379,407
MDS3_826_889,281,381
MDS3_837_900,348,428
MDS3_848_911,387,519
MDS3_859_922,353,467
MDS3_870_933,364,537
MDS3_881_944,329,409
MDS3_892_955,322,410
MDS3_903_966,274,357
MDS3_914_977,199,321
MDS3_925_988,229,288
MDS3_936_999,290,357
MDS3_947_1010,380,416
MDS3_958_1021,389,447
MDS3_969_1032,473,493
MDS3_980_1043,447,500
MDS3_991_1054,344,365
MDS3_1002_1065,305,352
MDS3_1013_1076,290,299
MDS3_1024_1087,215,267
MDS3_1035_1098,242,241
MDS3_1046_1109,244,265
MDS3_1057_1120,163,212
MDS3_1068_1131,253,269
MDS3_1079_1142,205,279
MDS3_1090_1153,244,333
MDS3_1101_1164,208,306
MDS3_1112_1175,354,421
MDS3_1123_1186,268,471
MDS3_1134_1197,349,374
MDS3_1145_1208,331,426
MDS3_1156_1219,249,319
MDS3_1167_1230,241,326
MDS3_1178_1241,252,287
MDS3_1189_1252,205,250
MDS3_1200_1263,251,331
MDS3_1211_1274,249,358
MDS3_1222_1285,259,361
MDS3_1233_1296,267,310
MDS3_1244_1307,199,205
MDS3_1255_1318,138,182
MDS3_1266_1329,152,185
MDS3_1277_1340,133,140
MDS3_1288_1351,140,169
MDS3_1299_1362,159,135
MDS3_1310_1373,272,272
MDS3_1321_1384,285,358
MDS3_1332_1395,362,452
MDS3_1343_1406,442,512
MDS3_1354_1417,419,528
MDS3_1365_1428,585,706
MDS3_1376_1439,392,434
MDS3_1387_1450,333,374
MDS3_1398_1461,318,400
MDS3_1409_1472,255,301
MDS3_1420_1483,184,216
MDS3_1424_1487,251,310
MET28_1_64,271,385
MET28_12_75,270,385
MET28_23_86,337,436
MET28_34_97,224,354
MET28_45_108,166,217
MET28_56_119,232,240
MET28_67_130,165,238
MET28_78_141,208,254
MET28_89_152,135,160
MET28_100_163,188,222
MET28_111_174,146,172
MET28_122_185,154,203
MET28_124_187,134,159
MET31_1_64,212,281
MET31_12_75,166,237
MET31_23_86,178,193
MET31_34_97,152,214
MET31_45_108,209,260
MET31_56_119,216,275
MET31_67_130,316,432
MET31_78_141,305,364
MET31_89_152,290,427
MET31_100_163,243,306
MET31_111_174,279,352
MET31_114_177,350,383
MET32_1_64,142,140
MET32_12_75,116,115
MET32_23_86,174,188
MET32_34_97,118,156
MET32_45_108,171,215
MET32_56_119,164,216
MET32_67_130,212,315
MET32_78_141,286,357
MET32_89_152,276,353
MET32_100_163,246,365
MET32_111_174,216,325
MET32_122_185,262,365
MET32_128_191,306,384
MET4_1_64,345,482
MET4_12_75,318,406
MET4_23_86,420,495
MET4_34_97,302,437
MET4_45_108,373,472
MET4_56_119,373,449
MET4_67_130,278,449
MET4_78_141,281,374
MET4_89_152,309,383
MET4_100_163,320,383
MET4_111_174,292,410
MET4_122_185,347,386
MET4_133_196,214,227
MET4_144_207,247,339
MET4_155_218,256,326
MET4_166_229,184,243
MET4_177_240,212,257
MET4_188_251,181,203
MET4_199_262,271,262
MET4_210_273,329,444
MET4_221_284,311,378
MET4_232_295,301,334
MET4_243_306,255,328
MET4_254_317,274,355
MET4_265_328,281,409
MET4_276_339,235,338
MET4_287_350,209,299
MET4_298_361,295,305
MET4_309_372,332,350
MET4_320_383,352,423
MET4_331_394,368,451
MET4_342_405,256,322
MET4_353_416,118,150
MET4_364_427,112,133
MET4_375_438,138,157
MET4_386_449,254,282
MET4_397_460,242,299
MET4_408_471,273,432
MET4_419_482,310,335
MET4_430_493,204,242
MET4_441_504,225,226
MET4_452_515,144,206
MET4_463_526,214,265
MET4_474_537,259,335
MET4_485_548,233,307
MET4_496_559,250,322
MET4_507_570,189,190
MET4_518_581,203,236
MET4_529_592,204,203
MET4_540_603,201,216
MET4_551_614,78,110
MET4_562_625,133,160
MET4_573_636,151,160
MET4_584_647,136,145
MET4_595_658,111,141
MET4_606_669,96,104
MET4_609_672,119,171
MGA1_1_64,397,421
MGA1_12_75,467,509
MGA1_23_86,334,432
MGA1_34_97,251,322
MGA1_45_108,441,539
MGA1_56_119,299,353
MGA1_67_130,207,219
MGA1_78_141,261,287
MGA1_89_152,332,386
MGA1_100_163,268,323
MGA1_111_174,325,469
MGA1_122_185,395,499
MGA1_133_196,392,455
MGA1_144_207,305,394
MGA1_155_218,448,439
MGA1_166_229,392,452
MGA1_177_240,329,459
MGA1_188_251,285,404
MGA1_199_262,349,444
MGA1_210_273,363,512
MGA1_221_284,454,545
MGA1_232_295,430,567
MGA1_243_306,505,704
MGA1_254_317,436,619
MGA1_265_328,381,391
MGA1_276_339,304,346
MGA1_287_350,251,292
MGA1_298_361,290,323
MGA1_309_372,194,228
MGA1_320_383,175,205
MGA1_331_394,207,206
MGA1_342_405,203,211
MGA1_353_416,177,257
MGA1_364_427,264,316
MGA1_375_438,378,478
MGA1_386_449,372,483
MGA1_393_456,352,363
MGA2_1_64,350,424
MGA2_12_75,366,424
MGA2_23_86,420,532
MGA2_34_97,277,369
MGA2_45_108,199,301
MGA2_56_119,226,240
MGA2_67_130,200,223
MGA2_78_141,201,272
MGA2_89_152,295,318
MGA2_100_163,285,346
MGA2_111_174,281,322
MGA2_122_185,272,351
MGA2_133_196,292,345
MGA2_144_207,201,244
MGA2_155_218,159,188
MGA2_166_229,180,188
MGA2_177_240,206,195
MGA2_188_251,176,203
MGA2_199_262,154,171
MGA2_210_273,135,177
MGA2_221_284,171,236
MGA2_232_295,144,174
MGA2_243_306,164,216
MGA2_254_317,190,216
MGA2_265_328,148,208
MGA2_276_339,287,283
MGA2_287_350,264,329
MGA2_298_361,253,293
MGA2_309_372,184,221
MGA2_320_383,201,275
MGA2_331_394,194,232
MGA2_342_405,165,216
MGA2_353_416,203,274
MGA2_364_427,223,262
MGA2_375_438,335,337
MGA2_386_449,258,295
MGA2_397_460,369,442
MGA2_408_471,395,535
MGA2_419_482,337,401
MGA2_430_493,235,273
MGA2_441_504,396,451
MGA2_452_515,308,360
MGA2_463_526,289,351
MGA2_474_537,340,378
MGA2_485_548,156,198
MGA2_496_559,219,263
MGA2_507_570,461,506
MGA2_518_581,378,477
MGA2_529_592,543,813
MGA2_540_603,506,562
MGA2_551_614,473,576
MGA2_562_625,244,335
MGA2_573_636,298,351
MGA2_584_647,188,252
MGA2_595_658,164,178
MGA2_606_669,280,340
MGA2_617_680,258,238
MGA2_628_691,345,489
MGA2_639_702,315,339
MGA2_650_713,274,329
MGA2_661_724,164,215
MGA2_672_735,282,280
MGA2_683_746,323,410
MGA2_694_757,304,352
MGA2_705_768,355,379
MGA2_716_779,289,326
MGA2_727_790,268,359
MGA2_738_801,255,299
MGA2_749_812,160,188
MGA2_760_823,173,177
MGA2_771_834,185,209
MGA2_782_845,318,380
MGA2_793_856,285,367
MGA2_804_867,285,298
MGA2_815_878,269,388
MGA2_826_889,267,347
MGA2_837_900,303,341
MGA2_848_911,225,352
MGA2_859_922,288,438
MGA2_870_933,195,268
MGA2_881_944,273,331
MGA2_892_955,315,424
MGA2_903_966,354,424
MGA2_914_977,307,431
MGA2_925_988,299,285
MGA2_936_999,279,316
MGA2_947_1010,219,331
MGA2_958_1021,147,207
MGA2_969_1032,139,169
MGA2_980_1043,133,157
MGA2_991_1054,193,247
MGA2_1002_1065,294,374
MGA2_1013_1076,271,321
MGA2_1024_1087,233,289
MGA2_1035_1098,253,296
MGA2_1046_1109,202,255
MGA2_1050_1113,207,272
MIG1_1_64,297,395
MIG1_12_75,335,435
MIG1_23_86,394,515
MIG1_34_97,353,436
MIG1_45_108,217,266
MIG1_56_119,263,332
MIG1_67_130,271,336
MIG1_78_141,388,389
MIG1_89_152,402,480
MIG1_100_163,388,412
MIG1_111_174,262,289
MIG1_122_185,228,322
MIG1_133_196,402,447
MIG1_144_207,396,509
MIG1_155_218,543,703
MIG1_166_229,564,751
MIG1_177_240,361,606
MIG1_188_251,562,770
MIG1_199_262,245,298
MIG1_210_273,274,314
MIG1_221_284,382,478
MIG1_232_295,257,313
MIG1_243_306,328,352
MIG1_254_317,265,335
MIG1_265_328,271,325
MIG1_276_339,299,388
MIG1_287_350,304,342
MIG1_298_361,257,360
MIG1_309_372,280,331
MIG1_320_383,281,342
MIG1_331_394,292,370
MIG1_342_405,399,529
MIG1_353_416,385,530
MIG1_364_427,308,392
MIG1_375_438,321,436
MIG1_386_449,212,320
MIG1_397_460,187,269
MIG1_408_471,268,308
MIG1_419_482,379,425
MIG1_430_493,426,429
MIG1_441_504,561,741
MIG2_1_64,256,342
MIG2_12_75,333,342
MIG2_23_86,191,216
MIG2_34_97,242,281
MIG2_45_108,318,405
MIG2_56_119,210,322
MIG2_67_130,226,359
MIG2_78_141,249,404
MIG2_89_152,505,638
MIG2_100_163,565,909
MIG2_111_174,588,830
MIG2_122_185,573,755
MIG2_133_196,690,806
MIG2_144_207,523,746
MIG2_155_218,434,536
MIG2_166_229,448,404
MIG2_177_240,371,545
MIG2_188_251,476,627
MIG2_199_262,334,467
MIG2_210_273,292,397
MIG2_221_284,373,553
MIG2_232_295,557,730
MIG2_243_306,398,463
MIG2_254_317,376,454
MIG2_265_328,340,446
MIG2_276_339,253,374
MIG2_287_350,183,342
MIG2_298_361,264,303
MIG2_309_372,204,314
MIG2_320_383,300,392
MIG2_319_382,296,414
MIG3_1_64,213,278
MIG3_12_75,208,290
MIG3_23_86,126,181
MIG3_34_97,275,371
MIG3_45_108,262,324
MIG3_56_119,279,358
MIG3_67_130,333,377
MIG3_78_141,216,352
MIG3_89_152,319,392
MIG3_100_163,249,319
MIG3_111_174,475,584
MIG3_122_185,566,659
MIG3_133_196,451,515
MIG3_144_207,475,541
MIG3_155_218,468,493
MIG3_166_229,417,519
MIG3_177_240,436,536
MIG3_188_251,414,563
MIG3_199_262,315,425
MIG3_210_273,373,465
MIG3_221_284,260,358
MIG3_232_295,381,466
MIG3_243_306,328,463
MIG3_254_317,244,318
MIG3_265_328,291,326
MIG3_276_339,282,329
MIG3_287_350,257,343
MIG3_298_361,264,348
MIG3_309_372,212,284
MIG3_320_383,297,335
MIG3_331_394,630,751
MOT2_1_64,311,362
MOT2_12_75,267,331
MOT2_23_86,280,402
MOT2_34_97,315,329
MOT2_45_108,133,274
MOT2_56_119,146,186
MOT2_67_130,106,148
MOT2_78_141,99,122
MOT2_89_152,229,285
MOT2_100_163,293,313
MOT2_111_174,210,234
MOT2_122_185,245,314
MOT2_133_196,232,299
MOT2_144_207,220,251
MOT2_155_218,272,313
MOT2_166_229,291,400
MOT2_177_240,322,366
MOT2_188_251,452,553
MOT2_199_262,355,456
MOT2_210_273,237,323
MOT2_221_284,258,238
MOT2_232_295,214,240
MOT2_243_306,269,276
MOT2_254_317,207,240
MOT2_265_328,321,391
MOT2_276_339,334,416
MOT2_287_350,321,428
MOT2_298_361,298,325
MOT2_309_372,296,421
MOT2_320_383,315,415
MOT2_331_394,343,388
MOT2_342_405,221,293
MOT2_353_416,275,337
MOT2_364_427,260,301
MOT2_375_438,325,374
MOT2_386_449,296,361
MOT2_397_460,279,307
MOT2_408_471,254,281
MOT2_419_482,218,222
MOT2_430_493,227,278
MOT2_441_504,304,349
