,1_0_1,1_0_2,1_60_1,1_60_2,2_0_1,2_0_2,2_60_1,2_60_2
PMD1_859_922,503,452,308,394,202,190,283,198
PMD1_870_933,1380,1271,877,1046,977,1183,1330,824
PMD1_881_944,394,589,275,349,259,260,333,231
PMD1_892_955,343,286,213,248,307,267,404,160
PMD1_903_966,497,398,248,312,399,459,639,350
PMD1_914_977,478,403,247,326,306,462,388,249
PMD1_925_988,387,228,163,195,203,273,241,132
PMD1_936_999,405,539,366,421,574,553,495,385
PMD1_947_1010,230,192,186,223,210,283,304,246
PMD1_958_1021,470,456,248,325,348,297,413,253
PMD1_969_1032,230,223,108,208,175,246,144,80
PMD1_980_1043,174,123,95,151,139,75,92,37
PMD1_991_1054,253,216,136,176,234,231,268,174
PMD1_1002_1065,211,249,124,129,164,142,173,162
PMD1_1013_1076,150,82,57,87,131,66,189,149
PMD1_1024_1087,156,91,109,93,89,56,152,84
PMD1_1035_1098,149,176,85,76,105,81,153,70
PMD1_1046_1109,117,80,67,66,84,37,144,109
PMD1_1057_1120,176,295,168,119,117,72,234,94
PMD1_1068_1131,249,304,148,110,79,51,207,141
PMD1_1079_1142,1087,948,713,565,579,486,1010,755
PMD1_1090_1153,878,676,441,382,690,673,636,392
PMD1_1101_1164,660,420,201,249,301,297,235,137
PMD1_1112_1175,231,116,94,99,166,224,176,106
PMD1_1123_1186,220,226,113,141,194,209,287,170
PMD1_1134_1197,231,194,81,106,147,250,140,123
PMD1_1145_1208,120,172,57,115,134,144,220,112
PMD1_1156_1219,178,202,150,110,100,105,125,42
PMD1_1167_1230,253,239,108,156,123,213,215,217
PMD1_1178_1241,198,292,145,171,140,216,198,107
PMD1_1189_1252,312,344,151,130,201,285,299,145
PMD1_1200_1263,1161,1000,699,1009,501,399,819,520
PMD1_1211_1274,1037,1044,692,1040,703,702,1089,725
PMD1_1222_1285,654,510,348,413,289,332,393,273
PMD1_1233_1296,1164,1034,853,1146,903,976,1381,1030
PMD1_1244_1307,513,374,266,342,628,680,492,391
PMD1_1255_1318,435,412,226,264,490,373,430,236
PMD1_1266_1329,219,250,176,202,278,489,366,214
PMD1_1277_1340,161,245,152,201,274,235,293,130
PMD1_1288_1351,325,273,152,239,338,388,330,173
PMD1_1299_1362,262,295,146,212,203,182,228,126
PMD1_1310_1373,376,366,188,230,104,214,164,109
PMD1_1321_1384,401,438,299,298,202,233,335,260
PMD1_1332_1395,204,216,106,127,42,64,112,108
PMD1_1343_1406,184,269,166,185,164,165,156,93
PMD1_1354_1417,206,208,140,177,137,77,165,143
PMD1_1365_1428,107,209,95,138,261,203,320,196
PMD1_1376_1439,190,337,102,176,171,189,184,111
PMD1_1387_1450,315,277,161,265,103,178,161,104
PMD1_1398_1461,242,305,116,189,175,195,151,169
PMD1_1409_1472,229,180,122,193,219,229,205,167
PMD1_1420_1483,141,210,75,81,76,82,94,49
PMD1_1431_1494,331,354,148,258,261,277,332,199
PMD1_1442_1505,113,50,46,58,59,134,55,33
PMD1_1453_1516,49,143,51,64,33,44,73,42
PMD1_1464_1527,178,148,98,71,21,40,63,21
PMD1_1475_1538,685,724,532,377,378,298,856,577
PMD1_1486_1549,172,172,98,94,79,31,135,78
PMD1_1497_1560,168,138,69,60,145,100,103,98
PMD1_1508_1571,130,210,118,105,166,100,175,82
PMD1_1519_1582,150,177,79,125,68,106,182,92
PMD1_1530_1593,304,446,206,181,196,245,320,218
PMD1_1541_1604,140,212,101,117,115,116,135,87
PMD1_1552_1615,206,216,110,143,100,81,162,88
PMD1_1563_1626,635,926,533,543,381,294,965,553
PMD1_1574_1637,486,708,481,410,543,371,1021,691
PMD1_1585_1648,1746,1371,1198,1725,1133,918,2015,1644
PMD1_1596_1659,981,947,697,891,878,788,1398,1099
PMD1_1607_1670,104,303,122,125,234,219,216,139
PMD1_1618_1681,211,322,120,168,360,249,266,133
PMD1_1629_1692,1723,1464,1183,1753,1442,1225,2351,1616
PMD1_1640_1703,315,273,107,218,225,264,307,188
PMD1_1651_1714,507,461,249,209,278,236,268,190
PMD1_1662_1725,1043,839,710,967,776,786,1462,931
PMD1_1673_1736,449,445,266,373,452,425,661,448
PMD1_1684_1747,1651,1811,1448,2108,1743,1955,2753,2082
PMD1_1690_1753,370,378,197,219,427,310,321,239
PZF1_1_64,223,147,109,192,204,297,215,173
PZF1_12_75,287,320,122,185,83,188,135,93
PZF1_23_86,95,228,157,207,76,100,183,99
PZF1_34_97,377,341,189,192,347,230,304,214
PZF1_45_108,245,294,130,208,158,262,213,136
PZF1_56_119,292,162,162,278,259,227,249,181
PZF1_67_130,378,348,147,197,407,521,481,278
PZF1_78_141,461,495,220,307,341,285,342,284
PZF1_89_152,503,512,283,407,547,436,581,343
PZF1_100_163,943,665,497,625,448,576,515,407
PZF1_111_174,287,241,133,173,190,342,330,244
PZF1_122_185,384,355,132,200,246,170,285,163
PZF1_133_196,280,287,173,189,131,126,281,160
PZF1_144_207,131,135,105,79,88,141,121,49
PZF1_155_218,307,261,108,149,188,195,246,99
PZF1_166_229,291,316,261,252,213,146,220,100
PZF1_177_240,240,156,128,151,274,340,297,226
PZF1_188_251,314,252,173,223,207,264,239,148
PZF1_199_262,88,159,86,100,144,221,154,140
PZF1_210_273,361,393,179,230,109,129,158,102
PZF1_221_284,405,302,190,194,151,182,233,137
PZF1_232_295,297,205,111,112,121,153,148,95
PZF1_243_306,172,183,74,134,154,126,205,142
PZF1_254_317,207,167,152,137,226,252,296,215
PZF1_265_328,89,110,44,63,95,55,74,54
PZF1_276_339,261,245,146,118,183,174,258,163
PZF1_287_350,141,186,78,66,27,50,92,41
PZF1_298_361,436,359,205,331,179,131,136,71
PZF1_309_372,173,145,79,74,90,121,114,79
PZF1_320_383,97,85,64,41,63,20,73,64
PZF1_331_394,139,67,85,64,67,11,42,25
PZF1_342_405,113,126,79,63,64,67,99,69
PZF1_353_416,90,94,58,30,46,20,108,31
PZF1_364_427,1,7,5,10,4,0,7,11
PZF1_366_429,120,95,48,56,29,42,78,45
RAP1_1_64,341,269,197,297,309,226,357,276
RAP1_12_75,182,195,134,169,253,323,147,78
RAP1_23_86,113,196,103,144,164,174,225,129
RAP1_34_97,283,227,148,179,213,158,189,127
RAP1_45_108,545,362,312,391,459,520,512,308
RAP1_56_119,322,347,207,239,413,395,414,296
RAP1_67_130,324,195,104,144,124,209,202,121
RAP1_78_141,383,205,195,268,471,643,569,358
RAP1_89_152,281,307,134,214,303,468,378,233
RAP1_100_163,100,199,92,135,219,243,256,135
RAP1_111_174,580,408,266,346,338,216,357,216
RAP1_122_185,974,917,846,966,566,582,1275,803
RAP1_133_196,207,284,113,167,162,187,171,124
RAP1_144_207,376,375,185,172,163,182,233,185
RAP1_155_218,327,229,145,251,237,216,197,164
RAP1_166_229,508,467,198,246,447,350,463,251
RAP1_177_240,266,221,166,207,132,149,207,147
RAP1_188_251,182,122,67,91,131,196,197,97
RAP1_199_262,303,338,253,220,452,364,705,496
RAP1_210_273,113,153,53,89,146,156,209,133
RAP1_221_284,142,163,74,52,70,33,101,72
RAP1_232_295,365,338,233,361,401,373,481,322
RAP1_243_306,312,364,264,265,361,245,456,273
RAP1_254_317,152,244,115,153,145,165,235,107
RAP1_265_328,1329,1358,975,1338,1139,1437,1970,1759
RAP1_276_339,190,246,80,123,43,95,87,47
RAP1_287_350,247,175,100,83,83,90,103,61
RAP1_298_361,300,242,72,134,31,44,151,79
RAP1_309_372,192,356,149,194,111,119,164,92
RAP1_320_383,413,231,202,270,153,206,215,222
RAP1_331_394,315,368,116,234,228,196,203,128
RAP1_342_405,650,623,386,537,655,805,974,572
RAP1_353_416,276,292,138,169,138,108,202,99
RAP1_364_427,290,278,161,176,75,161,144,68
RAP1_375_438,273,188,108,125,188,165,173,126
RAP1_386_449,179,269,139,131,73,40,69,55
RAP1_397_460,139,297,132,124,78,51,171,88
RAP1_408_471,105,125,89,72,127,99,164,103
RAP1_419_482,287,238,131,151,142,142,205,75
RAP1_430_493,144,43,87,58,119,114,125,70
RAP1_441_504,249,226,97,183,187,143,143,92
RAP1_452_515,284,191,91,131,176,224,149,111
RAP1_463_526,463,458,331,421,352,278,449,236
RAP1_474_537,479,467,219,376,206,306,244,190
RAP1_485_548,853,943,608,880,582,546,714,459
RAP1_496_559,655,571,432,480,604,459,514,320
RAP1_507_570,337,292,176,219,149,174,206,139
RAP1_518_581,443,372,152,312,236,229,247,142
RAP1_529_592,219,198,100,187,104,156,131,66
RAP1_540_603,93,93,42,51,86,8,129,41
RAP1_551_614,191,421,148,189,119,43,184,97
RAP1_562_625,376,359,210,275,427,457,691,408
RAP1_573_636,969,1063,743,1028,892,928,1269,877
RAP1_584_647,274,376,184,304,173,262,309,152
RAP1_595_658,424,270,145,213,184,135,154,121
RAP1_606_669,364,279,256,228,185,213,253,178
RAP1_617_680,208,349,154,193,214,238,271,127
RAP1_628_691,961,964,796,1043,845,781,1621,1200
RAP1_639_702,1018,927,607,680,619,522,1071,647
RAP1_650_713,369,215,132,119,203,116,227,125
RAP1_661_724,291,276,129,183,108,119,262,137
RAP1_672_735,242,283,111,123,132,128,190,123
RAP1_683_746,186,272,128,114,115,190,154,167
RAP1_694_757,529,471,302,365,83,254,219,148
RAP1_705_768,371,276,167,167,149,164,231,114
RAP1_716_779,634,386,256,299,290,313,264,143
RAP1_727_790,471,536,266,230,394,319,368,218
RAP1_738_801,488,326,241,298,344,445,377,190
RAP1_749_812,764,777,539,618,881,791,1072,624
RAP1_760_823,169,112,68,80,147,180,178,89
RAP1_764_827,225,165,137,105,266,168,222,203
REB1_1_64,164,191,92,152,79,73,139,74
REB1_12_75,193,178,146,158,80,185,138,67
REB1_23_86,114,42,43,25,149,162,159,147
REB1_34_97,280,264,122,153,216,210,194,131
REB1_45_108,316,354,210,259,248,227,341,218
REB1_56_119,154,144,132,98,46,32,96,64
REB1_67_130,270,441,165,183,234,188,328,162
REB1_78_141,296,290,187,251,193,153,174,97
REB1_89_152,102,101,102,140,184,202,139,97
REB1_100_163,548,442,424,525,195,273,484,421
REB1_111_174,443,378,174,250,242,360,251,179
REB1_122_185,357,376,221,287,380,269,369,240
REB1_133_196,348,368,204,246,133,239,294,246
REB1_144_207,138,259,91,123,186,186,173,75
REB1_155_218,124,184,46,80,63,79,98,68
REB1_166_229,209,233,94,125,47,64,89,67
REB1_177_240,141,172,111,112,65,105,282,213
REB1_188_251,163,211,120,185,248,315,246,213
REB1_199_262,478,520,337,420,293,304,426,274
REB1_210_273,259,276,219,195,196,70,265,217
REB1_221_284,178,141,103,148,244,153,249,163
REB1_232_295,150,146,70,119,88,96,130,61
REB1_243_306,255,144,100,145,168,77,126,64
REB1_254_317,340,356,201,206,296,181,403,153
REB1_265_328,168,215,111,151,210,213,232,157
REB1_276_339,678,807,474,477,380,333,598,378
REB1_287_350,607,777,423,628,578,565,894,607
REB1_298_361,684,757,368,474,535,639,625,442
REB1_309_372,1585,1834,1065,1302,1063,971,2152,1586
REB1_320_383,1358,1640,950,1242,840,737,1725,1291
REB1_331_394,1334,1753,1198,1199,1003,804,1977,1311
REB1_342_405,338,341,149,162,223,305,320,191
REB1_353_416,277,214,168,205,253,403,318,187
REB1_364_427,512,797,473,440,431,372,748,455
REB1_375_438,193,193,129,167,199,223,210,125
REB1_386_449,265,292,133,202,104,143,103,107
REB1_397_460,213,265,174,217,126,97,191,124
REB1_408_471,204,147,119,126,155,239,176,119
REB1_419_482,96,75,57,86,29,107,91,46
REB1_430_493,193,354,196,187,172,145,212,172
REB1_441_504,675,644,502,453,319,377,743,507
REB1_452_515,289,300,238,266,223,241,413,320
REB1_463_526,1030,1141,804,1142,918,902,1563,1144
REB1_474_537,148,211,123,118,163,257,260,167
REB1_485_548,162,197,70,100,94,73,107,93
REB1_496_559,140,132,137,123,81,73,91,62
REB1_507_570,463,502,437,587,361,351,704,513
REB1_518_581,102,110,93,128,189,313,156,90
REB1_529_592,270,200,181,174,231,247,337,239
REB1_540_603,1274,1330,869,1227,829,805,1442,1160
REB1_551_614,507,506,324,467,369,389,624,433
REB1_562_625,376,209,205,205,190,209,245,130
REB1_573_636,306,260,158,166,182,172,238,176
REB1_584_647,192,234,125,137,285,214,256,135
REB1_595_658,338,316,153,291,342,353,505,297
REB1_606_669,284,278,141,155,257,336,320,240
REB1_617_680,169,230,143,134,166,126,168,91
REB1_628_691,274,434,198,289,294,304,300,201
REB1_639_702,165,181,114,140,254,240,248,210
REB1_650_713,268,252,137,152,351,336,287,155
REB1_661_724,1273,1451,708,855,1181,1230,1634,959
REB1_672_735,767,828,467,622,1031,1024,1387,855
REB1_683_746,495,278,146,217,176,163,203,139
REB1_694_757,230,170,157,113,140,113,176,86
REB1_705_768,171,136,79,88,100,143,183,77
REB1_716_779,304,406,143,179,139,125,181,95
REB1_727_790,145,201,86,76,61,83,126,89
REB1_738_801,357,392,292,281,106,66,386,197
REB1_747_810,287,130,67,99,106,100,114,124
REI1_1_64,438,579,300,394,306,422,413,275
REI1_12_75,390,239,195,230,266,152,185,152
REI1_23_86,193,189,117,111,128,257,202,78
REI1_34_97,410,424,293,302,267,328,501,438
REI1_45_108,699,590,452,622,287,363,579,463
REI1_56_119,120,52,50,113,104,121,150,94
REI1_67_130,679,864,525,710,622,490,1272,963
REI1_78_141,1037,1101,778,1025,696,755,1521,1062
REI1_89_152,417,478,316,464,255,514,743,448
REI1_100_163,300,162,138,287,236,164,247,156
REI1_111_174,136,85,77,125,46,44,82,53
REI1_122_185,274,418,223,248,243,185,413,226
REI1_133_196,622,583,477,622,684,629,914,670
REI1_144_207,1033,933,678,814,932,908,1271,772
REI1_155_218,236,246,93,167,155,153,214,155
REI1_166_229,379,256,189,214,137,331,241,150
REI1_177_240,762,581,358,518,670,465,551,284
REI1_188_251,232,311,127,166,229,314,265,153
REI1_199_262,371,222,125,143,243,265,264,112
REI1_210_273,234,297,148,206,242,278,400,243
REI1_221_284,510,529,291,428,320,510,385,224
REI1_232_295,383,446,192,348,326,238,356,210
REI1_243_306,238,184,155,164,238,178,332,178
REI1_254_317,388,561,330,362,319,260,466,354
REI1_265_328,436,421,265,261,323,280,320,216
REI1_276_339,344,226,168,202,168,242,98,86
REI1_287_350,241,152,61,99,123,44,208,90
REI1_298_361,244,219,111,141,218,236,250,142
REI1_309_372,335,283,263,306,192,141,127,68
REI1_320_383,473,569,390,496,269,285,365,215
REI1_331_394,194,104,113,150,340,294,234,119
REI1_330_393,294,262,212,203,355,405,328,270
RFX1_1_64,3988,4085,3020,3781,2987,3043,6029,4155
RFX1_12_75,865,1035,784,875,905,984,1808,1169
RFX1_23_86,1636,1734,1217,1631,1001,1026,1900,1440
RFX1_34_97,1672,1727,1353,2046,1772,1729,2945,2338
RFX1_45_108,1063,1317,907,1258,1488,1866,2494,1849
RFX1_56_119,417,571,256,450,461,764,725,443
RFX1_67_130,1324,1300,1100,1312,1461,1456,1897,1317
RFX1_78_141,1892,1666,1443,2122,2407,2465,2713,2038
RFX1_89_152,959,991,738,1056,1298,1615,1842,1091
RFX1_100_163,478,403,334,409,572,536,462,358
RFX1_111_174,868,795,468,658,625,689,576,472
RFX1_122_185,591,608,248,488,397,579,535,328
RFX1_133_196,351,253,191,326,459,391,381,320
RFX1_144_207,506,351,229,291,446,274,387,197
RFX1_155_218,241,171,156,145,121,102,104,87
RFX1_166_229,202,235,120,162,149,170,176,105
RFX1_177_240,197,224,89,103,226,147,337,200
RFX1_188_251,280,181,180,162,54,186,100,53
RFX1_199_262,87,136,66,99,73,130,92,79
RFX1_210_273,292,432,231,257,200,320,411,300
RFX1_221_284,137,110,55,81,159,113,160,100
RFX1_232_295,240,260,177,257,404,424,449,282
RFX1_243_306,126,238,110,129,172,179,198,123
RFX1_254_317,569,577,299,414,572,496,647,451
RFX1_265_328,429,400,206,305,209,329,316,172
RFX1_276_339,2633,2945,1838,2287,1963,1638,2846,1961
RFX1_287_350,1303,1298,951,993,1107,1103,1848,1151
RFX1_298_361,549,631,334,371,443,330,469,318
RFX1_309_372,420,508,223,334,311,411,426,198
RFX1_320_383,273,214,196,196,166,304,231,99
RFX1_331_394,1519,1633,1321,1744,1503,1797,2597,1708
RFX1_342_405,634,528,366,375,431,567,459,214
RFX1_353_416,534,571,318,366,187,236,294,207
RFX1_364_427,441,206,146,200,197,189,303,177
RFX1_375_438,542,337,281,663,367,348,366,257
RFX1_386_449,230,206,137,111,188,151,158,97
RFX1_397_460,181,264,161,162,219,213,203,88
RFX1_408_471,195,245,135,150,135,189,213,142
RFX1_419_482,221,304,151,281,136,257,268,155
RFX1_430_493,200,88,117,163,118,225,161,146
RFX1_441_504,1024,1069,766,886,652,816,1136,828
RFX1_452_515,266,311,216,188,188,231,297,153
RFX1_463_526,377,233,126,160,135,122,222,162
RFX1_474_537,312,308,138,146,152,194,313,180
RFX1_485_548,444,391,196,176,296,345,310,198
RFX1_496_559,289,340,163,216,475,468,485,316
RFX1_507_570,381,467,155,201,216,248,263,108
RFX1_518_581,219,213,139,156,63,159,121,83
RFX1_529_592,287,323,104,102,193,218,225,138
RFX1_540_603,207,256,82,116,220,243,267,182
RFX1_551_614,1075,1181,403,426,396,535,535,292
RFX1_562_625,281,331,156,158,175,208,216,162
RFX1_573_636,123,119,62,70,57,41,70,56
RFX1_584_647,153,181,106,116,116,149,283,136
RFX1_595_658,245,252,113,110,121,127,210,131
RFX1_606_669,216,241,173,97,163,88,206,127
RFX1_617_680,197,210,140,129,142,73,338,190
RFX1_628_691,199,278,163,177,132,75,349,190
RFX1_639_702,238,235,168,169,71,26,125,59
RFX1_650_713,283,359,202,167,181,202,560,329
RFX1_661_724,189,192,126,83,191,181,401,202
RFX1_672_735,381,406,166,227,234,241,358,263
RFX1_683_746,1172,1369,648,635,908,801,1179,820
RFX1_694_757,1570,1641,763,716,988,1028,1012,564
RFX1_705_768,583,626,309,298,389,407,524,319
RFX1_716_779,903,968,416,423,545,369,578,353
RFX1_727_790,190,308,131,147,113,90,82,69
RFX1_738_801,1156,1202,470,513,974,786,763,403
RFX1_749_812,138,237,90,177,129,118,114,77
RFX1_748_811,478,395,168,244,260,396,371,274
RGM1_1_64,963,793,577,689,627,634,936,677
RGM1_12_75,470,642,412,393,243,156,403,311
RGM1_23_86,509,385,287,395,315,369,568,336
RGM1_34_97,316,405,231,323,244,299,265,136
RGM1_45_108,239,272,153,180,180,243,292,172
RGM1_56_119,1297,1124,783,1153,1550,1062,1663,947
RGM1_67_130,1141,1249,734,1102,834,821,1113,581
RGM1_78_141,965,937,550,970,1243,942,1159,716
RGM1_89_152,1447,1332,610,1060,1400,1835,1286,935
RGM1_100_163,2614,2246,1256,1756,2767,3006,2252,1370
RGM1_111_174,748,689,349,481,455,682,458,277
RGM1_122_185,1721,2072,1247,1631,1754,1968,2212,1316
RGM1_133_196,442,382,251,362,477,714,616,352
RGM1_144_207,1315,992,626,1064,1255,1535,1397,892
RGM1_148_211,611,681,383,718,412,537,490,265
RIM101_1_64,261,316,183,216,120,161,251,174
RIM101_12_75,280,262,132,146,276,220,223,144
RIM101_23_86,449,538,332,406,343,312,542,408
RIM101_34_97,284,380,138,243,282,472,244,251
RIM101_45_108,628,548,282,481,522,510,478,326
RIM101_56_119,577,389,269,459,425,395,305,191
RIM101_67_130,462,492,305,366,561,460,513,273
RIM101_78_141,260,249,145,221,393,454,396,321
RIM101_89_152,556,464,440,487,637,901,652,471
RIM101_100_163,389,319,213,209,285,267,265,114
RIM101_111_174,326,324,119,232,344,373,273,226
RIM101_122_185,220,264,123,198,134,179,145,85
RIM101_133_196,228,84,107,124,39,90,102,49
RIM101_144_207,300,413,200,261,338,330,422,189
RIM101_155_218,1242,1302,569,601,1155,1558,1154,709
RIM101_166_229,87,97,67,83,131,121,98,66
RIM101_177_240,259,342,177,242,125,156,178,84
RIM101_188_251,106,129,98,128,159,211,172,113
RIM101_199_262,189,126,53,81,72,137,105,53
RIM101_210_273,102,112,90,47,40,95,45,32
RIM101_221_284,269,242,152,169,81,179,236,180
RIM101_232_295,545,500,339,344,306,300,487,333
RIM101_243_306,337,269,139,241,319,341,368,213
RIM101_254_317,517,635,326,498,701,540,738,474
RIM101_265_328,723,408,276,307,345,185,236,191
RIM101_276_339,277,231,176,239,181,341,209,134
RIM101_287_350,307,268,180,169,149,176,111,33
RIM101_298_361,508,477,231,321,363,242,333,270
RIM101_309_372,414,550,195,264,342,325,358,173
RIM101_320_383,466,443,283,328,307,281,302,182
RIM101_331_394,221,151,114,123,298,342,336,213
RIM101_342_405,292,357,196,243,235,306,251,181
RIM101_353_416,437,340,382,416,309,637,638,443
RIM101_364_427,614,757,484,568,466,412,666,461
RIM101_375_438,1037,1070,713,854,976,1025,1258,728
RIM101_386_449,1190,1183,963,1247,1126,1121,1872,1403
RIM101_397_460,397,402,226,342,415,448,367,249
RIM101_408_471,500,390,224,353,308,482,230,173
RIM101_419_482,402,476,235,344,262,399,313,183
RIM101_430_493,693,439,253,345,436,523,439,315
RIM101_441_504,588,680,256,492,422,536,317,166
RIM101_452_515,625,775,310,504,421,506,442,304
RIM101_463_526,501,414,267,359,403,562,349,253
RIM101_474_537,257,331,113,147,345,263,259,212
RIM101_485_548,277,235,135,186,230,227,126,90
RIM101_496_559,520,555,348,387,336,298,548,420
RIM101_507_570,213,274,87,199,147,137,188,102
RIM101_518_581,197,90,76,84,170,225,109,71
RIM101_529_592,163,117,103,87,55,24,71,59
RIM101_540_603,232,132,181,221,155,179,295,184
RIM101_551_614,342,273,137,220,179,101,183,105
RIM101_562_625,1147,1306,600,698,1078,1030,1421,893
RLM1_1_64,447,460,194,276,223,192,339,227
RLM1_12_75,261,186,105,148,333,197,350,199
RLM1_23_86,651,627,253,336,374,343,409,192
RLM1_34_97,188,149,74,104,97,129,94,40
RLM1_45_108,325,222,128,145,122,144,228,125
RLM1_56_119,103,204,62,107,230,193,265,162
RLM1_67_130,288,216,103,153,109,186,150,134
RLM1_78_141,179,126,88,117,55,23,58,21
RLM1_89_152,323,173,124,152,204,174,172,114
RLM1_100_163,165,143,55,109,71,107,82,48
RLM1_111_174,189,217,119,153,148,122,148,107
RLM1_122_185,176,142,91,97,59,181,118,65
RLM1_133_196,313,179,181,109,150,117,182,121
RLM1_144_207,443,724,480,499,471,449,1042,644
RLM1_155_218,739,834,460,650,579,562,685,502
RLM1_166_229,367,387,337,403,136,161,273,145
RLM1_177_240,1319,1146,1061,1410,1272,1346,1925,1299
RLM1_188_251,2275,2054,1814,2069,1502,1610,2605,1895
RLM1_199_262,2233,2274,1860,2525,1982,2156,3202,2395
RLM1_210_273,2471,2626,2161,3037,2507,2690,4209,3100
RLM1_221_284,1289,1181,952,1151,1146,1526,1999,1292
RLM1_232_295,966,836,692,612,752,838,1274,744
RLM1_243_306,132,148,62,120,229,188,222,178
RLM1_254_317,213,260,97,140,233,150,129,95
RLM1_265_328,480,474,223,375,169,233,214,95
RLM1_276_339,283,294,176,255,229,264,253,153
RLM1_287_350,524,472,427,465,505,316,586,306
RLM1_298_361,814,844,696,745,419,463,508,414
RLM1_309_372,749,877,686,932,1145,1590,1489,1084
RLM1_320_383,341,248,193,311,373,272,314,254
RLM1_331_394,1016,836,729,1112,1119,1104,1562,1169
RLM1_342_405,334,349,177,262,246,148,255,197
RLM1_353_416,585,485,296,407,494,373,615,297
RLM1_364_427,518,655,277,380,310,332,555,327
RLM1_375_438,208,429,169,201,350,428,348,207
RLM1_386_449,366,448,245,306,280,282,340,205
RLM1_397_460,410,537,241,375,473,467,402,269
RLM1_408_471,462,462,308,377,752,734,638,363
RLM1_419_482,162,215,93,194,194,72,177,121
RLM1_430_493,961,1181,913,1092,1105,957,1804,1106
RLM1_441_504,1544,1593,1195,1275,1179,1380,1781,1608
RLM1_452_515,2687,2524,1910,2352,2578,2460,4245,3283
RLM1_463_526,1953,1660,1609,1789,1557,1539,2302,1925
RLM1_474_537,1299,1106,757,1056,1206,1147,1492,948
RLM1_485_548,255,207,153,239,274,563,333,215
RLM1_496_559,442,387,225,234,169,221,249,160
RLM1_507_570,497,371,256,307,299,257,317,186
RLM1_518_581,282,172,138,192,202,107,187,101
RLM1_529_592,220,342,87,136,376,536,249,166
RLM1_540_603,184,216,110,129,113,179,119,129
RLM1_551_614,102,51,77,75,159,217,109,79
RLM1_562_625,182,150,99,103,83,109,116,75
RLM1_573_636,441,527,300,408,138,158,241,162
RLM1_584_647,368,264,219,221,147,126,235,150
RLM1_595_658,285,396,207,261,171,240,327,243
RLM1_606_669,106,159,74,74,154,154,115,31
RLM1_613_676,118,60,77,122,154,115,163,92
RME1_1_64,344,399,278,289,239,249,261,128
RME1_12_75,389,326,212,229,201,197,241,178
RME1_23_86,363,194,182,265,373,484,420,280
RME1_34_97,1127,1058,965,1298,940,794,1131,823
RME1_45_108,181,208,115,105,136,100,191,139
RME1_56_119,253,321,144,160,195,240,285,154
RME1_67_130,703,636,401,472,410,524,596,511
RME1_78_141,273,215,132,169,74,149,118,65
RME1_89_152,332,330,132,151,65,163,148,93
RME1_100_163,250,146,140,121,112,134,175,117
RME1_111_174,208,177,77,150,157,129,204,138
RME1_122_185,181,286,165,199,276,380,214,200
RME1_133_196,125,178,124,160,317,347,358,171
RME1_144_207,357,235,165,239,187,167,232,140
RME1_155_218,447,550,198,306,330,462,362,205
RME1_166_229,287,373,156,140,291,244,327,186
RME1_177_240,275,222,183,166,264,318,317,216
RME1_188_251,204,172,66,112,264,336,231,223
RME1_199_262,322,296,214,176,217,240,178,111
RME1_210_273,238,269,138,127,174,160,153,109
RME1_221_284,388,388,224,270,265,173,349,242
RME1_232_295,629,670,447,485,383,300,795,583
RME1_237_300,831,1008,546,558,556,418,1478,876
ROX1_1_64,329,222,76,141,178,223,213,131
ROX1_12_75,151,248,120,156,197,146,202,151
ROX1_23_86,273,204,123,132,197,131,280,194
ROX1_34_97,159,134,81,56,71,82,150,95
ROX1_45_108,82,133,85,93,48,30,94,75
ROX1_56_119,189,80,104,76,180,218,183,108
ROX1_67_130,270,210,211,300,328,253,290,188
ROX1_78_141,1106,1417,913,1172,1148,901,1802,1443
ROX1_89_152,2082,2021,1475,2023,1812,1950,2665,1860
ROX1_100_163,1098,926,765,1034,910,1065,1149,970
ROX1_111_174,1414,1328,1218,1494,1248,1507,2000,1361
ROX1_122_185,1615,1468,1108,1463,1002,998,1850,1309
ROX1_133_196,483,395,250,270,116,159,160,103
ROX1_144_207,548,433,245,262,461,369,469,241
ROX1_155_218,185,232,120,169,312,117,339,192
ROX1_166_229,343,419,199,242,307,255,408,241
ROX1_177_240,408,308,179,218,358,448,292,185
ROX1_188_251,581,438,265,304,195,285,287,168
ROX1_199_262,815,975,650,801,1083,1293,1484,940
ROX1_210_273,454,422,296,367,348,443,482,293
ROX1_221_284,377,426,219,307,425,594,375,207
ROX1_232_295,677,669,313,423,381,499,508,359
ROX1_243_306,279,402,267,305,444,354,392,291
ROX1_254_317,796,856,485,658,570,751,784,617
ROX1_265_328,1002,1297,638,719,528,645,962,613
ROX1_276_339,4162,4191,2869,3960,3288,3002,4939,3477
ROX1_287_350,1804,1606,1086,1140,1314,1282,1530,1015
ROX1_298_361,383,502,329,324,670,736,967,518
ROX1_305_368,1674,1695,1034,1453,1164,1589,1570,1172
RPH1_1_64,705,669,278,521,327,256,304,227
RPH1_12_75,147,154,39,106,111,90,121,72
RPH1_23_86,206,214,112,119,145,155,215,163
RPH1_34_97,127,99,49,89,147,97,176,111
RPH1_45_108,479,533,307,260,172,184,342,176
RPH1_56_119,258,350,188,226,116,201,221,206
RPH1_67_130,276,292,153,149,170,198,321,225
RPH1_78_141,141,148,117,121,64,68,87,50
RPH1_89_152,202,247,98,107,160,148,187,101
RPH1_100_163,262,198,160,152,163,109,129,81
RPH1_111_174,102,114,94,91,122,112,126,83
