,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
PLM2_419_482,796,188,8,4,6,413
PLM2_430_493,415,70,4,2,1,272
PLM2_441_504,10,2,0,2,0,1
PLM2_452_515,1861,1615,147,177,213,1112
PLM2_458_521,2111,518,2296,1824,2492,994
PMD1_1_64,2413,3088,543,812,446,1839
PMD1_12_75,896,103,5706,10385,13852,250
PMD1_23_86,135,16,223,709,714,16
PMD1_34_97,116,7,17,50,70,36
PMD1_45_108,38,2,24,289,139,18
PMD1_56_119,167,0,20,333,157,23
PMD1_67_130,238,7,5,110,82,22
PMD1_78_141,84,10,20,238,123,7
PMD1_89_152,149,5,36,24,39,58
PMD1_100_163,24,1,18,73,50,0
PMD1_111_174,180,9,10,68,20,24
PMD1_122_185,189,37,9,9,18,68
PMD1_133_196,183,32,40,123,43,54
PMD1_144_207,369,12,17,97,62,128
PMD1_155_218,432,77,5,29,0,220
PMD1_166_229,126,6,25,368,170,31
PMD1_177_240,823,35,7,28,18,238
PMD1_188_251,5,5,34,475,233,3
PMD1_199_262,297,7,72,745,887,83
PMD1_210_273,85,5,5,68,120,16
PMD1_221_284,168,25,144,1832,2111,61
PMD1_232_295,632,73,143,122,65,163
PMD1_243_306,849,39,75,42,113,70
PMD1_254_317,331,75,1557,2807,4148,69
PMD1_265_328,536,101,174,493,194,67
PMD1_276_339,289,106,2505,1988,2944,75
PMD1_287_350,54,21,11,20,37,7
PMD1_298_361,23,25,131,103,117,35
PMD1_309_372,39,10,54,328,283,18
PMD1_320_383,348,106,9,18,8,143
PMD1_331_394,1189,222,29,168,178,528
PMD1_342_405,45,12,1231,2289,1962,16
PMD1_353_416,73,34,410,2695,3914,14
PMD1_364_427,65,15,29,330,86,20
PMD1_375_438,381,4,337,2356,2949,48
PMD1_386_449,262,4,71,1033,917,39
PMD1_397_460,52,13,315,1430,2183,20
PMD1_408_471,2561,248,31,266,138,1089
PMD1_419_482,536,20,6867,5931,6844,67
PMD1_430_493,61,2,3,60,75,24
PMD1_441_504,114,26,7,476,176,17
PMD1_452_515,216,40,381,1401,1431,35
PMD1_463_526,981,123,13,135,148,519
PMD1_474_537,1708,226,67,362,190,711
PMD1_485_548,813,132,40,170,131,334
PMD1_496_559,63,12,12,155,97,19
PMD1_507_570,4590,891,101,365,344,2255
PMD1_518_581,554,75,117,346,222,132
PMD1_529_592,3047,376,14003,4931,5723,1670
PMD1_540_603,428,47,282,378,900,168
PMD1_551_614,922,33,233,1712,2265,321
PMD1_562_625,73,25,165,376,530,46
PMD1_573_636,313,21,31,389,282,100
PMD1_584_647,776,108,1663,1711,2114,319
PMD1_595_658,81,5,6,33,15,56
PMD1_606_669,16,7,7,11,35,2
PMD1_617_680,242,9,10,87,50,47
PMD1_628_691,217,8,192,988,1309,8
PMD1_639_702,1050,920,11,149,17,615
PMD1_650_713,1676,154,114,108,83,802
PMD1_661_724,142,15,234,650,703,22
PMD1_672_735,1117,451,37,64,30,567
PMD1_683_746,411,141,28,332,135,23
PMD1_694_757,57,70,37,117,30,19
PMD1_705_768,1586,1125,12,88,38,697
PMD1_716_779,30,12,8,0,27,21
PMD1_727_790,2280,908,65,307,157,1112
PMD1_738_801,535,95,1856,3579,4878,60
PMD1_749_812,777,245,257,596,432,254
PMD1_760_823,593,54,95,360,326,123
PMD1_771_834,219,34,130,373,370,97
PMD1_782_845,262,76,1978,4802,6018,130
PMD1_793_856,496,109,15,14,74,264
PMD1_804_867,807,114,155,365,460,173
PMD1_815_878,349,36,62,80,132,53
PMD1_826_889,6,21,714,1390,1603,5
PMD1_837_900,138,22,65,239,31,34
PMD1_848_911,506,113,25,90,115,98
PMD1_859_922,496,188,126,257,189,71
PMD1_870_933,384,121,558,1171,746,91
PMD1_881_944,322,102,196,705,291,135
PMD1_892_955,991,322,384,1126,1090,448
PMD1_903_966,211,27,99,195,77,55
PMD1_914_977,498,62,336,560,243,85
PMD1_925_988,2393,3201,247,683,341,1327
PMD1_936_999,515,295,762,962,1102,93
PMD1_947_1010,324,61,194,535,455,49
PMD1_958_1021,228,97,97,88,91,69
PMD1_969_1032,398,384,442,523,1011,246
PMD1_980_1043,99,31,64,140,66,14
PMD1_991_1054,186,72,423,471,925,79
PMD1_1002_1065,434,174,4,24,10,189
PMD1_1013_1076,193,10,62,605,240,35
PMD1_1024_1087,177,17,10,109,41,94
PMD1_1035_1098,42,11,18,69,86,16
PMD1_1046_1109,96,1,17,17,9,10
PMD1_1057_1120,199,48,31,75,143,37
PMD1_1068_1131,669,18,13,186,105,114
PMD1_1079_1142,482,54,17,146,67,133
PMD1_1090_1153,420,359,1001,1030,2615,114
PMD1_1101_1164,477,71,693,1513,2296,102
PMD1_1112_1175,276,21,798,1527,1942,37
PMD1_1123_1186,527,1473,60,496,149,280
PMD1_1134_1197,2645,342,327,997,1065,1199
PMD1_1145_1208,538,35,29,109,133,51
PMD1_1156_1219,858,179,23,195,76,429
PMD1_1167_1230,118,10,2041,1208,4631,16
PMD1_1178_1241,101,39,3059,4566,5905,34
PMD1_1189_1252,57,38,691,825,1662,25
PMD1_1200_1263,2258,713,56,373,165,810
PMD1_1211_1274,533,381,377,676,847,273
PMD1_1222_1285,407,114,1742,2681,2992,98
PMD1_1233_1296,389,74,7358,7988,12529,116
PMD1_1244_1307,215,46,19,177,17,47
PMD1_1255_1318,516,206,299,813,237,157
PMD1_1266_1329,239,75,84,74,25,53
PMD1_1277_1340,61,21,15,47,25,15
PMD1_1288_1351,901,424,794,1436,1933,373
PMD1_1299_1362,329,32,25,249,86,65
PMD1_1310_1373,43,25,88,199,127,5
PMD1_1321_1384,35,90,162,298,480,25
PMD1_1332_1395,726,168,103,251,179,261
PMD1_1343_1406,74,4,109,68,69,20
PMD1_1354_1417,65,100,53,109,114,17
PMD1_1365_1428,125,11,5,240,23,18
PMD1_1376_1439,48,11,309,310,396,19
PMD1_1387_1450,827,271,97,323,28,263
PMD1_1398_1461,743,151,63,54,4,156
PMD1_1409_1472,807,244,4,7,5,426
PMD1_1420_1483,140,29,40,84,43,6
PMD1_1431_1494,781,100,559,1440,1754,199
PMD1_1442_1505,174,3,110,731,315,18
PMD1_1453_1516,170,3,85,473,765,23
PMD1_1464_1527,252,0,1,7,0,55
PMD1_1475_1538,422,3,5,69,3,134
PMD1_1486_1549,143,4,8,14,38,17
PMD1_1497_1560,98,12,19,134,8,20
PMD1_1508_1571,412,29,79,310,178,58
PMD1_1519_1582,1393,121,9,149,85,524
PMD1_1530_1593,350,26,22,10,41,66
PMD1_1541_1604,35,31,0,22,38,31
PMD1_1552_1615,51,4,11,154,86,26
PMD1_1563_1626,227,5,27,193,120,36
PMD1_1574_1637,51,0,3,20,15,16
PMD1_1585_1648,9,4,403,643,976,6
PMD1_1596_1659,69,12,34,120,68,7
PMD1_1607_1670,110,20,5,28,3,24
PMD1_1618_1681,868,1942,1754,1116,1407,417
PMD1_1629_1692,304,57,138,655,332,102
PMD1_1640_1703,398,152,103,284,244,86
PMD1_1651_1714,369,77,947,914,1719,48
PMD1_1662_1725,3221,1265,355,825,423,1227
PMD1_1673_1736,17,8,0,6,0,2
PMD1_1684_1747,108,84,485,953,513,14
PMD1_1690_1753,471,338,179,333,83,230
PZF1_1_64,111,69,340,424,373,11
PZF1_12_75,204,8,8,101,74,45
PZF1_23_86,1091,622,609,556,146,627
PZF1_34_97,376,198,106,182,222,206
PZF1_45_108,469,80,273,1050,274,96
PZF1_56_119,55,79,184,106,197,37
PZF1_67_130,358,435,233,510,208,76
PZF1_78_141,530,276,6439,3532,4615,177
PZF1_89_152,870,370,98,132,117,352
PZF1_100_163,362,126,373,1287,527,60
PZF1_111_174,196,28,221,560,254,46
PZF1_122_185,4357,9399,658,1112,1241,3067
PZF1_133_196,1045,123,507,874,1247,233
PZF1_144_207,77,15,74,425,222,9
PZF1_155_218,150,36,29,255,98,24
PZF1_166_229,349,53,1167,2322,3047,58
PZF1_177_240,326,24,422,251,1452,39
PZF1_188_251,325,101,145,496,373,115
PZF1_199_262,78,7,5,64,50,7
PZF1_210_273,692,138,896,1164,1023,281
PZF1_221_284,261,52,6,99,9,69
PZF1_232_295,28,45,41,57,58,18
PZF1_243_306,699,80,35,233,95,214
PZF1_254_317,369,14,22,391,221,29
PZF1_265_328,14,49,3,8,4,15
PZF1_276_339,228,5,89,184,177,28
PZF1_287_350,149,2,165,138,81,13
PZF1_298_361,1390,253,18,206,27,715
PZF1_309_372,398,43,7,15,60,181
PZF1_320_383,3,5,0,2,0,2
PZF1_331_394,152,4,1,25,3,33
PZF1_342_405,1,2,6,1,1,0
PZF1_353_416,0,18,0,1,3,18
PZF1_364_427,8,0,0,0,0,0
PZF1_366_429,2,0,0,0,0,0
RAP1_1_64,326,155,672,353,1331,38
RAP1_12_75,307,150,191,210,114,60
RAP1_23_86,66,17,138,339,192,10
RAP1_34_97,140,49,141,250,170,46
RAP1_45_108,359,35,141,90,40,86
RAP1_56_119,143,27,17,23,28,6
RAP1_67_130,93,19,247,748,250,14
RAP1_78_141,522,382,223,86,92,268
RAP1_89_152,3210,2865,255,242,173,1953
RAP1_100_163,255,22,47,363,81,40
RAP1_111_174,393,35,30,120,36,53
RAP1_122_185,242,7,602,1205,1293,57
RAP1_133_196,16,19,11,5,4,26
RAP1_144_207,447,826,62,132,74,386
RAP1_155_218,9,6,58,51,103,1
RAP1_166_229,181,44,374,449,223,30
RAP1_177_240,442,61,184,773,481,75
RAP1_188_251,145,26,19,52,27,48
RAP1_199_262,48,12,136,585,257,25
RAP1_210_273,95,26,11,52,22,51
RAP1_221_284,3106,10118,2020,3083,3658,2252
RAP1_232_295,570,76,2113,3502,4559,49
RAP1_243_306,225,11,5103,3102,3540,32
RAP1_254_317,993,603,1,3,1,614
RAP1_265_328,3,16,6,7,5,24
RAP1_276_339,46,16,19,224,70,13
RAP1_287_350,468,12,392,741,748,19
RAP1_298_361,78,48,6,9,60,7
RAP1_309_372,364,7,719,2450,3509,50
RAP1_320_383,1976,7041,71,128,23,2050
RAP1_331_394,84,13,66,194,96,16
RAP1_342_405,87,16,76,464,194,15
RAP1_353_416,74,279,48,71,31,55
RAP1_364_427,805,382,6,9,41,559
RAP1_375_438,477,691,6,57,23,445
RAP1_386_449,66,146,72,553,250,21
RAP1_397_460,31,21,3938,2096,2386,18
RAP1_408_471,84,6,11,75,9,49
RAP1_419_482,30,16,24746,11091,17678,4
RAP1_430_493,103,8,0,5,3,55
RAP1_441_504,2096,759,70,176,93,1148
RAP1_452_515,580,121,707,1335,528,57
RAP1_463_526,94,10,317,632,463,17
RAP1_474_537,79,47,409,649,574,65
RAP1_485_548,94,52,96,41,206,10
RAP1_496_559,359,249,129,378,332,85
RAP1_507_570,1310,380,59,96,43,724
RAP1_518_581,600,47,48,330,130,221
RAP1_529_592,81,0,2,4,0,40
RAP1_540_603,76,4,3,15,8,4
RAP1_551_614,123,18,3,3,0,47
RAP1_562_625,120,77,149,718,298,43
RAP1_573_636,824,137,90,375,112,89
RAP1_584_647,995,418,313,249,162,536
RAP1_595_658,6,18,16,89,70,7
RAP1_606_669,821,216,594,1100,1033,520
RAP1_617_680,3,6,295,511,825,2
RAP1_628_691,433,40,751,2875,4022,173
RAP1_639_702,24,4,35,212,38,18
RAP1_650_713,148,12,305,2246,2800,22
RAP1_661_724,40,6,41,201,98,9
RAP1_672_735,126,2,14,173,31,21
RAP1_683_746,3458,614,6,70,70,1627
RAP1_694_757,125,15,32,166,71,26
RAP1_705_768,1595,312,10,46,31,978
RAP1_716_779,344,44,189,708,768,154
RAP1_727_790,175,17,37,180,176,33
RAP1_738_801,2167,955,1051,462,2153,914
RAP1_749_812,11,23,46,82,55,25
RAP1_760_823,237,69,28,146,123,50
RAP1_764_827,226,27,515,853,1101,47
REB1_1_64,225,5,76,480,161,16
REB1_12_75,13,0,12,139,66,1
REB1_23_86,103,43,2,4,5,26
REB1_34_97,17,17,88,251,312,4
REB1_45_108,608,42,1081,3105,3894,84
REB1_56_119,18,2,4,3,43,0
REB1_67_130,4,9,24,184,59,3
REB1_78_141,140,103,39,93,85,17
REB1_89_152,41,12,479,434,843,22
REB1_100_163,66,19,15,148,163,0
REB1_111_174,1640,868,42,237,90,1096
REB1_122_185,66,15,40,172,30,4
REB1_133_196,381,53,44,310,114,87
REB1_144_207,11,4,4,68,22,3
REB1_155_218,602,137,5,3,4,248
REB1_166_229,13,10,11,53,5,1
REB1_177_240,3,6,0,8,1,3
REB1_188_251,63,18,1111,1563,1873,20
REB1_199_262,480,270,2199,3114,4850,285
REB1_210_273,482,289,234,314,409,188
REB1_221_284,82,48,368,813,514,18
REB1_232_295,193,16,54,30,10,37
REB1_243_306,170,27,21,1,52,36
REB1_254_317,291,34,87,12,18,78
REB1_265_328,248,27,3,1,1,46
REB1_276_339,760,39,4,106,8,150
REB1_287_350,236,6,80,256,201,39
REB1_298_361,67,1,2,53,43,17
REB1_309_372,77,2,12,74,17,10
REB1_320_383,1006,121,8,244,71,578
REB1_331_394,105,9,344,1275,1835,4
REB1_342_405,1839,787,19,69,52,932
REB1_353_416,89,28,22,35,55,27
REB1_364_427,511,103,622,1192,1435,198
REB1_375_438,19,0,29,161,101,4
REB1_386_449,239,287,349,681,425,33
REB1_397_460,60,25,21,7,20,13
REB1_408_471,31,29,0,45,9,0
REB1_419_482,3,0,1,22,0,1
REB1_430_493,582,87,38,301,55,288
REB1_441_504,179,4,20,394,111,8
REB1_452_515,229,24,37,135,42,137
REB1_463_526,4,12,4,1,8,12
REB1_474_537,9,3,0,19,0,1
REB1_485_548,275,123,1083,147,894,164
REB1_496_559,6,4,14,4,33,1
REB1_507_570,137,35,20,0,3,34
REB1_518_581,1039,563,64,121,171,321
REB1_529_592,40,6,70,489,140,12
REB1_540_603,86,19,4,19,55,14
REB1_551_614,849,610,1998,2371,2363,349
REB1_562_625,219,145,197,275,164,49
REB1_573_636,107,58,5258,5426,7302,38
REB1_584_647,11,16,504,591,572,22
REB1_595_658,1309,704,972,1137,1067,490
REB1_606_669,278,133,156,433,169,59
REB1_617_680,49,7,250,85,124,41
REB1_628_691,232,226,197,643,363,38
REB1_639_702,4137,1967,401,555,332,2187
REB1_650_713,193,54,52,98,50,48
REB1_661_724,1184,322,40,93,63,673
REB1_672_735,0,0,572,709,1247,3
REB1_683_746,154,7,133,400,289,32
REB1_694_757,3,4,13,178,90,15
REB1_705_768,75,4,5,110,40,35
REB1_716_779,3,1,8,279,19,0
REB1_727_790,229,8,0,11,0,17
REB1_738_801,115,9,30,35,34,15
REB1_747_810,90,6,0,53,40,18
REI1_1_64,688,350,177,385,201,150
REI1_12_75,542,264,41,101,77,80
REI1_23_86,260,47,334,480,106,50
REI1_34_97,194,13,219,521,221,53
REI1_45_108,1344,2734,4,34,2,1020
REI1_56_119,57,1,6,6,1,11
REI1_67_130,0,49,7,13,1,8
REI1_78_141,0,0,0,1,2,0
REI1_89_152,1088,671,3,1,16,640
REI1_100_163,1,1,11,44,33,9
REI1_111_174,499,93,23,148,59,93
REI1_122_185,1504,922,2,2,1,515
REI1_133_196,206,28,1098,1702,2025,74
REI1_144_207,273,46,1441,2526,3629,43
REI1_155_218,55,31,38,47,29,70
REI1_166_229,190,180,12,136,150,24
REI1_177_240,1006,543,114,447,169,449
REI1_188_251,145,14,3,3,1,27
REI1_199_262,61,18,383,791,361,9
REI1_210_273,83,17,14,211,140,29
REI1_221_284,39,114,99,105,108,13
REI1_232_295,154,116,195,586,290,93
REI1_243_306,62,33,74,61,72,25
REI1_254_317,394,435,1068,1070,1595,189
REI1_265_328,676,435,169,505,266,316
REI1_276_339,18,12,5,9,46,7
REI1_287_350,52,17,9,55,71,26
REI1_298_361,13,18,117,148,68,6
REI1_309_372,156,27,473,459,166,28
REI1_320_383,643,882,7,15,23,414
REI1_331_394,22,12,4,17,9,3
REI1_330_393,7,19,12,131,16,14
RFX1_1_64,1208,131,75,391,324,353
RFX1_12_75,500,70,85,221,175,132
RFX1_23_86,131,16,36,145,37,36
RFX1_34_97,300,23,219,667,262,45
RFX1_45_108,1363,317,290,689,558,362
RFX1_56_119,1303,367,635,1248,823,273
RFX1_67_130,1248,201,239,447,467,253
RFX1_78_141,1260,187,3118,3261,2512,199
RFX1_89_152,2098,1307,1794,1715,1921,563
RFX1_100_163,1628,1313,1546,1591,1300,493
RFX1_111_174,616,1335,4749,2544,3574,262
RFX1_122_185,3025,2796,328,856,566,1116
RFX1_133_196,15,35,486,285,124,28
RFX1_144_207,524,213,673,192,157,119
RFX1_155_218,488,158,3807,4675,5793,134
RFX1_166_229,521,137,259,446,255,152
RFX1_177_240,228,28,37,205,117,64
RFX1_188_251,724,338,8,147,68,322
RFX1_199_262,43,4,0,2,2,8
RFX1_210_273,196,3,4,9,1,22
RFX1_221_284,374,14,6,109,74,72
RFX1_232_295,1193,309,59,162,123,544
RFX1_243_306,10,37,0,1,5,5
RFX1_254_317,2517,1355,350,281,286,1169
RFX1_265_328,93,2,1152,1941,2320,34
RFX1_276_339,110,21,342,690,763,32
RFX1_287_350,807,189,2794,6055,8520,245
RFX1_298_361,211,95,241,639,485,20
RFX1_309_372,898,201,2089,2818,4370,99
RFX1_320_383,2963,2176,74,250,192,1578
RFX1_331_394,567,103,266,843,647,54
RFX1_342_405,2618,2213,1321,1217,872,1082
RFX1_353_416,828,383,342,543,311,148
RFX1_364_427,185,179,16,35,64,31
RFX1_375_438,1937,885,904,1008,1115,1027
RFX1_386_449,101,20,95,225,7,18
RFX1_397_460,724,23,202,281,157,138
RFX1_408_471,499,88,63,163,77,108
RFX1_419_482,290,79,78,347,41,123
RFX1_430_493,376,208,9,100,11,230
RFX1_441_504,465,20,86,655,511,74
RFX1_452_515,1350,34,146,939,1395,775
RFX1_463_526,84,7,5,51,37,5
RFX1_474_537,221,27,54,273,139,35
RFX1_485_548,984,131,36,153,59,438
RFX1_496_559,1333,410,1428,2420,3121,620
RFX1_507_570,269,68,774,1684,1982,127
RFX1_518_581,314,15,1152,2825,3772,53
RFX1_529_592,295,32,74,365,371,38
RFX1_540_603,130,12,516,4627,6884,33
RFX1_551_614,98,67,17,184,47,94
RFX1_562_625,50,4,17,166,83,18
RFX1_573_636,218,4,12,89,37,22
RFX1_584_647,131,7,9,163,47,15
RFX1_595_658,836,574,110,6,1043,401
RFX1_606_669,123,0,0,5,1,49
RFX1_617_680,301,0,8,242,62,55
RFX1_628_691,87,8,2,14,7,57
RFX1_639_702,76,1,2,252,78,13
RFX1_650_713,871,8,10,171,88,246
RFX1_661_724,131,0,1,66,43,44
RFX1_672_735,378,1,2,6,23,23
RFX1_683_746,5,0,68,398,186,1
RFX1_694_757,97,1,489,1240,1731,13
RFX1_705_768,44,46,13,31,12,50
RFX1_716_779,29,9,25,125,115,4
RFX1_727_790,654,20,16,116,53,112
RFX1_738_801,1637,59,52,312,247,494
RFX1_749_812,12,3,23,37,4,3
RFX1_748_811,717,59,1347,3477,4644,104
RGM1_1_64,118,21,116,367,229,20
RGM1_12_75,175,20,143,604,388,28
RGM1_23_86,758,60,56,268,128,163
RGM1_34_97,165,35,66,81,25,36
RGM1_45_108,503,125,64,366,180,117
RGM1_56_119,1947,642,299,1316,508,779
RGM1_67_130,852,674,584,1333,636,305
RGM1_78_141,811,844,572,576,659,382
RGM1_89_152,1284,773,1215,1358,775,391
RGM1_100_163,3547,3960,2274,3050,2453,1416
RGM1_111_174,1661,1245,56,404,114,408
RGM1_122_185,528,71,253,662,304,76
RGM1_133_196,645,595,1355,1520,1485,228
RGM1_144_207,364,174,252,564,294,84
RGM1_148_211,1214,899,1796,1783,2421,427
RIM101_1_64,3,9,2,19,7,3
RIM101_12_75,66,170,8,90,17,48
RIM101_23_86,140,6,10,13,4,2
RIM101_34_97,390,731,91,72,74,247
RIM101_45_108,1269,940,301,1063,706,717
RIM101_56_119,1195,1118,7717,5037,7816,509
RIM101_67_130,482,59,2702,2644,3363,108
RIM101_78_141,198,25,177,119,101,64
RIM101_89_152,828,268,3612,3976,4778,181
RIM101_100_163,158,9,34,313,76,51
RIM101_111_174,344,47,57,57,114,109
RIM101_122_185,11,2,0,0,14,4
RIM101_133_196,7,12,0,0,2,2
RIM101_144_207,216,22,5,2,6,30
RIM101_155_218,68,90,3923,4902,6516,52
RIM101_166_229,19,8,294,520,619,5
RIM101_177_240,272,28,11,39,30,45
RIM101_188_251,2381,441,26,31,30,1305
RIM101_199_262,41,15,4,12,2,16
RIM101_210_273,5,2,64,432,645,0
RIM101_221_284,69,5,27,86,51,25
RIM101_232_295,1670,237,19,191,95,734
RIM101_243_306,45,24,80,18,77,12
RIM101_254_317,1276,201,1046,2539,1836,156
RIM101_265_328,4337,3689,62,199,188,2291
RIM101_276_339,216,45,55,76,137,63
RIM101_287_350,158,174,176,236,201,127
RIM101_298_361,990,209,1273,1520,1142,199
RIM101_309_372,227,128,290,586,465,94
RIM101_320_383,1218,725,245,385,174,478
RIM101_331_394,314,113,0,3,0,99
RIM101_342_405,1030,505,1,34,43,575
RIM101_353_416,2886,2035,146,147,113,2178
RIM101_364_427,1249,438,2496,3907,4416,491
RIM101_375_438,2528,1168,118,947,520,1535
RIM101_386_449,1875,676,42,611,388,523
RIM101_397_460,1083,410,330,385,232,274
RIM101_408_471,214,209,205,352,214,97
RIM101_419_482,439,185,65,369,93,116
RIM101_430_493,508,276,419,532,264,92
RIM101_441_504,492,780,1482,1270,2009,216
RIM101_452_515,367,247,70,545,227,97
RIM101_463_526,105,54,327,93,206,75
RIM101_474_537,1226,1901,444,549,206,747
RIM101_485_548,76,77,123,516,473,37
RIM101_496_559,19,16,15,76,60,20
RIM101_507_570,169,33,3,42,12,36
RIM101_518_581,502,243,20,101,64,265
RIM101_529_592,66,12,52,22,16,17
RIM101_540_603,0,3,22,104,26,0
RIM101_551_614,39,56,925,1870,2113,8
RIM101_562_625,1019,129,224,539,691,375
RLM1_1_64,312,58,1415,3448,4406,62
RLM1_12_75,65,8,132,423,243,20
RLM1_23_86,215,28,187,366,457,33
RLM1_34_97,189,34,3,94,29,36
RLM1_45_108,23,8,291,669,400,5
RLM1_56_119,116,6,2,2,0,9
RLM1_67_130,194,12,168,386,185,28
RLM1_78_141,1,3,1375,1736,2541,5
RLM1_89_152,169,263,172,73,48,86
RLM1_100_163,59,4,11,144,24,11
RLM1_111_174,70,0,0,2,3,3
RLM1_122_185,4,0,0,0,0,3
RLM1_133_196,156,4,4,1,21,25
RLM1_144_207,3,6,27,54,110,4
RLM1_155_218,445,56,57,275,246,135
RLM1_166_229,464,44,43,162,81,109
RLM1_177_240,675,228,99,487,354,124
RLM1_188_251,1036,50,72,333,235,211
RLM1_199_262,891,185,129,265,161,238
RLM1_210_273,805,211,47,149,103,378
RLM1_221_284,407,112,244,308,198,126
RLM1_232_295,135,4,41,167,105,35
RLM1_243_306,300,92,1083,1767,2280,61
RLM1_254_317,6,9,14,55,139,14
RLM1_265_328,53,19,798,1676,2164,6
RLM1_276_339,65,7,7,8,11,47
RLM1_287_350,2236,873,26,253,91,1062
RLM1_298_361,309,319,459,818,309,208
RLM1_309_372,1000,166,315,953,493,267
RLM1_320_383,2899,1579,269,104,358,1734
RLM1_331_394,568,290,44,259,120,142
RLM1_342_405,189,51,123,292,152,7
RLM1_353_416,72,2,435,761,1184,25
RLM1_364_427,93,8,49,26,22,30
RLM1_375_438,813,97,184,341,117,201
RLM1_386_449,804,163,3841,6046,8411,213
RLM1_397_460,1357,580,2041,2628,3109,606
RLM1_408_471,18,17,75,430,139,14
RLM1_419_482,528,58,101,371,216,109
RLM1_430_493,1210,174,1124,2427,3342,494
RLM1_441_504,152,9,123,561,227,32
RLM1_452_515,81,7,15,59,37,27
RLM1_463_526,480,86,98,87,110,131
RLM1_474_537,227,151,80,412,328,47
RLM1_485_548,693,375,35,60,64,498
RLM1_496_559,748,1320,145,222,107,558
RLM1_507_570,859,78,1584,3217,4566,106
RLM1_518_581,1696,980,36,203,28,587
RLM1_529_592,71,205,732,324,632,17
RLM1_540_603,32,342,163,218,188,204
RLM1_551_614,5,1,10,9,6,0
RLM1_562_625,71,7,26,179,60,17
RLM1_573_636,212,17,55,78,16,33
RLM1_584_647,1648,193,24,160,181,655
RLM1_595_658,186,12,27,431,109,42
RLM1_606_669,376,240,611,639,1311,206
RLM1_613_676,383,27,72,622,71,65
RME1_1_64,55,12,185,394,282,25
RME1_12_75,151,31,1,2,1,12
RME1_23_86,267,72,744,1226,1148,39
RME1_34_97,190,39,2971,3996,5837,65
RME1_45_108,1148,425,605,506,1105,499
RME1_56_119,1570,570,124,534,320,749
RME1_67_130,330,71,81,249,215,102
RME1_78_141,2682,9917,1146,1605,2137,2164
RME1_89_152,873,341,1654,2087,2430,473
RME1_100_163,124,12,531,986,1777,29
RME1_111_174,186,2,165,413,219,25
RME1_122_185,342,63,29,175,16,43
RME1_133_196,2747,1242,560,666,786,914
RME1_144_207,758,216,939,823,495,160
RME1_155_218,237,291,2166,1550,2390,127
RME1_166_229,2026,1698,1015,631,2269,1312
RME1_177_240,2469,1667,286,795,336,1048
RME1_188_251,416,395,156,266,141,69
RME1_199_262,310,24,132,195,603,61
RME1_210_273,40,3,31,2,14,6
RME1_221_284,57,18,358,1665,2119,41
RME1_232_295,99,2,4,2,0,5
RME1_237_300,78,42,137,730,914,11
ROX1_1_64,683,75,120,418,255,53
ROX1_12_75,159,5,147,833,433,17
ROX1_23_86,143,14,7,133,11,28
ROX1_34_97,8,2,20,107,2,6
ROX1_45_108,89,6,14,167,77,10
ROX1_56_119,33,2,288,212,185,8
ROX1_67_130,314,297,41,115,46,134
ROX1_78_141,261,42,1719,4082,5139,89
ROX1_89_152,128,132,1586,1911,2412,125
ROX1_100_163,1362,356,643,1072,1624,691
ROX1_111_174,207,38,38,196,159,42
ROX1_122_185,167,20,7,259,109,24
ROX1_133_196,366,67,40,130,131,125
ROX1_144_207,300,12,315,823,1258,45
ROX1_155_218,340,41,384,744,949,47
ROX1_166_229,661,54,193,951,595,82
ROX1_177_240,551,110,257,649,411,159
ROX1_188_251,458,290,138,442,260,191
ROX1_199_262,369,46,2536,3836,5795,76
ROX1_210_273,175,82,448,703,373,46
ROX1_221_284,1475,697,2634,2427,3436,518
ROX1_232_295,473,77,143,247,234,95
ROX1_243_306,431,85,120,407,212,111
ROX1_254_317,1794,150,138,819,394,445
ROX1_265_328,649,226,967,3184,3627,181
ROX1_276_339,599,38,896,2557,3277,52
ROX1_287_350,1468,488,1446,2185,2234,372
ROX1_298_361,1135,211,97,631,366,157
ROX1_305_368,503,49,316,243,567,92
RPH1_1_64,233,54,363,894,282,47
RPH1_12_75,47,16,13,14,11,14
RPH1_23_86,256,43,113,412,212,101
RPH1_34_97,2,12,90,384,167,13
RPH1_45_108,48,21,11,167,53,31
RPH1_56_119,610,26,443,790,1439,84
RPH1_67_130,4951,453,17,125,62,1920
RPH1_78_141,22,0,107,62,23,29
RPH1_89_152,113,3,42,401,234,34
RPH1_100_163,13,17,6,41,97,11
RPH1_111_174,546,14,100,625,814,136
RPH1_122_185,1979,77,8,179,192,927
RPH1_133_196,132,6,23,9,15,35
RPH1_144_207,242,11,139,879,903,33
RPH1_155_218,78,6,6,53,36,45
RPH1_166_229,277,21,27,448,99,51
RPH1_177_240,401,213,2220,2924,3649,101
RPH1_188_251,213,37,29,156,166,26
RPH1_199_262,315,373,762,1574,1841,213
RPH1_210_273,781,41,84,316,277,245
RPH1_221_284,76,6,237,1378,1621,62
RPH1_232_295,170,11,41,391,167,46
RPH1_243_306,44,7,23,253,229,17
RPH1_254_317,672,49,174,767,607,163
RPH1_265_328,542,20,119,442,316,72
RPH1_276_339,291,13,912,3631,5843,55
RPH1_287_350,466,329,188,589,304,154
RPH1_298_361,2085,1497,16,259,61,1070
