,1_0_1,1_180_1,1_60_2,2_0_2,2_180_2,2_60_1
NSI1_23_86,4,9,4,11,20,11
NSI1_34_97,5,71,121,6,14,36
NSI1_45_108,8,10,1,0,5,15
NSI1_56_119,26,19,56,36,40,27
NSI1_67_130,52,59,143,55,45,40
NSI1_78_141,19,70,71,37,8,9
NSI1_89_152,37,253,232,30,160,132
NSI1_100_163,62,158,97,58,14,121
NSI1_111_174,40,267,244,16,33,73
NSI1_122_185,68,339,144,39,64,97
NSI1_133_196,28,183,281,86,51,105
NSI1_144_207,48,178,377,101,190,115
NSI1_155_218,51,76,419,109,124,54
NSI1_166_229,74,468,42,37,25,222
NSI1_177_240,35,77,124,22,27,36
NSI1_188_251,7,50,31,50,18,20
NSI1_199_262,190,730,554,171,244,581
NSI1_210_273,76,289,420,64,114,173
NSI1_221_284,113,232,522,138,361,206
NSI1_232_295,18,120,51,0,6,79
NSI1_243_306,158,136,158,45,121,165
NSI1_254_317,50,157,287,78,250,111
NSI1_265_328,145,491,189,66,70,234
NSI1_276_339,19,26,81,12,21,38
NSI1_287_350,38,176,344,16,27,80
NSI1_298_361,169,274,60,20,69,102
NSI1_309_372,20,20,7,5,1,67
NSI1_320_383,6,131,19,1,9,27
NSI1_331_394,110,340,0,2,10,370
NSI1_342_405,4,0,0,0,6,6
NSI1_353_416,16,168,0,0,21,102
NSI1_364_427,9,24,45,11,1,17
NSI1_375_438,1,12,52,27,18,5
NSI1_386_449,25,101,109,21,31,31
NSI1_397_460,24,178,163,28,21,72
NSI1_408_471,101,250,282,41,157,104
NSI1_419_482,35,209,134,40,63,80
NSI1_430_493,54,138,314,89,96,134
NSI1_441_504,145,616,1215,125,769,173
NSI1_452_515,168,954,1136,236,616,434
NSI1_463_526,178,665,1823,376,981,449
NSI1_474_537,576,2060,1780,523,1037,1202
NSI1_485_548,361,976,1979,460,1623,622
NSI1_496_559,129,582,1431,467,1352,338
NSI1_507_570,243,510,1594,287,830,375
NSI1_157_220,224,566,1448,322,764,390
OTU1_1_64,73,196,218,124,231,143
OTU1_12_75,296,1572,774,213,414,748
OTU1_23_86,124,243,416,160,165,330
OTU1_34_97,178,470,1022,170,368,515
OTU1_45_108,82,150,108,33,71,78
OTU1_56_119,156,367,1459,121,561,282
OTU1_67_130,258,455,1728,395,768,397
OTU1_78_141,554,1556,1520,498,2711,1260
OTU1_89_152,982,2656,2628,578,3076,1638
OTU1_100_163,296,1068,1407,277,3030,539
OTU1_111_174,619,1241,3464,646,3174,1091
OTU1_122_185,237,818,795,236,1198,523
OTU1_133_196,558,1164,1846,534,1400,885
OTU1_144_207,424,977,1477,368,1763,916
OTU1_155_218,221,294,752,272,611,250
OTU1_166_229,418,1303,586,154,465,1107
OTU1_177_240,118,321,866,151,816,211
OTU1_188_251,180,593,1590,234,1586,397
OTU1_199_262,320,775,1668,227,1478,482
OTU1_210_273,486,1691,2123,490,1710,1292
OTU1_221_284,157,329,735,181,430,291
OTU1_232_295,94,337,238,46,251,228
OTU1_238_301,311,1285,499,166,549,615
PDC2_1_64,15,14,149,64,41,19
PDC2_12_75,21,41,126,36,9,28
PDC2_23_86,45,165,197,41,213,158
PDC2_34_97,246,841,573,128,222,550
PDC2_45_108,35,64,151,14,25,43
PDC2_56_119,174,433,525,154,152,237
PDC2_67_130,179,768,664,173,117,311
PDC2_78_141,224,677,941,357,239,498
PDC2_89_152,361,1197,1189,381,228,596
PDC2_100_163,207,956,200,101,30,427
PDC2_111_174,64,345,528,167,42,204
PDC2_122_185,57,239,522,73,42,85
PDC2_133_196,66,304,439,120,173,137
PDC2_144_207,99,307,357,20,114,226
PDC2_155_218,77,384,716,158,290,197
PDC2_166_229,154,718,708,153,526,332
PDC2_177_240,514,2015,1921,445,1340,1288
PDC2_188_251,71,320,203,35,117,144
PDC2_199_262,44,49,94,5,31,76
PDC2_210_273,41,225,153,102,421,80
PDC2_221_284,33,77,125,77,101,76
PDC2_232_295,60,249,67,26,17,135
PDC2_243_306,28,140,186,32,136,80
PDC2_254_317,369,1398,831,458,590,1021
PDC2_265_328,180,694,1129,280,473,306
PDC2_276_339,55,138,287,70,75,74
PDC2_287_350,241,967,1782,418,622,458
PDC2_298_361,163,689,810,221,103,328
PDC2_309_372,144,410,673,215,154,350
PDC2_320_383,106,394,53,32,22,216
PDC2_331_394,90,294,308,56,19,95
PDC2_342_405,128,632,173,37,7,211
PDC2_353_416,60,226,217,105,42,78
PDC2_364_427,15,111,42,14,14,56
PDC2_375_438,37,47,51,67,15,36
PDC2_386_449,7,21,97,23,19,14
PDC2_397_460,86,184,82,46,105,120
PDC2_408_471,3,14,45,7,25,20
PDC2_419_482,8,50,0,5,3,30
PDC2_430_493,8,29,7,1,1,18
PDC2_441_504,63,121,337,30,68,97
PDC2_452_515,58,233,90,15,12,105
PDC2_463_526,190,819,1001,123,456,397
PDC2_474_537,38,158,160,42,83,122
PDC2_485_548,8,71,420,60,81,41
PDC2_496_559,30,221,263,35,13,68
PDC2_507_570,85,283,238,82,46,131
PDC2_518_581,54,349,214,38,109,143
PDC2_529_592,80,334,352,72,19,47
PDC2_540_603,4,45,158,32,8,17
PDC2_551_614,30,32,143,11,24,8
PDC2_562_625,19,69,244,27,71,54
PDC2_573_636,88,96,130,20,34,66
PDC2_584_647,29,45,192,31,31,21
PDC2_595_658,251,1232,1228,243,457,535
PDC2_606_669,98,402,679,126,146,251
PDC2_617_680,31,127,166,75,37,42
PDC2_628_691,29,48,215,101,87,60
PDC2_639_702,38,337,251,98,67,141
PDC2_650_713,222,952,973,252,294,521
PDC2_661_724,162,658,945,294,382,306
PDC2_672_735,12,54,181,47,317,72
PDC2_683_746,290,960,1761,312,1178,511
PDC2_694_757,97,405,1065,226,370,372
PDC2_705_768,55,237,990,241,373,147
PDC2_716_779,253,784,1611,380,450,385
PDC2_727_790,137,358,768,188,162,192
PDC2_738_801,254,918,2171,480,437,566
PDC2_749_812,486,1049,1594,505,1612,1258
PDC2_760_823,240,1086,1921,424,495,664
PDC2_771_834,321,570,1703,429,437,322
PDC2_782_845,31,100,134,116,24,29
PDC2_793_856,79,142,214,48,33,154
PDC2_804_867,32,26,147,30,17,28
PDC2_815_878,25,102,40,3,2,33
PDC2_826_889,43,70,68,18,3,65
PDC2_837_900,107,358,664,76,31,157
PDC2_848_911,33,66,248,50,16,26
PDC2_859_922,85,541,565,245,59,194
PDC2_862_925,41,76,53,29,1,61
PHD1_1_64,416,1408,1233,317,1254,965
PHD1_12_75,201,418,461,119,848,322
PHD1_23_86,869,2938,2955,657,3500,1799
PHD1_34_97,933,1961,2581,635,4203,1398
PHD1_45_108,719,3148,3822,971,5530,2301
PHD1_56_119,399,1003,1556,327,1527,837
PHD1_67_130,471,1321,1673,293,2003,1035
PHD1_78_141,547,1635,1994,341,2391,1148
PHD1_89_152,942,3429,2260,662,2570,2268
PHD1_100_163,454,932,1947,560,2632,962
PHD1_111_174,179,395,471,91,679,314
PHD1_122_185,190,380,480,127,381,436
PHD1_133_196,375,1077,806,184,487,905
PHD1_144_207,177,481,967,204,722,446
PHD1_155_218,159,501,212,84,204,314
PHD1_166_229,161,418,269,63,205,208
PHD1_177_240,488,1616,991,221,524,776
PHD1_188_251,19,45,511,138,434,22
PHD1_199_262,174,772,752,135,762,504
PHD1_210_273,260,554,815,189,1039,504
PHD1_221_284,378,1357,2754,710,2296,933
PHD1_232_295,352,935,1659,406,1224,701
PHD1_243_306,338,542,2102,401,1981,555
PHD1_254_317,201,330,868,249,849,479
PHD1_265_328,388,1140,2293,613,1445,897
PHD1_276_339,373,982,2405,574,1222,767
PHD1_287_350,171,408,909,336,657,386
PHD1_298_361,289,564,1184,232,565,617
PHD1_303_366,147,141,1215,286,554,159
PHO2_1_64,81,194,505,146,1393,74
PHO2_12_75,11,24,4,21,4,10
PHO2_23_86,41,135,386,78,290,114
PHO2_34_97,125,177,727,136,1058,195
PHO2_45_108,87,335,204,65,166,207
PHO2_56_119,30,143,94,47,37,78
PHO2_67_130,30,151,634,152,72,96
PHO2_78_141,48,334,186,57,84,116
PHO2_89_152,95,418,261,46,34,186
PHO2_100_163,68,153,298,61,118,159
PHO2_111_174,105,204,388,94,230,101
PHO2_122_185,138,294,376,109,326,192
PHO2_133_196,297,1113,1040,392,1098,825
PHO2_144_207,531,1542,2187,610,1982,1002
PHO2_155_218,51,70,1186,147,456,40
PHO2_166_229,57,201,195,90,188,213
PHO2_177_240,239,604,361,129,111,522
PHO2_188_251,27,110,92,29,11,70
PHO2_199_262,34,194,469,86,100,65
PHO2_210_273,29,268,307,65,42,110
PHO2_221_284,42,94,134,48,8,73
PHO2_232_295,25,123,169,34,13,82
PHO2_243_306,30,316,162,34,9,123
PHO2_254_317,72,137,185,53,27,86
PHO2_265_328,49,274,152,41,41,73
PHO2_276_339,31,134,102,54,61,42
PHO2_287_350,5,15,74,2,6,12
PHO2_298_361,26,49,247,40,7,24
PHO2_309_372,60,178,576,136,151,82
PHO2_320_383,30,152,238,36,68,36
PHO2_331_394,145,256,329,104,59,156
PHO2_342_405,292,591,1129,327,391,436
PHO2_353_416,15,64,38,31,15,46
PHO2_364_427,39,84,32,27,8,93
PHO2_375_438,82,539,562,97,75,119
PHO2_386_449,167,565,1033,131,582,215
PHO2_397_460,129,651,931,202,130,238
PHO2_408_471,257,1416,1340,150,202,718
PHO2_419_482,598,2216,1761,460,671,1350
PHO2_430_493,162,438,707,193,269,276
PHO2_441_504,156,399,400,121,286,302
PHO2_452_515,51,339,546,151,239,236
PHO2_463_526,173,479,180,123,212,289
PHO2_474_537,128,256,586,71,283,254
PHO2_485_548,137,438,130,50,73,238
PHO2_496_559,193,787,930,176,397,475
PHO4_1_64,28,82,11,40,17,19
PHO4_12_75,117,452,433,179,450,252
PHO4_23_86,10,28,97,67,102,69
PHO4_34_97,205,741,399,42,307,666
PHO4_45_108,145,247,668,148,804,379
PHO4_56_119,256,194,1568,267,1599,365
PHO4_67_130,663,1668,3115,520,3080,1508
PHO4_78_141,280,879,808,148,1344,624
PHO4_89_152,876,3386,3834,872,4183,1832
PHO4_100_163,645,1586,2416,453,1444,1210
PHO4_111_174,305,646,1526,368,574,507
PHO4_122_185,200,809,451,159,167,299
PHO4_133_196,240,472,843,248,754,263
PHO4_144_207,264,565,893,281,246,360
PHO4_155_218,310,268,2637,449,1763,256
PHO4_166_229,141,251,445,202,755,344
PHO4_177_240,641,645,1443,709,1430,1186
PHO4_188_251,134,110,219,48,348,80
PHO4_199_262,138,45,482,268,684,194
PHO4_210_273,213,87,449,179,1229,384
PHO4_221_284,431,344,1288,339,3663,1065
PHO4_232_295,121,27,928,257,1369,196
PHO4_243_306,106,19,683,248,788,122
PHO4_249_312,311,144,655,307,1038,257
PLM2_1_64,361,1066,2313,446,1319,789
PLM2_12_75,76,496,154,49,176,142
PLM2_23_86,53,76,150,6,67,50
PLM2_34_97,56,74,378,100,262,70
PLM2_45_108,138,427,170,132,178,256
PLM2_56_119,129,236,708,266,421,213
PLM2_67_130,517,2005,1261,501,740,1005
PLM2_78_141,289,970,1312,286,644,386
PLM2_89_152,120,411,1015,292,405,285
PLM2_100_163,469,1573,3238,774,1769,827
PLM2_111_174,273,615,577,185,173,417
PLM2_122_185,76,346,708,115,206,178
PLM2_133_196,28,70,260,79,46,49
PLM2_144_207,73,334,650,102,502,206
PLM2_155_218,229,879,1297,277,593,388
PLM2_166_229,50,134,805,108,132,81
PLM2_177_240,109,285,559,147,136,222
PLM2_188_251,219,1217,873,332,285,554
PLM2_199_262,128,521,1596,294,561,380
PLM2_210_273,370,1478,1527,269,331,740
PLM2_221_284,124,526,758,145,390,320
PLM2_232_295,131,361,253,42,207,253
PLM2_243_306,75,319,224,131,146,98
PLM2_254_317,152,408,1140,364,311,262
PLM2_265_328,172,326,1206,284,498,245
PLM2_276_339,344,1027,1307,273,363,605
PLM2_287_350,95,54,1242,326,233,125
PLM2_298_361,171,447,881,258,136,328
PLM2_309_372,202,484,459,111,88,225
PLM2_320_383,82,499,93,88,20,219
PLM2_331_394,34,107,151,31,35,79
PLM2_342_405,163,237,1117,283,67,239
PLM2_353_416,81,346,1431,315,442,173
PLM2_364_427,317,1104,1162,186,392,477
PLM2_375_438,300,648,1734,386,722,548
PLM2_386_449,47,403,884,295,206,127
PLM2_397_460,204,829,994,258,737,434
PLM2_408_471,80,302,996,68,947,288
PLM2_419_482,163,580,177,36,99,388
PLM2_430_493,121,359,36,6,10,164
PLM2_441_504,3,11,0,0,3,6
PLM2_452_515,53,271,149,8,11,88
PLM2_458_521,42,108,166,77,68,79
PMD1_1_64,535,1415,3103,719,1825,1046
PMD1_12_75,641,2860,2386,821,1037,1418
PMD1_23_86,223,719,1544,305,353,418
PMD1_34_97,252,468,1416,236,385,287
PMD1_45_108,174,543,648,278,58,212
PMD1_56_119,37,166,291,44,19,74
PMD1_67_130,239,1056,924,269,159,451
PMD1_78_141,89,356,436,125,118,216
PMD1_89_152,15,96,12,0,3,25
PMD1_100_163,38,35,186,22,77,39
PMD1_111_174,108,280,55,42,27,141
PMD1_122_185,17,122,492,61,251,60
PMD1_133_196,117,502,1428,270,437,375
PMD1_144_207,93,448,66,5,71,156
PMD1_155_218,8,11,14,54,48,9
PMD1_166_229,16,95,0,4,1,16
PMD1_177_240,60,169,158,42,72,42
PMD1_188_251,220,516,197,74,51,485
PMD1_199_262,24,83,124,38,14,88
PMD1_210_273,78,422,317,98,11,163
PMD1_221_284,61,200,638,85,43,155
PMD1_232_295,200,731,796,168,343,571
PMD1_243_306,208,810,1289,337,528,455
PMD1_254_317,226,602,1321,312,432,424
PMD1_265_328,466,1378,1897,447,1034,636
PMD1_276_339,165,133,207,59,102,66
PMD1_287_350,87,81,525,178,467,162
PMD1_298_361,89,110,131,33,113,230
PMD1_309_372,195,603,431,151,140,514
PMD1_320_383,82,281,490,166,187,109
PMD1_331_394,143,345,514,137,135,199
PMD1_342_405,313,1335,856,207,156,466
PMD1_353_416,88,570,790,256,186,183
PMD1_364_427,215,934,838,253,90,342
PMD1_375_438,46,170,54,39,10,69
PMD1_386_449,58,196,393,140,25,89
PMD1_397_460,27,266,826,96,191,150
PMD1_408_471,145,484,1270,301,312,255
PMD1_419_482,114,226,369,180,129,161
PMD1_430_493,9,15,4,0,12,9
PMD1_441_504,91,148,714,119,140,112
PMD1_452_515,96,408,582,166,155,177
PMD1_463_526,48,237,174,39,18,109
PMD1_474_537,93,198,665,148,224,123
PMD1_485_548,132,527,232,76,159,219
PMD1_496_559,62,233,940,153,181,192
PMD1_507_570,456,1269,1772,242,954,765
PMD1_518_581,270,655,1478,369,603,380
PMD1_529_592,294,884,482,251,141,463
PMD1_540_603,341,1884,1030,246,156,610
PMD1_551_614,130,556,484,164,48,224
PMD1_562_625,304,881,1408,387,645,362
PMD1_573_636,129,705,892,199,137,244
PMD1_584_647,311,1157,1109,361,284,428
PMD1_595_658,84,332,411,141,65,138
PMD1_606_669,78,335,461,143,75,124
PMD1_617_680,87,269,624,129,125,156
PMD1_628_691,72,362,230,66,16,143
PMD1_639_702,99,405,761,99,148,152
PMD1_650_713,158,300,348,109,138,177
PMD1_661_724,113,413,559,179,86,177
PMD1_672_735,174,97,1558,188,1060,308
PMD1_683_746,78,99,293,82,487,97
PMD1_694_757,178,182,396,146,304,242
PMD1_705_768,203,650,411,154,276,359
PMD1_716_779,35,494,46,6,6,182
PMD1_727_790,170,703,1122,309,454,380
PMD1_738_801,270,646,543,125,260,539
PMD1_749_812,176,307,1049,251,382,228
PMD1_760_823,40,91,117,52,56,71
PMD1_771_834,290,803,2497,380,1176,441
PMD1_782_845,275,373,212,81,56,297
PMD1_793_856,69,354,276,54,51,231
PMD1_804_867,469,2004,1839,363,686,1488
PMD1_815_878,219,638,1576,428,973,458
PMD1_826_889,272,706,1087,352,1423,517
PMD1_837_900,177,568,770,64,422,412
PMD1_848_911,112,221,559,133,261,235
PMD1_859_922,381,1050,1105,278,779,914
PMD1_870_933,494,748,1805,422,966,779
PMD1_881_944,626,1267,1994,547,1372,1013
PMD1_892_955,328,1269,1852,525,896,782
PMD1_903_966,228,421,806,174,379,320
PMD1_914_977,736,1984,2354,592,2148,1195
PMD1_925_988,639,1390,1533,393,1632,1370
PMD1_936_999,560,1093,2691,605,2285,982
PMD1_947_1010,404,1081,1225,237,1096,886
PMD1_958_1021,644,1928,2793,820,2553,1375
PMD1_969_1032,215,480,467,177,523,373
PMD1_980_1043,70,179,349,22,362,201
PMD1_991_1054,383,1004,1478,376,838,685
PMD1_1002_1065,418,1038,558,167,373,676
PMD1_1013_1076,112,594,469,112,52,222
PMD1_1024_1087,154,657,796,191,67,269
PMD1_1035_1098,130,642,582,119,378,266
PMD1_1046_1109,91,399,365,63,178,170
PMD1_1057_1120,52,311,1117,161,30,103
PMD1_1068_1131,126,606,1193,211,37,167
PMD1_1079_1142,202,772,1899,367,1412,388
PMD1_1090_1153,388,1046,2203,567,1279,698
PMD1_1101_1164,100,313,384,106,132,216
PMD1_1112_1175,262,632,813,169,349,357
PMD1_1123_1186,112,395,924,158,278,112
PMD1_1134_1197,118,197,600,144,176,164
PMD1_1145_1208,276,991,996,343,279,401
PMD1_1156_1219,209,556,927,261,425,437
PMD1_1167_1230,58,489,255,74,99,136
PMD1_1178_1241,315,1168,876,245,403,537
PMD1_1189_1252,241,752,955,200,526,649
PMD1_1200_1263,56,108,156,53,81,94
PMD1_1211_1274,19,218,82,30,20,80
PMD1_1222_1285,174,723,1332,276,749,416
PMD1_1233_1296,138,598,849,191,342,345
PMD1_1244_1307,145,343,960,220,286,224
PMD1_1255_1318,559,1165,2163,411,1149,1103
PMD1_1266_1329,361,1342,1291,332,1637,705
PMD1_1277_1340,257,377,1019,184,902,417
PMD1_1288_1351,394,1132,731,211,477,530
PMD1_1299_1362,187,809,1036,270,794,439
PMD1_1310_1373,206,854,734,159,208,409
PMD1_1321_1384,175,552,1022,203,646,356
PMD1_1332_1395,330,921,762,223,661,380
PMD1_1343_1406,26,36,189,25,112,46
PMD1_1354_1417,44,135,292,108,110,74
PMD1_1365_1428,220,804,383,100,160,460
PMD1_1376_1439,68,107,118,50,164,133
PMD1_1387_1450,100,248,544,73,210,186
PMD1_1398_1461,46,65,75,94,103,111
PMD1_1409_1472,57,278,239,40,172,106
PMD1_1420_1483,182,1137,267,137,90,363
PMD1_1431_1494,73,246,688,181,164,155
PMD1_1442_1505,89,170,405,66,216,75
PMD1_1453_1516,40,157,427,59,116,61
PMD1_1464_1527,12,62,257,65,180,18
PMD1_1475_1538,15,32,65,22,5,3
PMD1_1486_1549,85,176,85,19,55,79
PMD1_1497_1560,212,858,1141,199,163,419
PMD1_1508_1571,124,559,618,128,111,237
PMD1_1519_1582,111,269,561,195,128,275
PMD1_1530_1593,153,337,613,126,93,184
PMD1_1541_1604,9,28,296,123,423,13
PMD1_1552_1615,32,22,6,1,7,25
PMD1_1563_1626,67,67,87,78,202,34
PMD1_1574_1637,11,93,90,16,10,11
PMD1_1585_1648,36,55,248,60,47,12
PMD1_1596_1659,23,114,131,22,138,45
PMD1_1607_1670,165,323,381,212,206,218
PMD1_1618_1681,110,177,417,128,145,180
PMD1_1629_1692,56,94,78,75,90,102
PMD1_1640_1703,68,125,991,138,609,107
PMD1_1651_1714,354,1026,1447,309,659,635
PMD1_1662_1725,26,68,211,69,143,36
PMD1_1673_1736,48,116,474,79,245,55
PMD1_1684_1747,107,255,312,66,204,161
PMD1_1690_1753,720,2511,4385,780,2537,1851
PZF1_1_64,84,161,633,78,609,167
PZF1_12_75,63,58,170,39,231,58
PZF1_23_86,161,608,539,175,130,408
PZF1_34_97,240,1010,664,196,215,570
PZF1_45_108,229,674,245,137,214,429
PZF1_56_119,119,340,468,124,190,197
PZF1_67_130,240,861,1158,228,666,402
PZF1_78_141,357,1910,1655,400,756,810
PZF1_89_152,211,652,590,273,305,440
PZF1_100_163,372,601,2624,586,1189,615
PZF1_111_174,373,1042,2105,353,1052,571
PZF1_122_185,362,870,1419,374,389,544
PZF1_133_196,187,350,648,187,233,415
PZF1_144_207,133,367,551,120,99,169
PZF1_155_218,262,945,1381,348,316,459
PZF1_166_229,415,1008,1146,378,599,590
PZF1_177_240,291,751,638,152,205,464
PZF1_188_251,8,7,343,46,106,40
PZF1_199_262,33,113,80,17,15,45
PZF1_210_273,102,439,433,213,77,191
PZF1_221_284,72,251,523,140,232,135
PZF1_232_295,70,425,657,40,108,155
PZF1_243_306,154,686,540,103,177,221
PZF1_254_317,64,131,137,41,16,159
PZF1_265_328,67,268,453,147,90,114
PZF1_276_339,112,308,237,27,22,109
PZF1_287_350,4,41,18,6,0,9
PZF1_298_361,16,62,7,25,18,18
PZF1_309_372,26,64,385,107,40,64
PZF1_320_383,32,102,111,24,11,58
PZF1_331_394,5,23,35,13,49,17
PZF1_342_405,26,201,55,20,10,78
PZF1_353_416,22,3,9,0,2,30
PZF1_364_427,0,1,0,1,0,0
PZF1_366_429,1,11,1,22,27,4
RAP1_1_64,68,173,74,64,66,79
RAP1_12_75,121,131,141,177,253,176
RAP1_23_86,111,314,635,112,1000,413
RAP1_34_97,163,537,709,224,415,617
RAP1_45_108,659,1313,1806,389,1429,1065
RAP1_56_119,363,1392,754,220,429,966
RAP1_67_130,355,1350,1391,438,1514,756
RAP1_78_141,394,1450,877,260,1069,1047
RAP1_89_152,414,1113,1903,445,1055,754
RAP1_100_163,144,233,1140,295,2111,146
RAP1_111_174,154,20,270,38,212,147
RAP1_122_185,35,137,230,103,222,109
RAP1_133_196,34,132,122,63,105,103
RAP1_144_207,44,80,36,23,12,86
RAP1_155_218,77,204,297,38,170,227
RAP1_166_229,193,848,764,232,263,268
RAP1_177_240,296,888,1369,337,437,460
RAP1_188_251,49,119,449,96,234,68
RAP1_199_262,52,62,431,87,175,146
RAP1_210_273,107,334,239,27,96,223
RAP1_221_284,195,447,294,75,195,329
RAP1_232_295,28,94,33,54,21,18
RAP1_243_306,122,162,25,70,38,179
RAP1_254_317,20,19,21,3,30,15
RAP1_265_328,13,41,250,57,200,35
RAP1_276_339,57,77,218,59,90,92
RAP1_287_350,239,280,654,165,472,515
RAP1_298_361,74,102,515,124,151,123
RAP1_309_372,92,199,1344,286,276,161
RAP1_320_383,53,294,134,32,49,174
RAP1_331_394,184,526,385,95,490,382
RAP1_342_405,124,464,313,58,117,216
RAP1_353_416,125,987,404,78,113,236
RAP1_364_427,81,349,321,33,127,155
RAP1_375_438,102,240,613,107,280,166
RAP1_386_449,275,1121,762,164,298,531
RAP1_397_460,201,611,653,214,185,233
RAP1_408_471,73,331,701,165,225,148
RAP1_419_482,90,513,83,204,124,184
RAP1_430_493,53,55,208,57,55,75
RAP1_441_504,6,11,4,10,4,8
RAP1_452_515,67,26,323,56,203,122
RAP1_463_526,96,183,60,8,52,175
RAP1_474_537,56,55,112,29,79,49
RAP1_485_548,38,34,42,17,44,54
RAP1_496_559,238,464,1027,245,802,371
RAP1_507_570,558,1895,1989,649,1146,912
RAP1_518_581,128,605,260,84,232,330
RAP1_529_592,37,36,317,22,97,26
RAP1_540_603,134,377,71,32,84,122
RAP1_551_614,38,168,68,2,4,148
RAP1_562_625,153,335,497,209,991,431
RAP1_573_636,531,1474,2924,517,2648,1000
RAP1_584_647,173,264,963,227,606,209
RAP1_595_658,77,342,429,104,242,174
RAP1_606_669,125,196,399,89,155,146
RAP1_617_680,46,319,159,42,88,218
RAP1_628_691,45,330,272,170,155,171
RAP1_639_702,62,227,503,82,89,61
RAP1_650_713,119,378,504,205,126,180
RAP1_661_724,51,183,526,101,49,116
RAP1_672_735,17,141,182,79,10,64
RAP1_683_746,191,587,1021,171,391,343
RAP1_694_757,182,543,706,100,190,299
RAP1_705_768,126,298,841,205,249,243
RAP1_716_779,72,246,268,54,59,93
RAP1_727_790,83,410,896,202,509,311
RAP1_738_801,212,691,744,197,427,499
RAP1_749_812,141,376,206,70,132,221
RAP1_760_823,8,12,62,32,18,36
RAP1_764_827,18,41,167,74,79,19
REB1_1_64,109,334,23,32,28,153
REB1_12_75,157,510,330,91,308,247
REB1_23_86,60,121,171,34,75,178
REB1_34_97,115,466,693,177,242,303
REB1_45_108,114,379,870,115,195,268
REB1_56_119,21,52,264,16,151,61
REB1_67_130,38,61,48,62,75,56
REB1_78_141,81,228,284,58,259,138
REB1_89_152,58,247,235,54,224,112
REB1_100_163,72,139,292,65,127,79
REB1_111_174,261,754,565,66,278,664
REB1_122_185,108,405,463,126,294,296
REB1_133_196,43,58,374,29,110,48
REB1_144_207,82,244,591,111,314,169
REB1_155_218,26,94,131,49,37,28
REB1_166_229,77,383,474,114,74,253
REB1_177_240,38,281,618,152,53,98
REB1_188_251,59,396,460,100,194,190
REB1_199_262,122,525,363,81,224,257
REB1_210_273,343,535,582,229,513,460
REB1_221_284,65,259,346,75,337,133
REB1_232_295,46,207,549,98,270,168
REB1_243_306,180,394,409,131,350,141
REB1_254_317,252,519,184,55,177,435
REB1_265_328,34,189,91,95,44,59
REB1_276_339,10,18,102,7,6,20
REB1_287_350,18,93,110,23,23,50
REB1_298_361,31,72,75,49,94,46
REB1_309_372,15,98,352,38,36,57
REB1_320_383,47,325,535,91,234,121
REB1_331_394,15,50,70,31,11,30
REB1_342_405,141,314,356,164,367,189
REB1_353_416,185,438,411,135,155,378
REB1_364_427,317,820,920,310,420,545
REB1_375_438,117,175,509,114,367,213
REB1_386_449,101,369,432,104,204,293
REB1_397_460,52,81,324,26,78,127
REB1_408_471,4,88,33,43,39,28
REB1_419_482,15,10,195,97,48,16
REB1_430_493,51,108,152,45,42,48
REB1_441_504,137,396,234,45,82,156
REB1_452_515,35,182,614,96,155,53
REB1_463_526,16,26,21,0,3,32
REB1_474_537,42,28,77,0,36,24
REB1_485_548,7,5,1,1,5,7
REB1_496_559,33,181,2,1,6,28
REB1_507_570,5,18,2,11,18,18
REB1_518_581,21,22,5,12,11,26
REB1_529_592,59,90,300,57,364,118
REB1_540_603,30,84,255,142,367,114
REB1_551_614,198,1091,378,116,420,694
REB1_562_625,180,635,238,148,236,393
REB1_573_636,131,470,545,149,884,295
REB1_584_647,103,256,141,46,170,140
REB1_595_658,437,1439,1064,271,1022,965
REB1_606_669,178,619,1279,303,1043,518
REB1_617_680,71,64,263,45,170,98
REB1_628_691,44,10,21,10,37,99
REB1_639_702,70,29,163,51,89,44
REB1_650_713,27,15,112,8,33,37
REB1_661_724,13,31,74,30,15,57
REB1_672_735,13,31,3,8,6,31
REB1_683_746,89,101,373,87,300,65
REB1_694_757,15,29,19,12,5,48
REB1_705_768,93,269,216,13,129,272
REB1_716_779,6,19,0,11,3,11
REB1_727_790,22,12,18,8,50,28
REB1_738_801,33,67,48,40,8,53
REB1_747_810,11,14,67,1,31,7
REI1_1_64,203,877,1443,421,1294,411
REI1_12_75,101,169,638,221,651,163
REI1_23_86,173,644,702,192,536,422
REI1_34_97,53,148,576,154,194,74
REI1_45_108,78,18,17,19,22,64
REI1_56_119,22,65,177,14,58,93
REI1_67_130,5,80,42,8,53,18
REI1_78_141,6,9,0,9,14,27
REI1_89_152,18,8,12,1,0,49
REI1_100_163,122,212,154,71,392,109
REI1_111_174,64,92,109,30,46,44
REI1_122_185,135,458,26,1,3,154
REI1_133_196,9,31,73,43,80,67
REI1_144_207,268,1200,465,140,212,476
REI1_155_218,37,96,378,138,260,86
REI1_166_229,62,152,296,51,233,157
REI1_177_240,194,776,815,151,338,248
REI1_188_251,52,178,492,66,119,124
REI1_199_262,44,116,188,32,32,12
REI1_210_273,103,330,181,87,72,106
REI1_221_284,13,40,110,33,121,32
REI1_232_295,51,91,125,58,86,99
REI1_243_306,23,173,48,30,44,65
REI1_254_317,45,121,396,57,166,71
REI1_265_328,89,306,103,91,87,213
