,1_0_1,1_0_2,1_180_1,1_180_2,2_0_1,2_0_2,2_180_1,2_180_2
MOT2_309_372,332,517,608,513,164,249,319,393
MOT2_320_383,710,246,871,603,424,564,754,847
MOT2_331_394,882,402,823,728,415,572,550,535
MOT2_342_405,423,377,1008,825,544,404,659,705
MOT2_353_416,734,722,1550,1217,665,674,901,1145
MOT2_364_427,681,370,990,800,327,405,460,535
MOT2_375_438,358,236,742,524,636,404,523,601
MOT2_386_449,613,498,1035,582,664,563,739,613
MOT2_397_460,747,616,977,722,694,443,770,1177
MOT2_408_471,1955,1275,2427,2025,1169,650,1836,1991
MOT2_419_482,273,260,414,453,64,96,215,269
MOT2_430_493,940,844,1737,1400,448,212,775,1103
MOT2_441_504,843,1141,2213,1424,784,225,1677,2150
MOT2_452_515,1533,1254,1977,1272,973,406,1150,1261
MOT2_463_526,1240,937,2164,1313,1131,1098,1270,1575
MOT2_474_537,203,144,560,564,349,320,506,383
MOT2_485_548,375,115,384,340,335,228,351,458
MOT2_496_559,444,651,549,433,354,232,507,501
MOT2_507_570,1097,594,1170,983,728,297,943,1313
MOT2_518_581,510,564,767,513,373,257,386,279
MOT2_524_587,857,353,683,492,657,450,437,390
MOT3_1_64,867,328,1009,840,420,729,555,545
MOT3_12_75,445,171,609,691,450,501,476,560
MOT3_23_86,664,553,836,345,546,662,417,275
MOT3_34_97,953,639,1031,1064,911,922,1261,1564
MOT3_45_108,309,318,299,359,206,300,202,343
MOT3_56_119,187,177,168,215,278,174,188,152
MOT3_67_130,212,236,228,248,163,98,160,124
MOT3_78_141,184,169,205,263,85,114,69,85
MOT3_89_152,80,53,233,172,258,55,250,359
MOT3_100_163,391,550,623,535,287,25,239,285
MOT3_111_174,1304,1244,1094,834,797,174,886,1505
MOT3_122_185,176,146,135,235,220,14,258,296
MOT3_133_196,660,552,729,626,459,115,499,609
MOT3_144_207,263,205,433,348,420,14,374,666
MOT3_155_218,561,547,515,492,181,55,211,164
MOT3_166_229,898,1254,2007,1550,1269,1124,1820,1951
MOT3_177_240,610,335,235,309,294,299,284,305
MOT3_188_251,465,612,773,529,406,307,427,490
MOT3_199_262,771,752,1067,901,435,480,440,629
MOT3_210_273,602,324,319,298,306,371,232,288
MOT3_221_284,266,265,332,251,72,204,131,97
MOT3_232_295,297,394,449,489,306,301,328,464
MOT3_243_306,385,404,486,598,595,321,405,390
MOT3_254_317,1720,1227,1891,1848,902,1039,1679,1844
MOT3_265_328,1836,1671,1707,1332,1779,1172,1199,1326
MOT3_276_339,526,291,497,407,457,440,374,370
MOT3_287_350,785,283,424,350,278,184,287,550
MOT3_298_361,1169,1015,930,959,1008,731,525,390
MOT3_309_372,612,428,579,579,440,399,419,401
MOT3_320_383,19,162,221,208,61,122,93,135
MOT3_331_394,174,219,148,194,147,83,158,181
MOT3_342_405,2,1,0,25,0,2,52,55
MOT3_353_416,140,80,213,291,255,178,426,526
MOT3_364_427,173,101,232,222,40,88,116,169
MOT3_375_438,30,22,16,11,80,11,50,66
MOT3_386_449,23,35,71,50,25,0,9,29
MOT3_397_460,638,444,974,630,484,79,494,583
MOT3_408_471,245,349,580,443,267,68,222,256
MOT3_419_482,682,331,362,218,569,78,157,196
MOT3_427_490,146,63,139,90,146,128,69,48
MSN1_1_64,292,329,467,447,108,103,308,292
MSN1_12_75,276,212,634,490,246,115,323,352
MSN1_23_86,100,215,180,134,66,71,130,106
MSN1_34_97,433,432,642,513,326,168,618,814
MSN1_45_108,342,154,523,375,326,166,366,473
MSN1_56_119,144,103,225,138,170,137,200,103
MSN1_67_130,556,662,1087,734,528,257,453,654
MSN1_78_141,474,261,365,364,216,139,203,370
MSN1_89_152,79,230,158,147,155,252,270,451
MSN1_100_163,72,80,275,228,211,250,186,216
MSN1_111_174,27,117,110,44,65,45,38,45
MSN1_122_185,109,85,89,132,112,65,52,92
MSN1_133_196,135,125,157,154,110,57,209,134
MSN1_144_207,151,99,182,131,125,23,151,141
MSN1_155_218,378,254,763,629,503,117,377,505
MSN1_166_229,291,198,347,297,345,176,228,272
MSN1_177_240,2062,1793,1629,1631,1469,1006,1508,1477
MSN1_188_251,278,390,390,396,211,148,327,551
MSN1_199_262,1338,1089,1534,1259,1130,1122,1164,1295
MSN1_210_273,201,83,244,292,139,127,173,247
MSN1_221_284,466,607,971,583,551,565,420,651
MSN1_232_295,490,340,540,600,539,314,461,544
MSN1_243_306,176,43,137,111,149,24,147,193
MSN1_254_317,212,47,200,78,48,67,77,55
MSN1_265_328,536,573,597,683,477,278,476,341
MSN1_276_339,1329,1119,2491,1835,733,1014,1507,1726
MSN1_287_350,1090,742,1766,1446,967,542,1084,1314
MSN1_298_361,1107,647,689,437,818,392,819,994
MSN1_309_372,359,257,286,252,271,85,206,170
MSN1_320_383,171,148,200,187,145,157,256,187
MSN1_319_382,1007,579,1049,1095,813,419,1110,1425
MSN2_1_64,170,135,587,280,347,122,252,514
MSN2_12_75,160,71,87,111,186,43,164,172
MSN2_23_86,611,537,939,786,600,163,700,789
MSN2_34_97,398,265,673,338,209,116,261,364
MSN2_45_108,270,307,710,482,315,130,348,281
MSN2_56_119,448,155,418,491,272,244,394,456
MSN2_67_130,745,695,1252,937,840,477,939,1248
MSN2_78_141,881,449,813,607,558,401,516,668
MSN2_89_152,30,0,65,71,61,15,21,24
MSN2_100_163,38,1,100,49,51,7,30,52
MSN2_111_174,372,425,651,500,335,238,293,409
MSN2_122_185,164,109,194,219,230,119,78,148
MSN2_133_196,230,109,255,245,257,220,256,64
MSN2_144_207,727,760,630,392,603,199,298,359
MSN2_155_218,447,408,740,578,242,170,443,527
MSN2_166_229,1233,1830,1118,780,953,551,596,762
MSN2_177_240,600,315,770,616,360,244,453,741
MSN2_188_251,1210,497,1318,1052,533,233,684,1019
MSN2_199_262,377,272,522,395,204,89,294,296
MSN2_210_273,838,342,683,503,576,141,319,312
MSN2_221_284,672,803,473,394,541,173,292,650
MSN2_232_295,797,684,721,525,503,133,359,419
MSN2_243_306,876,726,790,648,563,175,368,402
MSN2_254_317,914,510,909,574,598,409,557,700
MSN2_265_328,427,550,739,643,353,160,362,431
MSN2_276_339,341,189,370,227,345,123,268,215
MSN2_287_350,1276,641,864,721,964,438,508,735
MSN2_298_361,430,379,501,237,123,163,118,161
MSN2_309_372,276,135,274,260,227,90,353,492
MSN2_320_383,73,0,81,36,98,81,62,87
MSN2_331_394,95,30,5,42,84,70,23,20
MSN2_342_405,21,52,76,78,4,24,26,23
MSN2_353_416,1,0,0,2,29,3,4,38
MSN2_364_427,1,0,6,39,6,0,3,32
MSN2_375_438,77,0,57,51,35,0,0,18
MSN2_386_449,146,287,337,290,93,52,93,58
MSN2_397_460,137,370,281,147,105,74,150,142
MSN2_408_471,325,122,214,182,27,107,79,14
MSN2_419_482,485,274,286,211,200,172,216,306
MSN2_430_493,79,53,66,38,44,64,21,41
MSN2_441_504,113,160,83,108,161,155,156,100
MSN2_452_515,431,489,593,389,661,517,416,349
MSN2_463_526,37,76,198,156,56,89,80,97
MSN2_474_537,221,284,306,159,444,262,230,189
MSN2_485_548,246,214,351,357,83,109,136,140
MSN2_496_559,239,121,277,130,104,90,79,176
MSN2_507_570,409,607,893,666,418,311,769,930
MSN2_518_581,330,326,743,503,259,182,346,579
MSN2_529_592,1063,902,1964,1383,1577,1063,1470,1601
MSN2_540_603,1276,1189,2043,1626,1461,969,1570,1994
MSN2_551_614,796,393,684,551,445,392,470,484
MSN2_562_625,733,499,385,518,706,453,308,346
MSN2_573_636,63,111,173,110,5,0,37,87
MSN2_584_647,14,36,11,13,7,8,5,83
MSN2_595_658,63,1,75,34,2,0,5,0
MSN2_606_669,3,69,77,43,1,0,0,0
MSN2_617_680,64,19,14,28,31,25,43,51
MSN2_628_691,2200,1872,858,914,1746,1566,740,940
MSN2_639_702,1254,995,316,300,902,929,369,577
MSN2_641_704,521,419,285,345,338,301,161,320
MSN4_1_64,400,469,709,395,780,752,508,680
MSN4_12_75,382,571,665,335,426,426,325,545
MSN4_23_86,157,236,118,144,173,89,137,114
MSN4_34_97,1238,1063,1795,1201,804,443,1001,947
MSN4_45_108,2008,1505,1829,1487,1433,716,1383,1145
MSN4_56_119,1079,971,1390,1170,668,423,731,587
MSN4_67_130,516,570,769,425,762,438,579,623
MSN4_78_141,153,122,194,102,115,55,170,180
MSN4_89_152,130,28,203,191,26,0,19,43
MSN4_100_163,203,115,566,304,196,125,324,317
MSN4_111_174,275,21,112,168,77,26,144,140
MSN4_122_185,61,41,120,116,94,12,99,116
MSN4_133_196,100,0,80,110,71,32,179,242
MSN4_144_207,764,509,688,560,349,170,483,492
MSN4_155_218,178,133,187,38,56,44,49,109
MSN4_166_229,192,105,309,176,358,54,415,434
MSN4_177_240,691,769,1093,665,634,264,853,1311
MSN4_188_251,354,433,533,487,297,116,390,417
MSN4_199_262,188,368,465,255,421,164,405,495
MSN4_210_273,330,283,397,343,170,58,220,178
MSN4_221_284,499,240,761,457,382,159,604,492
MSN4_232_295,2293,1362,3200,2460,1368,1213,2157,2389
MSN4_243_306,2123,1753,2618,2021,1368,1142,1530,1352
MSN4_254_317,986,627,1668,1163,679,596,873,1381
MSN4_265_328,1263,898,2738,1852,706,540,1243,1451
MSN4_276_339,853,479,950,899,683,273,676,769
MSN4_287_350,639,370,658,349,495,372,435,556
MSN4_298_361,295,316,193,159,252,92,142,242
MSN4_309_372,106,49,190,159,27,12,18,35
MSN4_320_383,91,122,367,253,163,24,113,193
MSN4_331_394,397,340,481,368,349,119,400,448
MSN4_342_405,438,164,772,729,402,299,519,741
MSN4_353_416,2629,1840,3764,2705,1515,1404,2118,2143
MSN4_364_427,984,716,563,494,799,605,394,471
MSN4_375_438,647,496,605,566,325,246,596,736
MSN4_386_449,347,278,445,400,332,289,472,594
MSN4_397_460,322,338,367,363,578,441,256,222
MSN4_408_471,1126,668,1115,962,845,577,911,1474
MSN4_419_482,1383,801,1356,943,1178,861,951,971
MSN4_430_493,470,350,502,426,458,551,488,572
MSN4_441_504,648,581,690,514,965,595,727,561
MSN4_452_515,261,311,387,293,257,344,144,165
MSN4_463_526,644,456,1089,1046,291,354,391,585
MSN4_474_537,474,235,455,322,139,131,183,248
MSN4_485_548,536,576,664,535,119,114,251,290
MSN4_496_559,1254,1017,605,400,959,1000,363,451
MSN4_507_570,98,28,216,191,139,146,161,132
MSN4_518_581,708,243,438,313,322,233,255,313
MSN4_529_592,790,855,619,509,955,396,429,373
MSN4_540_603,1304,1301,841,477,807,541,369,434
MSN4_551_614,1873,1264,2653,1636,800,491,849,980
MSN4_562_625,582,272,348,212,783,191,205,363
MSN4_567_630,914,759,248,559,595,349,262,508
NDT80_1_64,1,0,20,64,63,72,63,17
NDT80_12_75,427,117,214,257,228,116,124,179
NDT80_23_86,1069,1586,1749,1071,1156,1158,1173,1594
NDT80_34_97,566,439,778,453,330,236,443,442
NDT80_45_108,351,235,363,196,188,185,317,361
NDT80_56_119,396,338,358,352,109,137,271,451
NDT80_67_130,541,253,600,424,232,146,439,547
NDT80_78_141,250,104,335,277,285,226,266,211
NDT80_89_152,1286,863,1360,878,1505,508,1721,2415
NDT80_100_163,40,154,176,57,139,46,163,133
NDT80_111_174,326,426,621,449,331,115,552,678
NDT80_122_185,191,361,394,259,247,197,422,300
NDT80_133_196,1356,774,1597,1416,637,530,887,1059
NDT80_144_207,83,182,333,273,251,217,508,546
NDT80_155_218,173,193,500,203,196,93,142,86
NDT80_166_229,1102,654,1418,1110,832,524,1058,1121
NDT80_177_240,247,137,278,223,137,90,307,316
NDT80_188_251,334,434,631,420,379,118,435,689
NDT80_199_262,81,22,116,118,416,51,184,264
NDT80_210_273,98,76,163,146,107,67,103,74
NDT80_221_284,559,557,644,584,456,134,429,448
NDT80_232_295,459,265,241,201,357,129,185,169
NDT80_243_306,564,344,697,870,513,194,586,1169
NDT80_254_317,2247,2065,2578,1570,1205,1003,1564,1942
NDT80_265_328,176,86,158,198,301,43,178,139
NDT80_276_339,285,375,592,555,368,322,420,719
NDT80_287_350,297,123,499,485,235,108,233,385
NDT80_298_361,271,127,484,333,390,109,286,424
NDT80_309_372,1333,1341,1101,1017,572,365,578,632
NDT80_320_383,754,449,881,591,322,270,596,681
NDT80_331_394,462,554,735,487,789,597,507,541
NDT80_342_405,1255,971,1390,992,1318,1258,1118,967
NDT80_353_416,155,241,260,190,34,228,96,182
NDT80_364_427,258,97,233,274,158,225,209,306
NDT80_375_438,340,378,591,439,446,923,421,785
NDT80_386_449,610,589,846,711,453,489,604,733
NDT80_397_460,306,405,227,170,128,101,163,73
NDT80_408_471,679,465,671,372,220,344,543,435
NDT80_419_482,354,395,326,317,295,245,437,484
NDT80_430_493,293,230,381,443,245,136,415,607
NDT80_441_504,108,102,103,101,63,24,40,37
NDT80_452_515,0,0,0,18,3,0,0,0
NDT80_463_526,1,5,0,1,63,0,32,75
NDT80_474_537,1,0,4,13,4,0,12,16
NDT80_485_548,116,70,233,220,120,66,138,141
NDT80_496_559,95,42,174,125,62,21,108,106
NDT80_507_570,119,177,135,139,28,47,134,33
NDT80_518_581,321,158,461,453,389,262,377,428
NDT80_529_592,164,161,350,183,202,70,230,413
NDT80_540_603,566,376,663,562,528,136,535,822
NDT80_551_614,914,1194,1805,1460,1101,541,1198,1430
NDT80_562_625,261,212,434,314,186,75,180,227
NDT80_564_627,285,401,635,434,433,107,575,566
NFI1_1_64,0,0,0,0,0,0,0,0
NFI1_12_75,114,211,223,165,212,26,183,91
NFI1_23_86,434,394,394,325,491,88,366,480
NFI1_34_97,610,525,858,622,491,126,451,520
NFI1_45_108,701,511,934,757,520,331,727,1030
NFI1_56_119,761,804,1927,1599,760,284,1052,1163
NFI1_67_130,598,440,851,558,427,175,409,536
NFI1_78_141,786,789,1302,1248,553,379,840,943
NFI1_89_152,400,471,883,642,577,448,758,732
NFI1_100_163,1191,1051,1831,1359,1141,433,1326,1686
NFI1_111_174,1738,1599,2158,1440,1573,1577,1935,2472
NFI1_122_185,1876,2685,3846,2891,2417,1837,3042,3935
NFI1_133_196,453,339,816,615,239,181,405,488
NFI1_144_207,845,273,691,563,212,152,550,670
NFI1_155_218,91,41,141,71,52,24,80,120
NFI1_166_229,129,211,288,189,15,27,95,184
NFI1_177_240,1323,1382,2298,1588,794,323,1128,1569
NFI1_188_251,10,2,12,13,58,25,68,71
NFI1_199_262,11,0,108,47,106,57,141,83
NFI1_210_273,212,154,285,279,222,184,279,402
NFI1_221_284,213,49,86,156,106,34,43,62
NFI1_232_295,85,18,65,70,5,0,17,28
NFI1_243_306,542,463,693,646,566,119,554,652
NFI1_254_317,858,747,1188,741,335,138,446,570
NFI1_265_328,945,747,1317,911,775,105,789,871
NFI1_276_339,124,181,501,348,60,61,359,398
NFI1_287_350,413,283,460,230,57,223,157,214
NFI1_298_361,141,223,229,140,169,88,112,75
NFI1_309_372,1174,660,1069,797,1096,1082,1005,1121
NFI1_320_383,1109,640,1283,1079,898,765,1076,1675
NFI1_331_394,697,806,1211,986,619,448,857,917
NFI1_342_405,1228,412,1098,1226,752,547,838,1332
NFI1_353_416,279,83,470,338,147,54,201,267
NFI1_364_427,648,827,1454,971,890,402,1071,1205
NFI1_375_438,244,336,539,406,143,45,129,212
NFI1_386_449,12,0,6,21,2,6,15,25
NFI1_397_460,228,31,182,147,83,23,79,163
NFI1_408_471,42,0,2,12,40,115,70,116
NFI1_419_482,1029,966,956,978,422,607,745,834
NFI1_430_493,182,201,187,114,412,354,239,254
NFI1_441_504,399,292,304,251,208,230,138,265
NFI1_452_515,451,259,483,347,173,277,271,532
NFI1_463_526,37,94,194,271,77,182,244,304
NFI1_474_537,931,297,515,467,695,547,693,401
NFI1_485_548,39,50,54,89,131,152,164,315
NFI1_496_559,249,218,223,113,65,44,89,124
NFI1_507_570,273,80,127,142,105,53,99,64
NFI1_518_581,6,141,126,177,187,36,124,122
NFI1_529_592,3,19,102,70,7,26,53,34
NFI1_540_603,181,151,178,99,206,153,74,170
NFI1_551_614,551,641,845,693,607,488,629,770
NFI1_562_625,769,993,1987,1479,848,750,1147,1819
NFI1_573_636,1495,1232,2272,1843,994,798,1679,1610
NFI1_584_647,311,233,768,485,362,371,389,413
NFI1_595_658,433,284,692,399,554,547,363,442
NFI1_606_669,1024,1339,1254,823,1352,1257,959,1236
NFI1_617_680,1739,979,1793,1192,900,768,1070,1412
NFI1_628_691,593,386,978,780,659,616,725,911
NFI1_639_702,1544,1497,1436,1304,881,769,773,1142
NFI1_650_713,849,941,807,676,598,577,425,711
NFI1_661_724,7,0,111,29,25,79,67,87
NFI1_663_726,49,0,0,51,6,16,69,51
NHP6A_1_64,1600,1110,473,416,768,644,228,271
NHP6A_12_75,311,330,244,148,309,96,100,45
NHP6A_23_86,726,364,655,813,273,217,407,460
NHP6A_30_93,690,549,625,568,714,766,667,740
NHP6B_1_64,397,253,590,418,597,439,422,449
NHP6B_12_75,977,471,321,174,575,732,247,276
NHP6B_23_86,639,219,381,540,255,175,180,197
NHP6B_34_97,462,349,758,694,531,213,588,611
NHP6B_36_99,871,657,1143,892,444,679,644,1273
NRG1_1_64,909,635,1138,1035,886,235,1051,1292
NRG1_12_75,553,687,1048,912,609,240,839,1080
NRG1_23_86,141,302,615,415,170,106,190,485
NRG1_34_97,105,215,226,129,66,90,267,153
NRG1_45_108,982,487,1073,945,413,157,641,918
NRG1_56_119,60,264,203,146,140,15,136,251
NRG1_67_130,300,449,589,512,372,194,426,395
NRG1_78_141,133,2,245,175,67,33,46,58
NRG1_89_152,94,502,386,348,420,135,267,217
NRG1_100_163,296,288,330,200,371,99,190,200
NRG1_111_174,337,514,458,484,588,173,414,420
NRG1_122_185,252,172,182,231,243,51,149,177
NRG1_133_196,40,12,27,66,35,0,43,66
NRG1_144_207,774,712,417,305,456,339,230,330
NRG1_155_218,106,168,190,77,135,196,32,112
NRG1_166_229,344,212,289,233,286,290,294,189
NRG1_168_231,694,739,838,747,1182,763,696,907
NRG2_1_64,1458,1471,2285,1895,1455,635,1781,1740
NRG2_12_75,1717,1988,3623,2747,1636,765,3018,3659
NRG2_23_86,734,703,1562,1336,868,437,1649,1842
NRG2_34_97,117,107,344,375,380,106,460,549
NRG2_45_108,813,428,824,631,538,271,424,353
NRG2_56_119,195,240,398,226,295,67,257,285
NRG2_67_130,731,650,1198,888,1066,213,907,1136
NRG2_78_141,286,359,400,310,420,72,257,207
NRG2_89_152,103,109,119,89,147,52,52,32
NRG2_100_163,396,291,349,272,464,102,293,496
NRG2_111_174,162,0,92,117,198,99,114,191
NRG2_122_185,80,86,88,73,32,37,78,64
NRG2_133_196,55,87,142,113,119,60,104,141
NRG2_144_207,314,212,393,300,244,351,297,502
NRG2_155_218,507,279,493,475,212,243,479,812
NRG2_157_220,408,253,970,559,371,325,452,653
NSI1_1_64,424,438,266,210,136,103,78,212
NSI1_12_75,15,9,9,12,11,0,13,13
NSI1_23_86,0,0,0,0,2,0,0,0
NSI1_34_97,61,0,27,2,20,23,8,14
NSI1_45_108,2,0,24,14,1,0,8,6
NSI1_56_119,54,98,68,71,55,7,29,16
NSI1_67_130,79,154,319,302,64,51,143,100
NSI1_78_141,290,100,210,111,22,84,59,45
NSI1_89_152,92,109,123,102,141,48,189,184
NSI1_100_163,210,346,194,126,76,52,216,265
NSI1_111_174,367,221,124,187,85,65,58,53
NSI1_122_185,267,157,99,157,182,76,139,120
NSI1_133_196,184,173,225,87,129,68,103,176
NSI1_144_207,211,262,365,157,153,54,116,171
NSI1_155_218,442,338,613,571,287,129,326,252
NSI1_166_229,88,198,235,117,34,45,113,114
NSI1_177_240,307,139,98,187,81,91,126,148
NSI1_188_251,2,41,24,48,110,46,112,57
NSI1_199_262,325,380,752,436,290,396,471,612
NSI1_210_273,240,368,288,333,439,321,468,445
NSI1_221_284,266,73,219,293,371,183,301,764
NSI1_232_295,1,0,3,3,2,0,0,0
NSI1_243_306,215,14,136,150,94,64,103,63
NSI1_254_317,289,276,356,314,87,68,198,192
NSI1_265_328,353,135,363,268,303,164,327,494
NSI1_276_339,119,55,216,89,104,41,152,89
NSI1_287_350,84,164,304,207,95,46,205,158
NSI1_298_361,20,165,196,132,93,51,245,586
NSI1_309_372,102,25,89,82,23,2,28,19
NSI1_320_383,48,161,126,97,318,53,281,352
NSI1_331_394,173,39,42,77,53,0,9,0
NSI1_342_405,1,0,1,0,0,0,27,7
NSI1_353_416,0,0,10,13,0,12,0,1
NSI1_364_427,0,13,27,13,0,0,0,0
NSI1_375_438,0,0,22,0,2,0,0,0
NSI1_386_449,106,117,129,61,10,22,43,90
NSI1_397_460,55,40,101,59,17,24,59,86
NSI1_408_471,586,190,433,375,204,62,230,349
NSI1_419_482,374,246,437,571,434,245,345,441
NSI1_430_493,235,142,186,141,118,75,180,202
NSI1_441_504,389,227,565,298,313,149,316,442
NSI1_452_515,1393,1045,2813,1969,766,586,1240,1469
NSI1_463_526,1146,896,1708,1721,949,804,1259,1690
NSI1_474_537,3291,2808,4436,2698,2412,1846,3019,3924
NSI1_485_548,1057,1057,1443,959,1084,777,1003,887
NSI1_496_559,655,758,1565,1435,583,649,828,1276
NSI1_507_570,1085,1129,1575,1329,1009,869,1036,1091
NSI1_157_220,1105,1114,1632,1443,913,793,960,1202
OTU1_1_64,250,168,360,334,205,158,175,244
OTU1_12_75,429,422,607,532,361,221,460,604
OTU1_23_86,263,308,403,390,234,128,369,372
OTU1_34_97,1430,1156,1040,815,841,908,639,769
OTU1_45_108,517,277,173,178,233,376,258,95
OTU1_56_119,275,576,615,611,587,162,553,372
OTU1_67_130,1574,1381,1265,952,1458,1114,925,1032
OTU1_78_141,1668,1441,2400,2025,1179,2052,1614,1841
OTU1_89_152,5023,3423,7273,6040,3536,4235,4198,4590
OTU1_100_163,568,651,881,670,474,941,690,741
OTU1_111_174,1337,1220,2286,1949,1348,1783,1796,1961
OTU1_122_185,395,304,700,536,507,507,507,607
OTU1_133_196,2409,2239,2343,1590,2781,3212,1726,1821
OTU1_144_207,1056,814,970,1009,1195,1151,921,1410
OTU1_155_218,514,384,640,384,335,250,228,185
OTU1_166_229,869,366,991,650,709,681,645,679
OTU1_177_240,458,236,390,429,216,223,206,194
OTU1_188_251,660,564,576,416,235,452,422,442
OTU1_199_262,1453,788,1993,1470,629,716,962,1253
OTU1_210_273,869,949,1698,1541,1825,1259,1838,2475
OTU1_221_284,103,264,644,504,706,567,815,1119
OTU1_232_295,489,307,577,654,324,119,242,396
OTU1_238_301,429,367,518,474,241,296,400,543
PDC2_1_64,34,26,14,30,4,25,27,21
PDC2_12_75,126,79,71,47,55,39,63,99
PDC2_23_86,43,0,82,53,4,12,73,52
PDC2_34_97,292,188,453,365,163,64,335,268
PDC2_45_108,32,0,44,54,6,23,56,80
PDC2_56_119,136,209,393,328,141,88,309,404
PDC2_67_130,1190,896,1487,1047,1219,396,1268,1704
PDC2_78_141,1408,1126,2098,1177,789,385,1118,1647
PDC2_89_152,1196,906,2108,1757,614,249,963,1520
PDC2_100_163,116,56,156,163,184,81,301,495
PDC2_111_174,217,131,251,273,85,16,108,227
PDC2_122_185,363,303,706,524,539,183,813,1040
PDC2_133_196,69,51,34,39,86,141,83,82
PDC2_144_207,360,298,276,303,269,93,240,338
PDC2_155_218,149,128,143,86,122,10,122,140
PDC2_166_229,380,413,698,299,444,357,628,635
PDC2_177_240,1571,1495,2912,2312,1247,1037,1507,2069
PDC2_188_251,83,214,146,97,93,122,81,87
PDC2_199_262,27,0,57,14,56,16,33,16
PDC2_210_273,136,96,104,80,67,42,94,117
PDC2_221_284,225,39,57,107,143,113,148,139
PDC2_232_295,54,65,140,87,169,160,183,55
PDC2_243_306,52,64,15,57,120,81,71,246
PDC2_254_317,1673,1015,1564,1318,1043,576,915,1274
PDC2_265_328,100,192,406,278,381,319,471,655
PDC2_276_339,77,0,253,124,56,49,61,138
PDC2_287_350,1755,1296,2119,1457,977,603,1063,1604
PDC2_298_361,780,1149,1668,959,718,219,809,828
PDC2_309_372,948,705,1375,963,552,183,730,901
PDC2_320_383,299,167,349,238,396,129,296,254
PDC2_331_394,127,153,287,321,49,43,194,232
PDC2_342_405,245,66,248,216,86,2,78,68
PDC2_353_416,606,427,771,568,317,40,402,665
PDC2_364_427,47,35,49,38,13,10,50,90
PDC2_375_438,0,26,0,17,1,0,33,30
PDC2_386_449,31,0,74,73,20,3,7,3
PDC2_397_460,88,67,244,147,137,204,118,137
PDC2_408_471,43,27,45,35,3,0,5,0
PDC2_419_482,2,0,9,5,18,0,19,9
PDC2_430_493,0,15,22,66,26,51,24,7
PDC2_441_504,17,13,50,44,47,4,79,19
PDC2_452_515,147,114,5,57,10,8,71,50
PDC2_463_526,383,138,267,179,196,278,211,300
PDC2_474_537,383,61,151,136,121,122,196,163
PDC2_485_548,95,81,239,154,106,18,42,76
PDC2_496_559,231,366,337,287,179,11,183,193
PDC2_507_570,294,190,586,329,137,47,308,278
PDC2_518_581,273,212,90,200,216,39,100,155
PDC2_529_592,516,581,976,564,207,16,266,382
PDC2_540_603,58,38,109,50,31,2,68,108
PDC2_551_614,1,46,32,71,97,23,83,154
PDC2_562_625,69,100,101,68,155,58,86,110
PDC2_573_636,71,0,84,51,58,45,42,46
PDC2_584_647,14,75,115,102,112,4,94,95
PDC2_595_658,1653,1198,2033,1627,850,451,1271,1482
PDC2_606_669,483,534,832,457,381,172,482,552
PDC2_617_680,258,283,387,330,296,76,218,238
PDC2_628_691,388,172,243,221,135,37,247,137
PDC2_639_702,289,230,110,124,16,46,16,32
PDC2_650_713,754,837,849,737,924,476,766,1046
PDC2_661_724,1260,844,1796,1288,457,314,688,1001
PDC2_672_735,223,270,181,151,233,338,230,209
PDC2_683_746,1307,897,1691,1146,828,792,730,1160
PDC2_694_757,68,81,168,83,194,118,141,77
PDC2_705_768,719,553,817,431,488,378,296,381
PDC2_716_779,835,727,1522,1266,405,170,550,955
PDC2_727_790,529,231,671,635,416,136,481,565
PDC2_738_801,1415,1194,1819,1276,1508,725,1219,1581
PDC2_749_812,1663,1886,2752,2357,1434,1500,1363,1566
PDC2_760_823,1981,1455,2687,2345,1669,789,1445,1664
PDC2_771_834,2647,1923,3164,2907,2244,873,2198,2827
PDC2_782_845,330,366,240,145,388,89,158,256
PDC2_793_856,166,224,294,198,182,112,120,171
PDC2_804_867,117,90,83,88,126,44,129,205
PDC2_815_878,26,10,12,28,34,19,38,37
PDC2_826_889,319,293,369,252,163,24,143,191
PDC2_837_900,419,621,907,596,172,48,269,430
PDC2_848_911,229,74,131,226,166,33,238,320
PDC2_859_922,822,1375,790,857,420,125,476,419
PDC2_862_925,277,397,163,137,132,22,139,103
PHD1_1_64,651,936,1544,1337,1166,1491,1047,1631
PHD1_12_75,485,409,456,552,811,386,641,867
PHD1_23_86,2384,1693,3478,3149,1596,1959,1952,2662
PHD1_34_97,3168,3037,4920,4030,2683,2710,2827,3669
PHD1_45_108,4846,4565,8678,6154,3824,3669,4184,5313
PHD1_56_119,609,276,666,357,574,485,515,763
PHD1_67_130,904,1188,1162,1016,1063,1159,1016,1338
PHD1_78_141,1685,1170,1770,1585,1469,1836,1668,2366
PHD1_89_152,4039,3081,5388,3946,3274,3590,3642,3561
PHD1_100_163,889,600,1054,944,996,971,981,1210
PHD1_111_174,290,522,505,491,306,494,556,620
PHD1_122_185,147,90,164,260,184,201,168,134
PHD1_133_196,857,330,956,718,569,327,625,541
PHD1_144_207,509,329,889,655,509,439,740,883
PHD1_155_218,271,316,506,611,279,346,289,250
PHD1_166_229,820,522,1267,951,717,922,902,1065
PHD1_177_240,1225,988,1744,1326,479,605,808,873
PHD1_188_251,71,137,136,110,67,144,48,55
PHD1_199_262,726,904,1180,1544,1073,1725,1267,1781
PHD1_210_273,711,479,1179,797,544,638,440,463
